instance,method,score,score_std,err,name,dim,noise,m,ks_true
786,se_tau1,-0.25965704023838043,0.0025920718908309937,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
786,se_tau_auto,-3.2962034940719604,0.019892573356628418,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
786,se_kmetric_t,-7.542751082597853,0.0012778512980027301,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
786,w1_spread,-142.17133749229134,0.36289187344290497,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
786,w2_spread,-149.05199959369838,0.4231646187237317,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
786,se_multiscale,0.3186086416244507,0.0007363557815551758,,d6-c1-n0.01-m6,6,0.01,6,19.57578791881146
