instance,method,score,score_std,err,name,dim,noise,m,ks_true
721,se_tau1,-0.3644096702337265,0.006281241774559021,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
721,se_tau_auto,-3.0011993646621704,0.13228118419647217,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
721,se_kmetric_t,-7.489794553253855,0.0005285494142679426,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
721,w1_spread,-135.21602048167748,0.3033407698955557,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
721,w2_spread,-141.75256299572703,0.36616521073486297,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
721,se_multiscale,0.384940430521965,0.00990365445613861,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137
