instance,method,score,score_std,err,name,dim,noise,m,ks_true
301,se_tau1,-1.2742143869400024,0.0054160356521606445,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
301,se_tau_auto,-4.6743528842926025,0.11654305458068848,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
301,se_kmetric_t,-5.191575398260549,0.003947706847796439,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
301,w1_spread,-91.77460857892592,0.3667859149105581,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
301,w2_spread,-101.25450930315148,0.6055228565773021,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
301,se_multiscale,0.30481988191604614,0.018917232751846313,,d2-c1-n0.01-m1,2,0.01,1,24.29147882731491
