instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
54,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.04650788297165524,0.075
118,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.220824311558729,0.0
182,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.24658613206202631,1.0
246,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5525696481665131,1.0
310,colosseum,,d2-c1-n0.01-m10,2,0.01,10,,-13.010242390174653,3000,0.014369523053344158,0.0
434,colosseum,,d3-c1-n0.01-m14,3,0.01,14,,1.6301777294930675,3000,-0.04900602802784308,0.0625
573,colosseum,,d4-c1-n0.05-m3,4,0.05,3,,-30.168952843180918,3000,0.011230063230231041,0.5
697,colosseum,,d5-c1-n0.05-m7,5,0.05,7,,-19.744678644401198,3000,-0.20849012335426617,1.0
821,colosseum,,d6-c1-n0.05-m11,6,0.05,11,,-58.89777561628494,3000,-0.43867460082270243,1.0
