instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
53,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0001684825434769277,0.0,5.853172302246094,6
117,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1380725913998409,0.9875,5.278624057769775,1
181,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4727436528270509,0.0,6.490499973297119,1
245,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.43481102450727455,1.0,7.427725315093994,1
309,colosseum,,d2-c1-n0.01-m9,2,0.01,9,,-8.930072585381469,3000,0.0010777399687698919,0.0,5.922417163848877,6
433,colosseum,,d3-c1-n0.01-m13,3,0.01,13,,0.38008596530585304,3000,0.05402499359129952,0.7,5.392425060272217,1
572,colosseum,,d4-c1-n0.05-m2,4,0.05,2,,-16.09270414189458,3000,-0.2635630357405066,0.35,6.45107364654541,1
696,colosseum,,d5-c1-n0.05-m6,5,0.05,6,,-11.136468161274195,3000,-0.3788011817629024,1.0,7.152879238128662,1
820,colosseum,,d6-c1-n0.05-m10,6,0.05,10,,-44.84909729317228,3000,-0.5770743726278936,1.0,7.402655124664307,1
