dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,315,successor_signed_orc_tau1,0.125549945648684,2.48,225.5,,d2-c1-n0.01-m15,2,1,0.01,15,,5.382560219506182
colosseum,315,successor_signed_orc_phys_tau1,50.91950990898596,0.0,225.5,,d2-c1-n0.01-m15,2,1,0.01,15,,5.382560219506182
colosseum,315,successor_orc_old,0.9298416353125588,6.8,225.5,,d2-c1-n0.01-m15,2,1,0.01,15,,5.382560219506182
colosseum,315,successor_entropy_old,-2.490016140580177,0.22,225.5,,d2-c1-n0.01-m15,2,1,0.01,15,,5.382560219506182
colosseum,317,successor_signed_orc_tau0.3,,2.57,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,317,successor_signed_orc_phys_tau0.3,,0.0,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,317,successor_signed_orc_tau1,0.0500838523413187,3.02,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,317,successor_signed_orc_phys_tau1,78.70627519615189,0.0,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,317,successor_orc_old,0.92418840972819,7.38,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,317,successor_entropy_old,-2.4727083827257155,0.58,219.5,,d2-c1-n0.01-m17,2,1,0.01,17,,5.093141423588664
colosseum,319,successor_signed_orc_tau0.3,0.54622908971492,3.14,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,319,successor_signed_orc_phys_tau0.3,426.5562828746977,0.0,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,319,successor_signed_orc_tau1,0.3273817346688148,3.16,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,319,successor_signed_orc_phys_tau1,165.21793190201308,0.0,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,319,successor_orc_old,0.9347854736529774,6.96,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,319,successor_entropy_old,-2.674870500346025,0.24,227.9,,d2-c1-n0.01-m19,2,1,0.01,19,,-18.89309209133555
colosseum,361,successor_signed_orc_tau0.3,-0.37001501995788,3.04,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,361,successor_signed_orc_phys_tau0.3,-22.496538474975782,0.0,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,361,successor_signed_orc_tau1,0.0621112478416604,3.21,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,361,successor_signed_orc_phys_tau1,5.948298220274439,0.0,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,361,successor_orc_old,0.9456583643102568,7.17,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,361,successor_entropy_old,-2.611182572821776,0.31,230.6,,d2-c1-n0.1-m1,2,1,0.1,1,,9.449520693307583
colosseum,363,successor_signed_orc_tau0.3,-0.5384195523150974,2.46,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,363,successor_signed_orc_phys_tau0.3,-858.2943798354255,0.0,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,363,successor_signed_orc_tau1,-0.391796482853045,2.57,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,363,successor_signed_orc_phys_tau1,-26.022791976124847,0.0,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,363,successor_orc_old,0.948567277736628,8.3,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,363,successor_entropy_old,-2.521004034350316,0.26,230.3,,d2-c1-n0.1-m3,2,1,0.1,3,,-0.1957350610295782
colosseum,365,successor_signed_orc_tau0.3,0.6602839047561674,2.32,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,365,successor_signed_orc_phys_tau0.3,1515.5190732190515,0.0,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,365,successor_signed_orc_tau1,0.2457449238750466,2.98,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,365,successor_signed_orc_phys_tau1,69.90708341833034,0.0,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,365,successor_orc_old,0.942487505875858,7.62,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,365,successor_entropy_old,-2.6052996251136062,0.21,219.6,,d2-c1-n0.1-m5,2,1,0.1,5,,11.08152312025702
colosseum,367,successor_signed_orc_tau0.3,0.6327463035448518,2.55,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,367,successor_signed_orc_phys_tau0.3,488.6703330742537,0.0,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,367,successor_signed_orc_tau1,0.449955118400139,3.39,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,367,successor_signed_orc_phys_tau1,117.04000011856516,0.0,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,367,successor_orc_old,0.9463510093547284,7.99,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,367,successor_entropy_old,-2.5650009542107584,0.29,213.3,,d2-c1-n0.1-m7,2,1,0.1,7,,-1.4167534716119394
colosseum,369,successor_signed_orc_tau0.3,0.0047132859542073,2.53,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,369,successor_signed_orc_phys_tau0.3,0.064188269378386,0.0,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,369,successor_signed_orc_tau1,0.007718393007834,3.2,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,369,successor_signed_orc_phys_tau1,0.1487130324348848,0.0,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,369,successor_orc_old,0.9485799988222406,7.8,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,369,successor_entropy_old,-2.541515224099159,0.35,220.5,,d2-c1-n0.1-m9,2,1,0.1,9,,1.4450793517878724
colosseum,371,successor_signed_orc_tau0.3,0.687768112340146,2.36,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,371,successor_signed_orc_phys_tau0.3,134.6639449405976,0.0,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,371,successor_signed_orc_tau1,0.3377453875736405,2.99,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,371,successor_signed_orc_phys_tau1,28.843782266623847,0.0,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,371,successor_orc_old,0.945202932102764,8.33,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,371,successor_entropy_old,-2.590266817112764,0.22,220.3,,d2-c1-n0.1-m11,2,1,0.1,11,,-16.934696980264345
colosseum,373,successor_signed_orc_tau0.3,0.2024904132315634,2.87,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,373,successor_signed_orc_phys_tau0.3,5.076899838262072,0.0,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,373,successor_signed_orc_tau1,0.4263644008711374,2.6,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,373,successor_signed_orc_phys_tau1,7.0190507283300825,0.0,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,373,successor_orc_old,0.9440613712407724,7.39,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,373,successor_entropy_old,-2.576171614487966,0.21,216.4,,d2-c1-n0.1-m13,2,1,0.1,13,,1.219879741117918
colosseum,375,successor_signed_orc_tau0.3,,1.78,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,375,successor_signed_orc_phys_tau0.3,,0.0,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,375,successor_signed_orc_tau1,0.180765359413848,1.75,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,375,successor_signed_orc_phys_tau1,36.79380327804049,0.0,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,375,successor_orc_old,0.9468415588273204,8.03,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,375,successor_entropy_old,-2.5845631500085195,0.22,224.2,,d2-c1-n0.1-m15,2,1,0.1,15,,0.3172849835260103
colosseum,377,successor_signed_orc_tau0.3,0.0237485597673661,3.52,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,377,successor_signed_orc_phys_tau0.3,0.4982180952437032,0.0,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,377,successor_signed_orc_tau1,-0.1295795795343522,2.74,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,377,successor_signed_orc_phys_tau1,-4.118236313752388,0.0,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,377,successor_orc_old,0.9434769405554714,7.35,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,377,successor_entropy_old,-2.6213667177160582,0.28,231.4,,d2-c1-n0.1-m17,2,1,0.1,17,,-18.05194498512349
colosseum,379,successor_signed_orc_tau0.3,0.0043668485319229,2.5,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
colosseum,379,successor_signed_orc_phys_tau0.3,0.260320921609919,0.0,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
colosseum,379,successor_signed_orc_tau1,0.1127725399495421,2.94,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
colosseum,379,successor_signed_orc_phys_tau1,8.794865895067785,0.0,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
colosseum,379,successor_orc_old,0.9437349142649608,7.15,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
colosseum,379,successor_entropy_old,-2.599828587492307,0.31,225.3,,d2-c1-n0.1-m19,2,1,0.1,19,,4.546901691854807
