instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
24,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.13549032045247397,0.0
88,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.19802711482245974,0.0
152,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1191607140904276,1.0
216,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2887450280097716,1.0
280,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4917448125074487,0.0
374,colosseum,,d2-c1-n0.1-m14,2,0.1,14,,-7.89412429083137,3000,0.04832770045119893,0.1
513,colosseum,,d3-c1-n0.2-m3,3,0.2,3,,-4.361976627914746,3000,-0.28764408926233986,0.8875
637,colosseum,,d4-c1-n0.2-m7,4,0.2,7,,-24.996193418222923,3000,-0.13655119258024084,0.1125
761,colosseum,,d5-c1-n0.2-m11,5,0.2,11,,-3.4649771563151788,3000,-0.23072475592374414,0.075
