instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
59,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.029480738698366968,0.0
123,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.13492059729532083,1.0
187,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.472007345090958,0.0
251,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.45057483115951785,1.0
330,colosseum,,d2-c1-n0.05-m0,2,0.05,0,,0.16411331195517892,3000,0.1071484869241002,0.0
454,colosseum,,d3-c1-n0.05-m4,3,0.05,4,,-4.99685320061184,3000,-0.1182437186680923,0.7125
578,colosseum,,d4-c1-n0.05-m8,4,0.05,8,,-22.058825574097966,3000,-0.22292676986997323,0.525
702,colosseum,,d5-c1-n0.05-m12,5,0.05,12,,-8.094765280509788,3000,-0.10725023615282712,0.1625
841,colosseum,,d6-c1-n0.1-m1,6,0.1,1,,-28.27057085781108,3000,-0.08574289548410453,1.0
