dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,4,successor_entropy,-2.449392011607687,0.15,184.58,,d2-c1-n0.01-m4,2,1,0.01,4,,2.182135186012348
colosseum,4,successor_orc,0.9272608913337904,5.35,184.58,,d2-c1-n0.01-m4,2,1,0.01,4,,2.182135186012348
colosseum,12,successor_entropy,-2.5119988055229188,0.15,186.75,,d2-c1-n0.01-m12,2,1,0.01,12,,3.091583213475451
colosseum,12,successor_orc,0.9277183544894021,5.12,186.75,,d2-c1-n0.01-m12,2,1,0.01,12,,3.091583213475451
colosseum,20,successor_entropy,-2.5748746006886165,0.14,186.78,,d2-c1-n0.01-m20,2,1,0.01,20,,-0.8287353965877882
colosseum,20,successor_orc,0.938009380818053,5.26,186.78,,d2-c1-n0.01-m20,2,1,0.01,20,,-0.8287353965877882
colosseum,28,successor_entropy,-2.567467371046543,0.14,187.14,,d2-c1-n0.01-m28,2,1,0.01,28,,-3.2319812349683974
colosseum,28,successor_orc,0.9384852631853154,5.03,187.14,,d2-c1-n0.01-m28,2,1,0.01,28,,-3.2319812349683974
colosseum,36,successor_entropy,-2.488528574824333,0.15,186.76,,d2-c1-n0.01-m36,2,1,0.01,36,,7.175894828114845
colosseum,36,successor_orc,0.9255700905519746,4.73,186.76,,d2-c1-n0.01-m36,2,1,0.01,36,,7.175894828114845
colosseum,44,successor_entropy,-2.623665065348148,0.15,186.77,,d2-c1-n0.01-m44,2,1,0.01,44,,-7.631755722097642
colosseum,44,successor_orc,0.9394705460342996,4.89,186.77,,d2-c1-n0.01-m44,2,1,0.01,44,,-7.631755722097642
colosseum,52,successor_entropy,-2.6265016038616498,0.15,187.68,,d2-c1-n0.05-m2,2,1,0.05,2,,-7.484108697290524
colosseum,52,successor_orc,0.9403236428302338,4.91,187.68,,d2-c1-n0.05-m2,2,1,0.05,2,,-7.484108697290524
colosseum,60,successor_entropy,-2.7272293770263594,0.15,187.03,,d2-c1-n0.05-m10,2,1,0.05,10,,-15.598152607408583
colosseum,60,successor_orc,0.9390883657603657,5.02,187.03,,d2-c1-n0.05-m10,2,1,0.05,10,,-15.598152607408583
colosseum,68,successor_entropy,-2.5567748401165007,0.15,187.34,,d2-c1-n0.05-m18,2,1,0.05,18,,-3.4704237319639146
