instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
60,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.07326227124888497,1.0,5.387696266174316,1
124,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3907606660520265,0.0,5.8869123458862305,1
188,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.27518809399033745,1.0,7.243768215179443,1
252,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4518398841093969,1.0,7.44424295425415,1
331,colosseum,,d2-c1-n0.05-m1,2,0.05,1,,0.7737598105819261,3000,0.028640885959948514,0.0,6.038240432739258,5
455,colosseum,,d3-c1-n0.05-m5,3,0.05,5,,0.10381201133342932,3000,-0.0826036165711968,0.4625,5.306464672088623,1
579,colosseum,,d4-c1-n0.05-m9,4,0.05,9,,-12.708320135998806,3000,-0.26845285462280943,0.4875,6.672430515289307,1
703,colosseum,,d5-c1-n0.05-m13,5,0.05,13,,6.3932786146544505,3000,-0.12611882668179164,0.0375,6.9882097244262695,1
842,colosseum,,d6-c1-n0.1-m2,6,0.1,2,,-70.57962561965199,3000,-0.6598165542313392,1.0,7.264862060546875,1
