n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,29,,-0.05473532672387367,0.0,5.8013997077941895,7
2000,4,1,,0.10810638067337837,1.0,6.5767340660095215,1
2000,5,3,,0.2601317295116465,1.0,7.280004024505615,1
2000,6,5,,0.5091242258744437,1.0,7.414994716644287,1
3000,2,7,,0.010924912371281861,0.1375,5.893562316894531,6
3000,3,9,,-0.17508966540250007,0.9125,5.158599376678467,1
3000,4,11,,-0.24187857637463756,1.0,6.472517490386963,1
3000,5,13,,0.13018956957062872,1.0,7.504672527313232,1
3000,6,15,,0.24090554410526893,1.0,7.7656569480896,1
