instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
47,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0032639139639596693,0.0
111,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.07254432422583408,1.0
175,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3651144130509285,0.0
239,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2849202535741177,1.0
303,colosseum,,d2-c1-n0.01-m3,2,0.01,3,,-1.7047521511958421,3000,0.029230199310689944,0.0125
427,colosseum,,d3-c1-n0.01-m7,3,0.01,7,,-41.3525179488977,3000,0.11885998228333938,0.25
551,colosseum,,d4-c1-n0.01-m11,4,0.01,11,,-12.598162870506055,3000,-0.15385974847084677,0.725
690,colosseum,,d5-c1-n0.05-m0,5,0.05,0,,19.46385767445848,3000,-0.12897104854999836,0.0
814,colosseum,,d6-c1-n0.05-m4,6,0.05,4,,-47.9480359713048,3000,-0.7299654921790572,1.0
