instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
63,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0814715735725377,0.975
127,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.38881078576713657,0.0
191,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3000463405701573,1.0
255,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.41267347775073426,1.0
334,colosseum,,d2-c1-n0.05-m4,2,0.05,4,,5.496937541713086,3000,0.15912664781986446,0.0375
458,colosseum,,d3-c1-n0.05-m8,3,0.05,8,,0.44664543969564496,3000,-0.0662812374835663,0.4375
582,colosseum,,d4-c1-n0.05-m12,4,0.05,12,,-20.161306901824567,3000,-0.14867699917517047,0.25
721,colosseum,,d5-c1-n0.1-m1,5,0.1,1,,55.01886922438137,3000,-0.20282191823872942,0.0
845,colosseum,,d6-c1-n0.1-m5,6,0.1,5,,-16.385632508942592,3000,-0.5261916910482333,1.0
