n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,21,,0.012494591007353326,0.0,5.746469974517822,6
2000,3,23,,-0.047975986532461365,0.9625,5.261683940887451,1
2000,4,25,,0.16096903116874708,1.0,6.568094730377197,1
2000,5,27,,0.24506041062960285,1.0,7.204911231994629,1
2000,6,29,,0.4446043649094492,1.0,7.409214973449707,1
3000,3,1,,-0.15762518144240273,0.95,5.05066442489624,1
3000,4,3,,-0.06934197666624478,0.9875,6.678417205810547,1
3000,5,5,,0.10480218839392742,1.0,7.483827114105225,1
3000,6,7,,0.23361499290958876,1.0,7.763562202453613,1
