anchor,mix_ent,V,absorbed,dim,dataset,seed,ks_true
1437,0.054071352,0.3568218196383708,1.0,4,plane,2,0.0
1928,0.9619424,1.524474988953631,1.0,4,plane,2,0.0
1115,0.16183262,0.8040088645561063,1.0,4,plane,2,0.0
1365,0.19242407,1.3045744458060826,0.99999994,4,plane,2,0.0
109,0.9807308,1.1342250481708962,0.99999994,4,plane,2,0.0
660,1.0200942,1.5031717691828013,1.0,4,plane,2,0.0
587,0.80390346,1.426187612009388,1.0,4,plane,2,0.0
1303,1.1036489,1.326632996752098,1.0,4,plane,2,0.0
784,1.298425,1.487890154350512,1.0,4,plane,2,0.0
1603,0.28107518,1.0821669230710658,1.0,4,plane,2,0.0
216,1.483635,1.4040501159227257,1.0000001,4,plane,2,0.0
1104,0.897915,1.2674821260743474,1.0,4,plane,2,0.0
545,0.34278408,1.0769527230104654,1.0000001,4,plane,2,0.0
1737,0.14113949,0.5531038806123264,1.0,4,plane,2,0.0
1957,0.20795105,0.8897488213534814,1.0,4,plane,2,0.0
889,1.9365447,1.8565385291095984,1.0,4,plane,2,0.0
1350,0.5105163,0.783812468469001,1.0,4,plane,2,0.0
1332,0.8207421,1.118651860110436,1.0,4,plane,2,0.0
1183,1.4092026,1.6330490536329116,1.0,4,plane,2,0.0
1731,0.8257779,1.5339346834108682,1.0000001,4,plane,2,0.0
861,0.37833908,1.3178441643186998,1.0,4,plane,2,0.0
843,0.83672357,1.1223917683769629,1.0000001,4,plane,2,0.0
1263,0.04023721,0.4337868207658903,1.0,4,plane,2,0.0
1488,1.3805375,1.5257719605034472,1.0,4,plane,2,0.0
401,0.73862106,1.178956182405051,0.99999994,4,plane,2,0.0
517,1.3237475,1.9551679614521233,0.99999994,4,plane,2,0.0
377,0.91267383,1.3999368390474465,1.0,4,plane,2,0.0
373,1.0692836,1.2587079572105435,1.0,4,plane,2,0.0
1758,0.07407452,1.0141683387813432,1.0,4,plane,3,0.0
1451,0.32213134,1.0916320823558165,0.99999994,4,plane,3,0.0
78,0.82000715,1.526633015018366,1.0,4,plane,3,0.0
945,0.31204244,1.1248463195859983,1.0,4,plane,3,0.0
466,0.50082797,1.41730615155349,1.0,4,plane,3,0.0
896,0.6806976,1.2227433713451579,1.0,4,plane,3,0.0
834,0.74465215,1.0661553294127963,1.0,4,plane,3,0.0
345,0.61559975,0.8541031477745551,1.0,4,plane,3,0.0
776,0.35273844,0.9500826059741554,0.99999994,4,plane,3,0.0
1504,0.6576539,1.181931380446643,1.0,4,plane,3,0.0
586,0.17157732,0.7957626432776798,1.0,4,plane,3,0.0
1025,0.48660314,1.2310858271512801,1.0000001,4,plane,3,0.0
1323,0.6937684,0.9928878180630831,0.99999994,4,plane,3,0.0
65,0.038253583,0.38596563323342187,1.0,4,plane,3,0.0
317,1.1454662,1.2829179423358759,1.0000001,4,plane,3,0.0
187,0.6590855,1.0766949158856176,1.0,4,plane,3,0.0
1905,1.1649376,1.267404098025035,0.99999994,4,plane,3,0.0
856,0.51712286,1.1986174437335486,1.0000001,4,plane,3,0.0
1144,0.53788906,1.3417677301418127,0.99999994,4,plane,3,0.0
1564,1.2054355,1.4855726528413395,1.0,4,plane,3,0.0
524,0.97211236,1.7701135846007825,0.9999999,4,plane,3,0.0
1572,0.3042317,0.7544224456532969,1.0,4,plane,3,0.0
1735,0.40134442,0.9618903012428831,1.0,4,plane,3,0.0
854,0.80956674,1.4050794266060909,0.99999994,4,plane,3,0.0
1466,0.50056,0.8400475126251884,0.99999994,4,plane,3,0.0
1293,1.0401933,1.6387988071957358,1.0,4,plane,3,0.0
1224,0.72403735,1.3927784885724637,1.0000001,4,plane,3,0.0
1706,0.977516,1.4840739495778306,1.0,4,plane,3,0.0
1365,0.513351,1.248450467840746,1.0,4,plane,3,0.0
226,1.4646546,1.5203771458241648,1.0,4,plane,3,0.0
1165,0.7880478,1.5054610000529967,0.99999994,4,plane,3,0.0
169,0.29570174,1.399280638984894,0.99999994,4,plane,3,0.0
639,0.25594532,1.0564238978500564,1.0,4,plane,3,0.0
358,0.8224016,1.2116678318724599,0.99999994,4,plane,3,0.0
655,0.02699441,0.5430123714519357,1.0,4,plane,3,0.0
568,0.27936715,1.495442745688709,1.0,4,plane,3,0.0
1297,0.6718578,1.2448052577079383,1.0,4,plane,3,0.0
354,1.2690716,1.5658828681902726,1.0000001,4,plane,3,0.0
1588,0.17126752,0.9587286424753029,1.0,4,plane,3,0.0
1389,0.07216696,0.40681171086780593,1.0,4,plane,3,0.0
901,0.33053163,0.7518440264545696,1.0,4,sphere,1,12.0
539,1.3069239,1.2801221185280154,1.0,4,sphere,1,12.0
764,0.32752228,0.9180877482726499,1.0000001,4,sphere,1,12.0
898,1.4579685,0.8516277869285729,1.0,4,sphere,1,12.0
249,1.0859078,1.0432168257520202,0.9999999,4,sphere,1,12.0
833,1.2776785,1.3504864184657202,1.0,4,sphere,1,12.0
525,1.6104825,1.0202858169814837,1.0000001,4,sphere,1,12.0
1662,0.36704308,0.9371225122612243,1.0,4,sphere,1,12.0
55,0.7047904,0.9831689164535423,1.0,4,sphere,1,12.0
247,1.6571498,1.3569346662489545,1.0,4,sphere,1,12.0
1633,0.48267427,1.064943607717224,1.0,4,sphere,1,12.0
69,1.675644,1.5986303789945207,1.0,4,sphere,1,12.0
1806,0.9667306,1.191002189595611,1.0,4,sphere,1,12.0
807,1.4768134,1.384745566823426,1.0000001,4,sphere,1,12.0
171,1.38164,0.6643416106692224,1.0,4,sphere,1,12.0
654,0.21033257,1.0297340039516691,1.0,4,sphere,1,12.0
1002,1.8380404,1.420939281913617,0.99999994,4,sphere,1,12.0
284,1.6207381,1.0494648273351042,1.0,4,sphere,1,12.0
614,1.374669,1.318304403802748,0.9999999,4,sphere,1,12.0
1567,0.51701856,1.1728170887576441,1.0,4,sphere,1,12.0
1716,0.47390038,1.0760950185321225,0.99999994,4,sphere,1,12.0
1967,0.5738948,0.8101628993645513,1.0,4,sphere,1,12.0
268,0.8146925,1.192852275026689,0.99999994,4,sphere,1,12.0
803,1.2323363,1.23731939021523,1.0,4,sphere,1,12.0
1618,0.32817826,0.9880617681631393,0.99999994,4,sphere,1,12.0
1623,0.8972484,1.0162948192665637,1.0,4,sphere,1,12.0
508,1.6905931,1.4846997913080717,0.9999999,4,sphere,1,12.0
491,0.33704928,0.8596169720904683,1.0,4,sphere,1,12.0
1492,0.70510507,1.170718331865886,1.0,4,sphere,1,12.0
408,0.2388699,0.9711408062043301,1.0,4,sphere,1,12.0
1001,1.900797,1.5711616259663388,1.0,4,sphere,1,12.0
1065,0.24672733,0.7856290175312792,1.0,4,sphere,1,12.0
1947,0.6860873,0.9478014427658218,1.0,4,sphere,1,12.0
1867,1.3199698,1.1549439585881989,1.0,4,sphere,1,12.0
1272,1.3718127,0.8241088479165006,1.0,4,sphere,1,12.0
1085,0.2028805,0.6548397040938365,1.0,4,sphere,1,12.0
1714,0.027171874,0.44321411309631276,1.0,4,sphere,1,12.0
1481,0.31008947,0.7843133961244364,1.0,4,sphere,1,12.0
603,1.2819184,1.4642849445425796,1.0,4,sphere,1,12.0
926,1.7537231,1.180003523229344,1.0,4,sphere,1,12.0
80,0.54752856,0.8384695012192236,1.0,4,sphere,2,12.0
1642,0.6609322,1.2984809711899277,1.0,4,sphere,2,12.0
1600,0.7525453,0.9835665105123936,1.0,4,sphere,2,12.0
513,0.26882198,0.6443693068889979,1.0,4,sphere,2,12.0
605,1.2514149,1.3715582741200627,1.0,4,sphere,2,12.0
1863,0.5756512,0.9539065166969511,1.0,4,sphere,2,12.0
296,1.6047323,1.4736531102856278,1.0,4,sphere,2,12.0
436,1.6238683,1.1821831953801039,1.0,4,sphere,2,12.0
761,0.021297105,0.4469790884208872,1.0,4,sphere,2,12.0
815,0.42883363,1.0933378650488572,1.0,4,sphere,2,12.0
1879,0.297657,0.6357333768839647,1.0,4,sphere,2,12.0
180,0.7902019,1.4341024509753204,1.0,4,sphere,2,12.0
1436,0.43070558,0.92184640839466,1.0000001,4,sphere,2,12.0
1928,1.6192032,1.2945582651408196,0.99999994,4,sphere,2,12.0
1116,0.3508179,0.7784459677229347,1.0,4,sphere,2,12.0
1364,1.2709875,1.2443039801265092,1.0,4,sphere,2,12.0
109,1.4585336,1.4119933448688184,0.99999994,4,sphere,2,12.0
660,1.0145767,1.1213934380123098,0.99999994,4,sphere,2,12.0
586,1.6323699,0.9591122338993381,1.0,4,sphere,2,12.0
1302,0.0119012445,0.36539946808249685,1.0,4,sphere,2,12.0
784,1.4808726,1.3126679684941065,0.99999994,4,sphere,2,12.0
1603,0.165252,0.32502205662418115,1.0,4,sphere,2,12.0
214,1.0267564,1.3052424243684013,1.0,4,sphere,2,12.0
1105,0.89197356,1.2740317689781802,0.99999994,4,sphere,2,12.0
543,0.4443994,1.0146069707971428,1.0,4,sphere,2,12.0
1737,0.50221944,0.7451714711795258,1.0,4,sphere,2,12.0
1958,0.71894336,1.0462896951500271,0.99999994,4,sphere,2,12.0
889,0.40041128,0.8720118957209853,1.0,4,sphere,2,12.0
1349,0.49390918,1.2509212159027925,0.9999999,4,sphere,2,12.0
1331,1.4861472,1.1688521608190385,0.99999994,4,sphere,2,12.0
1183,1.8010042,1.39081296463681,1.0,4,sphere,2,12.0
1731,0.69631094,1.1275403427070636,0.99999994,4,sphere,2,12.0
861,1.5450418,0.9637769291188913,1.0,4,sphere,2,12.0
843,1.4001036,1.3468842646383032,1.0000001,4,sphere,2,12.0
1262,0.25664914,0.9191462219799129,1.0,4,sphere,2,12.0
1488,1.6562423,1.2789164522629506,1.0,4,sphere,2,12.0
398,1.3467653,0.8695902782900118,1.0,4,sphere,2,12.0
515,1.0413275,0.9860545319633314,1.0,4,sphere,2,12.0
374,1.356689,1.0623525837647614,1.0,4,sphere,2,12.0
370,1.360342,1.1489991568713303,1.0,4,sphere,2,12.0
1760,0.6361662,1.1639160097002321,1.0000001,4,sphere,3,12.0
1455,0.6807285,1.2556141615039031,1.0,4,sphere,3,12.0
80,0.11137959,0.6530248550587072,1.0,4,sphere,3,12.0
946,0.49927527,0.8196359475017667,1.0,4,sphere,3,12.0
468,1.5073491,1.0977650954800102,1.0,4,sphere,3,12.0
897,1.4627169,1.301958228585427,1.0000001,4,sphere,3,12.0
834,0.9110067,1.2394214004284647,1.0,4,sphere,3,12.0
345,1.4530089,1.3507906634650664,1.0,4,sphere,3,12.0
776,0.0037475012,0.182497646046556,1.0,4,sphere,3,12.0
1508,1.2917963,0.9795925991895913,1.0,4,sphere,3,12.0
587,0.22988656,1.0399552051892924,1.0,4,sphere,3,12.0
1026,0.57643396,0.940762821067284,0.99999994,4,sphere,3,12.0
1327,0.57226664,0.6948395648064075,1.0,4,sphere,3,12.0
66,1.6169713,1.0118787712991817,0.9999999,4,sphere,3,12.0
317,1.292046,1.1464625909629311,1.0,4,sphere,3,12.0
188,0.7818965,1.1604117563912932,1.0,4,sphere,3,12.0
1905,0.8445014,1.1178067986843299,1.0,4,sphere,3,12.0
857,0.64312685,0.8211008401801001,1.0000001,4,sphere,3,12.0
1147,1.0237811,0.9569779256182303,1.0,4,sphere,3,12.0
1568,0.6232668,0.8853372704564973,0.99999994,4,sphere,3,12.0
525,0.39431924,0.9013513235307546,0.99999994,4,sphere,3,12.0
1576,0.4708885,0.9076702778996502,1.0,4,sphere,3,12.0
1738,1.2637727,0.6994810928549835,0.99999994,4,sphere,3,12.0
855,0.40491137,0.9267965761680903,1.0000001,4,sphere,3,12.0
1470,0.8170023,1.3322885507371456,1.0,4,sphere,3,12.0
1296,0.028259268,0.4164334735049186,1.0,4,sphere,3,12.0
1227,1.2177315,1.1771045974963166,1.0,4,sphere,3,12.0
1710,0.038486067,0.6722050978212957,1.0,4,sphere,3,12.0
1369,0.9703239,1.2443321035912078,0.99999994,4,sphere,3,12.0
227,1.2956493,1.6329081672946093,1.0,4,sphere,3,12.0
1168,0.71782845,1.420016298722386,1.0,4,sphere,3,12.0
171,0.8944665,1.137046799420401,0.99999994,4,sphere,3,12.0
640,0.7735106,0.8575220587445169,1.0,4,sphere,3,12.0
358,1.3370919,1.4496958812400835,1.0,4,sphere,3,12.0
656,0.09270779,0.6289832708196361,1.0,4,sphere,3,12.0
569,0.81864667,1.1618711381012499,1.0,4,sphere,3,12.0
1300,0.18996368,0.581341403692315,1.0,4,sphere,3,12.0
354,0.060721464,0.22591504684581615,1.0,4,sphere,3,12.0
1592,0.013731158,0.35422857882969283,1.0,4,sphere,3,12.0
1393,0.15487295,1.1895482780873263,1.0,4,sphere,3,12.0
903,1.2102091,1.5835818721920172,1.0,4,saddle,1,-16.0
539,0.4350614,1.8357374750392392,1.0,4,saddle,1,-16.0
765,0.29400417,1.3329456862645839,0.99999994,4,saddle,1,-16.0
900,2.0344105,1.795070934573074,1.0,4,saddle,1,-16.0
249,1.4219501,1.9462402504511727,0.9999999,4,saddle,1,-16.0
835,0.5799983,1.1763154510621598,1.0,4,saddle,1,-16.0
525,1.4526806,1.6566940413134756,1.0,4,saddle,1,-16.0
1661,1.6184155,2.031012603763036,1.0000001,4,saddle,1,-16.0
54,0.7281957,1.8554584166974455,1.0000001,4,saddle,1,-16.0
247,1.555572,2.035006743229468,1.0,4,saddle,1,-16.0
1633,1.8262364,1.461634943611248,1.0,4,saddle,1,-16.0
68,1.4356492,1.9248813294857605,1.0,4,saddle,1,-16.0
1804,1.0252807,1.7061397441206367,1.0,4,saddle,1,-16.0
809,0.57486814,0.7638207589576672,0.99999994,4,saddle,1,-16.0
169,0.9175913,1.735396505526785,0.99999994,4,saddle,1,-16.0
654,0.94392586,2.305310396787053,1.0,4,saddle,1,-16.0
1005,1.1440372,1.896696923594408,1.0,4,saddle,1,-16.0
284,1.3734704,1.9834872687971459,1.0,4,saddle,1,-16.0
614,1.3514657,1.2477535070273085,1.0000001,4,saddle,1,-16.0
1567,1.8970317,1.9231185455714237,1.0,4,saddle,1,-16.0
1714,1.1650074,1.622442349760408,1.0,4,saddle,1,-16.0
1967,1.573103,1.5746478711703473,1.0,4,saddle,1,-16.0
268,1.2857287,1.4058897348387431,0.99999994,4,saddle,1,-16.0
805,1.3851881,1.6797108229554296,1.0,4,saddle,1,-16.0
1618,2.0264065,1.1681086577610236,0.99999994,4,saddle,1,-16.0
1623,1.7636236,1.8181500384411537,1.0000001,4,saddle,1,-16.0
508,0.8842351,1.7337714781402402,1.0,4,saddle,1,-16.0
491,0.19973342,1.302493685393579,0.9999999,4,saddle,1,-16.0
1494,1.8873178,2.1077020542693323,1.0,4,saddle,1,-16.0
407,0.6102366,1.2725241226077142,1.0,4,saddle,1,-16.0
1004,0.65395546,0.6897848671142348,1.0,4,saddle,1,-16.0
1068,0.81281644,1.6608971541146043,1.0,4,saddle,1,-16.0
1947,1.886225,1.3249615873983431,0.99999994,4,saddle,1,-16.0
1866,1.6203766,1.952921283793677,1.0000001,4,saddle,1,-16.0
1273,0.6831811,1.4748161210070725,0.99999994,4,saddle,1,-16.0
1087,1.4116292,1.6716413895539024,1.0,4,saddle,1,-16.0
1712,1.093048,1.1501226032761698,1.0,4,saddle,1,-16.0
1483,0.92033046,1.3088536303731286,1.0000001,4,saddle,1,-16.0
603,1.1347927,1.395933148466453,1.0,4,saddle,1,-16.0
929,0.31493315,0.7646651498347611,1.0,4,saddle,1,-16.0
80,1.1965619,1.9606234012721908,0.9999999,4,saddle,2,-16.0
1641,2.0986984,2.4314071095168566,0.9999999,4,saddle,2,-16.0
1599,0.5193808,0.9452200167807108,0.99999994,4,saddle,2,-16.0
514,1.3400737,1.6111949958517136,0.99999994,4,saddle,2,-16.0
605,0.9356612,1.691464338340513,1.0000001,4,saddle,2,-16.0
1862,1.2554045,1.5730870115774058,1.0,4,saddle,2,-16.0
298,0.70160633,1.322164616821193,1.0,4,saddle,2,-16.0
437,1.4061728,1.6388077982019469,1.0,4,saddle,2,-16.0
758,0.34383413,1.0378874623567615,0.99999994,4,saddle,2,-16.0
812,0.35137,1.4137434390601165,1.0000001,4,saddle,2,-16.0
1878,1.4641867,1.4593181063860803,1.0,4,saddle,2,-16.0
182,1.6829655,1.7812068765421807,0.9999999,4,saddle,2,-16.0
1435,1.2698501,1.8296686714777155,0.99999994,4,saddle,2,-16.0
1928,0.6898481,1.806465940592303,1.0000001,4,saddle,2,-16.0
1112,0.50214654,1.6840602806529694,1.0,4,saddle,2,-16.0
1361,1.3399564,1.887142316287095,1.0000001,4,saddle,2,-16.0
110,0.91559815,1.3870372915538727,1.0,4,saddle,2,-16.0
659,0.95329547,1.539506951155151,1.0,4,saddle,2,-16.0
586,1.1507238,1.9639720056628267,1.0,4,saddle,2,-16.0
1299,1.401042,1.653277657401447,1.0000001,4,saddle,2,-16.0
781,1.342966,1.6255449322104059,0.99999994,4,saddle,2,-16.0
1602,0.10440282,1.5279614384998372,1.0000001,4,saddle,2,-16.0
216,0.9579661,1.5305064426692776,0.99999994,4,saddle,2,-16.0
1101,1.1853589,1.6346938043229633,1.0,4,saddle,2,-16.0
544,0.12852222,1.292889770377669,1.0000001,4,saddle,2,-16.0
1737,1.4644843,1.8616141020250314,0.99999994,4,saddle,2,-16.0
1957,1.4288342,1.6256253313740885,1.0,4,saddle,2,-16.0
886,0.47365582,1.4111041404569842,0.99999994,4,saddle,2,-16.0
1346,1.3011845,2.127300876986099,1.0,4,saddle,2,-16.0
1328,0.8255958,1.5043881054850283,0.99999994,4,saddle,2,-16.0
1179,1.0706086,1.576747441373259,1.0,4,saddle,2,-16.0
1731,0.7408944,1.6702881981300097,0.9999999,4,saddle,2,-16.0
858,0.66836584,1.709760670012715,0.99999994,4,saddle,2,-16.0
840,2.0833614,2.201627711107725,0.9999999,4,saddle,2,-16.0
1259,1.2412966,1.6855893367723258,1.0000001,4,saddle,2,-16.0
1487,1.5672351,1.749886753885382,1.0,4,saddle,2,-16.0
399,1.2593905,1.7771681519540143,1.0,4,saddle,2,-16.0
516,0.4939597,1.2370990515733178,1.0,4,saddle,2,-16.0
375,0.75509113,1.677504931474328,1.0,4,saddle,2,-16.0
371,0.64255637,1.3692112170423374,1.0,4,saddle,2,-16.0
1757,0.7041068,2.041270711920855,1.0,4,saddle,3,-16.0
1450,1.5995059,1.842480950129412,0.9999999,4,saddle,3,-16.0
77,1.2641193,1.1772831575986777,1.0,4,saddle,3,-16.0
944,1.5654318,2.212974733783581,1.0,4,saddle,3,-16.0
463,1.4167378,1.909754337303247,1.0000001,4,saddle,3,-16.0
894,1.2200036,1.9816422473956397,1.0,4,saddle,3,-16.0
831,0.44384807,1.1732170575300584,1.0,4,saddle,3,-16.0
341,0.86385185,1.3018065960634664,1.0,4,saddle,3,-16.0
773,0.09971605,0.9590209515549859,1.0,4,saddle,3,-16.0
1504,1.5441991,1.92420161802817,0.99999994,4,saddle,3,-16.0
582,0.6919178,1.7604132259223166,1.0,4,saddle,3,-16.0
1024,0.12166972,1.2335914533586771,1.0,4,saddle,3,-16.0
1322,0.047030367,0.7084165542250623,0.9999999,4,saddle,3,-16.0
64,0.68093336,1.307580705175494,1.0,4,saddle,3,-16.0
313,0.21854332,0.8541086950712999,1.0,4,saddle,3,-16.0
184,0.27668625,1.2311388569725195,1.0,4,saddle,3,-16.0
1904,1.7077881,2.196294500845745,1.0,4,saddle,3,-16.0
853,0.11371103,1.1735237263155438,1.0,4,saddle,3,-16.0
1143,1.5166634,1.8386686872721538,0.99999994,4,saddle,3,-16.0
1564,1.3388569,1.8016291998046177,0.99999994,4,saddle,3,-16.0
520,0.63526255,1.6931396946396022,1.0,4,saddle,3,-16.0
1572,0.091146834,1.5054815870340046,1.0000001,4,saddle,3,-16.0
1735,0.879792,1.5293746813995013,0.9999999,4,saddle,3,-16.0
851,0.15447266,0.8957321336810322,1.0,4,saddle,3,-16.0
1465,1.6739815,2.2524973749999946,0.99999994,4,saddle,3,-16.0
1292,1.1366229,1.9190976170382699,1.0000001,4,saddle,3,-16.0
1224,1.247737,1.331682306487796,1.0,4,saddle,3,-16.0
1707,0.03160108,0.19618101411096886,1.0,4,saddle,3,-16.0
1364,0.64444834,1.6755871474590458,1.0,4,saddle,3,-16.0
223,1.1098152,1.7182411408087646,1.0,4,saddle,3,-16.0
1164,1.0597641,1.9044931257903221,1.0,4,saddle,3,-16.0
167,0.49200192,1.3248321355222028,1.0,4,saddle,3,-16.0
635,0.99303186,1.8102431161574384,1.0,4,saddle,3,-16.0
354,1.3805163,1.719965439105674,0.9999999,4,saddle,3,-16.0
652,0.041665025,0.6979801485164987,1.0,4,saddle,3,-16.0
564,1.6000136,2.021026557529038,1.0,4,saddle,3,-16.0
1296,0.3153109,1.2323785084597596,0.99999994,4,saddle,3,-16.0
350,1.119053,2.3608952225984927,0.99999994,4,saddle,3,-16.0
1588,0.9995056,1.4841774725197023,1.0,4,saddle,3,-16.0
1388,0.68123066,1.8182076702440981,1.0,4,saddle,3,-16.0
902,2.120203,2.7036444921547234,1.0,6,plane,1,0.0
538,1.7352567,2.0451579510930875,1.0,6,plane,1,0.0
765,1.8036655,2.6322344055436235,0.9999999,6,plane,1,0.0
899,2.006263,2.3776028601969275,0.9999998,6,plane,1,0.0
249,2.1787906,2.439846666428568,1.0,6,plane,1,0.0
834,1.1971155,2.3633098384412894,0.99999994,6,plane,1,0.0
524,1.3942989,2.4568159597636536,1.0,6,plane,1,0.0
1660,1.836828,2.1191711681184637,1.0,6,plane,1,0.0
54,0.9115553,0.78836009863299,1.0,6,plane,1,0.0
247,1.6200491,1.5200744203582286,1.0000001,6,plane,1,0.0
1632,2.0617673,2.44762926230396,1.0,6,plane,1,0.0
68,1.1928802,1.927110037753252,1.0,6,plane,1,0.0
1805,1.517807,1.9642052096179343,0.99999994,6,plane,1,0.0
808,2.1624079,2.6798629640434486,0.9999999,6,plane,1,0.0
169,1.3302455,2.217246220721548,1.0,6,plane,1,0.0
653,1.8699543,1.9669379772035276,1.0,6,plane,1,0.0
1003,1.7303162,2.7075424105033834,1.0000001,6,plane,1,0.0
284,1.5716094,2.131519094816656,1.0,6,plane,1,0.0
613,1.2625779,1.4929209778664465,1.0,6,plane,1,0.0
1566,1.7377131,1.5358856005006962,1.0,6,plane,1,0.0
1715,2.0985165,2.7518579872140485,0.99999994,6,plane,1,0.0
1967,1.7562608,2.21499584896626,1.0,6,plane,1,0.0
268,1.223708,2.1878846058506136,1.0,6,plane,1,0.0
804,1.0075256,1.731436440331283,1.0000001,6,plane,1,0.0
1617,0.8904955,1.0031562180202593,0.9999999,6,plane,1,0.0
1622,2.2494814,2.154000872053966,1.0,6,plane,1,0.0
507,1.1791836,1.535674919722131,1.0000001,6,plane,1,0.0
490,1.5037229,2.0681748005258505,0.99999994,6,plane,1,0.0
1493,1.279311,2.1905092132119983,1.0,6,plane,1,0.0
407,1.3412019,1.692714998440439,1.0,6,plane,1,0.0
1002,1.3514674,1.461186302038285,1.0,6,plane,1,0.0
1066,1.6289582,1.5853171387279983,1.0,6,plane,1,0.0
1947,1.5775586,2.2155210392178537,1.0,6,plane,1,0.0
1867,1.1079009,1.3563076480082756,1.0000001,6,plane,1,0.0
1271,1.9012464,2.1723142662249835,1.0,6,plane,1,0.0
1085,1.3822719,2.087756082849348,0.9999999,6,plane,1,0.0
1713,1.7280455,2.064318115754125,0.9999999,6,plane,1,0.0
1482,1.9394829,2.962132186657014,1.0,6,plane,1,0.0
602,1.931028,2.1564353911578618,0.9999999,6,plane,1,0.0
927,1.827669,2.204198557091426,1.0000001,6,plane,1,0.0
80,1.8119307,1.6739795536996767,1.0,6,plane,2,0.0
1642,1.5053613,1.5016617942900101,1.0,6,plane,2,0.0
1600,1.0627592,1.4586374033423455,1.0000001,6,plane,2,0.0
512,1.552257,2.605533301639089,1.0,6,plane,2,0.0
604,0.9748604,2.207326662336279,1.0,6,plane,2,0.0
1864,1.5775671,2.1246559450572757,0.99999994,6,plane,2,0.0
297,1.3785435,1.9428431765498746,1.0,6,plane,2,0.0
436,0.8112172,1.2915300491310422,1.0,6,plane,2,0.0
758,1.8630507,2.3797497400051206,1.0,6,plane,2,0.0
812,2.128469,2.7052630948238425,1.0,6,plane,2,0.0
1880,1.8801484,2.3333739999274012,1.0,6,plane,2,0.0
180,1.1170564,1.4832163399960123,1.0000001,6,plane,2,0.0
1436,1.3908157,2.245280916816836,0.99999994,6,plane,2,0.0
1929,1.1898766,1.8805172732228548,1.0,6,plane,2,0.0
1112,1.5719581,1.3208489266825227,1.0,6,plane,2,0.0
1363,2.213497,2.570199399843645,1.0,6,plane,2,0.0
109,2.061903,1.6508486847304855,0.99999994,6,plane,2,0.0
658,1.8705786,2.032693938842922,0.9999999,6,plane,2,0.0
585,1.8738124,2.305791068385869,1.0,6,plane,2,0.0
1300,1.2317485,2.333736635889659,1.0,6,plane,2,0.0
781,1.9106103,2.036529456545613,0.99999994,6,plane,2,0.0
1603,1.7245667,2.53719680238049,0.99999994,6,plane,2,0.0
214,1.354434,1.4133618300031512,0.9999999,6,plane,2,0.0
1101,1.8805705,2.550360852319273,1.0000001,6,plane,2,0.0
542,1.7763252,1.4552268142237443,1.0,6,plane,2,0.0
1737,1.7671704,2.334769755229536,1.0,6,plane,2,0.0
1958,2.0192194,2.3836961458075896,1.0,6,plane,2,0.0
886,1.3490431,2.2867878411035605,0.9999999,6,plane,2,0.0
1348,2.0047922,2.3739741241494827,0.99999994,6,plane,2,0.0
1330,1.6151075,1.8014744508784264,1.0,6,plane,2,0.0
1180,2.0124514,2.112815950425791,0.9999999,6,plane,2,0.0
1731,1.6543677,1.5405670531359612,1.0,6,plane,2,0.0
858,1.7346706,2.288326368399755,1.0000001,6,plane,2,0.0
840,1.866807,2.214425741169447,1.0000001,6,plane,2,0.0
1260,1.0103337,1.4844206359486725,0.99999994,6,plane,2,0.0
1488,1.7832496,2.6261215920505627,1.0000001,6,plane,2,0.0
398,1.1249151,1.6419764599846833,1.0,6,plane,2,0.0
514,1.6865304,2.1769290811557793,1.0,6,plane,2,0.0
374,2.0585182,2.8144886524035035,0.99999994,6,plane,2,0.0
370,1.9677217,1.7137972720582035,0.99999994,6,plane,2,0.0
1757,2.0694933,2.460536189570674,1.0,6,plane,3,0.0
1452,1.5500201,2.1529494427444718,0.99999994,6,plane,3,0.0
77,1.675465,0.774283002889295,0.99999994,6,plane,3,0.0
944,1.7259548,1.5404197744891917,1.0,6,plane,3,0.0
464,1.6080884,2.428241997412834,1.0,6,plane,3,0.0
894,2.0961337,2.651636194017118,1.0000001,6,plane,3,0.0
831,0.87497056,1.9813518981757618,1.0,6,plane,3,0.0
343,1.6000106,1.9171049409955208,1.0,6,plane,3,0.0
772,1.9311738,2.179846159279595,0.99999994,6,plane,3,0.0
1505,1.7621152,0.8392301109560645,1.0,6,plane,3,0.0
583,1.5015606,1.497869848752013,0.99999994,6,plane,3,0.0
1024,1.6843896,1.8595669908441885,1.0,6,plane,3,0.0
1324,1.059058,1.9808432233317959,1.0,6,plane,3,0.0
64,1.47488,1.6390809395114165,0.99999994,6,plane,3,0.0
315,1.4487787,2.755832197703695,0.99999994,6,plane,3,0.0
185,0.7506482,1.4957968114859936,1.0,6,plane,3,0.0
1902,1.5229208,2.0363733658355176,1.0,6,plane,3,0.0
853,2.150825,2.149216321824043,0.99999994,6,plane,3,0.0
1144,1.1101925,1.4621574502542356,0.9999999,6,plane,3,0.0
1565,1.846949,2.43301252280511,1.0,6,plane,3,0.0
521,0.37412626,1.2747406085541633,1.0,6,plane,3,0.0
1573,2.1585846,2.501299190417784,0.99999994,6,plane,3,0.0
1735,1.7479684,2.054442511028583,1.0,6,plane,3,0.0
851,1.8333153,2.0959549337785957,0.99999994,6,plane,3,0.0
1467,1.8468752,1.4757325398936452,1.0,6,plane,3,0.0
1294,1.4788868,2.256260147670869,0.99999994,6,plane,3,0.0
