instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
25,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.07579423286338331,0.0,5.694688320159912,5
89,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.04817037798700577,1.0,5.292595863342285,1
153,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0822919990903078,1.0,6.754968166351318,1
217,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.44758155816599454,0.0,6.6399736404418945,1
281,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.39693289797823916,1.0,7.4163689613342285,1
390,colosseum,,d2-c1-n0.2-m0,2,0.2,0,,6.571277573877722,3000,0.1367814659160378,0.1,6.5602874755859375,4
514,colosseum,,d3-c1-n0.2-m4,3,0.2,4,,-14.544124599425984,3000,0.06520857213449985,0.0125,5.873752117156982,1
638,colosseum,,d4-c1-n0.2-m8,4,0.2,8,,-22.997619759109075,3000,0.0038211103936895557,0.075,6.6470842361450195,1
762,colosseum,,d5-c1-n0.2-m12,5,0.2,12,,-19.633812002494803,3000,-0.4496263457238204,1.0,7.030074596405029,1
