instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
61,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.23523366137121193,0.0
125,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,-0.08547022433961204,1.0
189,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.15337182148387085,1.0
253,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5493060594335091,0.0
332,colosseum,,d2-c1-n0.05-m2,2,0.05,2,,1.728836197424718,3000,-0.050223167393414966,0.0
456,colosseum,,d3-c1-n0.05-m6,3,0.05,6,,-10.086395056679647,3000,0.0024034764453549767,0.0625
580,colosseum,,d4-c1-n0.05-m10,4,0.05,10,,1.430710029764047,3000,-0.2934561946605689,0.05
704,colosseum,,d5-c1-n0.05-m14,5,0.05,14,,-31.099208931298193,3000,-0.36664856275458385,1.0
843,colosseum,,d6-c1-n0.1-m3,6,0.1,3,,-67.23454284811166,3000,-0.6373731991052358,1.0
