n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,17,,-0.013144415906747559,0.0,5.725249290466309,6
2000,3,19,,0.016448670128405743,1.0,4.847896575927734,1
2000,4,21,,0.07346897440122481,0.9875,6.6622314453125,1
2000,5,23,,0.34134095626889605,1.0,7.205963134765625,1
2000,6,25,,0.4155626165856128,1.0,7.372227668762207,1
3000,2,27,,0.01550771163903944,0.0,6.100461006164551,8
3000,3,29,,-0.12252811550997822,0.95,5.254166603088379,1
3000,5,1,,0.09847208225778253,1.0,7.481263637542725,1
3000,6,3,,0.15573954779500876,1.0,7.7691650390625,1
