n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,16,,0.016922391721422,0.0,5.78479528427124,6
2000,3,18,,0.07044086501628562,1.0,5.23192834854126,1
2000,4,20,,0.15400911001400688,0.9625,6.4835076332092285,1
2000,5,22,,0.33507627645597626,1.0,7.254400730133057,1
2000,6,24,,0.46367628422872786,1.0,7.387518405914307,1
3000,2,26,,0.04047888228686569,0.0,6.083043575286865,8
3000,3,28,,-0.19906793537135653,0.85,4.861505031585693,1
3000,5,0,,0.06824681105360392,1.0,7.533427715301514,1
3000,6,2,,0.22796787600177448,1.0,7.779735088348389,1
