n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,20,,-0.013674193520137032,0.0,5.643397808074951,5
2000,3,22,,-0.059786313295157115,1.0,5.079505443572998,1
2000,4,24,,0.10332970026478147,1.0,6.497921943664551,1
2000,5,26,,0.35551531962770505,1.0,7.209472179412842,1
2000,6,28,,0.41902214943404836,1.0,7.4026198387146,1
3000,3,0,,-0.09137601272250924,0.9875,5.075515270233154,1
3000,4,2,,-0.001884646458872416,0.9375,6.582581996917725,1
3000,5,4,,0.12005202619407651,1.0,7.506053447723389,1
3000,6,6,,0.21533858535278036,1.0,7.7566046714782715,1
