instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
41,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.03199808011063615,0.0
105,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.04833543309742527,1.0
169,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.305279412965719,0.0
233,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3127960998794898,1.0
297,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.42733505977732456,1.0
421,colosseum,,d3-c1-n0.01-m1,3,0.01,1,,-7.415704083686769,3000,-0.1058395991831127,0.675
545,colosseum,,d4-c1-n0.01-m5,4,0.01,5,,-25.421391317475663,3000,-0.04815425845472315,0.0125
669,colosseum,,d5-c1-n0.01-m9,5,0.01,9,,-18.319930087521648,3000,-0.014112657669302336,1.0
793,colosseum,,d6-c1-n0.01-m13,6,0.01,13,,-76.44652684559905,3000,-0.3991365687267846,1.0
