instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
50,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.035528079923908884,0.0,5.69867467880249,6
114,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,0.04415889872096175,0.975,5.2838664054870605,1
178,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3454771924064587,0.0,6.0280280113220215,1
242,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4147097618016108,1.0,7.431072235107422,1
306,colosseum,,d2-c1-n0.01-m6,2,0.01,6,,-8.964351133510938,3000,-0.0334398848652948,0.0,6.06777286529541,8
430,colosseum,,d3-c1-n0.01-m10,3,0.01,10,,-16.842236690951605,3000,-0.07913413241175259,0.2,5.286464214324951,1
554,colosseum,,d4-c1-n0.01-m14,4,0.01,14,,-4.503402761482203,3000,-0.040153515087205396,0.3,6.3822479248046875,1
693,colosseum,,d5-c1-n0.05-m3,5,0.05,3,,-16.703636368602854,3000,-0.2639578154874228,1.0,7.206453800201416,1
817,colosseum,,d6-c1-n0.05-m7,6,0.05,7,,-12.910662028844692,3000,0.09597261106316243,1.0,7.230268955230713,1
