instance,n_traj,dim,noise,ks_true,err,coverage,eval_dist,resp_skew,pair_contract,pair_n
639,25,4,0.2,-57.772627160556176,,0.2636666666666666,0.3058250497357366,-1.62912008541706,-2.412249676936813,300.0
701,25,5,0.05,-12.478273660639108,,0.2723333333333333,0.2850431069639823,-1.6404820595662613,-2.2987144676693263,253.0
763,25,5,0.2,-28.47551290508757,,0.2923333333333333,0.5970678890255271,-1.4037866913734305,-1.940871966201034,217.0
840,25,6,0.1,-39.57480106909405,,0.295,0.6546945743474643,-1.285761891429155,-1.4350687822171446,97.0
453,100,3,0.05,16.800746756883633,,0.702,0.1285091618010359,-0.2309857615983181,-1.4976829095920596,2263.0
515,100,3,0.2,0.0089580823909294,,0.7233333333333334,0.0,-0.7441872762196876,-1.3402178803668836,2054.0
577,100,4,0.05,-4.587718319365236,,0.728,0.0,-0.959595695908914,-1.4912594432838668,2320.0
639,100,4,0.2,-57.772627160556176,,0.7306666666666667,0.0,-1.2617863674071406,-1.3938712126700403,2145.0
701,100,5,0.05,-12.478273660639108,,0.744,0.0,-1.5512322630370352,-1.442860297912537,2699.0
763,100,5,0.2,-28.47551290508757,,0.7446666666666667,0.4092575677139167,-1.7091640351982291,-1.4870100540425075,2376.0
840,100,6,0.1,-39.57480106909405,,0.7403333333333333,0.0,-1.8787638949269956,-1.334516460779232,2700.0
454,25,3,0.05,-4.99685320061184,,0.25,0.3339643979330582,-3.062691457059328,-1.3758741511580237,121.0
516,25,3,0.2,-35.603562663735204,,0.2833333333333333,0.2059004250947116,-1.057664329312197,-1.9267580419706312,169.0
578,25,4,0.05,-22.05882557409797,,0.273,0.0,-2.094256528864709,-2.157940126831398,300.0
640,25,4,0.2,32.54341939091398,,0.293,0.4588938013804202,-1.2682664968253614,-1.9195616511799436,168.0
702,25,5,0.05,-8.094765280509788,,0.2873333333333333,0.2874796720976872,-1.442670183233154,-1.750876897278805,295.0
764,25,5,0.2,19.863413883002544,,0.2833333333333333,0.6007920080363858,-1.680632436177883,-1.4994482990722928,138.0
841,25,6,0.1,-28.27057085781108,,0.306,0.5680491298990299,-1.5806631435997047,-1.831513676766268,257.0
454,100,3,0.05,-4.99685320061184,,0.7116666666666667,0.0,0.0016387045211274,-1.3223690888784794,2046.0
516,100,3,0.2,-35.603562663735204,,0.7223333333333334,0.1541117006276211,-1.001581331035066,-1.5762855961619782,2333.0
578,100,4,0.05,-22.05882557409797,,0.709,0.3118832098811755,-1.3375101550276345,-1.5325203959401894,1992.0
640,100,4,0.2,32.54341939091398,,0.7216666666666667,0.0,-1.5941034379789714,-1.4909385733760805,2418.0
702,100,5,0.05,-8.094765280509788,,0.725,0.0,-1.198160917150804,-1.4479370347455445,2431.0
764,100,5,0.2,19.863413883002544,,0.723,0.0,-1.4710559044865277,-1.4280982717820196,2509.0
841,100,6,0.1,-28.27057085781108,,0.734,0.5680491298990299,-1.6490388235218112,-1.182666753113611,2180.0
422,25,3,0.01,-10.734204673555151,,0.2566666666666666,0.1638018061524702,-1.6862877564996066,-1.502205529497301,112.0
484,25,3,0.1,-9.95300009216142,,0.2576666666666666,0.5278885722422726,-1.4238346223067455,-1.6028687596780875,102.0
546,25,4,0.01,-35.825477386408664,,0.2913333333333333,0.0,-0.8207849545746422,-1.7720104234173222,222.0
608,25,4,0.1,5.924945353387931,,0.2913333333333333,0.0,-1.50727586043593,-1.6722978864881588,115.0
670,25,5,0.01,-44.4013504262728,,0.2926666666666667,0.4781513358527019,-1.5440653872465888,-1.5532541193929084,154.0
732,25,5,0.1,-36.76476047112881,,0.2773333333333333,0.587435750035813,-1.6734603889692283,-1.6708999650160128,181.0
794,25,6,0.01,-38.89536340245233,,0.2783333333333333,0.2955308792088004,-1.943644492672056,-2.0202526399677265,298.0
871,25,6,0.2,0.935435246704639,,0.2836666666666667,0.5760061033859362,-1.2833348561958249,-1.4396607119556328,148.0
455,25,3,0.05,0.1038120113334293,,0.2546666666666666,0.1444615919368903,-0.9920680592682568,-1.4326214578484286,109.0
517,25,3,0.2,-2.043394187053898,,0.2686666666666666,0.3762519326284002,-1.8246265612856596,-2.231243135533548,167.0
579,25,4,0.05,-12.708320135998806,,0.2933333333333333,0.3780352273293279,-1.5951774052937542,-1.994725429189496,242.0
641,25,4,0.2,-16.067167115072312,,0.2883333333333333,0.4442312117416026,-2.2868853159025493,-2.2276889643264908,208.0
703,25,5,0.05,6.3932786146544505,,0.29,0.6276939417139901,-2.190493549603274,-1.8482525216728227,138.0
780,25,6,0.01,-45.54654777327077,,0.2876666666666667,0.6101915486957901,-1.947113746214803,-1.780346975558358,185.0
842,25,6,0.1,-70.57962561965199,,0.295,0.0,-1.6455850191390962,-2.019794689891952,240.0
455,100,3,0.05,0.1038120113334293,,0.6743333333333333,0.1444615919368903,-0.3014984668043047,-1.4057005010304915,2092.0
517,100,3,0.2,-2.043394187053898,,0.714,0.0,-0.7109613431971393,-1.4551251129447915,2081.0
579,100,4,0.05,-12.708320135998806,,0.72,0.0,-0.9645036598843116,-1.497771947588413,2559.0
641,100,4,0.2,-16.067167115072312,,0.721,0.0,-1.3185121176662862,-1.5263329633918563,2306.0
703,100,5,0.05,6.3932786146544505,,0.7336666666666667,0.6016233000534097,-1.6707728282703869,-1.4050274760296475,2212.0
780,100,6,0.01,-45.54654777327077,,0.7066666666666667,0.6101915486957901,-1.6403790325686023,-1.252545283776196,1595.0
842,100,6,0.1,-70.57962561965199,,0.7406666666666667,0.0,-1.8220557670906583,-1.3132244355138911,2414.0
456,25,3,0.05,-10.086395056679647,,0.272,0.0,0.0258446457013674,-2.320498095951614,138.0
518,25,3,0.2,6.008144855297212,,0.278,0.4095400027768462,-0.6261087869810129,-1.1546516215884215,93.0
580,25,4,0.05,1.430710029764047,,0.2796666666666667,0.2161044772181179,-0.9629088539059624,-2.496537204837342,201.0
642,25,4,0.2,-15.484538294325528,,0.2736666666666666,0.5034455165532432,-1.152666716696168,-2.7193819188862616,249.0
704,25,5,0.05,-31.099208931298197,,0.3013333333333333,0.0,-1.5273724343379398,-1.6799352199458022,205.0
781,25,6,0.01,2.310630032127137,,0.3,0.0,-1.335144039522412,-1.9061104638383797,196.0
843,25,6,0.1,-67.23454284811166,,0.2903333333333333,0.6137038286664894,-1.4586564694584692,-1.552656027855807,168.0
456,100,3,0.05,-10.086395056679647,,0.6916666666666667,0.0,-0.6904854240032059,-1.3542220703255106,2135.0
518,100,3,0.2,6.008144855297212,,0.721,0.0,-0.5349927617698647,-1.529903909890637,2489.0
580,100,4,0.05,1.430710029764047,,0.7313333333333333,0.2833756752353618,-1.3722523640274482,-1.4304841628253266,2527.0
642,100,4,0.2,-15.484538294325528,,0.7156666666666667,0.3439759161721503,-1.320719773399509,-1.4612602682221385,2272.0
704,100,5,0.05,-31.099208931298197,,0.7226666666666667,0.0,-1.1815408334487656,-1.5749960438363415,2506.0
781,100,6,0.01,2.310630032127137,,0.7286666666666667,0.0,-1.1439220694166758,-1.2561818899606851,2414.0
843,100,6,0.1,-67.23454284811166,,0.732,0.0,-1.653289401255627,-1.4971736857390012,2419.0
457,25,3,0.05,-16.176625387033255,,0.243,0.0,-0.6931282185065343,-2.7548846490080825,230.0
519,25,3,0.2,2.771940661275317,,0.2813333333333333,0.2159200602283203,-1.1665543945300914,-1.997928062016156,194.0
581,25,4,0.05,-27.984450651921836,,0.2706666666666666,0.4598023954277508,-1.8327584722294148,-1.721490897574239,123.0
643,25,4,0.2,6.224275918490596,,0.2816666666666667,0.2339818667433558,-1.674853538818441,-1.6105710412283325,174.0
720,25,5,0.1,9.58742063848517,,0.2883333333333333,0.5218256674305518,-0.991495891402913,-1.4778068485630649,149.0
782,25,6,0.01,-86.42381835431243,,0.2923333333333333,0.650906041232597,-1.1024982393042382,-1.915240724999289,198.0
844,25,6,0.1,-51.41557026855955,,0.299,0.6736320591663186,-1.3910260802507797,-1.500189224723756,214.0
457,100,3,0.05,-16.176625387033255,,0.7036666666666667,0.0,-0.4935678821580598,-1.4097532974949711,2298.0
519,100,3,0.2,2.771940661275317,,0.7123333333333334,0.0,-1.2652142961927653,-1.466999125715221,2467.0
581,100,4,0.05,-27.984450651921836,,0.6953333333333334,0.3325803631891619,-1.1841405198089858,-1.6235233249925205,2448.0
643,100,4,0.2,6.224275918490596,,0.7253333333333334,0.4112239772806149,-1.2161251869337135,-1.3084037851576276,1843.0
720,100,5,0.1,9.58742063848517,,0.7466666666666667,0.0,-1.7035320957923048,-1.3084672025020372,2273.0
782,100,6,0.01,-86.42381835431243,,0.7356666666666667,0.0,-1.1779791939675843,-1.42473337036792,2655.0
844,100,6,0.1,-51.41557026855955,,0.7366666666666667,0.0,-0.9186748535092452,-1.304580078603128,2300.0
458,25,3,0.05,0.4466454396956449,,0.276,0.3114211467774365,-0.9512701115354948,-1.7547579663756527,241.0
520,25,3,0.2,2.0196605728685517,,0.2743333333333333,0.0,-0.870708053328569,-1.422363116009023,217.0
582,25,4,0.05,-20.161306901824567,,0.2776666666666667,0.0,-1.2696427177483385,-2.212524205788672,176.0
644,25,4,0.2,53.48846762686056,,0.288,0.0,-0.8397181030554922,-1.786016239646718,316.0
721,25,5,0.1,55.01886922438137,,0.282,0.0,-2.277990913060078,-1.6933236340461812,181.0
783,25,6,0.01,-42.99969305482514,,0.293,0.0,-1.4704912421867238,-1.726648390145464,192.0
845,25,6,0.1,-16.385632508942592,,0.271,0.5245340663619754,-1.3038883568255497,-2.4333219073415835,171.0
458,100,3,0.05,0.4466454396956449,,0.712,0.0,0.0088074515527573,-1.4786587171652168,2348.0
520,100,3,0.2,2.0196605728685517,,0.7353333333333333,0.2112334477845328,-0.8744085683999229,-1.3882196846018762,2275.0
582,100,4,0.05,-20.161306901824567,,0.715,0.0,-0.778947122564144,-1.4676363381491997,2102.0
644,100,4,0.2,53.48846762686056,,0.7276666666666667,0.2961196353489403,-1.3884000209371492,-1.2978410494615078,2185.0
721,100,5,0.1,55.01886922438137,,0.735,0.5132029855768949,-1.853145631915126,-1.4209564452766963,2482.0
783,100,6,0.01,-42.99969305482514,,0.7413333333333333,0.0,-1.21118411360519,-1.326459204431068,2378.0
845,100,6,0.1,-16.385632508942592,,0.7546666666666667,0.0,-1.5434034954265592,-1.43980633007478,2732.0
459,25,3,0.05,3.218057928153633,,0.2663333333333333,0.3608955264437394,-1.021299163489064,-1.6744284260563056,114.0
521,25,3,0.2,-2.5949241501049283,,0.284,0.4045121514827807,-0.9054193620486902,-1.703056168793475,151.0
583,25,4,0.05,28.472607937392368,,0.2776666666666667,0.5095352400331937,-1.8724349366337307,-2.397886624617493,154.0
660,25,5,0.01,1.9053751696081136,,0.2846666666666667,0.56631516227802,-1.8532555497386063,-1.8374115414310617,124.0
722,25,5,0.1,-51.81568753840308,,0.292,0.4764334608303039,-1.657794808223636,-1.4474365649394068,222.0
784,25,6,0.01,-71.27016179316198,,0.294,0.4299548523573624,-2.0226662717765773,-1.767602429893686,231.0
846,25,6,0.1,68.02202730824673,,0.3006666666666667,0.0,-1.459718042561884,-1.8294990277521357,269.0
459,100,3,0.05,3.218057928153633,,0.6996666666666667,0.0,-0.0208402167643001,-1.4864567617444755,1900.0
521,100,3,0.2,-2.5949241501049283,,0.7243333333333334,0.2746469631792678,-0.6522297646577545,-1.390497019757408,2045.0
583,100,4,0.05,28.472607937392368,,0.7266666666666667,0.0,-1.1887608745420797,-1.2518468416654591,2242.0
660,100,5,0.01,1.9053751696081136,,0.7296666666666667,0.0,-1.851518014158624,-1.3877666029167082,2323.0
722,100,5,0.1,-51.81568753840308,,0.7403333333333333,0.0,-1.374728657979007,-1.3631310881811922,2418.0
784,100,6,0.01,-71.27016179316198,,0.7426666666666667,0.0,-1.315845723098238,-1.2459603966819628,2445.0
846,100,6,0.1,68.02202730824673,,0.7376666666666667,0.0,-1.2523701275057249,-1.42798081253155,2512.0
422,100,3,0.01,-10.734204673555151,,0.6846666666666666,0.0,0.2016583534232738,-1.448050098643793,1940.0
484,100,3,0.1,-9.95300009216142,,0.7366666666666667,0.2692333488188465,0.1253264041970014,-1.3518068706996895,2345.0
546,100,4,0.01,-35.825477386408664,,0.7033333333333334,0.0,-0.7755845070575993,-1.4443103750485098,2349.0
608,100,4,0.1,5.924945353387931,,0.7183333333333334,0.0,-1.6361624854751646,-1.417649006599653,2251.0
670,100,5,0.01,-44.4013504262728,,0.7293333333333333,0.0,-1.1253546008482536,-1.5136872033650406,2556.0
732,100,5,0.1,-36.76476047112881,,0.734,0.0,-2.0051917638671,-1.4177378707643766,2668.0
794,100,6,0.01,-38.89536340245233,,0.7046666666666667,0.0,-1.5525883561208276,-1.4625852607335814,2574.0
871,100,6,0.2,0.935435246704639,,0.7353333333333333,0.0,-1.2911428615975675,-1.2147925806840487,2504.0
460,25,3,0.05,-13.787515224982826,,0.2503333333333333,0.2992177825263203,-1.941392654719688,-1.7906996533370594,181.0
522,25,3,0.2,-18.867196080469053,,0.2803333333333333,0.453293653245421,-1.6575926134120302,-1.9140948050575464,142.0
584,25,4,0.05,-18.85016105524571,,0.279,0.4358512864812617,-1.2287248435199558,-2.030208616659842,118.0
661,25,5,0.01,2.5245450099361197,,0.293,0.544858116060891,-1.2291985849817606,-2.285268742017585,149.0
723,25,5,0.1,-39.1042194433172,,0.2823333333333333,0.4870643050957201,-1.70248515748487,-1.7814452258620674,190.0
785,25,6,0.01,-25.903753117337263,,0.2723333333333333,0.6754902488830978,-1.8508834563231236,-1.997190408043913,115.0
847,25,6,0.1,-52.04537163029244,,0.2843333333333333,0.0,-1.8151592287163367,-1.8413664133686571,215.0
460,100,3,0.05,-13.787515224982826,,0.701,0.0,-0.1228502813541498,-1.457725407263912,2473.0
522,100,3,0.2,-18.867196080469053,,0.7206666666666667,0.0,-1.2612621817879113,-1.4363049812271336,2447.0
584,100,4,0.05,-18.85016105524571,,0.7126666666666667,0.0,-0.4781096959142032,-1.5748011263682482,2419.0
661,100,5,0.01,2.5245450099361197,,0.7386666666666667,0.0,-1.1662611092027937,-1.447958183832192,2377.0
723,100,5,0.1,-39.1042194433172,,0.7213333333333334,0.541582886165149,-1.3448493394354657,-1.373324763263445,2362.0
785,100,6,0.01,-25.903753117337263,,0.7243333333333334,0.0,-1.7102061784450793,-1.3640569188247471,2515.0
847,100,6,0.1,-52.04537163029244,,0.7326666666666667,0.0,-1.3404246524078638,-1.339082507047124,2398.0
461,25,3,0.05,21.368395828400903,,0.2656666666666666,0.0,-0.8227509941167256,-2.215976119301262,156.0
523,25,3,0.2,-9.60260942351796,,0.276,0.2915727778905038,-1.00806947866983,-2.146057266458372,210.0
600,25,4,0.1,-26.415311732361605,,0.2856666666666667,0.0,-1.5227506579947443,-1.4932362671152752,206.0
662,25,5,0.01,-1.454894501301056,,0.2953333333333333,0.0,-1.436686627417893,-2.233597096348261,225.0
724,25,5,0.1,-53.95304602005903,,0.275,0.5852467307711917,-1.3845263695350345,-2.2480527302769686,214.0
786,25,6,0.01,19.57578791881146,,0.2803333333333333,0.7253482587811766,-1.3800468415482592,-1.7345203480921232,225.0
848,25,6,0.1,-25.63865350280647,,0.298,0.0,-2.03089832065564,-1.5153020131830193,227.0
461,100,3,0.05,21.368395828400903,,0.685,0.0,-0.4044266954753618,-1.449369945718155,2149.0
523,100,3,0.2,-9.60260942351796,,0.707,0.0,-0.4963967229208073,-1.5612024951176224,2478.0
600,100,4,0.1,-26.415311732361605,,0.7183333333333334,0.0,-1.1832974067626696,-1.464097945624466,2477.0
662,100,5,0.01,-1.454894501301056,,0.7203333333333334,0.0,-1.8516502067712688,-1.3160854962738628,2217.0
724,100,5,0.1,-53.95304602005903,,0.7146666666666667,0.0,-1.2842175724228588,-1.528691582178665,2510.0
786,100,6,0.01,19.57578791881146,,0.7436666666666667,0.0,-1.1299767315732168,-1.4601423194188412,2529.0
848,100,6,0.1,-25.63865350280647,,0.7396666666666667,0.0,-1.1722356469656623,-1.280474613889181,2142.0
462,25,3,0.05,4.789913485957336,,0.262,0.0,-1.2177324386510855,-2.063967343938224,171.0
524,25,3,0.2,-10.794922538515332,,0.2696666666666666,0.1991988331523103,-2.4655075878869885,-1.941261492430032,178.0
601,25,4,0.1,-25.490568830187783,,0.2686666666666666,0.0,-1.827826755893269,-1.766265591717218,204.0
663,25,5,0.01,2.1789181931808583,,0.3016666666666667,0.5838509530221524,-0.7672007383969376,-1.593933996868177,138.0
725,25,5,0.1,-33.13785935137783,,0.285,0.5653527347992465,-1.5229870822549805,-1.236042291489809,130.0
787,25,6,0.01,-45.17999519324027,,0.2753333333333333,0.0,-1.2479583189641323,-2.415233462979555,204.0
849,25,6,0.1,-69.16244751925056,,0.285,0.6679634628229391,-1.8916567927185808,-1.806708788336916,233.0
462,100,3,0.05,4.789913485957336,,0.711,0.254906967805557,-0.4014179322772641,-1.3972984159325108,2267.0
524,100,3,0.2,-10.794922538515332,,0.7176666666666667,0.0,-0.8018890932264553,-1.396470727266408,2093.0
601,100,4,0.1,-25.490568830187783,,0.719,0.0,-0.7416770395121869,-1.5583267317909009,2447.0
663,100,5,0.01,2.1789181931808583,,0.7076666666666667,0.0,-1.2398972558823875,-1.370203162096879,2448.0
725,100,5,0.1,-33.13785935137783,,0.722,0.0,-1.691151311772795,-1.2580389932602385,2309.0
787,100,6,0.01,-45.17999519324027,,0.737,0.0,-1.5897933466586291,-1.337597424196453,2507.0
849,100,6,0.1,-69.16244751925056,,0.7336666666666667,0.0,-2.044233413336052,-1.402144265443844,2518.0
463,25,3,0.05,1.5260272664429309,,0.2613333333333333,0.0,-0.6794629690101468,-2.075645935171535,183.0
540,25,4,0.01,0.8640063178340975,,0.26,0.0,-1.158706385065318,-2.0449498131518054,169.0
602,25,4,0.1,29.480145418186098,,0.282,0.5882837257423655,-1.368050558269944,-1.5460840988424085,224.0
664,25,5,0.01,-20.746348774718008,,0.2953333333333333,0.4279217259836585,-1.4075198399142204,-1.574247245418009,226.0
726,25,5,0.1,-27.36501286887357,,0.295,0.5518861914685147,-1.6859888978880764,-1.8428929781728565,163.0
788,25,6,0.01,27.82760591019963,,0.279,0.0,-1.3676104872360622,-1.402936283980371,279.0
850,25,6,0.1,36.32813350240218,,0.2846666666666667,0.7050929196908715,-1.8304863807189224,-1.964323984907605,239.0
463,100,3,0.05,1.5260272664429309,,0.7186666666666667,0.1537503899762598,-0.6606349944738593,-1.3436150644130345,2089.0
540,100,4,0.01,0.8640063178340975,,0.7156666666666667,0.0,-1.0069732389761434,-1.4392629992451875,2230.0
602,100,4,0.1,29.480145418186098,,0.7196666666666667,0.3343015472293853,-1.1469067206496366,-1.3660016549116096,2468.0
664,100,5,0.01,-20.746348774718008,,0.7363333333333333,0.0,-2.142986733129644,-1.4523459801609806,2459.0
726,100,5,0.1,-27.36501286887357,,0.7136666666666667,0.4252133852217882,-1.5620591787658529,-1.1805637538861946,1922.0
788,100,6,0.01,27.82760591019963,,0.7243333333333334,0.0,-1.917993623563173,-1.3491836632682106,2538.0
850,100,6,0.1,36.32813350240218,,0.7356666666666667,0.0,-1.5141049869046117,-1.3145100808582395,2473.0
464,25,3,0.05,-21.079559573576592,,0.279,0.0,-1.4003980052528342,-1.6546787182944196,112.0
541,25,4,0.01,-0.036623222623584,,0.269,0.1636789250068955,-1.7065695885975891,-1.5195600941917784,114.0
603,25,4,0.1,-9.190322083736802,,0.2803333333333333,0.1853164108369359,-1.0688591360783906,-2.2026269668094067,217.0
665,25,5,0.01,-44.1232350861954,,0.2793333333333333,0.3059956631375915,-1.9104942304687569,-1.7700448235695865,230.0
727,25,5,0.1,-20.20522058544134,,0.2916666666666667,0.0,-1.8398679311472983,-1.810444561135224,240.0
789,25,6,0.01,-43.329784414216405,,0.292,0.0,-1.4841870405853226,-1.8602817761557493,291.0
851,25,6,0.1,-9.528899156859143,,0.29,0.6625856291539194,-1.3593485347838938,-1.4552042330238593,243.0
464,100,3,0.05,-21.079559573576592,,0.7126666666666667,0.0,-0.7118712990334496,-1.4910961971643448,2357.0
541,100,4,0.01,-0.036623222623584,,0.7296666666666667,0.1636789250068955,-1.252150315582622,-1.4784439524597863,2330.0
603,100,4,0.1,-9.190322083736802,,0.7093333333333334,0.0,-1.4617672903687025,-1.5115800575331997,2629.0
665,100,5,0.01,-44.1232350861954,,0.7363333333333333,0.0,-1.8044986500487752,-1.5187944075266584,2360.0
727,100,5,0.1,-20.20522058544134,,0.718,0.3415275553555673,-1.5278829934582052,-1.4340375233501068,2167.0
789,100,6,0.01,-43.329784414216405,,0.734,0.3621015841150906,-1.5483032437462356,-1.508141573503225,2344.0
851,100,6,0.1,-9.528899156859143,,0.7593333333333333,0.0,-2.067763339910476,-1.4310338363221886,2398.0
423,25,3,0.01,-4.375614595954051,,0.2833333333333333,0.2257556549851015,-0.4389811789251517,-2.1899660029829704,153.0
485,25,3,0.1,-20.52226204708142,,0.258,0.2776232886038999,-0.4092520068448853,-1.4326403920326487,204.0
547,25,4,0.01,-29.76605096445724,,0.2766666666666666,0.0,-1.4100243446574332,-1.7516771012343202,223.0
609,25,4,0.1,-0.0842488264840803,,0.271,0.0,-1.157015731026089,-1.941151145998961,232.0
671,25,5,0.01,-19.616145636909778,,0.278,0.7482367278437784,-1.7064131372474605,-1.924950518068844,217.0
733,25,5,0.1,-36.53140813846787,,0.28,0.0,-1.621639875654917,-1.445743244309685,227.0
810,25,6,0.05,-50.04826371600894,,0.2876666666666667,0.694204453872909,-1.6631674683509694,-1.4317507520249195,134.0
872,25,6,0.2,-31.49232593408417,,0.2863333333333333,0.0,-1.6954284464431304,-1.5612989996211617,210.0
480,25,3,0.1,10.984687542340705,,0.2813333333333333,0.1402089477910799,-1.0056631965628575,-1.5207410871566371,161.0
542,25,4,0.01,22.442617233270976,,0.286,0.4504089935203112,-2.3883554657250725,-1.547905846628853,130.0
604,25,4,0.1,-3.1032668576189137,,0.2846666666666667,0.3519150722171807,-2.361187693024108,-2.085415364806669,216.0
666,25,5,0.01,-37.70430429832168,,0.29,0.396627451878205,-1.5207903397818283,-1.6077505815886892,187.0
728,25,5,0.1,-86.78332400296945,,0.2846666666666667,0.0,-2.321493962549914,-2.0106720644654072,166.0
790,25,6,0.01,-54.921670100446896,,0.2913333333333333,0.0,-2.3664429062749663,-1.4085641316015487,213.0
852,25,6,0.1,-29.39241479183089,,0.2993333333333333,0.0,-1.836017811411147,-1.4563587540042926,218.0
480,100,3,0.1,10.984687542340705,,0.717,0.0,-0.0824041227812053,-1.4256602694116145,2317.0
542,100,4,0.01,22.442617233270976,,0.724,0.0,-1.946338922017424,-1.4590353465976529,2182.0
604,100,4,0.1,-3.1032668576189137,,0.75,0.3472485983447952,-1.1346151314110522,-1.230273414371301,2150.0
666,100,5,0.01,-37.70430429832168,,0.7183333333333334,0.0,-1.414055375970818,-1.2395523760988232,2102.0
728,100,5,0.1,-86.78332400296945,,0.733,0.0,-1.490818524428762,-1.441603229673636,2403.0
790,100,6,0.01,-54.921670100446896,,0.743,0.0,-1.7816919287080584,-1.2799657290975062,2286.0
852,100,6,0.1,-29.39241479183089,,0.7526666666666667,0.0,-1.767206058043903,-1.5082792944464372,2708.0
481,25,3,0.1,-5.728772538116581,,0.261,0.0,-0.9526856526262576,-1.7361764186044744,150.0
543,25,4,0.01,5.992532678039441,,0.2693333333333333,0.2776592883224346,-1.3246732268608918,-1.906307275002612,149.0
605,25,4,0.1,-15.198491523550626,,0.2626666666666666,0.3160821942567607,-0.8795285148760094,-1.3713558034922804,210.0
667,25,5,0.01,-13.523752961154,,0.2883333333333333,0.5473687206605342,-1.2335339566360026,-2.1441275972284264,191.0
729,25,5,0.1,12.657273566920678,,0.2756666666666666,0.735776267230054,-1.0993962691648649,-2.163513975746685,136.0
791,25,6,0.01,13.844805645269425,,0.302,0.6808734724991174,-1.588484879619878,-2.039585016739456,176.0
853,25,6,0.1,-28.91830997833552,,0.2966666666666667,0.4375699505482077,-1.5223294860540055,-1.4236532644946869,207.0
481,100,3,0.1,-5.728772538116581,,0.7056666666666667,0.0,0.1396164838844869,-1.379795837286091,2380.0
543,100,4,0.01,5.992532678039441,,0.7146666666666667,0.0,-1.2696516864348577,-1.4255860280154895,1960.0
605,100,4,0.1,-15.198491523550626,,0.7153333333333334,0.282063150417906,-0.5878109344208642,-1.3431911006637447,1746.0
667,100,5,0.01,-13.523752961154,,0.7143333333333334,0.5436249251073404,-1.8212496312534443,-1.4964869745833322,2302.0
729,100,5,0.1,12.657273566920678,,0.709,0.4286575797854338,-1.707376527401432,-1.4476493000128967,2273.0
791,100,6,0.01,13.844805645269425,,0.7333333333333333,0.627290074314831,-1.637173991976161,-1.406864330617586,2238.0
853,100,6,0.1,-28.91830997833552,,0.734,0.0,-1.8076823166246023,-1.429631835056445,2483.0
423,100,3,0.01,-4.375614595954051,,0.71,0.0755504840850057,0.2122131391306657,-1.6247458032537088,2284.0
485,100,3,0.1,-20.52226204708142,,0.6926666666666667,0.1736716857600095,-0.3113958891540868,-1.5072451632829391,2142.0
547,100,4,0.01,-29.76605096445724,,0.7056666666666667,0.0,-1.0938108489659095,-1.4641495964621558,2336.0
609,100,4,0.1,-0.0842488264840803,,0.743,0.0,-0.9961374536856908,-1.5365917685823938,2405.0
671,100,5,0.01,-19.616145636909778,,0.738,0.0,-1.828008391040656,-1.3437627371417054,2219.0
733,100,5,0.1,-36.53140813846787,,0.7206666666666667,0.0,-1.559017827904023,-1.3112853861207756,2309.0
810,100,6,0.05,-50.04826371600894,,0.7373333333333333,0.0,-1.7484531847111462,-1.3638399030375823,2303.0
872,100,6,0.2,-31.49232593408417,,0.7386666666666667,0.0,-1.4675716772617022,-1.454610826384748,2611.0
424,25,3,0.01,-4.175905001060452,,0.261,0.1847221877161088,-1.3500268926698626,-2.165708749512542,109.0
486,25,3,0.1,-2.2494890599102795,,0.2663333333333333,0.150408373096692,-0.9709531180251044,-2.070025269904383,248.0
548,25,4,0.01,-37.35838600844277,,0.285,0.4994018958255244,-1.3773479450497716,-1.667083282560186,97.0
610,25,4,0.1,4.907010535399368,,0.2826666666666667,0.0,-1.6241883025104933,-1.6889904575101244,215.0
672,25,5,0.01,4.810311591502766,,0.2936666666666667,0.0,-2.2913620948032345,-1.709006990593214,271.0
734,25,5,0.1,19.805718872836444,,0.2956666666666667,0.4554821863963496,-1.3250544544366163,-1.6529302715212844,188.0
811,25,6,0.05,-48.29800862013458,,0.2803333333333333,0.6718063962561712,-0.9008574311154448,-1.7164596480136372,173.0
873,25,6,0.2,-50.45518735514644,,0.289,0.5732480999836461,-1.465317492151042,-1.5456244518269977,254.0
424,100,3,0.01,-4.175905001060452,,0.7003333333333334,0.0811680794219538,-0.0380533991169165,-1.4910017339056665,2136.0
486,100,3,0.1,-2.2494890599102795,,0.721,0.150408373096692,-0.5809593704772519,-1.4221317845085388,2376.0
548,100,4,0.01,-37.35838600844277,,0.7166666666666667,0.3692631403394009,-0.8915200972017174,-1.404016564043768,1997.0
610,100,4,0.1,4.907010535399368,,0.7243333333333334,0.0,-1.1274553558706273,-1.426573149540083,2134.0
672,100,5,0.01,4.810311591502766,,0.734,0.0,-1.3799655214879325,-1.296778178892553,2378.0
734,100,5,0.1,19.805718872836444,,0.7103333333333334,0.0,-1.369450870079868,-1.3038918952044345,2469.0
811,100,6,0.05,-48.29800862013458,,0.7486666666666667,0.0,-1.3607185106809754,-1.262247047211191,2287.0
873,100,6,0.2,-50.45518735514644,,0.732,0.5811340852886028,-1.458460607465106,-1.3677862772237146,2363.0
