dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,6,successor_entropy,-2.575039896965027,0.16,186.06,,d2-c1-n0.01-m6,2,1,0.01,6,,-1.9320280504956413
colosseum,6,successor_orc,0.9240446933982402,5.2,186.06,,d2-c1-n0.01-m6,2,1,0.01,6,,-1.9320280504956413
colosseum,14,successor_entropy,-2.595858641485373,0.17,186.44,,d2-c1-n0.01-m14,2,1,0.01,14,,-0.7856901318615741
colosseum,14,successor_orc,0.9325203392884877,5.17,186.44,,d2-c1-n0.01-m14,2,1,0.01,14,,-0.7856901318615741
colosseum,22,successor_entropy,-2.518354957699776,0.16,187.41,,d2-c1-n0.01-m22,2,1,0.01,22,,-1.6266909970426509
colosseum,22,successor_orc,0.938014875240549,5.03,187.41,,d2-c1-n0.01-m22,2,1,0.01,22,,-1.6266909970426509
colosseum,30,successor_entropy,-2.6659658966660498,0.15,186.89,,d2-c1-n0.01-m30,2,1,0.01,30,,-7.923660541669291
colosseum,30,successor_orc,0.9377138391939135,4.8,186.89,,d2-c1-n0.01-m30,2,1,0.01,30,,-7.923660541669291
colosseum,38,successor_entropy,-2.626470244805018,0.15,186.98,,d2-c1-n0.01-m38,2,1,0.01,38,,-13.52979761070248
colosseum,38,successor_orc,0.9268921907407376,4.88,186.98,,d2-c1-n0.01-m38,2,1,0.01,38,,-13.52979761070248
colosseum,46,successor_entropy,-2.5623902440865836,0.16,186.45,,d2-c1-n0.01-m46,2,1,0.01,46,,-1.4856063907246995
colosseum,46,successor_orc,0.935435105452816,5.05,186.45,,d2-c1-n0.01-m46,2,1,0.01,46,,-1.4856063907246995
colosseum,54,successor_entropy,-2.5395753909846146,0.15,186.7,,d2-c1-n0.05-m4,2,1,0.05,4,,0.2985787295503585
colosseum,54,successor_orc,0.9433256403081102,5.1,186.7,,d2-c1-n0.05-m4,2,1,0.05,4,,0.2985787295503585
colosseum,62,successor_entropy,-2.5600318652391434,0.15,186.81,,d2-c1-n0.05-m12,2,1,0.05,12,,-3.167613614584389
colosseum,62,successor_orc,0.940018685805015,4.98,186.81,,d2-c1-n0.05-m12,2,1,0.05,12,,-3.167613614584389
colosseum,70,successor_entropy,-2.620365453839302,0.15,186.8,,d2-c1-n0.05-m20,2,1,0.05,20,,0.0974803607669515
colosseum,70,successor_orc,0.9403033454051419,5.0,186.8,,d2-c1-n0.05-m20,2,1,0.05,20,,0.0974803607669515
colosseum,78,successor_entropy,-2.606520584364732,0.16,186.85,,d2-c1-n0.05-m28,2,1,0.05,28,,0.03551279437552579
colosseum,78,successor_orc,0.9353801182220738,4.96,186.85,,d2-c1-n0.05-m28,2,1,0.05,28,,0.03551279437552579
colosseum,86,successor_entropy,-2.605728725532691,0.16,186.95,,d2-c1-n0.05-m36,2,1,0.05,36,,-7.904268874848631
colosseum,86,successor_orc,0.9417075713304779,5.17,186.95,,d2-c1-n0.05-m36,2,1,0.05,36,,-7.904268874848631
colosseum,94,successor_entropy,-2.524532522281011,0.15,186.83,,d2-c1-n0.05-m44,2,1,0.05,44,,0.5174432426538602
colosseum,94,successor_orc,0.9395469966405577,4.9,186.83,,d2-c1-n0.05-m44,2,1,0.05,44,,0.5174432426538602
colosseum,102,successor_entropy,-2.5786219901939234,0.15,187.28,,d2-c1-n0.1-m2,2,1,0.1,2,,-1.7153254582310116
colosseum,102,successor_orc,0.9458145140256168,5.12,187.28,,d2-c1-n0.1-m2,2,1,0.1,2,,-1.7153254582310116
colosseum,110,successor_entropy,-2.5656123866240184,0.16,186.39,,d2-c1-n0.1-m10,2,1,0.1,10,,1.4012574971382052
