instance,err,name,dim,noise,m,ks_true,frac_t8_origin,frac_t8_mean,frac_t16_origin,frac_t16_mean
450,,d3-c1-n0.05-m0,3,0.05,0,-24.89523765054504,-0.0,-0.0,-0.0,-0.0041666666666666
452,,d3-c1-n0.05-m2,3,0.05,2,-8.503913817275507,-0.0,-0.0166666666666666,-0.125,-0.0458333333333333
454,,d3-c1-n0.05-m4,3,0.05,4,-4.99685320061184,-0.0,-0.0083333333333333,-0.25,-0.0458333333333333
456,,d3-c1-n0.05-m6,3,0.05,6,-10.086395056679647,-0.0,-0.0,-0.0,-0.0
458,,d3-c1-n0.05-m8,3,0.05,8,0.4466454396956449,-0.0,-0.0,-0.0,-0.0
460,,d3-c1-n0.05-m10,3,0.05,10,-13.787515224982826,-0.625,-0.0208333333333333,-0.875,-0.0291666666666666
462,,d3-c1-n0.05-m12,3,0.05,12,4.789913485957336,-0.375,-0.0125,-0.875,-0.0541666666666666
464,,d3-c1-n0.05-m14,3,0.05,14,-21.079559573576592,-0.75,-0.025,-0.5,-0.025
481,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581,-0.0,-0.0,-0.0,-0.0791666666666666
483,,d3-c1-n0.1-m3,3,0.1,3,4.107036960514779,-0.0,-0.0041666666666666,-0.0,-0.0625
485,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142,-0.0,-0.0,-0.25,-0.0166666666666666
487,,d3-c1-n0.1-m7,3,0.1,7,-37.0087735355624,-0.0,-0.0,-0.0,-0.0333333333333333
489,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341,-0.0,-0.025,-0.625,-0.05
491,,d3-c1-n0.1-m11,3,0.1,11,-13.136520272342572,-0.0,-0.0,-0.0,-0.0
493,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065,-0.0,-0.0,-0.0,-0.0125
510,,d3-c1-n0.2-m0,3,0.2,0,9.530164910380307,-0.0,-0.0,-0.0,-0.0541666666666666
512,,d3-c1-n0.2-m2,3,0.2,2,-7.144697080372662,-0.0,-0.0041666666666666,-0.125,-0.0416666666666666
514,,d3-c1-n0.2-m4,3,0.2,4,-14.544124599425984,-0.0,-0.0,-0.0,-0.0208333333333333
516,,d3-c1-n0.2-m6,3,0.2,6,-35.603562663735204,-0.0,-0.0083333333333333,-0.0,-0.0291666666666666
518,,d3-c1-n0.2-m8,3,0.2,8,6.008144855297212,-0.0,-0.0083333333333333,-0.0,-0.0125
520,,d3-c1-n0.2-m10,3,0.2,10,2.0196605728685517,-0.0,-0.0041666666666666,-0.0,-0.0791666666666666
522,,d3-c1-n0.2-m12,3,0.2,12,-18.867196080469053,-0.0,-0.0166666666666666,-0.0,-0.0583333333333333
524,,d3-c1-n0.2-m14,3,0.2,14,-10.794922538515332,-0.0,-0.0,-0.0,-0.0083333333333333
541,,d4-c1-n0.01-m1,4,0.01,1,-0.036623222623584,-0.0,-0.0083333333333333,-0.0,-0.0666666666666666
543,,d4-c1-n0.01-m3,4,0.01,3,5.992532678039441,-0.0,-0.0041666666666666,-0.0,-0.2875
545,,d4-c1-n0.01-m5,4,0.01,5,-25.421391317475663,-0.0,-0.0166666666666666,-0.0,-0.0833333333333333
547,,d4-c1-n0.01-m7,4,0.01,7,-29.76605096445724,-0.125,-0.0041666666666666,-0.25,-0.0833333333333333
549,,d4-c1-n0.01-m9,4,0.01,9,-11.171970873719408,-0.0,-0.0041666666666666,-0.125,-0.1583333333333333
551,,d4-c1-n0.01-m11,4,0.01,11,-12.598162870506057,-0.0,-0.0166666666666666,-0.5,-0.3416666666666667
553,,d4-c1-n0.01-m13,4,0.01,13,-14.479569337189464,-0.0,-0.0,-0.0,-0.1583333333333333
570,,d4-c1-n0.05-m0,4,0.05,0,-1.0376935627011612,-0.0,-0.025,-0.0,-0.4125
572,,d4-c1-n0.05-m2,4,0.05,2,-16.09270414189458,-0.0,-0.0041666666666666,-0.125,-0.15
574,,d4-c1-n0.05-m4,4,0.05,4,-17.091759926410464,-0.125,-0.0041666666666666,-0.375,-0.0583333333333333
576,,d4-c1-n0.05-m6,4,0.05,6,1.5495180423592505,-0.0,-0.0083333333333333,-0.0,-0.2916666666666667
578,,d4-c1-n0.05-m8,4,0.05,8,-22.05882557409797,-0.0,-0.0083333333333333,-0.625,-0.1875
580,,d4-c1-n0.05-m10,4,0.05,10,1.430710029764047,-0.125,-0.0208333333333333,-0.125,-0.2458333333333333
582,,d4-c1-n0.05-m12,4,0.05,12,-20.161306901824567,-0.125,-0.0041666666666666,-0.125,-0.0833333333333333
584,,d4-c1-n0.05-m14,4,0.05,14,-18.85016105524571,-0.25,-0.0541666666666666,-0.625,-0.3041666666666666
601,,d4-c1-n0.1-m1,4,0.1,1,-25.490568830187783,-0.0,-0.0125,-0.375,-0.5125
603,,d4-c1-n0.1-m3,4,0.1,3,-9.190322083736802,-0.0,-0.0208333333333333,-0.125,-0.1208333333333333
605,,d4-c1-n0.1-m5,4,0.1,5,-15.198491523550626,-0.25,-0.0208333333333333,-0.25,-0.2625
607,,d4-c1-n0.1-m7,4,0.1,7,-12.183740340828578,-0.0,-0.0041666666666666,-0.25,-0.25
609,,d4-c1-n0.1-m9,4,0.1,9,-0.0842488264840803,-0.0,-0.0083333333333333,-0.125,-0.3541666666666667
611,,d4-c1-n0.1-m11,4,0.1,11,-3.3189630707114124,-0.0,-0.0083333333333333,-0.125,-0.1
613,,d4-c1-n0.1-m13,4,0.1,13,-22.6348913684337,-0.0,-0.0041666666666666,-0.0,-0.15
630,,d4-c1-n0.2-m0,4,0.2,0,-3.558579726048665,-0.0,-0.0041666666666666,-0.0,-0.0833333333333333
632,,d4-c1-n0.2-m2,4,0.2,2,-24.04856054825175,-0.0,-0.0666666666666666,-0.75,-0.6875
634,,d4-c1-n0.2-m4,4,0.2,4,-5.665571274105821,-0.375,-0.0666666666666666,-1.0,-0.45
636,,d4-c1-n0.2-m6,4,0.2,6,-29.21622157395343,-0.0,-0.0083333333333333,-0.75,-0.4166666666666667
638,,d4-c1-n0.2-m8,4,0.2,8,-22.997619759109075,-0.0,-0.0,-0.0,-0.0125
640,,d4-c1-n0.2-m10,4,0.2,10,32.54341939091398,-0.0,-0.0291666666666666,-0.0,-0.2333333333333333
642,,d4-c1-n0.2-m12,4,0.2,12,-15.484538294325528,-0.0,-0.0416666666666666,-1.0,-0.3708333333333333
644,,d4-c1-n0.2-m14,4,0.2,14,53.48846762686056,-0.0,-0.1125,-0.0,-0.7958333333333333
661,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197,-0.0,-0.1208333333333333,-0.875,-0.7375
663,,d5-c1-n0.01-m3,5,0.01,3,2.1789181931808583,-0.0,-0.5083333333333333,-0.0,-0.8291666666666667
665,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954,-0.0,-0.0375,-0.75,-0.3791666666666666
667,,d5-c1-n0.01-m7,5,0.01,7,-13.523752961154,-0.375,-0.1791666666666666,-1.0,-0.7916666666666666
669,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648,-0.25,-0.0958333333333333,-1.0,-0.8791666666666667
671,,d5-c1-n0.01-m11,5,0.01,11,-19.616145636909778,-0.125,-0.075,-1.0,-0.6541666666666667
673,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463,-0.125,-0.0833333333333333,-1.0,-0.7625
690,,d5-c1-n0.05-m0,5,0.05,0,19.46385767445848,-0.0,-0.1125,-0.0,-0.675
692,,d5-c1-n0.05-m2,5,0.05,2,-29.278471998111137,-0.0,-0.1916666666666666,-1.0,-0.7625
694,,d5-c1-n0.05-m4,5,0.05,4,54.88132514320018,-0.0,-0.0791666666666666,-0.0,-0.5583333333333333
696,,d5-c1-n0.05-m6,5,0.05,6,-11.136468161274196,-0.125,-0.1583333333333333,-1.0,-0.6791666666666667
698,,d5-c1-n0.05-m8,5,0.05,8,-14.507889827778769,-0.0,-0.1875,-0.875,-0.7416666666666667
700,,d5-c1-n0.05-m10,5,0.05,10,-62.894655678803616,-0.0,-0.0041666666666666,-0.125,-0.0541666666666666
702,,d5-c1-n0.05-m12,5,0.05,12,-8.094765280509788,-0.125,-0.0833333333333333,-0.375,-0.6166666666666667
704,,d5-c1-n0.05-m14,5,0.05,14,-31.099208931298197,-0.0,-0.0833333333333333,-1.0,-0.7083333333333334
721,,d5-c1-n0.1-m1,5,0.1,1,55.01886922438137,-0.0,-0.05,-0.0,-0.7166666666666667
723,,d5-c1-n0.1-m3,5,0.1,3,-39.1042194433172,-1.0,-0.5166666666666667,-1.0,-0.725
725,,d5-c1-n0.1-m5,5,0.1,5,-33.13785935137783,-0.0,-0.1666666666666666,-1.0,-0.8041666666666667
727,,d5-c1-n0.1-m7,5,0.1,7,-20.20522058544134,-0.0,-0.0708333333333333,-0.0,-0.5791666666666667
729,,d5-c1-n0.1-m9,5,0.1,9,12.657273566920678,-0.0,-0.0958333333333333,-0.0,-0.725
731,,d5-c1-n0.1-m11,5,0.1,11,-18.969061686030443,-0.0,-0.0708333333333333,-0.125,-0.7916666666666666
733,,d5-c1-n0.1-m13,5,0.1,13,-36.53140813846787,-0.125,-0.0583333333333333,-1.0,-0.6666666666666666
