anchor,mix_ent,V,absorbed,dim,dataset,seed,ks_true
438,0.511443,1.0228865342685511,1.0,4,plane,2,0.0
760,0.32844225,0.9899844989938543,1.0,4,plane,2,0.0
813,1.5933399,1.7023008443588268,0.99999994,4,plane,2,0.0
1878,0.33838022,1.2622170905370276,1.0,4,plane,2,0.0
181,1.4242741,1.683987984367953,1.0,4,plane,2,0.0
1436,2.010194,1.7945338995330347,1.0000001,4,plane,2,0.0
1928,1.7358471,1.524474988953631,0.99999994,4,plane,2,0.0
1113,1.9171572,1.7981769828724914,1.0,4,plane,2,0.0
1363,0.19118527,1.019162189094235,1.0,4,plane,2,0.0
109,0.9133079,1.1342250481708962,1.0,4,plane,2,0.0
659,1.4732258,1.6453684334423686,1.0,4,plane,2,0.0
586,0.61214787,1.0227901465556206,1.0,4,plane,2,0.0
1302,0.47366625,1.3527457861454188,1.0,4,plane,2,0.0
783,0.07735802,0.7776846591625388,1.0,4,plane,2,0.0
1600,0.74156165,1.094673376538706,0.99999994,4,plane,2,0.0
215,0.910138,1.4892353601573243,0.99999994,4,plane,2,0.0
1102,1.0873983,1.3313972345542542,1.0,4,plane,2,0.0
544,0.5439248,1.314138694068368,1.0,4,plane,2,0.0
1735,0.8724831,1.16836105607508,1.0,4,plane,2,0.0
1959,0.1385625,0.9229201546388159,1.0,4,plane,2,0.0
887,0.5859884,1.158884568362876,1.0,4,plane,2,0.0
1348,0.69823915,1.1395999705956306,0.99999994,4,plane,2,0.0
1330,0.20371626,0.8069489614090601,1.0,4,plane,2,0.0
1181,1.8597633,1.8242129634890685,0.99999994,4,plane,2,0.0
1728,1.0384865,1.23485601833245,1.0,4,plane,2,0.0
859,0.5350721,1.2238083212129083,1.0,4,plane,2,0.0
841,0.6883461,1.2270204427255234,1.0,4,plane,2,0.0
1262,0.14403549,0.9429501541635559,1.0,4,plane,2,0.0
1486,0.05776339,0.5486406778671721,1.0,4,plane,2,0.0
400,0.46071008,1.2821515447527692,1.0,4,plane,2,0.0
516,0.5343475,1.420031065188713,1.0000001,4,plane,2,0.0
376,0.7382493,1.2839029692212418,0.99999994,4,plane,2,0.0
372,0.53000647,1.1832953953803933,1.0,4,plane,2,0.0
1758,0.060889184,1.0141683387813432,1.0,4,plane,3,0.0
1451,0.821368,1.0916320823558165,0.99999994,4,plane,3,0.0
77,1.1762537,1.1961771804913277,1.0,4,plane,3,0.0
945,0.32489362,1.1248463195859983,1.0,4,plane,3,0.0
465,1.0677211,1.523987450614817,1.0,4,plane,3,0.0
896,1.2904251,1.2227433713451579,1.0,4,plane,3,0.0
835,0.4460487,0.9118656980293465,1.0,4,plane,3,0.0
344,0.21276626,1.0762112076684558,1.0,4,plane,3,0.0
776,0.68389904,0.9500826059741554,1.0,4,plane,3,0.0
1504,0.6752616,1.181931380446643,0.9999999,4,plane,3,0.0
585,0.5388851,0.7301668672837437,1.0,4,plane,3,0.0
1025,0.6354495,0.9759747248896891,1.0,4,plane,3,0.0
1323,0.7806455,0.9928878180630831,1.0,4,plane,3,0.0
65,0.016918797,0.38596563323342187,1.0,4,plane,3,0.0
317,0.99075097,1.0645135542479989,1.0,4,plane,3,0.0
186,1.5289121,1.473806053552995,1.0000001,4,plane,3,0.0
1905,1.2128208,1.267404098025035,1.0,4,plane,3,0.0
856,0.81380594,1.1153599842735227,1.0,4,plane,3,0.0
1145,0.27034402,1.047270145189011,1.0,4,plane,3,0.0
1564,1.2729521,1.4855726528413395,1.0,4,plane,3,0.0
523,1.6199167,1.4831818515211939,1.0,4,plane,3,0.0
1572,0.46315712,0.7544224456532969,1.0,4,plane,3,0.0
1734,0.55135894,1.098673627866923,1.0,4,plane,3,0.0
855,0.016562613,0.6284763391318987,1.0,4,plane,3,0.0
1466,0.52495086,0.8400475126251884,0.99999994,4,plane,3,0.0
1294,0.29639935,0.6500374943361926,0.99999994,4,plane,3,0.0
1224,1.0815686,1.3927784885724637,1.0000001,4,plane,3,0.0
1705,0.06325461,1.0004199794405433,1.0,4,plane,3,0.0
1365,0.5194802,1.248450467840746,0.99999994,4,plane,3,0.0
226,1.5385957,1.5203771458241648,1.0,4,plane,3,0.0
1166,1.2337072,1.1626350710152544,1.0,4,plane,3,0.0
168,0.14986417,0.6560482076986127,1.0,4,plane,3,0.0
639,0.7444184,0.9664036137328244,0.99999994,4,plane,3,0.0
357,1.2608001,1.521567578362029,1.0,4,plane,3,0.0
655,0.01595581,0.5430123714519357,1.0,4,plane,3,0.0
567,0.2062354,0.7741709161266217,1.0,4,plane,3,0.0
1298,0.50259006,1.1951140822110908,1.0,4,plane,3,0.0
353,0.8652222,1.1632009100094916,1.0,4,plane,3,0.0
1588,0.22143136,0.9587286424753029,1.0,4,plane,3,0.0
1389,0.08123304,0.40681171086780593,1.0,4,plane,3,0.0
901,0.30526224,0.7518440264545696,1.0,4,sphere,1,12.0
539,1.2447103,1.2801221185280154,1.0,4,sphere,1,12.0
763,0.86701596,1.323797664124299,0.99999994,4,sphere,1,12.0
897,0.118720904,0.6767144815674176,1.0,4,sphere,1,12.0
249,0.85735685,1.0432168257520202,1.0,4,sphere,1,12.0
833,1.2771345,1.3504864184657202,1.0,4,sphere,1,12.0
525,1.1534259,1.0202858169814837,1.0,4,sphere,1,12.0
1662,0.36485302,0.9371225122612243,0.99999994,4,sphere,1,12.0
55,0.7079063,0.9831689164535423,1.0,4,sphere,1,12.0
248,0.22717857,0.7390363503542838,1.0,4,sphere,1,12.0
1633,0.4839183,1.064943607717224,1.0,4,sphere,1,12.0
69,1.4768264,1.5986303789945207,0.99999994,4,sphere,1,12.0
1805,1.1986408,1.1275101951659114,1.0,4,sphere,1,12.0
807,1.3597772,1.384745566823426,1.0,4,sphere,1,12.0
171,0.51354635,0.6739603109844723,0.99999994,4,sphere,1,12.0
654,0.20919384,1.0297340039516691,1.0,4,sphere,1,12.0
1002,1.570598,1.420939281913617,1.0,4,sphere,1,12.0
284,1.1806965,1.0941374827684105,1.0,4,sphere,1,12.0
614,1.2787787,1.318304403802748,1.0,4,sphere,1,12.0
1567,0.50768036,1.1728170887576441,1.0,4,sphere,1,12.0
1716,0.37936214,1.0760950185321225,0.99999994,4,sphere,1,12.0
1967,0.57617867,0.8101628993645513,1.0,4,sphere,1,12.0
268,0.67120063,1.192852275026689,1.0,4,sphere,1,12.0
803,1.1841097,1.23731939021523,1.0,4,sphere,1,12.0
1618,0.26845476,0.9880617681631393,1.0,4,sphere,1,12.0
1622,0.6250836,0.8327903371794816,1.0,4,sphere,1,12.0
507,0.5510725,1.2823777495424293,1.0000001,4,sphere,1,12.0
491,0.33974624,0.8596169720904683,1.0,4,sphere,1,12.0
1492,0.70586294,1.170718331865886,1.0,4,sphere,1,12.0
407,0.8286097,1.2867751730525572,1.0,4,sphere,1,12.0
1001,1.710816,1.5711616259663388,0.9999999,4,sphere,1,12.0
1065,0.239544,0.7856290175312792,1.0,4,sphere,1,12.0
1947,0.6886102,0.9478014427658218,1.0000001,4,sphere,1,12.0
1867,1.3199213,1.1549439585881989,1.0,4,sphere,1,12.0
1272,1.3244493,0.8241088479165006,0.99999994,4,sphere,1,12.0
1085,0.20514576,0.6548397040938365,1.0,4,sphere,1,12.0
1714,0.02599353,0.44321411309631276,1.0,4,sphere,1,12.0
1481,0.31057605,0.7843133961244364,1.0,4,sphere,1,12.0
603,1.27593,1.4642849445425796,1.0000001,4,sphere,1,12.0
926,1.5496321,1.180003523229344,0.99999994,4,sphere,1,12.0
80,0.550145,0.8384695012192236,1.0,4,sphere,2,12.0
1642,0.6361251,1.2984809711899277,1.0,4,sphere,2,12.0
1601,0.4263799,0.9448558310292976,1.0,4,sphere,2,12.0
513,0.25696075,0.6443693068889979,1.0,4,sphere,2,12.0
605,1.2506359,1.3715582741200627,1.0,4,sphere,2,12.0
1863,0.5783009,0.9539065166969511,1.0,4,sphere,2,12.0
297,0.20402119,0.9941663314693091,1.0,4,sphere,2,12.0
437,1.1950905,1.2519401534511403,0.99999994,4,sphere,2,12.0
761,0.019721115,0.4469790884208872,0.99999994,4,sphere,2,12.0
815,0.43160373,1.0933378650488572,1.0,4,sphere,2,12.0
1880,0.5356006,1.0031613886603323,1.0,4,sphere,2,12.0
181,0.027765146,0.4897330446074245,1.0,4,sphere,2,12.0
1437,0.202652,0.6164224445073949,1.0,4,sphere,2,12.0
1929,0.100047,0.5479751451691046,1.0,4,sphere,2,12.0
1116,0.337585,0.7784459677229347,1.0,4,sphere,2,12.0
1364,0.8617773,1.2443039801265092,1.0,4,sphere,2,12.0
109,1.174811,1.4119933448688184,1.0,4,sphere,2,12.0
660,0.8432172,1.1213934380123098,1.0,4,sphere,2,12.0
586,1.0253325,0.9591122338993381,0.99999994,4,sphere,2,12.0
1302,0.011483647,0.36539946808249685,1.0,4,sphere,2,12.0
784,1.3455791,1.3126679684941065,1.0,4,sphere,2,12.0
1603,0.13318926,0.32502205662418115,1.0,4,sphere,2,12.0
214,0.8682638,1.3052424243684013,1.0,4,sphere,2,12.0
1105,0.879077,1.2740317689781802,1.0,4,sphere,2,12.0
544,0.012737152,0.3219185389617372,1.0,4,sphere,2,12.0
1738,0.5834049,1.0962666444932492,1.0,4,sphere,2,12.0
1958,0.6213728,1.0462896951500271,1.0,4,sphere,2,12.0
889,0.3892282,0.8720118957209853,1.0,4,sphere,2,12.0
1349,0.42189455,1.2509212159027925,1.0,4,sphere,2,12.0
1331,1.2132041,1.1688521608190385,1.0,4,sphere,2,12.0
1183,1.4283981,1.39081296463681,0.99999994,4,sphere,2,12.0
1731,0.68558025,1.1275403427070636,1.0,4,sphere,2,12.0
861,0.9733819,1.037689650551513,1.0000001,4,sphere,2,12.0
843,1.3945236,1.3468842646383032,0.99999994,4,sphere,2,12.0
1262,0.21317275,0.9191462219799129,1.0,4,sphere,2,12.0
1488,1.3547015,1.2789164522629506,1.0,4,sphere,2,12.0
398,0.6877867,0.9435029997226334,1.0000001,4,sphere,2,12.0
516,0.5093684,1.123454768758993,1.0,4,sphere,2,12.0
374,1.2165502,1.0623525837647614,1.0,4,sphere,2,12.0
371,0.18619455,0.7206768460678986,1.0,4,sphere,2,12.0
1760,0.6353926,1.1639160097002321,1.0000001,4,sphere,3,12.0
1454,0.24174489,0.9392500425894532,1.0000001,4,sphere,3,12.0
80,0.106911935,0.6530248550587072,1.0,4,sphere,3,12.0
947,0.92985976,1.1183461146787517,1.0000001,4,sphere,3,12.0
468,1.2653455,1.0977650954800102,1.0,4,sphere,3,12.0
897,1.4610054,1.301958228585427,0.99999994,4,sphere,3,12.0
835,0.2272865,0.6027317716672159,1.0,4,sphere,3,12.0
345,1.4527036,1.3507906634650664,1.0,4,sphere,3,12.0
777,0.76699775,0.973276204851218,0.99999994,4,sphere,3,12.0
1508,1.0911806,0.9795925991895913,1.0,4,sphere,3,12.0
588,0.91282797,1.1614562930681505,1.0,4,sphere,3,12.0
1026,0.57628286,0.940762821067284,1.0,4,sphere,3,12.0
1326,0.6669683,1.1709476580076745,1.0,4,sphere,3,12.0
66,1.2987151,1.0232319780726946,1.0,4,sphere,3,12.0
317,1.2916217,1.1464625909629311,1.0,4,sphere,3,12.0
188,0.78212255,1.1604117563912932,1.0,4,sphere,3,12.0
1905,0.79882807,1.1178067986843299,1.0,4,sphere,3,12.0
857,0.6432531,0.8211008401801001,1.0,4,sphere,3,12.0
1147,0.8690512,0.9569779256182303,1.0,4,sphere,3,12.0
1568,0.6227499,0.8853372704564973,1.0,4,sphere,3,12.0
526,1.3293227,1.4670888703782,1.0,4,sphere,3,12.0
1576,0.4708547,0.9076702778996502,1.0000001,4,sphere,3,12.0
1738,1.2163608,0.6994810928549835,1.0,4,sphere,3,12.0
856,0.35169205,0.9239338336971793,1.0000001,4,sphere,3,12.0
1470,0.8176222,1.3322885507371456,1.0000001,4,sphere,3,12.0
1296,0.028339913,0.4164334735049186,1.0,4,sphere,3,12.0
1226,0.767393,0.9818047954381695,1.0,4,sphere,3,12.0
1710,0.03844008,0.6722050978212957,1.0,4,sphere,3,12.0
1369,0.9153062,1.2443321035912078,1.0,4,sphere,3,12.0
227,1.2859852,1.6329081672946093,1.0,4,sphere,3,12.0
1168,0.68751174,1.420016298722386,1.0,4,sphere,3,12.0
171,0.88892984,1.137046799420401,1.0,4,sphere,3,12.0
640,0.76974595,0.8575220587445169,1.0,4,sphere,3,12.0
358,1.3324385,1.4496958812400835,1.0000001,4,sphere,3,12.0
657,0.545326,0.9321067820095346,1.0,4,sphere,3,12.0
569,0.8189116,1.1618711381012499,1.0,4,sphere,3,12.0
1300,0.18809208,0.581341403692315,1.0,4,sphere,3,12.0
354,0.060816277,0.22591504684581615,1.0,4,sphere,3,12.0
1592,0.013777342,0.35422857882969283,1.0,4,sphere,3,12.0
1393,0.1551868,1.1895482780873263,1.0000001,4,sphere,3,12.0
903,0.041514676,0.484262171186421,1.0,4,saddle,1,-16.0
539,2.104936,1.7871222596020047,0.99999994,4,saddle,1,-16.0
763,0.61412674,1.2881816200596723,1.0,4,saddle,1,-16.0
898,0.7184457,1.0382323355253158,0.99999994,4,saddle,1,-16.0
248,1.2858381,1.428145083477129,1.0,4,saddle,1,-16.0
834,1.3431388,1.6484387777942806,1.0000001,4,saddle,1,-16.0
524,1.1202463,1.8519166176145965,1.0,4,saddle,1,-16.0
1663,1.0631104,1.5982213254443622,1.0,4,saddle,1,-16.0
55,1.2703866,1.4297674819526744,1.0,4,saddle,1,-16.0
247,0.8571439,0.9982548751371254,0.9999999,4,saddle,1,-16.0
1633,2.005556,1.496252768776386,1.0,4,saddle,1,-16.0
69,0.10954635,0.4952647948222555,1.0,4,saddle,1,-16.0
1806,1.1674831,1.5742625137330122,1.0000001,4,saddle,1,-16.0
808,0.7696488,1.3691468118762016,1.0,4,saddle,1,-16.0
171,0.6784234,1.522713117785165,1.0,4,saddle,1,-16.0
653,0.25460574,0.8978898170840675,1.0,4,saddle,1,-16.0
1002,0.013712799,0.43442603754948556,1.0,4,saddle,1,-16.0
283,1.2996124,1.2561338346922268,1.0,4,saddle,1,-16.0
613,1.6358457,1.785008690002081,1.0,4,saddle,1,-16.0
1568,1.9128461,0.7842807243191576,0.99999994,4,saddle,1,-16.0
1717,1.2249666,1.4876163749441607,1.0000001,4,saddle,1,-16.0
1967,1.5424275,1.6110859411092469,0.99999994,4,saddle,1,-16.0
267,1.4534348,1.9902932306990129,0.99999994,4,saddle,1,-16.0
804,1.1554734,1.6293611168388409,1.0,4,saddle,1,-16.0
1618,1.3923863,1.7102958182368888,1.0000001,4,saddle,1,-16.0
1623,0.036912926,0.48211914839338094,1.0,4,saddle,1,-16.0
507,1.206576,1.586659275145589,0.99999994,4,saddle,1,-16.0
491,1.3493152,1.5185114973317997,0.99999994,4,saddle,1,-16.0
1492,0.5852149,1.0614086348067837,0.99999994,4,saddle,1,-16.0
406,0.8092263,1.244382901456597,0.99999994,4,saddle,1,-16.0
1998,0.6765169,0.974301272460943,1.0,4,saddle,1,-16.0
1068,1.5474849,1.7248845838084639,1.0,4,saddle,1,-16.0
1947,0.7994491,1.7877292167415022,0.99999994,4,saddle,1,-16.0
1867,0.078277074,0.6762803300128158,1.0,4,saddle,1,-16.0
1274,0.14959656,0.8396974718114285,1.0000001,4,saddle,1,-16.0
1088,0.35920846,1.1634532495012366,0.99999994,4,saddle,1,-16.0
1715,0.6924226,1.3196513378822734,0.99999994,4,saddle,1,-16.0
1481,1.4340847,1.5737617774129766,1.0,4,saddle,1,-16.0
602,0.11599786,1.3217802158074048,1.0,4,saddle,1,-16.0
927,1.8519479,1.9749386257614234,1.0,4,saddle,1,-16.0
79,0.22195843,0.7011353886759638,1.0,4,saddle,2,-16.0
1644,1.1443683,1.6865926781987144,0.9999998,4,saddle,2,-16.0
1602,0.047427785,0.5458393922148365,1.0000001,4,saddle,2,-16.0
514,1.1655924,1.6943720331309233,1.0,4,saddle,2,-16.0
607,1.4232279,1.4662512081656975,1.0,4,saddle,2,-16.0
1863,0.7875094,0.9547032572306638,0.99999994,4,saddle,2,-16.0
296,0.4592621,1.2322325613043619,0.99999994,4,saddle,2,-16.0
438,0.95877707,1.3065301410024461,0.99999994,4,saddle,2,-16.0
760,1.8776113,1.620926912826241,1.0,4,saddle,2,-16.0
813,0.41082323,1.4808686749292193,0.9999999,4,saddle,2,-16.0
1880,0.7197487,1.4201893383702275,1.0,4,saddle,2,-16.0
181,0.08231427,0.5562914609025372,0.99999994,4,saddle,2,-16.0
1438,1.7206208,1.9092344658521523,0.99999994,4,saddle,2,-16.0
1929,0.7198694,0.9866486121851035,1.0,4,saddle,2,-16.0
1117,1.3211005,1.74610446432989,0.99999994,4,saddle,2,-16.0
1364,0.19628613,0.9701467391744512,1.0,4,saddle,2,-16.0
108,0.17289308,0.7953143071916422,1.0,4,saddle,2,-16.0
661,0.027285388,0.39825299471886577,1.0,4,saddle,2,-16.0
588,0.96061015,1.3612923304623332,0.99999994,4,saddle,2,-16.0
1303,1.6850152,1.5683933431353805,1.0,4,saddle,2,-16.0
783,1.280504,1.4021970440506855,1.0,4,saddle,2,-16.0
1604,0.75495017,1.217514371592901,1.0,4,saddle,2,-16.0
214,0.44938162,1.3623673939728165,1.0,4,saddle,2,-16.0
1106,1.8153534,1.7805372240508732,1.0,4,saddle,2,-16.0
545,0.7528832,1.1351675831725365,1.0,4,saddle,2,-16.0
1739,1.2257801,1.5178260029843802,0.99999994,4,saddle,2,-16.0
1959,0.4436699,1.015908827575923,0.99999994,4,saddle,2,-16.0
887,1.3414118,1.132926620495598,1.0000001,4,saddle,2,-16.0
1350,0.42013735,0.5426031027541517,0.9999999,4,saddle,2,-16.0
1332,0.42085442,1.3577466366593334,1.0000001,4,saddle,2,-16.0
1184,1.5777022,1.7082007891593998,1.0,4,saddle,2,-16.0
1733,1.7846477,1.929295935096985,1.0,4,saddle,2,-16.0
859,1.4002879,1.4815052776597082,1.0,4,saddle,2,-16.0
841,0.20841925,1.066980278018057,1.0,4,saddle,2,-16.0
1262,0.9349867,1.0105823977882942,1.0,4,saddle,2,-16.0
1489,1.0248991,0.6183158086529749,1.0,4,saddle,2,-16.0
398,0.3786874,0.5998178424871327,1.0,4,saddle,2,-16.0
516,1.4420048,1.3608427737071822,1.0,4,saddle,2,-16.0
374,0.11161354,0.9887164059291143,1.0,4,saddle,2,-16.0
371,0.5903544,1.3375093489197778,0.99999994,4,saddle,2,-16.0
1759,0.55724216,0.8232460087577986,1.0,4,saddle,3,-16.0
1452,0.39455128,1.4896417041604573,1.0,4,saddle,3,-16.0
76,1.0608077,1.5341272753589486,1.0,4,saddle,3,-16.0
946,0.18232143,0.939452636077051,1.0,4,saddle,3,-16.0
466,1.0316572,1.503972704430343,0.99999994,4,saddle,3,-16.0
896,0.33796883,1.6509163456316875,1.0,4,saddle,3,-16.0
834,0.3994897,1.1611174950504728,1.0,4,saddle,3,-16.0
343,0.11235996,0.751485544349483,1.0,4,saddle,3,-16.0
776,1.5456693,1.8281582349407737,1.0,4,saddle,3,-16.0
1506,0.27192596,1.1553812290496768,0.99999994,4,saddle,3,-16.0
586,0.040165976,0.823888630823524,1.0,4,saddle,3,-16.0
1026,1.7948219,2.4156737845214105,0.99999994,4,saddle,3,-16.0
1324,1.4020838,1.766073383009215,1.0,4,saddle,3,-16.0
64,0.9820108,1.3945752530278523,1.0,4,saddle,3,-16.0
315,0.60600907,1.2480335983459458,1.0,4,saddle,3,-16.0
184,1.4335765,1.63275095522707,1.0000001,4,saddle,3,-16.0
1904,0.29898015,0.8195582619590488,1.0000001,4,saddle,3,-16.0
856,0.60816365,1.4493938798911061,1.0,4,saddle,3,-16.0
1145,0.80113417,1.198925510549048,1.0,4,saddle,3,-16.0
1567,0.87007517,1.2696339966305252,1.0000001,4,saddle,3,-16.0
523,1.6496456,1.626798208760309,1.0,4,saddle,3,-16.0
1575,0.49322784,1.5641291619313487,1.0,4,saddle,3,-16.0
1736,1.6667869,1.9029562910769995,0.99999994,4,saddle,3,-16.0
855,0.858361,1.288313060387486,1.0,4,saddle,3,-16.0
1468,1.8691351,1.9902126133963398,1.0,4,saddle,3,-16.0
1294,1.3677942,1.8674085435314378,1.0000001,4,saddle,3,-16.0
1225,0.22238347,0.9266490406392238,1.0,4,saddle,3,-16.0
1708,0.82006836,1.5556156064627618,0.99999994,4,saddle,3,-16.0
1366,1.0845294,1.2425431834332283,0.9999999,4,saddle,3,-16.0
223,1.6790643,2.134373074167256,0.99999994,4,saddle,3,-16.0
1166,0.8569809,1.9740724105673149,1.0,4,saddle,3,-16.0
166,0.8005052,1.6226481168451912,0.99999994,4,saddle,3,-16.0
638,1.041659,1.3522017026108797,1.0,4,saddle,3,-16.0
355,0.4188562,1.2044324212428557,1.0,4,saddle,3,-16.0
654,0.5857863,1.1707252550089708,1.0,4,saddle,3,-16.0
567,0.2976889,1.2197438199770256,1.0,4,saddle,3,-16.0
1299,1.2176979,1.5923650798150746,1.0,4,saddle,3,-16.0
351,0.33056274,1.0399725804191342,0.99999994,4,saddle,3,-16.0
1591,0.99691594,1.495915761885311,1.0,4,saddle,3,-16.0
1390,0.25174105,0.7741279519804873,1.0,4,saddle,3,-16.0
902,0.6564502,0.8665360638746074,0.99999994,6,plane,1,0.0
538,1.9576666,2.0451579510930875,1.0,6,plane,1,0.0
765,1.0694743,1.3007881989586767,0.99999994,6,plane,1,0.0
898,1.7274797,2.1470475020311337,1.0,6,plane,1,0.0
250,1.6700726,2.0138861080797965,1.0,6,plane,1,0.0
834,1.6930963,1.680204247103441,1.0000001,6,plane,1,0.0
524,1.3759857,2.0628667004726684,1.0,6,plane,1,0.0
1659,1.0415795,2.0846585131513296,0.99999994,6,plane,1,0.0
55,1.6426679,1.9400270864017986,0.99999994,6,plane,1,0.0
249,0.59775054,1.3668262161273765,1.0,6,plane,1,0.0
1631,1.9208499,1.9395928709997974,1.0,6,plane,1,0.0
68,1.1839541,1.927110037753252,0.9999999,6,plane,1,0.0
1804,1.5401157,1.4124511949787046,0.99999994,6,plane,1,0.0
808,1.2938262,1.9663327215490622,1.0,6,plane,1,0.0
170,0.26219225,0.6572821996243985,1.0,6,plane,1,0.0
653,2.1849504,1.9669379772035276,1.0,6,plane,1,0.0
1003,2.1536293,2.428383198218675,1.0,6,plane,1,0.0
285,1.2140188,1.4108759460991158,1.0,6,plane,1,0.0
613,1.2817781,1.4929209778664465,1.0,6,plane,1,0.0
1565,0.16057155,1.1100229489674973,1.0,6,plane,1,0.0
1715,1.8974148,1.634276503569863,0.99999994,6,plane,1,0.0
1967,0.22750142,0.812480526379099,1.0,6,plane,1,0.0
269,1.63743,1.9552900863348084,0.99999994,6,plane,1,0.0
804,1.0994614,1.731436440331283,0.99999994,6,plane,1,0.0
1616,1.1595689,1.6838530970936487,0.99999994,6,plane,1,0.0
1620,1.2213753,0.8755979355018514,1.0,6,plane,1,0.0
507,1.3024026,1.535674919722131,1.0,6,plane,1,0.0
490,1.7721237,2.0681748005258505,0.99999994,6,plane,1,0.0
1492,0.71444553,1.3748834926325293,0.99999994,6,plane,1,0.0
407,1.3222615,1.692714998440439,1.0,6,plane,1,0.0
1998,1.8418931,2.0048935156890177,0.99999994,6,plane,1,0.0
1066,1.5811896,1.5853171387279983,0.9999999,6,plane,1,0.0
1947,1.6866202,1.6664670482512198,0.99999994,6,plane,1,0.0
1866,1.7565962,2.0159526502473,1.0000001,6,plane,1,0.0
1270,0.366185,1.3014854044837207,1.0,6,plane,1,0.0
1085,1.5483985,1.8273695197730992,1.0,6,plane,1,0.0
1713,1.8274341,2.064318115754125,1.0,6,plane,1,0.0
1481,2.3675218,1.8509075079917272,1.0,6,plane,1,0.0
602,2.093636,2.1564353911578618,1.0000001,6,plane,1,0.0
926,0.46747288,1.472690322496502,1.0,6,plane,1,0.0
79,1.7435752,1.9226333331812078,0.99999994,6,plane,2,0.0
1641,0.21576008,1.2566935216556199,1.0,6,plane,2,0.0
1599,1.8989836,2.378129795618416,1.0000001,6,plane,2,0.0
509,2.0255716,2.1003473343451997,1.0,6,plane,2,0.0
601,2.1632733,2.0261370469417663,1.0,6,plane,2,0.0
1862,0.29430544,0.9799322518463438,1.0,6,plane,2,0.0
296,1.8783537,1.3522961478367783,0.99999994,6,plane,2,0.0
434,2.4711769,2.449146359169783,1.0,6,plane,2,0.0
755,1.3137677,1.8889594873963933,0.9999999,6,plane,2,0.0
809,0.08924409,0.7683769765695091,1.0000001,6,plane,2,0.0
1880,2.3761442,2.3333739999274012,1.0,6,plane,2,0.0
179,0.96194875,1.6164226392006615,1.0,6,plane,2,0.0
1435,0.3439432,1.2275663096670755,1.0,6,plane,2,0.0
1928,1.6139001,1.8624255750908856,1.0000001,6,plane,2,0.0
1110,2.2340322,2.322647106510025,1.0,6,plane,2,0.0
1361,1.8907269,1.8434022037237126,1.0,6,plane,2,0.0
108,1.4173898,1.5448142076032054,1.0000001,6,plane,2,0.0
655,1.6273971,1.8200151980549402,0.99999994,6,plane,2,0.0
582,0.8743575,1.2090050293187833,1.0000001,6,plane,2,0.0
1299,2.0329263,2.325261356586992,0.99999994,6,plane,2,0.0
778,0.08176129,0.518383020742448,1.0,6,plane,2,0.0
1601,0.40245312,0.8420350424323207,1.0,6,plane,2,0.0
213,2.1213934,1.4385382660644614,1.0,6,plane,2,0.0
1099,1.0422078,1.4279551740087781,1.0,6,plane,2,0.0
539,0.98766506,1.4846566991485846,0.99999994,6,plane,2,0.0
1736,1.9448665,1.5060980533943378,0.9999999,6,plane,2,0.0
1958,0.124161094,0.7253573388567683,1.0,6,plane,2,0.0
883,2.1342745,1.4308977256327706,1.0,6,plane,2,0.0
1346,0.82431036,1.4558146006671255,0.99999994,6,plane,2,0.0
1328,1.2745485,1.8616098372929075,1.0,6,plane,2,0.0
1178,0.06371701,0.7504298919911538,1.0,6,plane,2,0.0
1729,1.686703,2.184479134183718,0.9999999,6,plane,2,0.0
854,1.6527728,1.3716314413423478,1.0,6,plane,2,0.0
837,0.56632453,0.7448267213781283,0.99999994,6,plane,2,0.0
1259,1.6798224,1.3853809788805085,1.0000001,6,plane,2,0.0
1486,0.70960957,1.3552718670881436,1.0000001,6,plane,2,0.0
396,1.6672003,1.7828383294738686,1.0,6,plane,2,0.0
512,0.46978527,1.3270989138226983,0.99999994,6,plane,2,0.0
372,0.048266854,0.7469767326389226,1.0,6,plane,2,0.0
368,1.6631147,1.5587425729849682,0.99999994,6,plane,2,0.0
1757,1.0697321,1.5160246668955963,0.99999994,6,plane,3,0.0
1452,1.7863781,1.967577854539968,1.0,6,plane,3,0.0
76,2.095697,1.7927381178872435,0.99999994,6,plane,3,0.0
946,2.1987197,1.6412704963243874,1.0,6,plane,3,0.0
464,1.5396785,2.059426802351523,1.0,6,plane,3,0.0
896,2.001499,2.099212381656875,1.0,6,plane,3,0.0
833,0.84880733,1.3210401964682799,1.0,6,plane,3,0.0
341,1.7612382,1.87249481129914,1.0000001,6,plane,3,0.0
774,2.021305,1.353408108362299,1.0,6,plane,3,0.0
1505,1.8705593,0.8392301109560645,0.99999994,6,plane,3,0.0
584,0.7949155,1.3945068814752783,1.0000001,6,plane,3,0.0
1025,1.0421518,1.4287789841790337,1.0000001,6,plane,3,0.0
1323,2.2081866,1.6234422220832472,1.0,6,plane,3,0.0
63,1.8349724,1.5372812346165095,0.99999994,6,plane,3,0.0
313,2.4830484,1.879516774873096,0.99999994,6,plane,3,0.0
184,0.48957366,1.1672611698470576,1.0,6,plane,3,0.0
1901,1.0873331,1.5260278400537997,0.99999994,6,plane,3,0.0
854,1.7516553,1.9275495939333862,1.0,6,plane,3,0.0
1145,2.0042944,2.2018490376453146,0.99999994,6,plane,3,0.0
1564,0.9413539,1.7999446206799647,1.0,6,plane,3,0.0
521,0.8419306,1.2747406085541633,1.0,6,plane,3,0.0
