instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
55,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0666824669803666,0.0,5.743068218231201,6
119,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.06324378228206497,0.9875,5.077396869659424,1
183,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.25690150795503364,1.0,7.26666784286499,1
247,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5218055953748139,0.0,6.936855316162109,1
311,colosseum,,d2-c1-n0.01-m11,2,0.01,11,,6.656586154585676,3000,-0.045248659216833007,0.0,6.098850727081299,8
450,colosseum,,d3-c1-n0.05-m0,3,0.05,0,,-24.895237650545038,3000,0.06358111169924727,0.15,5.587937355041504,1
574,colosseum,,d4-c1-n0.05-m4,4,0.05,4,,-17.091759926410464,3000,0.05758177548961156,0.15,6.613226413726807,1
698,colosseum,,d5-c1-n0.05-m8,5,0.05,8,,-14.507889827778769,3000,-0.3769289078918511,0.9,7.078335762023926,1
822,colosseum,,d6-c1-n0.05-m12,6,0.05,12,,-7.917380679276863,3000,-0.1213771593452117,1.0,7.311617374420166,1
