dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,2,successor_entropy,-2.594078851620356,0.16,184.0,,d2-c1-n0.01-m2,2,1,0.01,2,,0.22509835921720076
colosseum,2,successor_orc,0.9380041199314478,4.74,184.0,,d2-c1-n0.01-m2,2,1,0.01,2,,0.22509835921720076
colosseum,10,successor_entropy,-2.454032200773557,0.15,193.84,,d2-c1-n0.01-m10,2,1,0.01,10,,3.194363198126249
colosseum,10,successor_orc,0.933319158542531,4.93,193.84,,d2-c1-n0.01-m10,2,1,0.01,10,,3.194363198126249
colosseum,18,successor_entropy,-2.606843438386917,0.15,199.09,,d2-c1-n0.01-m18,2,1,0.01,18,,-10.354674058408786
colosseum,18,successor_orc,0.9374331554673512,4.67,199.09,,d2-c1-n0.01-m18,2,1,0.01,18,,-10.354674058408786
colosseum,26,successor_entropy,-2.638903545498848,0.14,199.94,,d2-c1-n0.01-m26,2,1,0.01,26,,-2.3062017940571655
colosseum,26,successor_orc,0.9326668179838077,4.54,199.94,,d2-c1-n0.01-m26,2,1,0.01,26,,-2.3062017940571655
colosseum,34,successor_entropy,-2.633857548693816,0.15,201.51,,d2-c1-n0.01-m34,2,1,0.01,34,,-2.4760191714610302
colosseum,34,successor_orc,0.9332632537864114,4.69,201.51,,d2-c1-n0.01-m34,2,1,0.01,34,,-2.4760191714610302
colosseum,42,successor_entropy,-2.6679206459522247,0.16,202.07,,d2-c1-n0.01-m42,2,1,0.01,42,,-11.839063513294427
colosseum,42,successor_orc,0.936771011055579,4.8,202.07,,d2-c1-n0.01-m42,2,1,0.01,42,,-11.839063513294427
colosseum,50,successor_entropy,-2.5268340171376864,0.16,202.25,,d2-c1-n0.05-m0,2,1,0.05,0,,1.7641534943834816
colosseum,50,successor_orc,0.9417265128581285,4.78,202.25,,d2-c1-n0.05-m0,2,1,0.05,0,,1.7641534943834816
colosseum,58,successor_entropy,-2.656849749684334,0.17,202.2,,d2-c1-n0.05-m8,2,1,0.05,8,,-2.959185752335171
colosseum,58,successor_orc,0.9384594327305174,4.76,202.2,,d2-c1-n0.05-m8,2,1,0.05,8,,-2.959185752335171
