instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent
56,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.02965888414482526,0.0,5.6828484535217285,6
120,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.020274863431715806,1.0,6.787388801574707,1
184,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.39815572291290985,0.0,6.5597124099731445,1
248,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.44542990856310655,1.0,7.439213752746582,1
312,colosseum,,d2-c1-n0.01-m12,2,0.01,12,,-0.8978601744396698,3000,0.02980456973640838,0.0,6.260174751281738,10
451,colosseum,,d3-c1-n0.05-m1,3,0.05,1,,-12.659383196182683,3000,-0.04750377273528286,0.725,5.430942058563232,1
575,colosseum,,d4-c1-n0.05-m5,4,0.05,5,,-31.281217972295916,3000,-0.1852481267485323,0.55,6.779521942138672,1
699,colosseum,,d5-c1-n0.05-m9,5,0.05,9,,-33.03765356029634,3000,0.13231783830561067,0.375,6.916774749755859,1
823,colosseum,,d6-c1-n0.05-m13,6,0.05,13,,-71.9194356359564,3000,-0.2516605223292497,0.9875,7.073111057281494,1
