n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,24,,-0.01905056922240378,0.0,5.681305885314941,6
2000,3,26,,0.004754135539370263,0.9875,4.98821496963501,1
2000,4,28,,0.11062119031430996,1.0,6.676743507385254,1
2000,6,0,,0.43267182085338096,1.0,7.410836696624756,1
3000,2,2,,0.1105223193664483,0.0,6.058413982391357,8
3000,3,4,,-0.201601975306992,0.9625,5.061492919921875,1
3000,4,6,,-0.17771015089245268,1.0,6.526978969573975,1
3000,5,8,,0.1783406504250356,1.0,7.47418737411499,1
3000,6,10,,0.24982018716410487,1.0,7.762732028961182,1
