instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent,mu_k,sd_k,mu_f,sd_f,mu_e,sd_e,z_plus,z_frac,z_ent,S_diff,c_off,K_cal,S3,K_gated,S_sel,kappa_only,frac_only,ent_only
494,colosseum,,d3-c1-n0.1-m14,3,0.1,14.0,,-1.6689192913019415,3000,-0.119182041776642,0.3375,5.350997447967529,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,0.2755614608409288,-11.62413237738343,-2.171513647296528,11.89969383822436,-8.572943850824748,6.40143020352822,9.728180190927832,6.40143020352822,0.0,0.2755614608409288,11.62413237738343,-2.171513647296528
633,colosseum,,d4-c1-n0.2-m3,4,0.2,3.0,,-15.94121826097334,3000,-0.2352134077846888,0.4375,7.013306617736816,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.3508376704491056,-18.320164856435444,-4.37953883532228,16.969327185986337,-4.153213011016678,-0.22632582430560166,12.589788350664058,0.22632582430560166,0.0,-1.3508376704491056,18.320164856435444,-4.37953883532228
757,colosseum,,d5-c1-n0.2-m7,5,0.2,7.0,,-29.417968211109795,3000,-0.5000068522219192,1.0,7.2807464599609375,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-10.611264303349406,0.0,6.345476219907785,-10.611264303349406,8.215329936481377,-1.8698537165735916,-4.265788083441621,-1.8698537165735916,0.0,-10.611264303349406,-0.0,6.345476219907785
881,colosseum,,d6-c1-n0.2-m11,6,0.2,11.0,,-26.701955637154743,3000,-0.462607863164055,1.0,7.28344202041626,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-9.741309922954494,0.0,26.86143220680845,-9.741309922954494,27.691041503086346,-0.8296092962778978,17.120122283853952,-0.8296092962778978,0.0,-9.741309922954494,-0.0,26.86143220680845
21,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1173115958119222,0.0,5.969309329986572,7,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-3.939035647465405,-0.2521834475695623,-3.461072964257035,-3.6868521998958426,-1.2713470918351053,-2.1897258724219295,-7.147925164152877,-2.1897258724219295,0.0,-3.939035647465405,0.2521834475695623,-3.461072964257035
85,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1957190896830624,0.0,4.724932193756104,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,5.240526321287849,-97.82761198489241,2.8871008497666684,103.06813830618026,-1.3577360417348654,4.244836891501533,105.95523915594693,4.244836891501533,5.240526321287849,5.240526321287849,97.82761198489241,2.8871008497666684
149,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.010872878132606,1.0,6.578192234039307,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.2636085004641375,0.7974510891762443,-0.4822816641054178,-2.061059589640382,3.4214661598231677,-3.9037478239285854,-2.5433412537457993,-3.9037478239285854,0.0,-1.2636085004641375,-0.7974510891762443,-0.4822816641054178
213,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1891173681404686,1.0,7.276871681213379,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-2.740395080864253,0.0,-1.1424201529800024,-2.740395080864253,0.44206639580325935,-1.5844865487832618,-3.8828152338442554,-1.5844865487832618,0.0,-2.740395080864253,-0.0,-1.1424201529800024
277,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4790182387603853,0.0,7.0048441886901855,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.2020947335128012,-1000.0,22.625961970087747,1001.2020947335128,-3.4741812645000856,26.100143234587833,1023.8280567036005,26.100143234587833,1.2020947335128012,1.2020947335128012,1000.0,22.625961970087747
371,colosseum,,d2-c1-n0.1-m11,2,0.1,11.0,,-16.934696980264345,3000,-0.1018697067401019,0.1,5.430605411529541,2,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-3.655057313422988,1.1111243592295068,10.341258517044443,-4.766181672652495,17.84854427726374,-7.507285760219299,5.575076844391948,-7.507285760219299,-1.1111243592295068,-3.655057313422988,-1.1111243592295068,10.341258517044443
510,colosseum,,d3-c1-n0.2-m0,3,0.2,0.0,,9.530164910380307,3000,-0.0311683157500286,0.1125,5.892051696777344,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,1.9825235168558109,-15.977136180287072,-6.297047271280683,17.959659697142882,-8.572943850824748,2.2758965795440647,11.6626124258622,2.2758965795440647,1.9825235168558109,1.9825235168558109,15.977136180287072,-6.297047271280683
634,colosseum,,d4-c1-n0.2-m4,4,0.2,4.0,,-5.665571274105821,3000,-0.2942127348568213,0.8875,6.896670818328857,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.9123555497163727,-3.158649113178525,-3.255272967394677,1.2462935634621521,-4.153213011016678,0.8979400436220013,-2.008979403932525,0.8979400436220013,0.0,-1.9123555497163727,3.158649113178525,-3.255272967394677
758,colosseum,,d5-c1-n0.2-m8,5,0.2,8.0,,-31.847402516207318,3000,-0.3554502648991374,1.0,7.260974407196045,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-8.255798118820428,0.0,6.919524058960415,-8.255798118820428,8.215329936481377,-1.2958058775209613,-1.3362740598600125,-1.2958058775209613,0.0,-8.255798118820428,-0.0,6.919524058960415
882,colosseum,,d6-c1-n0.2-m12,6,0.2,12.0,,-34.46401744692712,3000,-0.2699117923939018,1.0,7.288188457489014,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-7.008174375617916,0.0,26.59896737716251,-7.008174375617916,27.691041503086346,-1.092074125923837,19.590793001544593,-1.092074125923837,0.0,-7.008174375617916,-0.0,26.59896737716251
22,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0641622027262616,0.025,5.618538856506348,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,2.481550302088149,1.2609172378478115,0.4684503652060171,1.2206330642403376,-1.2713470918351053,1.7397974570411225,1.6890834294463548,1.7397974570411225,2.481550302088149,2.481550302088149,-1.2609172378478115,0.4684503652060171
86,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0202709082184083,1.0,5.1568217277526855,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,0.8047809864096126,0.49159604012508795,-0.4567446419938182,0.31318494628452465,-1.3577360417348654,0.9009913997410472,-0.14355969570929356,0.9009913997410472,0.0,0.8047809864096126,-0.49159604012508795,-0.4567446419938182
150,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,-0.0228489482292563,1.0,6.799459934234619,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.725755243578576,0.7974510891762443,-3.2419978566925485,-2.52320633275482,3.4214661598231677,-6.663464016515716,-5.765204189447369,-6.663464016515716,0.0,-1.725755243578576,-0.7974510891762443,-3.2419978566925485
214,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3529300937310897,0.0,6.66229248046875,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,1.76009981384662,-1000.0,18.772261311949126,1001.7600998138466,0.44206639580325935,18.330194916145867,1020.5323611257958,18.330194916145867,1.76009981384662,1.76009981384662,1000.0,18.772261311949126
278,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4834079429827757,1.0,7.42711877822876,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.3384173931072425,0.0,-0.8697213287024146,1.3384173931072425,-3.4741812645000856,2.6044599357976708,0.4686960644048279,2.6044599357976708,1.3384173931072425,1.3384173931072425,-0.0,-0.8697213287024146
372,colosseum,,d2-c1-n0.1-m12,2,0.1,12.0,,-0.6620962286516345,3000,-0.0153000208005544,0.0,6.140947818756104,4,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-0.7608931109044942,-0.2356930458971681,-0.505780249557994,-0.5252000650073261,17.84854427726374,-18.354324526821735,-1.03098031456532,-18.354324526821735,0.0,-0.7608931109044942,0.2356930458971681,-0.505780249557994
511,colosseum,,d3-c1-n0.2-m1,3,0.2,1.0,,-3.66641372894382,3000,0.0595494912234729,0.15,5.991613864898682,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.7419292516138816,-15.2516355464698,-7.056207878862797,18.993564798083682,-8.572943850824748,1.5167359719619506,11.937356919220884,1.5167359719619506,3.7419292516138816,3.7419292516138816,15.2516355464698,-7.056207878862797
635,colosseum,,d4-c1-n0.2-m5,4,0.2,5.0,,-39.18539102422648,3000,-0.3894625789063112,0.7875,6.803468227386475,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-2.818882676132872,-6.527874833902284,-2.356882487534948,3.708992157769412,-4.153213011016678,1.7963305234817302,1.352109670234464,1.7963305234817302,0.0,-2.818882676132872,6.527874833902284,-2.356882487534948
759,colosseum,,d5-c1-n0.2-m9,5,0.2,9.0,,-18.93721874462364,3000,-0.0849568409751363,0.1,6.919249057769775,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-3.848263844593446,-900.0,16.84093690972775,896.1517361554065,8.215329936481377,8.625606973246372,912.9926730651343,8.625606973246372,0.0,-3.848263844593446,900.0,16.84093690972775
883,colosseum,,d6-c1-n0.2-m13,6,0.2,13.0,,-26.5858890924547,3000,-0.9833209481780364,0.95,7.5017595291137695,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-17.12692726806667,-50.00000000000004,14.789078386309614,32.87307273193338,27.691041503086346,-12.901963116776733,47.66215111824299,12.901963116776733,0.0,-17.12692726806667,50.00000000000004,14.789078386309614
23,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0925858509490295,0.0,5.708467483520508,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,3.487185704466953,-0.2521834475695623,-0.538979463002274,3.7393691520365153,-1.2713470918351053,0.7323676288328314,3.2003896890342416,0.7323676288328314,3.487185704466953,3.487185704466953,0.2521834475695623,-0.538979463002274
87,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1051932036020358,1.0,5.350422382354736,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-2.367248749414663,0.49159604012508795,-1.9556711617044606,-2.858844789539751,-1.3577360417348654,-0.5979351199695953,-4.8145159512442115,-0.5979351199695953,0.0,-2.367248749414663,-0.49159604012508795,-1.9556711617044606
151,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3670382490351527,0.0,6.012740612030029,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,3.617522918886062,-50.92910604658025,6.570198187252113,54.54662896546631,3.4214661598231677,3.148732027428945,61.11682715271843,3.148732027428945,3.617522918886062,3.617522918886062,50.92910604658025,6.570198187252113
215,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2512905933249465,1.0,7.270083904266357,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-1.0322843005716589,0.0,-0.9224706076795086,-1.0322843005716589,0.44206639580325935,-1.364537003482768,-1.9547549082511675,-1.364537003482768,0.0,-1.0322843005716589,-0.0,-0.9224706076795086
279,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.573637714770064,1.0,7.432933807373047,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,4.140511074477089,0.0,-1.1932740276623501,4.140511074477089,-3.4741812645000856,2.280907236837735,2.947237046814739,2.280907236837735,4.140511074477089,4.140511074477089,-0.0,-1.1932740276623501
373,colosseum,,d2-c1-n0.1-m13,2,0.1,13.0,,1.219879741117918,3000,0.1056256699422419,0.0875,5.697251319885254,2,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,3.2818477343957517,0.9427721835886722,6.269534126854918,2.3390755508070793,17.84854427726374,-11.579010150408823,8.608609677661997,11.579010150408823,3.2818477343957517,3.2818477343957517,-0.9427721835886722,6.269534126854918
512,colosseum,,d3-c1-n0.2-m2,3,0.2,2.0,,-7.144697080372662,3000,-0.1775942264972204,0.1875,5.984682083129883,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,-0.8573002804834899,-14.526134912652527,-7.00335310723092,13.668834632169037,-8.572943850824748,1.569590743593828,6.665481524938117,1.569590743593828,0.0,-0.8573002804834899,14.526134912652527,-7.00335310723092
636,colosseum,,d4-c1-n0.2-m6,4,0.2,6.0,,-29.21622157395343,3000,-0.2996578744088246,0.675,6.607370853424072,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.9641789071220772,-10.318253769716511,-0.46667737508025675,8.354074862594434,-4.153213011016678,3.6865356359364214,7.8873974875141775,3.6865356359364214,0.0,-1.9641789071220772,10.318253769716511,-0.46667737508025675
760,colosseum,,d5-c1-n0.2-m10,5,0.2,10.0,,-38.9177710392795,3000,-0.4155076690273704,1.0,7.388472080230713,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-9.234398867320179,0.0,3.217846516416815,-9.234398867320179,8.215329936481377,-4.997483420064562,-6.016552350903364,-4.997483420064562,0.0,-9.234398867320179,-0.0,3.217846516416815
884,colosseum,,d6-c1-n0.2-m14,6,0.2,14.0,,-48.22651622007661,3000,-0.7741001753058455,1.0,7.345234870910644,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-14.159410964839648,0.0,23.444458647537076,-14.159410964839648,27.691041503086346,-4.246582855549271,9.285047682697428,-4.246582855549271,0.0,-14.159410964839648,-0.0,23.444458647537076
24,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1354903204524739,0.0,5.8993306159973145,7,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-4.582203228395114,-0.2521834475695623,-2.677133009282137,-4.330019780825552,-1.2713470918351053,-1.4057859174470315,-7.007152790107689,-1.4057859174470315,0.0,-4.582203228395114,0.2521834475695623,-2.677133009282137
88,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1980271148224597,0.0,4.943918704986572,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,5.298878660191548,-97.82761198489241,1.1916278162845613,103.12649064508396,-1.3577360417348654,2.5493638580194267,104.31811846136853,2.5493638580194267,5.298878660191548,5.298878660191548,97.82761198489241,1.1916278162845613
152,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1191607140904276,1.0,6.496720314025879,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,0.22044133034265612,0.7974510891762443,0.5338602160865615,-0.5770097588335882,3.4214661598231677,-2.887605943736606,-0.04314954274702665,-2.887605943736606,0.0,0.22044133034265612,-0.7974510891762443,0.5338602160865615
216,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2887450280097716,1.0,7.283758640289307,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-0.0032830952282569765,0.0,-1.3655835729150239,-0.0032830952282569765,0.44206639580325935,-1.8076499687182832,-1.3688666681432808,-1.8076499687182832,0.0,-0.0032830952282569765,-0.0,-1.3655835729150239
280,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4917448125074487,0.0,7.04369592666626,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.59731962631429,-1000.0,20.464221354601268,1001.5973196263143,-3.4741812645000856,23.938402619101353,1022.0615409809155,23.938402619101353,1.59731962631429,1.59731962631429,1000.0,20.464221354601268
374,colosseum,,d2-c1-n0.1-m14,2,0.1,14.0,,-7.89412429083137,3000,0.0483277004511989,0.1,5.638339519500732,2,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,1.3662842160785653,1.1111243592295068,7.169126458778632,0.2551598568490585,17.84854427726374,-10.67941781848511,7.4242863156276915,-10.67941781848511,1.3662842160785653,1.3662842160785653,-1.1111243592295068,7.169126458778632
513,colosseum,,d3-c1-n0.2-m3,3,0.2,3.0,,-4.361976627914746,3000,-0.2876440892623398,0.8875,6.198777675628662,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,-2.9916371446324055,-0.9834564147300814,-8.635830012353603,-2.008180729902324,-8.572943850824748,-0.06288616152885496,-10.644010742255926,-0.06288616152885496,0.0,-2.9916371446324055,0.9834564147300814,-8.635830012353603
637,colosseum,,d4-c1-n0.2-m7,4,0.2,7.0,,-24.996193418222923,3000,-0.1365511925802408,0.1125,6.721472263336182,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-0.41183377676605354,-29.270148448787662,-1.5665139715433427,28.85831467202161,-4.153213011016678,2.5866990394733356,27.291800700478266,2.5866990394733356,0.0,-0.41183377676605354,29.270148448787662,-1.5665139715433427
761,colosseum,,d5-c1-n0.2-m11,5,0.2,11.0,,-3.4649771563151788,3000,-0.2307247559237441,0.075,7.124894618988037,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-6.223467913876496,-925.0,10.87036868234977,918.7765320861236,8.215329936481377,2.655038745868394,929.6469007684733,2.655038745868394,0.0,-6.223467913876496,925.0,10.87036868234977
25,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0757942328633833,0.0,5.694688320159912,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,2.8930942817964524,-0.2521834475695623,-0.38461771371154896,3.145277729366015,-1.2713470918351053,0.8867293781235563,2.760660015654466,0.8867293781235563,2.8930942817964524,2.8930942817964524,0.2521834475695623,-0.38461771371154896
89,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0481703779870057,1.0,5.292595863342285,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,1.5101456236404867,0.49159604012508795,-1.5079572680273854,1.0185495835153988,-1.3577360417348654,-0.15022122629252,-0.4894076845119867,0.15022122629252,1.5101456236404867,1.5101456236404867,-0.49159604012508795,-1.5079572680273854
153,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0822919990903078,1.0,6.754968166351318,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-0.2848325055783362,0.7974510891762443,-2.6870833700503884,-1.0822835947545806,3.4214661598231677,-6.108549529873557,-3.769366964804969,-6.108549529873557,0.0,-0.2848325055783362,-0.7974510891762443,-2.6870833700503884
217,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4475815581659945,0.0,6.639973640441895,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,4.3604987201608045,-1000.0,19.495475812639995,1004.3604987201608,0.44206639580325935,19.053409416836736,1023.8559745328008,19.053409416836736,4.3604987201608045,4.3604987201608045,1000.0,19.495475812639995
281,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.3969328979782391,1.0,7.416368961334228,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,-1.3470729101888834,0.0,-0.27159323970254645,-1.3470729101888834,-3.4741812645000856,3.202588024797539,-1.6186661498914299,-3.202588024797539,0.0,-1.3470729101888834,-0.0,-0.27159323970254645
390,colosseum,,d2-c1-n0.2-m0,2,0.2,0.0,,6.571277573877722,3000,0.1367814659160378,0.1,6.5602874755859375,4,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,4.323436235378607,1.1111243592295068,-6.90916186908756,3.2123118761491005,17.84854427726374,-24.757706146351303,-3.6968499929384597,24.757706146351303,4.323436235378607,4.323436235378607,-1.1111243592295068,-6.90916186908756
514,colosseum,,d3-c1-n0.2-m4,3,0.2,4.0,,-14.544124599425984,3000,0.0652085721344998,0.0125,5.873752117156982,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.85168300052482,-17.91180453713314,-6.157513146570182,21.76348753765796,-8.572943850824748,2.4154307042545664,15.605974391087779,2.4154307042545664,3.85168300052482,3.85168300052482,17.91180453713314,-6.157513146570182
638,colosseum,,d4-c1-n0.2-m8,4,0.2,8.0,,-22.997619759109075,3000,0.0038211103936895,0.075,6.64708423614502,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,0.9241400687901246,-30.533608094059076,-0.8494792328266968,31.4577481628492,-4.153213011016678,3.3037337781899816,30.608268930022504,3.3037337781899816,0.0,0.9241400687901246,30.533608094059076,-0.8494792328266968
762,colosseum,,d5-c1-n0.2-m12,5,0.2,12.0,,-19.633812002494803,3000,-0.4496263457238204,1.0,7.030074596405029,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-9.790343018380664,0.0,13.623306362110862,-9.790343018380664,8.215329936481377,5.407976425629485,3.8329633437301975,-5.407976425629485,0.0,-9.790343018380664,-0.0,13.623306362110862
26,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0161677078174092,0.0,5.858998775482178,7,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-0.36054094810996007,-0.2521834475695623,-2.225313599706468,-0.10835750054039778,-1.2713470918351053,-0.9539665078713626,-2.3336711002468657,-0.9539665078713626,0.0,-0.36054094810996007,0.2521834475695623,-2.225313599706468
90,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,0.0467270316849569,1.0,5.270041465759277,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,1.4736544125462494,0.49159604012508795,-1.3333329376357366,0.9820583724211615,-1.3577360417348654,0.024403104099128825,-0.3512745652145751,0.024403104099128825,1.4736544125462494,1.4736544125462494,-0.49159604012508795,-1.3333329376357366
154,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3164395999952566,0.0,6.178186893463135,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,2.924084769693033,-50.92910604658025,4.506703237599532,53.85319081627328,3.4214661598231677,1.0852370777763642,58.359894053872814,1.0852370777763642,2.924084769693033,2.924084769693033,50.92910604658025,4.506703237599532
218,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.389792743875363,1.0,7.21984338760376,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,2.7728426772698844,0.0,0.705511407912386,2.7728426772698844,0.44206639580325935,0.26344501210912663,3.4783540851822705,0.26344501210912663,2.7728426772698844,2.7728426772698844,-0.0,0.705511407912386
282,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5375865244088988,1.0,7.446089267730713,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,3.0209381140685356,0.0,-1.9252539712134502,3.0209381140685356,-3.4741812645000856,1.5489272932866354,1.0956841428550854,1.5489272932866354,3.0209381140685356,3.0209381140685356,-0.0,-1.9252539712134502
391,colosseum,,d2-c1-n0.2-m1,2,0.2,1.0,,-11.10729981739082,3000,-0.0922648239469244,0.1125,5.093957424163818,1,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-3.3339505928925255,1.279476534870341,15.481925514404203,-4.613427127762867,17.84854427726374,-2.366618762859538,10.868498386641336,-2.366618762859538,-1.279476534870341,-3.3339505928925255,-1.279476534870341,15.481925514404203
515,colosseum,,d3-c1-n0.2-m5,3,0.2,5.0,,0.0089580823909294,3000,-0.0944126308350936,0.2,5.760993480682373,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,0.7559461296399557,-14.28430136804677,-5.297729590311434,15.040247497686725,-8.572943850824748,3.275214260513314,9.74251790737529,3.275214260513314,0.0,0.7559461296399557,14.28430136804677,-5.297729590311434
639,colosseum,,d4-c1-n0.2-m9,4,0.2,9.0,,-57.772627160556176,3000,-0.2978856711573984,1.0,6.7485198974609375,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.9473122094705133,0.6317298226357065,-1.827229223713011,-2.5790420321062197,-4.153213011016678,2.3259837873036675,-4.406271255819231,-2.3259837873036675,0.0,-1.9473122094705133,-0.6317298226357065,-1.827229223713011
763,colosseum,,d5-c1-n0.2-m13,5,0.2,13.0,,-28.47551290508757,3000,-0.2026645698727066,1.0,7.119899749755859,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-5.76624337227033,0.0,11.015386193843229,-5.76624337227033,8.215329936481377,2.8000562573618524,5.249142821572899,-2.8000562573618524,0.0,-5.76624337227033,-0.0,11.015386193843229
27,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0397298635018265,0.0,5.821090221405029,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-1.1941755937016858,-0.2521834475695623,-1.8006411745892366,-0.9419921461321235,-1.2713470918351053,-0.5292940827541313,-2.7426333207213602,-0.5292940827541313,0.0,-1.1941755937016858,0.2521834475695623,-1.8006411745892366
91,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2303834901208157,0.0,5.195106506347656,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,6.116924419258972,-97.82761198489241,-0.7531592902562939,103.94453640415139,-1.3577360417348654,0.6045767514785715,103.19137711389509,0.6045767514785715,6.116924419258972,6.116924419258972,97.82761198489241,-0.7531592902562939
155,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0290583332784728,0.975,6.352210521697998,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.0143827089091182,-0.4957128392176693,2.336229082046804,-0.5186698696914489,3.4214661598231677,-1.0852370777763638,1.817559212355355,-1.0852370777763638,0.0,-1.0143827089091182,0.4957128392176693,2.336229082046804
