instance,n_traj,err,dim,noise,ks_true,coverage,frac_emp,ent_emp_t2,ent_emp_t4,ent_emp_t8,kappa_surp,frac_fb,ent_fb
783,25,,6,0.01,-42.99969305482514,0.293,0.0,1.0397388935089111,1.6380923986434937,2.4821197986602783,-0.5663588776672457,0.9322916666666666,5.4312111139297485
822,25,,6,0.05,-7.917380679276863,0.275,0.0,1.2271780967712402,1.6675838232040403,2.175603151321411,0.1349319573256691,0.8958333333333333,5.319168448448181
876,25,,6,0.2,-71.87814112792898,0.279,0.0,1.0397379398345947,1.32702898979187,1.5468868017196655,0.3802083083039784,0.640625,5.251418590545654
450,50,,3,0.05,-24.89523765054504,0.431,0.4545454545454545,1.832932472229004,2.5541677474975586,3.180191993713379,-0.0503715949989043,0.6666666666666666,5.632454752922058
489,50,,3,0.1,-5.530406551054341,0.471,0.0909090909090909,2.061513900756836,3.050957441329956,3.913434028625488,-0.1188895941379001,0.7604166666666666,5.779733657836914
543,50,,4,0.01,5.992532678039441,0.48,0.2222222222222222,1.3766260147094729,2.049383640289306,2.9728543758392334,-0.4849976585021384,0.2864583333333333,5.460664391517639
582,50,,4,0.05,-20.161306901824567,0.45,0.1428571428571428,1.0499298572540283,1.594051718711853,2.334429979324341,0.3359328552248344,0.4375,5.763854384422302
636,50,,4,0.2,-29.21622157395343,0.475,0.125,1.549995183944702,2.284860610961914,3.168959617614746,0.0427040979733031,0.4010416666666666,5.644224286079407
690,50,,5,0.05,19.46385767445848,0.487,0.6111111111111112,1.9409878253936768,2.8943278789520264,3.8312249183654794,-0.2166243971665892,0.175,5.642889738082886
729,50,,5,0.1,12.657273566920678,0.468,0.0,1.8177913427352903,2.5768368244171143,3.46907901763916,-0.2812014020425369,0.2916666666666666,5.623301267623901
783,50,,6,0.01,-42.99969305482514,0.498,0.2666666666666666,1.912437081336975,2.9348137378692627,4.232270240783691,-0.2460125161227826,0.90234375,5.832010865211487
822,50,,6,0.05,-7.917380679276863,0.485,0.1666666666666666,1.2299498319625854,2.16872787475586,3.293804883956909,0.0650506410533603,0.2135416666666666,5.674857020378113
876,50,,6,0.2,-71.87814112792898,0.499,0.0769230769230769,2.274322986602783,3.386950254440308,4.457106590270996,-0.0386055732807394,0.9739583333333334,5.602712273597717
450,100,,3,0.05,-24.89523765054504,0.692,0.1428571428571428,1.8855581283569336,2.806656837463379,3.7652435302734375,-0.1272601190297306,0.22265625,6.0814049243927
489,100,,3,0.1,-5.530406551054341,0.71,0.0833333333333333,1.7861865758895874,2.393247604370117,3.0420517921447754,0.5447003708452713,0.484375,6.107016801834106
543,100,,4,0.01,5.992532678039441,0.715,0.2142857142857142,1.6460285186767578,2.4656121730804443,3.505674123764038,-0.6568931949857733,0.015625,5.902320027351379
582,100,,4,0.05,-20.161306901824567,0.715,0.3333333333333333,2.214071035385132,3.3833107948303223,4.635228157043457,-0.5456514351663493,0.1625,5.991366744041443
636,100,,4,0.2,-29.21622157395343,0.726,0.0588235294117647,1.980477333068848,2.974509954452514,4.170873641967773,-0.2572825898188274,0.009375,5.940137505531311
690,100,,5,0.05,19.46385767445848,0.731,0.0,0.9950774908065796,1.7674472332000732,3.2029905319213867,-0.1443407986829302,0.40625,6.065332889556885
729,100,,5,0.1,12.657273566920678,0.709,0.0,1.3679026365280151,2.497048854827881,4.020493507385254,0.0097161633373676,0.0,5.775407910346985
783,100,,6,0.01,-42.99969305482514,0.741,0.1764705882352941,2.085242509841919,3.288360595703125,4.8718767166137695,-0.1955979550394331,0.990625,6.186191320419312
822,100,,6,0.05,-7.917380679276863,0.727,0.2692307692307692,2.452611207962036,3.748230457305908,5.112194538116455,-0.1460510411368684,0.234375,6.023116111755371
876,100,,6,0.2,-71.87814112792898,0.748,0.1515151515151515,2.905525922775269,3.992845296859741,5.095616817474365,0.0052260998799062,0.4125,6.051074147224426
451,10,,3,0.05,-12.659383196182684,0.118,0.0,1.1912126541137695,1.782975196838379,2.290533781051636,0.7280273724445493,0.109375,4.6377363204956055
490,10,,3,0.1,-20.614923975239662,0.117,0.2222222222222222,1.5298302173614502,2.311112880706787,2.91089391708374,0.5854946948613878,0.4322916666666667,4.004311144351959
544,10,,4,0.01,-16.875471101588957,0.119,0.0,1.340649962425232,2.0493009090423584,2.838914394378662,0.1289224713706554,0.0260416666666666,4.605774879455566
583,10,,4,0.05,28.472607937392368,0.116,0.4285714285714285,1.1258054971694946,1.5272315740585327,1.940939784049988,-0.1629083571896038,0.1875,3.719024956226349
637,10,,4,0.2,-24.996193418222923,0.127,0.125,1.3695316314697266,2.0046486854553223,2.648079872131348,-0.124896464025342,0.6458333333333334,4.394332647323608
691,10,,5,0.05,-16.171144702457998,0.123,0.0,1.0397284030914309,1.4593524932861328,1.9163358211517332,-0.0950508719690692,0.4583333333333333,4.28803825378418
730,10,,5,0.1,-67.17285898139227,0.121,0.0,1.0397284030914309,1.2956125736236572,1.5021294355392456,0.3802083454518881,0.359375,4.348860263824463
784,10,,6,0.01,-71.27016179316198,0.125,0.0,0.9627135992050172,1.3384370803833008,1.6275548934936523,0.4851949663697118,0.1458333333333333,4.337701201438904
823,10,,6,0.05,-71.9194356359564,0.121,0.0,1.1912126541137695,1.7723309993743896,2.4297986030578613,-0.207632659433646,0.2760416666666667,4.630443096160889
877,10,,6,0.2,-36.88598049578116,0.136,0.0,1.039729118347168,1.4075477123260498,1.8856204748153689,-0.0896058898033972,0.6354166666666666,4.572510123252869
451,25,,3,0.05,-12.659383196182684,0.265,0.1666666666666666,1.621890425682068,2.2383861541748047,2.790602207183838,0.1121025290332505,0.20703125,5.146938323974609
490,25,,3,0.1,-20.614923975239662,0.26,0.125,1.358637809753418,1.8351926803588867,2.357138395309448,-0.1047444434867848,0.1770833333333333,4.991721630096436
544,25,,4,0.01,-16.875471101588957,0.272,0.0,1.0397374629974363,1.4547370672225952,2.027705192565918,-0.1986310061108586,0.4583333333333332,5.2178531885147095
583,25,,4,0.05,28.472607937392368,0.278,0.1666666666666666,1.284943699836731,1.814128279685974,2.271390438079834,-0.1887785369478671,0.0989583333333333,5.0626060962677
