n_points,dim,rep,err,kappa_plus,frac
2000,2,15,,-0.015448489742521082,0.0
2000,3,17,,0.062225314932666226,1.0
2000,4,19,,0.13512847142178883,1.0
2000,5,21,,0.2939018572384399,1.0
2000,6,23,,0.4174377810438999,1.0
3000,2,25,,-0.006690698492624131,0.0
3000,3,27,,-0.04809564052105725,0.9375
3000,4,29,,-0.41566438764548397,0.9875
3000,6,1,,0.20258099558524276,1.0
