n_points,dim,rep,err,kappa_plus,frac,ent,t_ent
2000,2,25,,0.001044917216558014,0.0125,5.575117111206055,5
2000,3,27,,0.017437867283800576,1.0,5.146871089935303,1
2000,4,29,,0.0643204209139868,1.0,6.38208532333374,1
2000,6,1,,0.41092279219755645,1.0,7.433322429656982,1
3000,2,3,,0.08359642871419447,0.0,6.133499622344971,9
3000,3,5,,-0.14229507882466036,1.0,5.347701549530029,1
3000,4,7,,0.026721382397090737,1.0,6.686673641204834,1
3000,5,9,,0.159517973010101,1.0,7.5634026527404785,1
3000,6,11,,0.2598790136026293,1.0,7.766747951507568,1
