instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac
39,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.12224946776483844,0.0
103,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.24750072230168657,0.0
167,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.085562448038278,0.9875
231,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.26024876232629957,1.0
295,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5158038089394601,0.0
404,colosseum,,d2-c1-n0.2-m14,2,0.2,14,,2.4139725477943967,3000,0.019128039365099853,0.0
543,colosseum,,d4-c1-n0.01-m3,4,0.01,3,,5.992532678039441,3000,0.13247378258964404,0.0125
667,colosseum,,d5-c1-n0.01-m7,5,0.01,7,,-13.523752961153999,3000,-0.480823931663959,0.85
791,colosseum,,d6-c1-n0.01-m11,6,0.01,11,,13.844805645269425,3000,0.051623065143088495,0.1
