v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name
-0.1149908578831487,-0.1084546660002548,0.0186467955975535,-7.517292636198691,-6.43682336807251,-0.0625,0.0800904993461408,3.0,0.2201999830992666,0.1149361129048334,0.2614089596403826,0,3000,2,370,-7.72404280863429,2.0,,d2-c1-n0.1-m10
-0.1588492982227243,-0.148179933323248,0.0085617039030749,-7.577280914808382,-6.586318016052246,-0.0,-0.1108296405903765,3.0,0.2291958239369385,0.0893478076587484,0.2690319578191756,0,3000,2,371,-16.934696980264345,2.0,,d2-c1-n0.1-m11
-0.2165336841363762,-0.1245807269737893,0.002929546931664,-7.4801662270514,-6.308690547943115,-0.0,-0.059762692321626,3.0,0.1809276234896107,0.0662324889834138,0.2235537379359061,0,3000,2,372,-0.6620962286516345,2.0,,d2-c1-n0.1-m12
-0.1203722651924746,-0.1121206561976264,0.0489940950772933,-7.5511303421351395,-6.413335800170898,-0.1875,0.0176403610633821,3.0,0.2520857091904143,0.1499451812326379,0.2853758672661879,0,3000,2,373,1.219879741117918,2.0,,d2-c1-n0.1-m13
-0.1950345034579123,-0.1315724439518686,0.0048225910537593,-7.556089167448574,-6.441499710083008,-0.0625,-0.0718801535272271,3.0,0.2077293989753713,0.0953402282303862,0.2235785569518263,0,3000,2,374,-7.89412429083137,2.0,,d2-c1-n0.1-m14
-0.2741179058236742,-0.2307305064146605,0.0253406131563251,-7.338314692637944,-6.446401596069336,-0.25,-0.0142474339870665,3.0,0.1867655172277151,0.0940746064932692,0.1891541081130158,0,3000,2,390,6.571277573877722,2.0,,d2-c1-n0.2-m0
-0.2835153275336041,-0.2780263720945232,0.030937833034146,-7.714002818554059,-6.420465469360352,-0.125,-0.0364995210100887,3.0,0.2256408360941127,0.1139995493119043,0.2553429970721749,0,3000,2,391,-11.10729981739082,2.0,,d2-c1-n0.2-m1
-0.3596592919847453,-0.3035085603758893,0.0181818758540735,-7.740944423635028,-6.362583160400391,-0.125,-0.1122715031842559,3.0,0.2145413634880927,0.1088994348702169,0.2421845951481011,0,3000,2,392,0.5863070446801962,2.0,,d2-c1-n0.2-m2
-0.4054495280843748,-0.3303923759937545,0.0328786727443724,-7.7166119298514495,-6.513885498046875,-0.0625,0.017697105522143,3.0,0.2217657520477694,0.1238458702486494,0.2494287066253667,0,3000,2,393,-10.420195506771478,2.0,,d2-c1-n0.2-m3
-0.3425878657354976,-0.2999764373538802,0.0338230661376917,-7.700535992965122,-6.626381874084473,-0.125,-0.0547264181463267,3.0,0.2238581741639349,0.089600118977787,0.254190477389213,0,3000,2,394,-2.1599274912864,2.0,,d2-c1-n0.2-m4
-0.2968708395347711,-0.2696721089352231,0.0365689507311844,-7.722945213905843,-6.519138336181641,-0.125,-0.030431633237981,3.0,0.2320448499313764,0.1248962783047602,0.2947663245190845,0,3000,2,395,-9.597076646976651,2.0,,d2-c1-n0.2-m5
-0.3244725022367271,-0.3330392727409896,0.0297123498674055,-7.717247992559416,-6.709516525268555,-0.25,-0.0048769062421663,3.0,0.2181297341558763,0.0970960029540581,0.2151701206373783,0,3000,2,396,-19.90966868373765,2.0,,d2-c1-n0.2-m6
-0.3586530428454683,-0.3988851194899689,0.0178497038614264,-7.698028323748952,-6.667612075805664,-0.375,-0.2161228001126333,3.0,0.2226531875590511,0.104682078184506,0.2277663852896833,0,3000,2,397,-7.068274592865281,2.0,,d2-c1-n0.2-m7
-0.2395874649936166,-0.252109971640326,0.0400815851003653,-7.5760931287275,-6.361262321472168,-0.0,-0.0098272033784585,3.0,0.21285667931434,0.0978780448906639,0.2664065458990876,0,3000,2,398,-3.912962490843667,2.0,,d2-c1-n0.2-m8
-0.1786422406754051,-0.2752747964951864,0.0124906365138596,-7.700777555758438,-6.414435386657715,-0.0,-0.1547750337895867,3.0,0.2132680422962052,0.1062494039371876,0.2492220604752477,0,3000,2,399,0.678826668015989,2.0,,d2-c1-n0.2-m9
-0.3092126266220406,-0.293944222665974,0.0463959211977741,-7.640376741972687,-6.283143997192383,-0.0,0.0673466866586671,3.0,0.2185935796934452,0.1159469196453346,0.2735673598526433,0,3000,2,400,4.735398380876656,2.0,,d2-c1-n0.2-m10
-0.3292840322732377,-0.2548940186387241,0.0184070654786038,-7.706154667274929,-6.508544921875,-0.0,-0.1494926891166272,3.0,0.2122906154214999,0.0965337068557158,0.241173863481135,0,3000,2,401,-23.39944863774402,2.0,,d2-c1-n0.2-m11
-0.3323550441112697,-0.3204751149349704,0.0234504701422859,-7.6811157491366675,-6.413509368896484,-0.0,-0.1304482712361921,3.0,0.2138500959012862,0.0976700495912279,0.2448257442837264,0,3000,2,402,5.287646988969231,2.0,,d2-c1-n0.2-m12
-0.2564042484018434,-0.226289231556463,0.0285551017166582,-7.724800927694828,-6.346781730651856,-0.3125,-0.1436012715313274,3.0,0.2345153081649648,0.1241458315189893,0.2856890991928903,0,3000,2,403,-0.7938535783685272,2.0,,d2-c1-n0.2-m13
-0.2134240368724378,-0.2944720486867444,0.0164572193717132,-7.572938770911833,-6.320048809051514,-0.0,0.0537702391470825,3.0,0.1933405186932072,0.0858114650179317,0.2394850063490812,0,3000,2,404,2.4139725477943967,2.0,,d2-c1-n0.2-m14
-0.0324156398418104,-0.0324418529378314,0.050310037466434,-7.665423628383728,-6.465594291687012,-0.0,-0.1630296753904685,4.0,0.2469885376882136,0.1229534218918972,0.2996570180339574,0,3000,3,420,1.2257813837761642,3.0,,d3-c1-n0.01-m0
-0.017869171513531,-0.0275432362641185,0.0152234826819879,-7.7932609331152385,-6.586957931518555,-0.6875,-0.0120192867662537,4.0,0.2436875226736425,0.1326585294051613,0.315838078495809,0,3000,3,421,-7.415704083686769,3.0,,d3-c1-n0.01-m1
-0.0047955254591419,-0.0090574099339139,0.0297247922338985,-7.728973812172379,-6.626510143280029,-0.0625,0.0850296133071428,4.0,0.2289939012553519,0.1085270832840968,0.2875429380292547,0,3000,3,422,-10.734204673555151,3.0,,d3-c1-n0.01-m2
-0.0018158142574907,-0.0035417885130747,0.0235036563148905,-7.697046680568164,-6.51589822769165,-0.125,-0.0962916183662872,4.0,0.2263583285255482,0.1181955942195588,0.2728788815743125,0,3000,3,423,-4.375614595954051,3.0,,d3-c1-n0.01-m3
-0.0062580574838981,-0.014630885292009,0.0080080087345642,-7.775374802019929,-6.513978004455566,-0.5625,0.0497241721461444,4.0,0.2485213750312622,0.1320524926808832,0.3109828481386775,0,3000,3,424,-4.175905001060452,3.0,,d3-c1-n0.01-m4
-0.0082463598458649,-0.0094554914254464,0.0139651686791483,-7.788308115175106,-6.659425258636475,-0.6875,-0.0098938376702065,4.0,0.2536998192690695,0.1252690878892775,0.2943343878614539,0,3000,3,425,-6.077102370699984,3.0,,d3-c1-n0.01-m5
