kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
torus,6,0.0,0.4656327647660443,1.083320755505737,-0.6476212154327372,-1.856974577121931,-0.21419857312380244,-0.7710507982631994,-554.9859241140574,0.07115158411632622,-0.0,1.2697562786467183
torus,6,0.0,0.4827719056842096,1.1213775193008728,-0.19825942114651124,-0.5299571267243909,0.015388762772298772,-0.06982204092100916,-555.4186764980961,1.3659696628165043,-0.0,1.1563932568385098
torus,6,0.0,0.49455663101135905,0.9802814816387511,-0.19825942114651124,-0.5546352975157143,-0.2089020082342107,0.3770328088511061,-553.8494981342715,-0.9959873552562943,-0.0,0.5043003182553032
torus,6,0.0,0.4798663513809882,1.2731659200392778,-0.19825942114651124,-1.2509936479082318,0.1253771311986114,0.20590863002159598,-553.417791280761,0.13019820919736255,-0.0,0.7774311775268009
sphere,6,74.15822174647715,0.4763635045770196,1.4977348225357776,0.2433635019652748,7.68593015878418,11.46259598725965,-0.9488789159144332,10108.245702804255,0.9407931925846927,-0.0,1.4725525765376988
sphere,6,74.15822174647715,0.48317479306233113,2.119377411626212,0.2433635019652748,7.13556212818234,11.166626836487465,-0.4697575331774686,10106.190441018078,1.8225738576783623,-0.0,1.0042105863889912
sphere,6,74.15822174647715,0.4979772572920771,2.147246755277602,0.2433635019652748,7.567865175186526,11.44045443660039,0.7908335245757431,10110.923239965721,0.5165361628599447,-0.0,0.44601227899520746
sphere,6,74.15822174647715,0.4973961683638499,1.8439972703445533,0.2433635019652748,7.126585191927052,11.194459904095302,1.0656271133966841,10105.598943201747,-0.3315204177229369,-0.0,1.3292955628374707
sphere,6,74.15822174647715,0.49872651745529384,1.9460464164418523,0.2433635019652748,7.142886910215072,11.066318559976184,2.2616786211905713,10113.106833874219,-0.5655542428645189,-0.0,1.3151263765870584
sphere,6,74.15822174647715,0.49485735038620027,1.6289858193018962,0.2433635019652748,7.060906464388624,10.999267014337384,-0.4994928907219068,10108.23219084307,-0.20958307102979198,-0.0,1.5699715288554075
sphere,6,74.15822174647715,0.49474992280647,1.8238265929475699,0.2433635019652748,7.45475068056298,11.197376127023961,-0.2683495735363018,10103.333535971793,0.1993747234677186,-0.0,1.0128543565504602
sphere,6,74.15822174647715,0.493651757910305,1.848002799764363,0.2433635019652748,7.336543602347946,11.158359300632483,-1.198232032583505,10105.34520476871,0.3445443994629044,-0.0,0.4440763061333095
hyperbolic,6,-114.7651340827552,0.36901186655119733,0.9598011017031228,-0.6476212154327372,-2.6042494992985534,-0.37365673154650964,-0.9648950495589068,9295.524857121243,2.4130701312766454,-0.0,2.4769515163898324
hyperbolic,6,-114.7651340827552,0.45324106257808594,1.253937820071303,-0.6476212154327372,-2.2663486801311685,-0.2856231793655926,1.6549946013410972,9294.133404256352,1.4315725805663986,-0.0,2.3787892603498078
hyperbolic,6,-114.7651340827552,0.43339008102306475,1.4049355658325091,-0.6476212154327372,-1.8289751626699646,-0.20215350755630138,2.224972613469326,9292.977939813665,-0.12323210645646278,-0.0,2.4702034419617904
hyperbolic,6,-114.7651340827552,0.43339008102306475,1.3840669884503147,-0.6476212154327372,-1.9810671584021406,-0.06672819304866247,2.2290815000412643,9291.036853896261,-0.2711150402990266,-0.0,2.1972727203836717
hyperbolic,6,-114.7651340827552,0.4294799481894742,1.743007885425506,-0.6476212154327372,-2.4485303419937545,-0.17364791436739335,1.6349861093397935,9290.74577024269,0.41655780176429297,-0.0,2.4746312356285296
hyperbolic,6,-114.7651340827552,0.465834806682459,1.2559784208996008,-0.6476212154327372,-2.7073234909827155,-0.47023444391008057,-0.44941141306974886,9293.82969813514,2.388804876508881,-0.0,2.4730797863691283
hyperbolic,6,-114.7651340827552,0.4057247795010148,1.2559784208996008,-0.6476212154327372,-2.4250973989051117,-0.24609500791903674,-0.5259349629878545,9293.261498461103,2.516251331055495,-0.0,2.474565529875515
hyperbolic,6,-114.7651340827552,0.36901186655119733,0.9615975859751483,-0.6476212154327372,-2.6153761225931618,-0.4419483181696954,-1.73758978943194,9293.956723003661,2.4905457050199367,-0.0,2.4757307692161157
hyperbolic,6,-266.9253834455603,0.4963044135537844,2.4199051982083133,-0.8056596505424996,-7.569717180082521,-5.753097433547228,0.7046759103627154,3546.464704876334,1.4252936300366357,-0.0,1.0009625372669189
hyperbolic,6,-266.9253834455603,0.4941239975632358,1.879861935060234,-0.8056596505424996,-6.735267929050249,-5.872528514868543,5.713670477255462,3548.794988117616,-0.3154933215862072,-0.0,1.181391179387067
hyperbolic,6,-266.9253834455603,0.49214419543194987,2.61205532256484,-0.8056596505424996,-7.201304020244885,-5.786836118780071,-0.4292682551056783,3546.9347020196296,1.934461297304819,-0.0,0.8560039439218066
hyperbolic,6,-266.9253834455603,0.4911334357120226,1.7475697064498132,-0.8056596505424996,-7.492249643770303,-5.997415472792987,1.9415650124550454,3545.1383753682135,0.020870433430575954,-0.0,1.3406280101232717
hyperbolic,6,-266.9253834455603,0.4925802545517771,1.6896032293816443,-0.8056596505424996,-7.9530022334602615,-6.498261659858556,2.7060914716529307,3545.4433042169417,-1.9818021710726499,-0.0,1.3458542372863962
hyperbolic,6,-266.9253834455603,0.49495309697204326,1.7035146526058127,-0.8056596505424996,-7.384957607199436,-6.087085807064687,2.5358311645837013,3546.609306257054,-0.024992117866852886,-0.0,1.8901140847415265
hyperbolic,6,-266.9253834455603,0.49536533086857437,1.6954313576338176,-0.8056596505424996,-7.72781012016752,-6.229234355628307,2.0159364013621905,3547.549521499435,1.111249959846512,-0.0,1.4944244679219407
hyperbolic,6,-266.9253834455603,0.47282867939830286,1.1375722700819855,-0.8056596505424996,-8.058522282627974,-6.3017295062573755,-0.21429694452296943,3545.9410088157674,0.21341783827935248,-0.0,1.7597697736852282
