v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,kind,dim,seed,branch,estimator
-0.036500197761507924,-0.004913060449845556,0.004468898583056087,-6.9648918588616775,-5.117476940155029,-0.0,0.43896786733253884,3.0,0.2268637286418963,0.16867998314235752,0.4923449732964606,405,1400,3,6.159382675542515,dumbbell,3,0,B,pca_denoise
-0.05408320788164337,0.0025916785617682773,-0.002515120850013675,-6.948033317738204,-4.9651570320129395,-0.0,0.4589545911735341,3.0,0.21186347157341906,0.16790592718141856,0.50908204445245,919,1400,3,6.605360713324066,dumbbell,3,0,B,pca_denoise
-0.03318523194491775,-0.002775903627055428,0.012243861337114251,-7.028627637208237,-5.1559600830078125,-0.0625,0.45036350094802635,3.0,0.2322953275177099,0.17063792758495705,0.48073615885709675,1107,1400,3,7.3857094587224115,dumbbell,3,0,B,pca_denoise
-0.017774557687004547,0.0012065937501203198,0.01481520091736331,-6.963448308090155,-5.223632335662842,-0.0,0.45727075053537247,3.0,0.2403260015772532,0.16947338649604812,0.45294737167595256,661,1400,3,8.355744883799076,dumbbell,3,0,B,pca_denoise
0.01028330882599952,0.016358653226619987,0.008426968385476043,-6.951189593217281,-4.903679370880127,-0.0,0.4877625663757127,3.0,0.209386592934309,0.1673517287741753,0.5165202497367618,397,1400,3,9.178669145217661,dumbbell,3,0,B,pca_denoise
0.011994528392235713,0.02072201661511848,0.03886119130377666,-6.972857428373599,-5.077737808227539,-0.0,0.3846827936481483,3.0,0.22515300197325816,0.1788446899059732,0.4782153363511621,460,1400,3,10.291751725325792,dumbbell,3,0,B,pca_denoise
0.019458333670542415,0.02499281742971897,0.02877670449214778,-6.96267821534105,-4.9591875076293945,-0.0,0.46999733680716815,3.0,0.21950789419993938,0.17855190804146068,0.4874892415857728,964,1400,3,11.41168825762969,dumbbell,3,0,B,pca_denoise
0.014936635732069327,0.015193271498749212,0.019213941476174397,-6.961045392092547,-4.8797173500061035,-0.0,0.38047317925433366,3.0,0.20622747077900733,0.1573117692784466,0.5028827803809254,319,1400,3,12.373259461365768,dumbbell,3,0,B,pca_denoise
0.046128689289876894,0.03539489044689879,0.017319799446120228,-6.958188025968393,-4.81056022644043,-0.0,0.46552591796403214,3.0,0.22378257694225237,0.1761661962686911,0.5231626989859769,1323,1400,3,13.292811739534624,dumbbell,3,0,B,pca_denoise
0.022060508796017144,0.03083379558729447,0.006877459859375547,-6.951660776703614,-4.669614315032959,-0.0,0.4685096938237585,3.0,0.17709413929233675,0.1554547541107921,0.5054218021490782,185,1400,3,14.409416562572522,dumbbell,3,0,B,pca_denoise
-0.008091607866341614,0.003854052978380754,0.04041589560300599,-7.0265348089791235,-5.100696086883545,-0.0625,0.07636881425938909,3.0,0.22969916237431537,0.18192480634308641,0.49517274756095125,1222,1400,3,15.33757314504347,dumbbell,3,0,B,pca_denoise
0.012448809255463161,0.026116805738666822,0.022398359001634265,-6.961923083103819,-4.902565956115723,-0.0,0.3614681185128109,3.0,0.21826400558009118,0.16018322150385528,0.49684520882256844,190,1400,3,16.176736933411025,dumbbell,3,0,B,pca_denoise
0.05697916875563234,0.008333430096704937,-0.006412616505288228,-6.990343350374552,-4.753565311431885,-0.0,0.4831130437162575,3.0,0.2112328086847654,0.1796442556924273,0.5404857871792208,975,1400,3,17.079064983670342,dumbbell,3,0,B,pca_denoise
-0.0012271122779891905,0.021484192941936785,0.0007758904876241819,-6.994485061514419,-4.968621253967285,-0.0625,0.28425821551751596,3.0,0.2241083541405484,0.1689693991057696,0.4917197287245464,1375,1400,3,17.851715608550524,dumbbell,3,0,B,pca_denoise
0.014434457357908572,0.02102377464780972,0.02611886936064469,-6.983632977321188,-5.029811859130859,-0.0,0.23378702368080145,3.0,0.22303095567770356,0.15034219603229115,0.48047394095402823,327,1400,3,18.427504263358866,dumbbell,3,0,B,pca_denoise
-0.012177333392640368,0.028904824057530136,0.0032361633077387358,-6.975934826671052,-4.868459701538086,-0.0,0.27756192797939855,3.0,0.20537827862823255,0.17593861769791289,0.5050207395263955,281,1400,3,18.86173140901876,dumbbell,3,0,B,pca_denoise
0.018700669989633996,0.01448680706768551,0.0025073939358548833,-6.959773495543674,-4.816944122314453,-0.0,0.3137357602496818,3.0,0.20606034652976718,0.17614955243227345,0.5363160411722376,1261,1400,3,19.292051405337936,dumbbell,3,0,B,pca_denoise
0.009603768178796388,0.01034297402705986,-0.009892477325814098,-6.96328407087487,-4.806182384490967,-0.0,0.41364329100729913,3.0,0.20238243570527437,0.18021829706517256,0.5283248090915456,630,1400,3,19.5323352139822,dumbbell,3,0,B,pca_denoise
0.03573880872590099,0.013145259194321596,-0.00013812307981925231,-6.993424670592409,-5.0108561515808105,-0.0,0.42053098079480083,3.0,0.21682080294959197,0.1639295243880065,0.4999640650891327,356,1400,3,19.59838014117316,dumbbell,3,0,B,pca_denoise
-0.141198676110549,-0.17441043403977613,0.018977490374464258,-7.136502340031613,-4.546547889709473,-0.9375,0.17004089798038297,3.0,0.22674190393140192,0.2982269367658354,0.5869416147099227,208,1400,3,-22.548062598221478,dumbbell,3,0,B,diffdist_t4
-0.11717115263448244,-0.1827959356701413,-0.022694167564175978,-7.130961240481415,-4.806394100189209,-0.9375,0.38612611639884586,3.0,0.28376689031614616,0.2963628084454847,0.5879046922249132,362,1400,3,-19.225024550522377,dumbbell,3,0,B,diffdist_t4
-0.07368782362542878,-0.12631408535086086,0.05190648434687123,-7.112705086335598,-4.920556545257568,-0.6875,-0.03601338098395762,3.0,0.2778331526483587,0.3197054283537286,0.5334674339823461,1088,1400,3,-11.762262800203482,dumbbell,3,0,B,diffdist_t4
