anchor,ks,gamma,V,goal_acc,kappa0,frac0,ent0,kappaw,fracw,entw,kind,dim,seed,mode
900,18.34590721736632,0.99,0.3565954351165053,1.0,0.5679321835455768,0.0,4.878347396850586,0.022583072030235796,0.0,4.637558460235596,dumbbell,3,2,proxy
1326,19.52390372753703,0.99,0.30923037761230804,1.0,0.3768324776249248,0.0,5.122715950012207,-0.0020492482586542266,0.0,5.084890365600586,dumbbell,3,2,proxy
396,20.6871572175587,0.99,0.6304161722192407,1.0,0.41015132165350554,0.0,5.036266803741455,0.5952565481745029,0.0,4.98538064956665,dumbbell,3,2,proxy
284,21.91585625197931,0.99,0.6102551047361482,1.0,0.5456351571485245,0.0,5.091931343078613,0.8286580621347065,0.0,4.961028099060059,dumbbell,3,2,proxy
901,23.44585625186358,0.99,0.5082675590745249,1.0,0.5331001924602287,0.0,5.140552520751953,0.20768473853674527,0.0,4.869441032409668,dumbbell,3,2,proxy
1458,24.549714546895707,0.99,0.6972535050874872,1.0,0.5075581463533486,0.0,5.044361114501953,0.550419732972578,0.0,4.517749786376953,dumbbell,3,2,proxy
1284,25.55038957726139,0.99,0.6514219862655042,1.0,0.4220437836723094,0.0,5.06535530090332,0.655043036557882,0.0,4.9512176513671875,dumbbell,3,2,proxy
1388,26.561196047542655,0.99,0.3983477560315827,1.0,0.20613015031605403,0.3125,5.246687889099121,0.06963941849590045,0.0,5.015449047088623,dumbbell,3,2,proxy
127,27.768742746266398,0.99,0.30597540531788275,1.0,0.10544567466049279,0.125,5.232753753662109,0.0063944643209011415,0.0,5.240276336669922,dumbbell,3,2,proxy
111,29.882253016076113,0.99,0.9187766179948343,1.0,0.5288273539956996,0.0,5.114377975463867,0.7272445766171001,0.0,4.935800075531006,dumbbell,3,2,proxy
1417,30.937341936615745,0.99,0.0,1.0,0.4152088286456681,0.0,4.859409332275391,-0.07688422784297852,0.0,5.111765384674072,dumbbell,3,2,proxy
1462,32.120047420248305,0.99,0.38991240559660345,1.0,0.550464790264839,0.0,5.027709007263184,0.06399492842648649,0.0,5.011711120605469,dumbbell,3,2,proxy
728,33.36074304377957,0.99,0.5721877276308591,1.0,0.3943169075208005,0.0,5.021546363830566,0.42025201453119054,0.0,5.100813865661621,dumbbell,3,2,proxy
1346,34.71664022590806,0.99,0.983190671610328,1.0,0.47986892517731533,0.0,5.154733657836914,0.7568492829044515,0.0,4.533593654632568,dumbbell,3,2,proxy
328,36.131382873626684,0.99,0.8580219828519529,1.0,0.26178537838609306,0.0,5.166213035583496,0.6048312787725605,0.0,4.534811973571777,dumbbell,3,2,proxy
1068,37.14718994756327,0.99,0.663500173340088,1.0,0.4936198522709247,0.0,4.973822593688965,0.6850340178929022,0.0,4.68977165222168,dumbbell,3,2,proxy
1206,38.100170918530225,0.99,0.1653213468984623,1.0,0.4285855305370605,0.0,4.9708147048950195,0.36160457152925846,0.0,5.193066596984863,dumbbell,3,2,proxy
262,39.19645508582031,0.99,0.5869745297377524,1.0,-0.06782994576581669,0.0625,5.109298229217529,0.4489151705084662,0.0,4.6393632888793945,dumbbell,3,2,proxy
1456,39.88582782178432,0.99,0.31009513318899207,1.0,0.45632109053201186,0.0,5.0246262550354,0.11103683303041174,0.0,5.031963348388672,dumbbell,3,2,proxy
365,40.4846184228996,0.99,0.5994761537792614,1.0,0.3794478486295297,0.0,5.056161880493164,0.4251792129776463,0.0,5.035277843475342,dumbbell,3,2,proxy
640,41.322663792160135,0.99,0.792458814157699,1.0,0.12709639403054843,0.0625,5.147924900054932,0.7359994628201909,0.0,4.635560512542725,dumbbell,3,2,proxy
740,41.816268497392144,0.99,0.8196371553918186,1.0,0.3069103190400277,0.0,5.117671489715576,0.3754747188371715,0.0,4.307901382446289,dumbbell,3,2,proxy
669,42.55309436516004,0.99,0.855345517694568,1.0,-0.053492022396025546,0.0625,5.309185981750488,0.4484928181054957,0.0,4.4141340255737305,dumbbell,3,2,proxy
849,43.30804105347824,0.99,0.7634599292030817,1.0,0.42577891765669523,0.0,5.103464603424072,0.6862246008339197,0.0,4.714561462402344,dumbbell,3,2,proxy
1469,43.935730350503356,0.99,0.3617317020880567,1.0,0.41350828523028393,0.0,5.099287509918213,-0.024903485894819055,0.0,4.647327423095703,dumbbell,3,2,proxy
810,44.51833485119414,0.99,0.45585541768355986,1.0,0.21785342365583166,0.0,5.020513534545898,0.2243560868785381,0.0,5.03803825378418,dumbbell,3,2,proxy
1160,44.9934201443465,0.99,0.9191602700325693,1.0,0.4151371610707987,0.0625,5.057336807250977,0.8686074270085498,0.0,4.719649791717529,dumbbell,3,2,proxy
1413,45.44253688655823,0.99,1.057487521377804,1.0,0.4014582018378156,0.0625,5.07663631439209,0.5212158597155097,0.0,4.118089199066162,dumbbell,3,2,proxy
572,45.80301317641556,0.99,0.9271398643062388,1.0,0.13428601968644902,0.0625,5.184471607208252,0.4859323844751074,0.0,4.7187957763671875,dumbbell,3,2,proxy
1001,45.99990059097455,0.99,1.0441448820406956,1.0,0.0627762063106004,0.0,5.034671783447266,0.3388733013842085,0.0,3.9360599517822266,dumbbell,3,2,proxy
1341,46.119206786426425,0.99,0.6913851555453671,1.0,0.28885421198954087,0.25,5.246635437011719,0.6800918409692928,0.0,4.991504192352295,dumbbell,3,2,proxy
599,46.18157932334591,0.99,0.05335776505574038,1.0,0.33453027099019045,0.0,4.877215385437012,0.2533191353614994,0.0,4.083024024963379,dumbbell,3,2,proxy
338,-100.4865205510218,0.95,0.24539920205218224,0.9666666666666667,-0.05771011361272915,0.875,5.673042297363281,0.2151993704744338,0.875,2.909491777420044,dumbbell,3,2,random
1340,-45.64175449353797,0.95,0.173789367862249,0.9666666666666667,0.11082051840348509,0.6875,5.603269100189209,0.47929039636289184,0.0,4.826357364654541,dumbbell,3,2,random
794,-17.021994135603165,0.95,0.200748356806386,0.9666666666666667,0.0655725753064082,0.25,5.673480987548828,0.365968084919591,0.0625,4.5316290855407715,dumbbell,3,2,random
1232,2.8282630004963543,0.95,0.2769360279158468,0.9666666666666667,0.2697069888488751,0.25,5.256818771362305,0.3695277499567915,0.1875,4.368131637573242,dumbbell,3,2,random
1177,9.040940704596613,0.95,0.0,0.9666666666666667,0.5417795649827861,0.0,5.3712663650512695,0.7826102781233574,0.0,4.457152843475342,dumbbell,3,2,random
738,9.465931633652058,0.95,0.3132260548328401,0.9666666666666667,0.5496652073809571,0.0,5.175664901733398,0.6821054486383664,0.0,5.221759796142578,dumbbell,3,2,random
788,9.909061578479333,0.95,0.32891901451305994,0.9666666666666667,0.4918282369996792,0.0,5.225834369659424,0.5025002344896098,0.0,5.484050273895264,dumbbell,3,2,random
1368,10.49659367764139,0.95,0.0908734336109548,0.9666666666666667,0.48993350250026135,0.0,5.019697189331055,0.761114291150409,0.0,4.691380500793457,dumbbell,3,2,random
341,11.252825018720136,0.95,0.2317388200152033,0.9666666666666667,0.513272913224755,0.0,5.277667999267578,0.04581407970943707,0.0,4.98708438873291,dumbbell,3,2,random
1286,11.992224735191686,0.95,0.16936623465044598,0.9666666666666667,0.48780486500483206,0.0,5.345025062561035,0.5235089019995376,0.0,5.035181045532227,dumbbell,3,2,random
449,12.82042931327384,0.95,0.194327676634597,0.9666666666666667,0.5343520072750363,0.0,5.175223350524902,0.5989003793547722,0.0,4.622292995452881,dumbbell,3,2,random
101,13.714708028124635,0.95,0.11713364685159476,0.9666666666666667,0.47697266857467746,0.0,5.014705657958984,0.7371336063389177,0.0,4.8436503410339355,dumbbell,3,2,random
831,14.725174522212512,0.95,0.28988300962294083,0.9666666666666667,0.48810192657018175,0.0,5.112078666687012,0.4683232057257711,0.0,5.030071258544922,dumbbell,3,2,random
1299,15.840421206216279,0.95,0.1945415754040083,0.9666666666666667,0.4976618834061573,0.0,4.997984886169434,0.17276309364018855,0.0,5.0146002769470215,dumbbell,3,2,random
792,16.63718415692145,0.95,0.37572189771384923,0.9666666666666667,0.49731621898742234,0.0,5.079552173614502,0.82237002397561,0.0,5.22552490234375,dumbbell,3,2,random
1405,17.635985366943924,0.95,0.3241568548751332,0.9666666666666667,0.5012176941814163,0.0,5.211329460144043,0.43482568655431336,0.0,5.531016826629639,dumbbell,3,2,random
900,18.34590721736632,0.95,0.1944883333716207,0.9666666666666667,0.5679321835455768,0.0,4.878347396850586,0.4724885218534119,0.0,4.996823310852051,dumbbell,3,2,random
1326,19.52390372753703,0.95,0.3548348076253251,0.9666666666666667,0.3768324776249248,0.0,5.122715950012207,0.5288991514904318,0.0,5.369525909423828,dumbbell,3,2,random
396,20.6871572175587,0.95,0.26195431802078467,0.9666666666666667,0.41015132165350554,0.0,5.036266803741455,0.22231773049053885,0.125,5.00935173034668,dumbbell,3,2,random
284,21.91585625197931,0.95,0.4915151234674421,0.9666666666666667,0.5456351571485245,0.0,5.091931343078613,0.9065605584286829,0.0,5.349359512329102,dumbbell,3,2,random
901,23.44585625186358,0.95,0.4784734143995902,0.9666666666666667,0.5331001924602287,0.0,5.140552520751953,0.9014319878206399,0.0,5.301279544830322,dumbbell,3,2,random
1458,24.549714546895707,0.95,0.23713434969670666,0.9666666666666667,0.5075581463533486,0.0,5.044361114501953,0.1698769553496252,0.0,4.715287208557129,dumbbell,3,2,random
1284,25.55038957726139,0.95,0.28044308319816724,0.9666666666666667,0.4220437836723094,0.0,5.06535530090332,0.468571647700919,0.0,5.230417251586914,dumbbell,3,2,random
1388,26.561196047542655,0.95,0.2059898022385381,0.9666666666666667,0.20613015031605403,0.3125,5.246687889099121,0.35223132163941506,0.0,3.8311221599578857,dumbbell,3,2,random
127,27.768742746266398,0.95,0.11146733432723722,0.9666666666666667,0.10544567466049279,0.125,5.232753753662109,0.7457134135521808,0.0,4.491114616394043,dumbbell,3,2,random
111,29.882253016076113,0.95,0.16945160628983102,0.9666666666666667,0.5288273539956996,0.0,5.114377975463867,0.5751008680827918,0.0,4.9713215827941895,dumbbell,3,2,random
1417,30.937341936615745,0.95,0.5274776592143211,0.9666666666666667,0.4152088286456681,0.0,4.859409332275391,0.6192550539635561,0.0,5.2112202644348145,dumbbell,3,2,random
1462,32.120047420248305,0.95,0.19473175647687518,0.9666666666666667,0.550464790264839,0.0,5.027709007263184,0.371476900208208,0.0,4.948409080505371,dumbbell,3,2,random
728,33.36074304377957,0.95,0.1635182359181388,0.9666666666666667,0.3943169075208005,0.0,5.021546363830566,0.6702941345217139,0.0,4.5939040184021,dumbbell,3,2,random
1346,34.71664022590806,0.95,0.4084671415039647,0.9666666666666667,0.47986892517731533,0.0,5.154733657836914,0.5364307444434158,0.0,5.316256523132324,dumbbell,3,2,random
328,36.131382873626684,0.95,0.3979028274611723,0.9666666666666667,0.26178537838609306,0.0,5.166213035583496,0.5507322299831989,0.0,5.362255096435547,dumbbell,3,2,random
1068,37.14718994756327,0.95,0.301290260424959,0.9666666666666667,0.4936198522709247,0.0,4.973822593688965,0.6607145296024521,0.0,5.063169479370117,dumbbell,3,2,random
1206,38.100170918530225,0.95,0.41267938141390714,0.9666666666666667,0.4285855305370605,0.0,4.9708147048950195,0.7517489060147389,0.0,5.1719136238098145,dumbbell,3,2,random
262,39.19645508582031,0.95,0.3183502518838377,0.9666666666666667,-0.06782994576581669,0.0625,5.109298229217529,0.6065150289748269,0.0,5.210962295532227,dumbbell,3,2,random
1456,39.88582782178432,0.95,0.150736719736691,0.9666666666666667,0.45632109053201186,0.0,5.0246262550354,0.5795903789644428,0.0,3.962751865386963,dumbbell,3,2,random
365,40.4846184228996,0.95,0.15121806962020343,0.9666666666666667,0.3794478486295297,0.0,5.056161880493164,0.7939129453305978,0.0,4.740644454956055,dumbbell,3,2,random
640,41.322663792160135,0.95,0.3660712100427269,0.9666666666666667,0.12709639403054843,0.0625,5.147924900054932,0.771504418437343,0.0,5.269650459289551,dumbbell,3,2,random
740,41.816268497392144,0.95,0.23434570608484334,0.9666666666666667,0.3069103190400277,0.0,5.117671489715576,0.3940083919636096,0.25,5.177325248718262,dumbbell,3,2,random
669,42.55309436516004,0.95,0.07076060827977289,0.9666666666666667,-0.053492022396025546,0.0625,5.309185981750488,0.803608886666424,0.0,4.511508464813232,dumbbell,3,2,random
849,43.30804105347824,0.95,0.36728339507251695,0.9666666666666667,0.42577891765669523,0.0,5.103464603424072,0.8776379431326632,0.0,5.103463172912598,dumbbell,3,2,random
1469,43.935730350503356,0.95,0.2277256796310131,0.9666666666666667,0.41350828523028393,0.0,5.099287509918213,0.516553407978466,0.0625,4.91025447845459,dumbbell,3,2,random
810,44.51833485119414,0.95,0.15105848019626694,0.9666666666666667,0.21785342365583166,0.0,5.020513534545898,0.46838100936361104,0.0,3.9741218090057373,dumbbell,3,2,random
1160,44.9934201443465,0.95,0.2408351079597323,0.9666666666666667,0.4151371610707987,0.0625,5.057336807250977,0.13647203477356207,0.1875,4.720098972320557,dumbbell,3,2,random
1413,45.44253688655823,0.95,0.2781275729696853,0.9666666666666667,0.4014582018378156,0.0625,5.07663631439209,0.3210890641962731,0.0,4.740978717803955,dumbbell,3,2,random
572,45.80301317641556,0.95,0.48381506502123306,0.9666666666666667,0.13428601968644902,0.0625,5.184471607208252,0.8459581160863594,0.0,5.150792598724365,dumbbell,3,2,random
1001,45.99990059097455,0.95,0.0,0.9666666666666667,0.0627762063106004,0.0,5.034671783447266,0.7720850631380561,0.0,3.8970141410827637,dumbbell,3,2,random
1341,46.119206786426425,0.95,0.48244767695898927,0.9666666666666667,0.28885421198954087,0.25,5.246635437011719,0.7593636240835281,0.0,5.388014316558838,dumbbell,3,2,random
599,46.18157932334591,0.95,0.1627237801634519,0.9666666666666667,0.33453027099019045,0.0,4.877215385437012,0.5474453129213144,0.0,4.838381290435791,dumbbell,3,2,random
338,-100.4865205510218,0.99,0.24539920205218224,0.9666666666666667,-0.05771011361272915,0.875,5.673042297363281,-0.05719294312380248,0.0,5.1714768409729,dumbbell,3,2,random
1340,-45.64175449353797,0.99,0.173789367862249,0.9666666666666667,0.11082051840348509,0.6875,5.603269100189209,0.491386685449684,0.0,5.255168437957764,dumbbell,3,2,random
794,-17.021994135603165,0.99,0.200748356806386,0.9666666666666667,0.0655725753064082,0.25,5.673480987548828,0.26706634740243346,0.0,5.142847061157227,dumbbell,3,2,random
1232,2.8282630004963543,0.99,0.2769360279158468,0.9666666666666667,0.2697069888488751,0.25,5.256818771362305,-0.165902026520164,0.125,5.439454078674316,dumbbell,3,2,random
1177,9.040940704596613,0.99,0.0,0.9666666666666667,0.5417795649827861,0.0,5.3712663650512695,0.4088322890382844,0.0,4.651843070983887,dumbbell,3,2,random
738,9.465931633652058,0.99,0.3132260548328401,0.9666666666666667,0.5496652073809571,0.0,5.175664901733398,0.5709118515122993,0.0,5.550473213195801,dumbbell,3,2,random
788,9.909061578479333,0.99,0.32891901451305994,0.9666666666666667,0.4918282369996792,0.0,5.225834369659424,0.4468440034670873,0.0,5.675520896911621,dumbbell,3,2,random
1368,10.49659367764139,0.99,0.0908734336109548,0.9666666666666667,0.48993350250026135,0.0,5.019697189331055,0.3397105829629649,0.0,4.955775260925293,dumbbell,3,2,random
341,11.252825018720136,0.99,0.2317388200152033,0.9666666666666667,0.513272913224755,0.0,5.277667999267578,0.5437742573369642,0.0,5.190614700317383,dumbbell,3,2,random
1286,11.992224735191686,0.99,0.16936623465044598,0.9666666666666667,0.48780486500483206,0.0,5.345025062561035,0.3209918566063787,0.0,5.361732482910156,dumbbell,3,2,random
449,12.82042931327384,0.99,0.194327676634597,0.9666666666666667,0.5343520072750363,0.0,5.175223350524902,0.30838396202339935,0.0,5.269232273101807,dumbbell,3,2,random
101,13.714708028124635,0.99,0.11713364685159476,0.9666666666666667,0.47697266857467746,0.0,5.014705657958984,0.2906460793653124,0.0,5.1389265060424805,dumbbell,3,2,random
831,14.725174522212512,0.99,0.28988300962294083,0.9666666666666667,0.48810192657018175,0.0,5.112078666687012,0.29736096620336777,0.0,5.376310348510742,dumbbell,3,2,random
1299,15.840421206216279,0.99,0.1945415754040083,0.9666666666666667,0.4976618834061573,0.0,4.997984886169434,0.24184088188287028,0.0,5.249626159667969,dumbbell,3,2,random
792,16.63718415692145,0.99,0.37572189771384923,0.9666666666666667,0.49731621898742234,0.0,5.079552173614502,0.8033942581809211,0.0,5.646975517272949,dumbbell,3,2,random
1405,17.635985366943924,0.99,0.3241568548751332,0.9666666666666667,0.5012176941814163,0.0,5.211329460144043,0.1313993389174063,0.0,5.5467448234558105,dumbbell,3,2,random
900,18.34590721736632,0.99,0.1944883333716207,0.9666666666666667,0.5679321835455768,0.0,4.878347396850586,0.3321730315126026,0.0,5.272848129272461,dumbbell,3,2,random
1326,19.52390372753703,0.99,0.3548348076253251,0.9666666666666667,0.3768324776249248,0.0,5.122715950012207,0.7538131846700512,0.0,5.709097385406494,dumbbell,3,2,random
396,20.6871572175587,0.99,0.26195431802078467,0.9666666666666667,0.41015132165350554,0.0,5.036266803741455,0.18392720752445202,0.0,5.230720520019531,dumbbell,3,2,random
284,21.91585625197931,0.99,0.4915151234674421,0.9666666666666667,0.5456351571485245,0.0,5.091931343078613,0.8554571032982576,0.0,5.463989734649658,dumbbell,3,2,random
901,23.44585625186358,0.99,0.4784734143995902,0.9666666666666667,0.5331001924602287,0.0,5.140552520751953,0.8262477038998145,0.0,5.671739101409912,dumbbell,3,2,random
1458,24.549714546895707,0.99,0.23713434969670666,0.9666666666666667,0.5075581463533486,0.0,5.044361114501953,0.10983734913730572,0.0,5.261721611022949,dumbbell,3,2,random
1284,25.55038957726139,0.99,0.28044308319816724,0.9666666666666667,0.4220437836723094,0.0,5.06535530090332,0.3322337753382376,0.0,5.458637237548828,dumbbell,3,2,random
1388,26.561196047542655,0.99,0.2059898022385381,0.9666666666666667,0.20613015031605403,0.3125,5.246687889099121,0.5314316290270819,0.0,5.115714073181152,dumbbell,3,2,random
127,27.768742746266398,0.99,0.11146733432723722,0.9666666666666667,0.10544567466049279,0.125,5.232753753662109,0.3958238001936965,0.0,5.0891194343566895,dumbbell,3,2,random
111,29.882253016076113,0.99,0.16945160628983102,0.9666666666666667,0.5288273539956996,0.0,5.114377975463867,0.3233502959699053,0.0,5.358850002288818,dumbbell,3,2,random
1417,30.937341936615745,0.99,0.5274776592143211,0.9666666666666667,0.4152088286456681,0.0,4.859409332275391,0.7609474049055014,0.0,5.439694404602051,dumbbell,3,2,random
1462,32.120047420248305,0.99,0.19473175647687518,0.9666666666666667,0.550464790264839,0.0,5.027709007263184,0.394311444320703,0.0,5.256515979766846,dumbbell,3,2,random
728,33.36074304377957,0.99,0.1635182359181388,0.9666666666666667,0.3943169075208005,0.0,5.021546363830566,0.44528012875348705,0.0,5.328182220458984,dumbbell,3,2,random
1346,34.71664022590806,0.99,0.4084671415039647,0.9666666666666667,0.47986892517731533,0.0,5.154733657836914,0.4414422375899618,0.0,5.763467788696289,dumbbell,3,2,random
328,36.131382873626684,0.99,0.3979028274611723,0.9666666666666667,0.26178537838609306,0.0,5.166213035583496,0.49465037144121604,0.0,5.770811080932617,dumbbell,3,2,random
1068,37.14718994756327,0.99,0.301290260424959,0.9666666666666667,0.4936198522709247,0.0,4.973822593688965,0.5779910128303054,0.0,5.587743282318115,dumbbell,3,2,random
1206,38.100170918530225,0.99,0.41267938141390714,0.9666666666666667,0.4285855305370605,0.0,4.9708147048950195,0.7787717133449863,0.0,5.5002031326293945,dumbbell,3,2,random
262,39.19645508582031,0.99,0.3183502518838377,0.9666666666666667,-0.06782994576581669,0.0625,5.109298229217529,0.35956090593299955,0.0,5.593302249908447,dumbbell,3,2,random
1456,39.88582782178432,0.99,0.150736719736691,0.9666666666666667,0.45632109053201186,0.0,5.0246262550354,0.46252640333780437,0.0625,5.362580299377441,dumbbell,3,2,random
365,40.4846184228996,0.99,0.15121806962020343,0.9666666666666667,0.3794478486295297,0.0,5.056161880493164,0.46459847702291246,0.0,5.256302356719971,dumbbell,3,2,random
640,41.322663792160135,0.99,0.3660712100427269,0.9666666666666667,0.12709639403054843,0.0625,5.147924900054932,0.8680316658865317,0.0,5.636449813842773,dumbbell,3,2,random
740,41.816268497392144,0.99,0.23434570608484334,0.9666666666666667,0.3069103190400277,0.0,5.117671489715576,0.25247979803826043,0.0,5.326547145843506,dumbbell,3,2,random
669,42.55309436516004,0.99,0.07076060827977289,0.9666666666666667,-0.053492022396025546,0.0625,5.309185981750488,0.4129297416276886,0.0,4.9866228103637695,dumbbell,3,2,random
849,43.30804105347824,0.99,0.36728339507251695,0.9666666666666667,0.42577891765669523,0.0,5.103464603424072,0.6717745879466757,0.0,5.710434436798096,dumbbell,3,2,random
1469,43.935730350503356,0.99,0.2277256796310131,0.9666666666666667,0.41350828523028393,0.0,5.099287509918213,0.2114725873025019,0.0,5.236961364746094,dumbbell,3,2,random
810,44.51833485119414,0.99,0.15105848019626694,0.9666666666666667,0.21785342365583166,0.0,5.020513534545898,0.4238630298003628,0.0,5.374178886413574,dumbbell,3,2,random
1160,44.9934201443465,0.99,0.2408351079597323,0.9666666666666667,0.4151371610707987,0.0625,5.057336807250977,0.13406229805434278,0.0,5.236419677734375,dumbbell,3,2,random
1413,45.44253688655823,0.99,0.2781275729696853,0.9666666666666667,0.4014582018378156,0.0625,5.07663631439209,0.05513031537280559,0.0,5.37431001663208,dumbbell,3,2,random
572,45.80301317641556,0.99,0.48381506502123306,0.9666666666666667,0.13428601968644902,0.0625,5.184471607208252,0.9177973663035901,0.0,5.44251823425293,dumbbell,3,2,random
1001,45.99990059097455,0.99,0.0,0.9666666666666667,0.0627762063106004,0.0,5.034671783447266,0.4779442202921861,0.0,4.796399116516113,dumbbell,3,2,random
1341,46.119206786426425,0.99,0.48244767695898927,0.9666666666666667,0.28885421198954087,0.25,5.246635437011719,0.8412317079910847,0.0,5.476437568664551,dumbbell,3,2,random
599,46.18157932334591,0.99,0.1627237801634519,0.9666666666666667,0.33453027099019045,0.0,4.877215385437012,0.3386071209454082,0.0,5.311760902404785,dumbbell,3,2,random
1429,-124.22097461094185,0.95,0.4413883482312845,1.0,-0.14784408352246675,0.625,5.376810550689697,0.02143220187867355,0.0625,5.221755027770996,dumbbell,4,0,proxy
658,-41.26833952783466,0.95,0.3557873328626,1.0,0.43458010834432187,0.5,5.183999061584473,0.17138501221695945,0.4375,4.087165355682373,dumbbell,4,0,proxy
858,-2.5063014294922756,0.95,0.708265056941858,1.0,0.25285028854437647,0.4375,5.271512985229492,0.07477894087668802,0.0,4.627969741821289,dumbbell,4,0,proxy
259,18.77073292870703,0.95,0.5949296442535204,1.0,0.7916279884553141,0.0,4.591825485229492,0.17984588966027576,0.0,5.406663417816162,dumbbell,4,0,proxy
287,19.86177820867767,0.95,0.34580297368348273,1.0,0.145703615743561,0.3125,5.17436408996582,0.3529138118635843,0.1875,3.7131800651550293,dumbbell,4,0,proxy
309,21.018974740731277,0.95,0.9021232131682014,1.0,0.7660113106592882,0.0,4.958577632904053,0.8358591239979889,0.0,4.921627044677734,dumbbell,4,0,proxy
16,22.41873702949533,0.95,0.7926757321566233,1.0,0.7219872484987112,0.0,4.966938018798828,0.3808077374066727,0.0,5.088074207305908,dumbbell,4,0,proxy
617,23.786151005642594,0.95,0.5160442989644876,1.0,0.7335044855592997,0.0,5.1320695877075195,0.26748359502621444,0.0,5.326567649841309,dumbbell,4,0,proxy
1183,25.20575650968239,0.95,0.8221319001067955,1.0,0.7502558424922405,0.0,4.873773574829102,0.41646866171619895,0.0,5.0673933029174805,dumbbell,4,0,proxy
548,27.18211491458461,0.95,0.5135391741009783,1.0,-0.03979749134794659,0.5625,4.9989213943481445,-0.2558802843765813,0.25,4.2917633056640625,dumbbell,4,0,proxy
76,29.00249346829463,0.95,0.5217586929694996,1.0,0.764016134489326,0.0,5.067299842834473,0.7149512369970266,0.0,5.53879451751709,dumbbell,4,0,proxy
532,30.41647193639673,0.95,0.48635266740586375,1.0,0.4877841066615177,0.0,4.780978202819824,0.34748933538893495,0.0,5.308383941650391,dumbbell,4,0,proxy
723,32.11862276613711,0.95,0.512832808141116,1.0,0.7614241200052139,0.0,5.043797969818115,0.3240050364513255,0.0,5.318214416503906,dumbbell,4,0,proxy
260,33.88239941385354,0.95,0.26242951407490706,1.0,0.4651576211801814,0.0,4.769115924835205,0.5982022197978089,0.0,5.178092002868652,dumbbell,4,0,proxy
457,35.45114581424134,0.95,0.7350163089319037,1.0,0.7216570627032397,0.0,4.641841888427734,0.8878192642299536,0.0,5.101308345794678,dumbbell,4,0,proxy
453,37.05621836307845,0.95,0.39886906807563915,1.0,0.0412267120073633,0.125,4.871736526489258,0.03491799557530503,0.125,5.072736740112305,dumbbell,4,0,proxy
191,38.87980650917191,0.95,0.4141707038109165,1.0,0.3346683599044208,0.0,4.686025619506836,0.2545470868070184,0.0,5.227411270141602,dumbbell,4,0,proxy
729,40.7086271456449,0.95,0.755270003808936,1.0,0.5710906922151301,0.0,4.572032451629639,0.46428807259326843,0.0,4.92996072769165,dumbbell,4,0,proxy
315,42.70837749959867,0.95,0.2522867173348337,1.0,0.47563679423431904,0.0,4.712863922119141,0.5193676035978123,0.0,5.101668357849121,dumbbell,4,0,proxy
795,44.36567792070182,0.95,0.9304122287132125,1.0,0.5661816795012983,0.0,5.105777263641357,0.5720307863133574,0.0,4.950343132019043,dumbbell,4,0,proxy
683,46.66510615905435,0.95,0.3820139159089477,1.0,0.7513299305638858,0.0,4.580943584442139,0.35585722676261544,0.0,4.4779205322265625,dumbbell,4,0,proxy
45,48.44291997521592,0.95,0.38381315341434086,1.0,0.46456789080457084,0.0,4.852650165557861,0.11066936119881263,0.0625,5.147593975067139,dumbbell,4,0,proxy
347,50.393065993904266,0.95,0.43178537868298816,1.0,0.7399306614671798,0.0,4.573781490325928,0.28436714275553415,0.0,4.503484725952148,dumbbell,4,0,proxy
587,52.21490931669625,0.95,0.732184601157631,1.0,0.33838291758610206,0.0625,4.757001876831055,0.28214209348944164,0.0,5.052460193634033,dumbbell,4,0,proxy
711,53.661867570734216,0.95,0.37258250563804995,1.0,0.31323194809099825,0.0,4.686071872711182,0.26695853833743904,0.0,5.031511306762695,dumbbell,4,0,proxy
445,55.53204122592698,0.95,0.7406683307759959,1.0,0.367367103908156,0.0,5.063758850097656,0.7321989224973595,0.0,5.061030864715576,dumbbell,4,0,proxy
825,56.933720278313174,0.95,0.5058951277211183,1.0,0.7540188299799172,0.0625,4.835931777954102,0.13171238473363678,0.0,4.876285552978516,dumbbell,4,0,proxy
937,58.177177523815786,0.95,0.543228894572126,1.0,0.5668446948260957,0.0625,4.901421546936035,0.20167143524532605,0.125,3.8060975074768066,dumbbell,4,0,proxy
1281,59.71348852756927,0.95,0.7587683695820964,1.0,0.44211260406769765,0.0,4.710536956787109,0.4384856748750035,0.0,5.027999401092529,dumbbell,4,0,proxy
1052,61.3815811776446,0.95,0.4578476428903022,1.0,0.3463297396409011,0.0,4.693831443786621,0.16350054272353337,0.0,4.7432074546813965,dumbbell,4,0,proxy
663,63.026919728047105,0.95,0.903940774531319,1.0,0.42162230486207375,0.0625,4.982019424438477,0.6111444322487865,0.0,4.846856594085693,dumbbell,4,0,proxy
232,64.23072613329994,0.95,0.8291439789275956,1.0,0.7500030232421746,0.0,4.592935562133789,0.5894244285666623,0.0,5.066851615905762,dumbbell,4,0,proxy
1228,65.5373806157595,0.95,1.054069754811696,1.0,0.3808120481431592,0.1875,4.614413738250732,0.6400641586474918,0.0,3.983670234680176,dumbbell,4,0,proxy
208,66.99517712153488,0.95,0.8729126755725,1.0,0.40719557118385474,0.0,4.59881067276001,0.4334450662922104,0.0,4.520905017852783,dumbbell,4,0,proxy
632,68.6399431002526,0.95,0.5447190566303703,1.0,0.17891130127289093,0.125,4.690051555633545,0.19225165775015918,0.0,4.830243110656738,dumbbell,4,0,proxy
