kind,dim,seed,score,ks
necklace,3,0,-0.009666612499964443,34.927219403317814
necklace,3,0,-0.007200648772058345,36.15492285309677
necklace,3,0,-0.01044483648372415,37.10388573639734
necklace,3,0,-0.004437434003308725,37.9969925323541
necklace,3,0,-0.0024851286795386125,39.133269775083036
necklace,3,0,0.04040240639068366,40.03976099110309
necklace,3,0,-0.012314840610354691,40.56775589937314
necklace,3,0,0.0026463016230181026,41.282334513277306
necklace,3,0,0.01673868130980318,41.7456017715289
necklace,3,0,-0.0043255552318309555,42.152340048430865
necklace,3,0,0.0028655051087452706,42.53451230919032
necklace,3,0,0.014276657962786928,42.973394272077094
necklace,3,0,-0.034085866011457654,43.5825283692948
necklace,3,0,0.00390626716014484,43.973034800192835
necklace,3,0,-0.008529424190902024,44.32060317451704
necklace,3,0,-0.0011933511708565221,44.54797494008782
necklace,3,0,0.002673758124867698,44.68619125295117
necklace,3,0,-0.04688004042727849,44.77956922998921
necklace,3,0,-0.007513608401667583,44.855584484546554
necklace,3,0,0.009647150586762462,44.87556147410779
hyperbolic,2,1,0.008592092281458016,-8.932552569769689
hyperbolic,2,1,0.0346539149554925,-8.932552569769689
hyperbolic,2,1,0.015129788769148583,-8.932552569769689
hyperbolic,2,1,0.03641219923039482,-8.932552569769689
hyperbolic,2,1,0.03508774661702042,-8.932552569769689
hyperbolic,2,1,0.027948292943366745,-8.932552569769689
hyperbolic,2,1,0.01929847386702888,-8.932552569769689
hyperbolic,2,1,0.003243177315298178,-8.932552569769689
hyperbolic,2,1,0.03702029242491492,-8.932552569769689
hyperbolic,2,1,0.00918511628770111,-8.932552569769689
hyperbolic,2,1,0.049740751698898224,-8.932552569769689
hyperbolic,2,1,0.03242141327009594,-8.932552569769689
hyperbolic,2,1,0.0038238089834069754,-8.932552569769689
hyperbolic,2,1,0.060908082779958024,-8.932552569769689
hyperbolic,2,1,0.04811781416257264,-8.932552569769689
hyperbolic,2,1,-0.008987682286396653,-8.932552569769689
hyperbolic,2,1,0.04270356950445532,-8.932552569769689
hyperbolic,2,1,0.06597207804860655,-8.932552569769689
hyperbolic,2,1,0.04808918129783155,-8.932552569769689
hyperbolic,2,1,0.004691870496686405,-8.932552569769689
hyperbolic,2,1,0.04050356073557909,-8.932552569769689
hyperbolic,2,1,0.08019930424737504,-8.932552569769689
hyperbolic,2,1,-0.015283252835441317,-8.932552569769689
hyperbolic,2,1,0.0005203845554840325,-8.932552569769689
hyperbolic,2,1,0.040978993557240495,-8.932552569769689
hyperbolic,2,1,0.008667747580151038,-8.932552569769689
hyperbolic,2,1,-0.0074630274013837185,-8.932552569769689
hyperbolic,2,1,0.06632198026157757,-8.932552569769689
hyperbolic,2,1,0.07542223613284066,-8.932552569769689
hyperbolic,2,1,0.02748341948525086,-8.932552569769689
hyperbolic,2,1,0.005236141874720129,-8.932552569769689
hyperbolic,2,1,0.029064352805503277,-8.932552569769689
hyperbolic,2,1,-0.0004626150855857776,-8.932552569769689
hyperbolic,2,1,0.0037602994586820974,-8.932552569769689
hyperbolic,2,1,0.03731625387554137,-8.932552569769689
hyperbolic,2,1,0.08576436242962795,-8.932552569769689
hyperbolic,2,1,0.022048983781561688,-8.932552569769689
hyperbolic,2,1,0.006000351402692856,-8.932552569769689
hyperbolic,2,1,0.06838797098017443,-8.932552569769689
hyperbolic,2,1,0.02824477503169489,-8.932552569769689
hyperbolic,3,1,0.01728673657647552,-39.20843043241719
hyperbolic,3,1,0.014055769158735305,-39.20843043241719
hyperbolic,3,1,-0.010383177213632407,-39.20843043241719
hyperbolic,3,1,0.034318065296098425,-39.20843043241719
hyperbolic,3,1,0.10590663538569156,-39.20843043241719
hyperbolic,3,1,0.004705390611209018,-39.20843043241719
hyperbolic,3,1,0.11280782937692539,-39.20843043241719
hyperbolic,3,1,0.052981780347834025,-39.20843043241719
hyperbolic,3,1,0.10099828109362657,-39.20843043241719
hyperbolic,3,1,0.03656045649743974,-39.20843043241719
hyperbolic,3,1,0.0024397441830148713,-39.20843043241719
hyperbolic,3,1,0.03166524767743846,-39.20843043241719
hyperbolic,3,1,0.021774495043546158,-39.20843043241719
