d,seed,branch,est,ks,integ_sign,integ_mag,v4_m60,ent_cak,sent
3,0,C05,pca,-3.5550526795521264,-0.3338736448586661,0.4726684128919803,-0.924628477130044,3.001093849138065,1.9031333733188158
3,0,C05,pca,2.5102588071524714,0.06511019189128209,0.23331246399330774,0.2583540184010744,8.174634812257105,8.638829668489532
3,0,C05,pca,6.159382675542515,0.021662043745840687,0.44146311990891635,0.7079256857841076,6.692185694365529,14.856514142847029
3,0,C05,pca,6.605360713324066,-0.11096344933363639,-0.1099012022558038,0.21437357437433874,13.188507089185551,19.72204409409128
3,0,C05,pca,7.3857094587224115,0.1321042727995947,0.3041165243446528,0.44009593856934287,9.717062379473267,11.732590933434935
3,0,C05,pca,8.355744883799076,-0.05939750532048321,-0.31229137209773905,0.3415113342412011,8.93162970312677,18.08701508370877
3,0,C05,pca,9.178669145217661,-0.14732171873193556,0.4738487061013779,0.5615587467531341,11.414975118660987,16.04975696709093
3,0,C05,pca,10.291751725325792,0.3901468034217709,0.46662779529379433,1.4244379515454884,9.671757827454728,16.091160500040896
3,0,C05,pca,11.41168825762969,0.44074482397505343,0.7486664318016457,0.7836454931237062,14.068416408393974,17.81976231216014
3,0,C05,pca,12.373259461365768,0.46600034525096035,0.6485293766046216,1.3634324359468655,10.483675561341984,11.611137039129412
3,0,C05,pca,13.292811739534624,-0.2742953156847704,-0.17441970662051826,0.8173349006198436,13.031227176975008,17.45330249130305
3,0,C05,pca,14.409416562572522,-0.08646230304429992,0.16435936590909303,-1.0201242538747584,12.045017415654181,20.07618056092517
3,0,C05,pca,15.33757314504347,-0.162782501478691,0.3894476481185015,-0.7359101191389793,12.773820981854477,19.25138941240408
3,0,C05,pca,16.176736933411025,0.07456224053420069,0.5552642767014371,1.3333939147102523,13.411775302718114,17.30891879336426
3,0,C05,pca,17.079064983670342,0.4788683601278714,0.790657047144554,0.2403370757586517,11.199524136380612,12.115854302759196
3,0,C05,pca,17.851715608550524,0.03481868117590026,0.24575607577276212,-0.20114191805920528,9.444609436081548,11.147498087198125
3,0,C05,pca,18.427504263358866,0.46071007933633024,0.6619713394242767,0.992295453436189,8.343188726532242,9.516932657257327
3,0,C05,pca,18.86173140901876,-0.03344448258396204,0.49723425283381883,0.9317413880855879,12.36000696661136,17.725347515851002
3,0,C05,pca,19.292051405337936,0.27394983904030956,0.669374392847547,1.6909427941179582,11.747741445295128,16.016418590510487
3,0,C05,pca,19.5323352139822,0.4367587421088579,0.7005183731293891,0.8345947813358323,10.875099560153007,15.365454799493211
3,0,C05,pca,19.59838014117316,-0.07137498308381124,0.30586215218959184,1.1002908433983027,11.331336431819677,13.913192584916573
3,0,C05,diffusion_t4,-22.548062598221478,0.21328107430558718,0.4778511786058413,0.6287022779296573,7.100336510395689,3.8604371551140884
3,0,C05,diffusion_t4,-19.225024550522377,0.24427008766893987,0.44434045699619346,0.9782409014803158,7.989586060510141,2.0418382498866317
3,0,C05,diffusion_t4,-11.762262800203482,0.21302244386477776,-0.03409833399239214,-2.1044800784319944,7.046035071306347,-0.27046535049526865
3,0,C05,diffusion_t4,-3.5550526795521264,0.1804950781086182,-0.09603259692869788,-0.7484984452326061,5.764573288271704,-0.07909450771848923
3,0,C05,diffusion_t4,2.5102588071524714,0.14299801682892554,-0.19962978837651646,-2.0672274762987715,6.44359869562599,3.919828220320179
3,0,C05,diffusion_t4,6.159382675542515,0.40578549567148225,0.6143623436861828,8.08131418318432,6.319501992354166,6.694259236855063
3,0,C05,diffusion_t4,6.605360713324066,0.4254138425428682,0.7773317404573237,5.10197732927189,8.32392429970007,9.548674176788984
3,0,C05,diffusion_t4,7.3857094587224115,0.23864141125449412,0.3329002604682105,0.8689138082495862,7.852827138257843,7.976508034382546
3,0,C05,diffusion_t4,8.355744883799076,0.29991466452285964,0.7643729617164308,6.230381359885458,5.8315056386572275,9.308242043869718
3,0,C05,diffusion_t4,9.178669145217661,0.2269399817371066,0.48916577937228156,5.247873219274965,7.172577252584565,7.083868977299515
3,0,C05,diffusion_t4,10.291751725325792,0.22808486423530805,0.43161410512146614,2.3361726071825837,7.071310808425063,8.717227270394535
3,0,C05,diffusion_t4,11.41168825762969,0.3185157146506037,0.4795841392898335,1.073031245553067,7.8686653478782,8.10520183852341
3,0,C05,diffusion_t4,12.373259461365768,0.4335365615493224,0.7193146623425625,5.179409184538851,8.537456621100466,6.695559591512765
3,0,C05,diffusion_t4,13.292811739534624,-0.1056075608266705,0.3919569494723711,-0.14033304126610627,9.33048026422649,9.564210297517878
3,0,C05,diffusion_t4,14.409416562572522,0.21097805248950385,0.4223302200675774,-8.43342698350325,10.241759988188013,13.986784369694242
3,0,C05,diffusion_t4,15.33757314504347,0.2782313873532647,0.247198717380491,0.18451072449150827,9.428149803323954,11.476216240636118
3,0,C05,diffusion_t4,16.176736933411025,0.32121551620446165,0.5038154675829523,1.5393860591981656,7.612324986155356,8.38102457765471
3,0,C05,diffusion_t4,17.079064983670342,0.23420242127644098,0.907763780864874,2.3306881709584992,8.18023942195598,2.600561897780669
3,0,C05,diffusion_t4,17.851715608550524,0.23963256583177817,0.26829678344403957,-0.2068183765717531,6.720887376772025,5.7358832880722295
3,0,C05,diffusion_t4,18.427504263358866,0.15368725011160678,0.7425552394700834,3.5851151438565747,6.962854032773078,5.364000641357035
3,0,C05,diffusion_t4,18.86173140901876,0.22297545354898896,0.5911493970166545,-7.4460462705862325,10.136242656227923,11.555824740321741
3,0,C05,diffusion_t4,19.292051405337936,-0.34366357289977034,0.3477363767465592,1.9008294705248765,5.118601838266996,6.315584743709259
3,0,C05,diffusion_t4,19.5323352139822,0.3503599403310933,0.6985460595743346,6.819919855593532,4.787912683612923,4.74937212192696
3,0,C05,diffusion_t4,19.59838014117316,0.3026534520807258,0.26227873306515254,2.4142287263996196,10.20348808345637,10.010388057339636
3,0,C05,heatgeo_t2,-22.548062598221478,0.4960300229665615,2.6213620232012422,-3.671880153550527,0.6280055594242929,8.794892927789984
