v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name,integ_sign,integ_mag,iso
-8814492.114498742,-20075884.32972862,0.29681774526891436,-4.074040553271886,-6.001866224353882,0.20412412923193277,-3.0289903189616596,3.0,0.1818456020166336,0.0704326430069525,0.2355098109734108,0,2000,2,0,-8.0,2,Saddle,2-Saddle,-0.48594033783762103,-2.3084447643345687,-1.9180149740917305
-4666161.707364694,-9789024.361221131,1.1846813534362344,3.721594925366825,-0.5371891888082356,0.20412412923193277,2.109929816429678,3.0,0.1983409234047897,0.1044878016856244,0.342786411893927,0,2000,2,1,2.0,2,Sphere,2-Sphere,-0.33203743604228525,-0.28462558792557974,-1.9180149740917305
3.761383837339454,4.38045652908995,-0.3829062349050317,1.8027281575154237,-3.947934689675253,0.20412412923193277,-2.078307502216066,2.0,0.1687080130139112,0.051355227438193,0.2518108660545157,0,2000,2,2,0.0,2,Plane,2-Plane,-0.0927436573535424,0.6293665423939444,0.022765043589042522
-11415791.945016934,-23308854.55042684,2.3517938670517484,-3.2449518279702545,-7.701508032377515,0.20412412923193277,-5.087924531752534,3.0,0.1883179571399059,0.0596832816560323,0.2282366923377042,0,2000,2,3,-8.0,2,Saddle,2-Saddle,-0.4728850063874302,-1.8123534675059223,-1.9180149740917305
-6811892.740397116,-12334901.00692601,1.163875945627039,4.443690749230969,2.3405870999302416,0.20412412923193277,2.7548560402499573,3.0,0.194672351372416,0.1277499008604236,0.3825396237956565,0,2000,2,4,2.0,2,Sphere,2-Sphere,0.10903650797594311,-0.12360603574674157,-1.9180149740917305
6.380831454868375,8.577059105565096,-0.7246444430913099,0.7929346353041679,-3.1909893427953153,0.20412412923193277,-1.3454407716408272,2.0,0.1747339484947727,0.0724417778788127,0.286107042490498,0,2000,2,5,0.0,2,Plane,2-Plane,0.022330490726039653,0.8454559643569305,0.022765043589042522
-11394151.628556281,-26223924.765625235,0.9519575918001992,-3.6958731789080534,-6.836992980784126,0.20412412923193277,-3.1559518443668386,3.0,0.1932810753802796,0.0659574815634,0.2372282111792478,0,2000,2,6,-8.0,2,Saddle,2-Saddle,-0.48588914216224843,-2.3606456770962296,-1.9180149740917305
-3137359.6290735835,-9289996.125006575,2.2876043170228035,4.793232552768922,-0.13483149889003448,0.20412412923193277,1.3090626947801374,3.0,0.1948279256447022,0.1054017129189129,0.3173626397817253,0,2000,2,7,2.0,2,Sphere,2-Sphere,-0.17715437365199166,-0.23430935209814338,-1.9180149740917305
10.007939753348435,7.422819915623556,-0.3382036158034548,-0.26153514836397507,-3.2949951264809485,0.20412412923193277,-0.5633622489183417,2.0,0.1753289631394441,0.0752985241952302,0.26412511655028,0,2000,2,8,0.0,2,Plane,2-Plane,-0.01647579981434588,0.8051616706866335,0.022765043589042522
-10038602.501631454,-23254200.310699686,2.125531138991279,-4.725266291760476,-7.2340834877321925,-4.694854972334454,-4.234152525885641,3.0,0.1922769265895821,0.0760109949079486,0.2206879560061795,0,2000,2,9,-8.0,2,Saddle,2-Saddle,-0.48004393550985647,-1.7794413968677913,-1.9180149740917305
-5420175.994638147,-9958644.17933108,1.3065995178497272,4.354974661371612,0.3431611396548121,0.20412412923193277,0.7900194382176063,3.0,0.1956463263514019,0.1005623165237059,0.3370526149019304,0,2000,2,10,2.0,2,Sphere,2-Sphere,-0.2855817084056824,-0.2448730740055624,-1.9180149740917305
9.614129704994381,3.582311470430877,-0.8987479528370481,-0.2094803925969358,-3.524446433284546,0.20412412923193277,-1.433105406377554,2.0,0.1773952241952557,0.0820431118682725,0.2839648104581629,0,2000,2,11,0.0,2,Plane,2-Plane,-0.3394806903390365,0.5770988109807201,0.022765043589042522
-8759174.98590683,-21580885.715582423,1.540940284309841,-2.908835953858897,-6.495306268236968,0.20412412923193277,-5.218307797596336,3.0,0.1751558107388106,0.05535554447889,0.2189855029893509,0,2000,2,12,-8.0,2,Saddle,2-Saddle,-0.4866714725770183,-1.896922350908749,-1.9180149740917305
-5750703.638773185,-10520286.700591447,2.3862631099192595,4.710821271566477,-0.19682348799851795,0.20412412923193277,1.219649670343316,3.0,0.2054895238286225,0.1233360099556533,0.3613947316962043,0,2000,2,13,2.0,2,Sphere,2-Sphere,-0.17152142284498584,-0.14193249194731103,-1.9180149740917305
8.620220490833688,7.735840104152639,-0.32123719722570243,-0.3479061675548793,-3.8358117104625387,0.20412412923193277,-0.8545122876326793,2.0,0.1756219733352569,0.0785271067221398,0.2725083243193696,0,2000,2,14,0.0,2,Plane,2-Plane,-0.06672636673170496,0.8141422337699904,0.022765043589042522
-9427773.455832336,-20766805.286688942,2.9837428917731654,-4.471505484951508,-7.823277207936816,-4.694854972334454,-5.142419127942828,3.0,0.1940031303563497,0.0643185318169795,0.227990875566385,0,2000,2,15,-8.0,2,Saddle,2-Saddle,-0.47360664563418936,-1.7825090537105115,-1.9180149740917305
-5856997.684073136,-10673335.850160113,-0.9654260696167978,5.466726298640345,0.3902453707731162,0.20412412923193277,0.5134801558371573,3.0,0.1918664396850365,0.0886414804823586,0.3540997665977957,0,2000,2,16,2.0,2,Sphere,2-Sphere,-0.15552832555351948,-0.1105787458168123,-1.9180149740917305
7.343021532545276,4.019985451029562,0.27408036049547635,-0.6100646747349602,-4.513828011362043,0.20412412923193277,-0.43196838113131303,2.0,0.182527358996504,0.078065294347712,0.2690638749660387,0,2000,2,17,0.0,2,Plane,2-Plane,-0.33999534474325893,0.6340753748070697,0.022765043589042522
-10650768.284473876,-25255443.33198117,2.667628476510283,-2.6530082648695195,-6.606642261733761,0.20412412923193277,-3.719540628059735,3.0,0.1758746695444888,0.0544118247752712,0.2202173089993567,0,2000,2,18,-8.0,2,Saddle,2-Saddle,-0.4729156582433911,-1.8349317008574093,-1.9180149740917305
-5537336.815577945,-12181001.145145867,0.6674233840075687,5.7326918888734255,0.9395782644662911,0.20412412923193277,-0.6974494336461117,3.0,0.1763421008020914,0.0877482495938786,0.3506213990716949,0,2000,2,19,2.0,2,Sphere,2-Sphere,-0.08889085201952701,-0.009608539225896207,-1.9180149740917305
13.646628522330001,8.508271771000816,0.2019657602587289,0.6155350964553274,-3.09350429789875,0.20412412923193277,-0.6151475979281108,2.0,0.1757136096087296,0.0815131867325655,0.2792751708299204,0,2000,2,20,0.0,2,Plane,2-Plane,-0.033746747601632154,0.8334111641865516,0.022765043589042522
-10169548.007769125,-22320577.49120644,1.850451865183335,-2.738534189193872,-7.027443524037247,0.20412412923193277,-2.826372260916543,3.0,0.1836887186878603,0.0609417376414021,0.2221665723815668,0,2000,2,21,-8.0,2,Saddle,2-Saddle,-0.4859091795408462,-2.006394553582029,-1.9180149740917305
-3875349.572188489,-9028650.014779758,1.7824721246556905,4.054799035151339,-0.874772332979515,0.20412412923193277,0.8910705030269402,3.0,0.2116717985459954,0.126934601289018,0.3385726441720376,0,2000,2,22,2.0,2,Sphere,2-Sphere,-0.36604537571985124,-0.2723655765029271,-1.9180149740917305
10.39172819537465,1.1778715131984356,0.4531397874135408,-1.9294286637937044,-4.3067102349110025,0.20412412923193277,1.8059882868622728,2.0,0.1850337791827772,0.0952460907369259,0.2539561976545412,0,2000,2,23,0.0,2,Plane,2-Plane,-0.35167914696891867,0.5868726549061184,0.022765043589042522
-11003240.701001639,-23194467.79578195,1.847182006452718,-1.7259088850418487,-6.84010719568856,0.20412412923193277,-6.367636924322637,3.0,0.1815185207335909,0.0511733222438123,0.2209833907659244,0,2000,2,24,-8.0,2,Saddle,2-Saddle,-0.48703529594590417,-1.7702449890037402,-1.9180149740917305
-3882953.4140976146,-9233540.337836571,0.6993084011310158,2.9127840762952055,-0.5635307249854531,0.20412412923193277,1.2185944591630269,3.0,0.2064312099727511,0.1203010596687343,0.3411723396189866,0,2000,2,25,2.0,2,Sphere,2-Sphere,-0.2920247080842481,-0.2869483709698984,-1.9180149740917305
-0.8364579017772578,6.535222248275697,0.8315103029482592,1.3749710183637618,-3.406780826101135,0.20412412923193277,-2.557965583613928,2.0,0.1641140012901298,0.0573109205128991,0.2447208746915714,0,2000,2,26,0.0,2,Plane,2-Plane,-0.48580913377415735,0.3670494345017202,-0.8552483550699705
-10630458.3814863,-26622709.565210264,1.2077567314632172,-3.3332850086401167,-6.13409106728186,0.20412412923193277,-3.4400563154103385,3.0,0.1777157728661988,0.0616489331050615,0.2322071044827425,0,2000,2,27,-8.0,2,Saddle,2-Saddle,-0.48640312140032477,-2.105290860991496,-1.9180149740917305
-5311118.806089024,-10331899.968091283,2.054076930298835,6.377361517289273,1.0845578973187482,0.20412412923193277,1.3977439687896722,3.0,0.1774784417504495,0.0688204640247898,0.3347642369709461,0,2000,2,28,2.0,2,Sphere,2-Sphere,-0.11171455853950757,-0.02173398963514793,-1.9180149740917305
9.803795877985158,8.136184310082955,0.3495583836083387,-0.7498466101532528,-4.127035774639471,0.20412412923193277,-0.0423264166618451,2.0,0.1854145975254677,0.0905159749703308,0.2553240669150369,0,2000,2,29,0.0,2,Plane,2-Plane,-0.022604408354766237,0.6588505124884382,0.022765043589042522
-13655194.521792475,-25746311.840441916,2.346313579886953,-3.4583911011450095,-6.985901920889651,0.20412412923193277,-5.848596013018871,3.0,0.1889539224216932,0.0654556827253024,0.24556579418031,0,2000,2,30,-8.0,2,Saddle,2-Saddle,-0.47787433317788275,-1.8305024997497759,-1.9180149740917305
-6479912.430918694,-12574544.105415517,2.742668393701498,6.724667398614503,1.7935027368539869,0.20412412923193277,2.3876621285806596,3.0,0.1738351874792569,0.0815332610231415,0.3505947886330604,0,2000,2,31,2.0,2,Sphere,2-Sphere,0.16962483661141015,-0.04351425913642687,-1.9180149740917305
-1.2043746986502653,1.8858218607183848,-0.1873705316033487,0.4943058296755892,-3.06048462578928,0.20412412923193277,-1.9007043899639446,2.0,0.1726307676627682,0.0780163249947537,0.2677577880211009,0,2000,2,32,0.0,2,Plane,2-Plane,-0.478835501623222,0.3530320190902158,-0.8552483550699705
-9466315.564113116,-17346761.142073918,2.4421673986533015,-3.0135009395651164,-6.190236876786352,0.20412412923193277,-6.260216136615376,3.0,0.1709529602676324,0.0530211898944602,0.2154983965823918,0,2000,2,33,-8.0,2,Saddle,2-Saddle,-0.47862066374954515,-1.8289045945506202,-1.9180149740917305
-5175587.60078076,-11390462.247273218,0.7572375858580357,4.6764479763128755,0.3142450359212213,0.20412412923193277,2.0301280274916085,3.0,0.1996132946596123,0.1116536199017154,0.3640077963374301,0,2000,2,34,2.0,2,Sphere,2-Sphere,-0.30385142984098906,-0.18607657254749246,-1.9180149740917305
-0.9325676485890265,4.654261435181338,0.014759570560201569,-2.1155690948716956,-4.535700592938133,0.20412412923193277,-0.46485578271463385,2.0,0.1909487094737287,0.0993906593722979,0.2681039094172225,0,2000,2,35,0.0,2,Plane,2-Plane,-0.4915187816132114,0.03669275414737451,-0.8552483550699705
-12406284.069148427,-23714289.298866697,1.5143953245623707,-2.879729450393083,-6.041507819130181,0.20412412923193277,-4.053477496369784,3.0,0.172433213179327,0.0576041674281453,0.2187589465978275,0,2000,2,36,-8.0,2,Saddle,2-Saddle,-0.48640312140032477,-2.011790389916968,-1.9180149740917305
-4682649.0937010255,-10843740.347526297,1.5259868753551082,4.356197602119551,-0.2680962872283386,0.20412412923193277,1.4362899550849406,3.0,0.2097567238024724,0.1208551076813083,0.3606385037364817,0,2000,2,37,2.0,2,Sphere,2-Sphere,-0.36019354259165337,-0.2198407101577348,-1.9180149740917305
5.020840805561368,7.294374522520282,-0.5320494697842548,0.10084339474128029,-3.42214391154123,0.20412412923193277,-1.698384988568935,2.0,0.172769674590817,0.0652705168904526,0.286637706498426,0,2000,2,38,0.0,2,Plane,2-Plane,0.09726141344447914,0.6863962283402283,0.022765043589042522
-10381686.44692023,-20649350.705343045,0.7594997840736109,-3.732814365516582,-5.6117011917059285,0.20412412923193277,-4.78317045307922,3.0,0.1669344198997743,0.0531536683979904,0.2269495615448502,0,2000,2,39,-8.0,2,Saddle,2-Saddle,-0.48640312140032477,-2.064424302145275,-1.9180149740917305
-4510611.318448377,-12413976.64961873,1.011055811560289,4.2238430774905975,0.6958881375310474,0.20412412923193277,1.7479206878352282,3.0,0.2017689935141671,0.1208683212481157,0.367463330782755,0,2000,2,40,2.0,2,Sphere,2-Sphere,-0.15200822815505743,-0.09910395228469401,-1.9180149740917305
11.871197793273385,7.293097296802421,1.2890791567787099,1.8455574252814766,-4.166744825334288,0.20412412923193277,-1.8618306326088083,2.0,0.1709091910757871,0.0580636455688373,0.2525726519604701,0,2000,2,41,0.0,2,Plane,2-Plane,0.04369161752317263,0.858862312149118,0.022765043589042522
-13315316.238257218,-28680986.61852592,1.7381995830580381,-4.184846311439711,-6.957120728993075,0.20412412923193277,-3.6928597992206544,3.0,0.1973683890725789,0.0784428520735397,0.2555712191248821,0,2000,2,42,-8.0,2,Saddle,2-Saddle,-0.4859091795408462,-2.192933958518395,-1.9180149740917305
-4853416.165174278,-9502549.226990534,1.5720294500403769,4.046471533029901,-0.44449913545225234,0.20412412923193277,1.9279193059161654,3.0,0.2052119425054542,0.11646605001423,0.3438794712088546,0,2000,2,43,2.0,2,Sphere,2-Sphere,-0.342084683018071,-0.25930351497234677,-1.9180149740917305
4.780058580472592,9.416482406481126,0.3858789163520102,-0.5021932253679452,-4.534047922934696,0.20412412923193277,-1.7662022193668259,2.0,0.1871175093165729,0.0844659542996158,0.2584079662046802,0,2000,2,44,0.0,2,Plane,2-Plane,0.10293176552586669,0.4929038897071057,0.022765043589042522
-9635296.51193954,-24789187.500659797,1.5702888808911877,-3.0016278917963537,-5.970251883879986,0.20412412923193277,-3.03740769935697,3.0,0.1723779202093545,0.0523338835850285,0.2359349053877315,0,2000,2,45,-8.0,2,Saddle,2-Saddle,-0.48640312140032477,-2.004796648382873,-1.9180149740917305
-3767639.91888359,-8403722.666904828,3.7377957468607015,4.228927689967378,-0.4675297102960551,0.20412412923193277,0.3936554275181457,3.0,0.1897383165801155,0.1009513947799894,0.310821250474857,0,2000,2,46,2.0,2,Sphere,2-Sphere,-0.3248806396233813,-0.10152144479333504,-1.9180149740917305
5.583251220930656,0.39437101246448697,-0.19628476606228687,-0.3143706148614122,-3.6523878253872923,0.20412412923193277,-1.0998120377891023,2.0,0.1741941644116679,0.0795876403253686,0.2776840007494592,0,2000,2,47,0.0,2,Plane,2-Plane,0.1143686612771575,0.7621305023390264,0.022765043589042522
-9935332.60941259,-21577286.442819733,2.2982331903627826,-3.9141121270245756,-6.8681801004408065,0.20412412923193277,-4.614608046727284,3.0,0.1841458003335099,0.0662420026493953,0.2343030812447965,0,2000,2,48,-8.0,2,Saddle,2-Saddle,-0.47291950020018736,-1.8022113579872405,-1.9180149740917305
-5992205.721505524,-11146875.297300082,1.1183143511342333,6.011179702821938,1.0246457990309157,0.20412412923193277,2.3407389325512944,3.0,0.1851223512122776,0.0902572236655584,0.3562863825874229,0,2000,2,49,2.0,2,Sphere,2-Sphere,-0.0960964588126117,-0.25365597620378416,-1.9180149740917305
14.16735948564632,6.939413640829013,-0.3375151421250699,1.1365628943857975,-2.784128970316732,0.20412412923193277,-2.0222362615137324,2.0,0.1602999408767353,0.0602021113302886,0.2652743793640959,0,2000,2,50,0.0,2,Plane,2-Plane,0.01073188044420137,0.85809875012546,0.022765043589042522
-13284057.334520958,-26584432.54099111,1.2268906030766706,-4.070566979747766,-6.9189912710566555,0.20412412923193277,-4.468518859571661,3.0,0.1933268934850609,0.0672569713317759,0.2399069232377136,0,2000,2,51,-8.0,2,Saddle,2-Saddle,-0.48588914216224843,-2.171013716278452,-1.9180149740917305
-3541373.833443032,-6937666.437275675,1.354025283731082,2.6212324814758747,-2.048589634909872,-14.492813175467228,1.3809015802904983,3.0,0.2189000228213792,0.12172464054743,0.3201187530207361,0,2000,2,52,2.0,2,Sphere,2-Sphere,-0.43176576605773376,-0.4260844070680977,-1.9180149740917305
9.56842597050622,6.70510561746395,0.8774360328118853,-1.0354576816900884,-4.573442179343134,0.20412412923193277,-1.1852693134298056,2.0,0.1812582706599349,0.079857392963983,0.24671567850878,0,2000,2,53,0.0,2,Plane,2-Plane,-0.033669764658824375,0.6974916659900496,0.022765043589042522
-11396547.60534977,-21282008.729585774,2.5559502784403705,-4.834633016306844,-7.680607940293244,0.20412412923193277,-3.737010353185761,3.0,0.2016417784144687,0.0791414453599832,0.235904528073148,0,2000,2,54,-8.0,2,Saddle,2-Saddle,-0.47151243022920963,-2.061436153030581,-1.9180149740917305
-4587254.919497517,-9640760.403876517,2.0349513697829513,4.775265274512677,0.5913314638442688,0.20412412923193277,1.6460381617072162,3.0,0.1898937710772695,0.1023093419162423,0.3386078481851325,0,2000,2,55,2.0,2,Sphere,2-Sphere,-0.1604116281423265,-0.07094745066570468,-1.9180149740917305
6.716693124958574,11.298248065726806,0.027319212294495514,0.8831013654637684,-1.739967565084522,0.20412412923193277,0.37024249832998307,2.0,0.1542142932479782,0.0640758824260165,0.2815187551000951,0,2000,2,56,0.0,2,Plane,2-Plane,0.07480682590008003,0.715407477443128,0.022765043589042522
-16438961.343903866,-23360012.205570843,2.225448776378485,-2.158756749225406,-6.915449835335006,0.20412412923193277,-4.434247953370961,3.0,0.1866597069802933,0.0611605574300703,0.2416608681660246,0,2000,2,57,-8.0,2,Saddle,2-Saddle,-0.48763388185216644,-1.6557870586392225,-1.9180149740917305
-5159779.809778963,-10447417.291189415,0.20302713308024528,4.682733720142841,-0.4067350637410815,0.20412412923193277,0.9190209305640874,3.0,0.1984153715309376,0.1036597839368631,0.3524093853858269,0,2000,2,58,2.0,2,Sphere,2-Sphere,-0.32132082051960725,-0.25396940706368876,-1.9180149740917305
12.153367223431365,0.7917015589017489,-1.1147188528452994,-0.16388992068523722,-2.7113777622062862,0.20412412923193277,-1.539738974892585,2.0,0.166016206729701,0.0763619016412681,0.2723122386181522,0,2000,2,59,0.0,2,Plane,2-Plane,-0.31413106768625343,0.7261405088506839,0.022765043589042522
-48929078.61464462,-55410555.15596222,4.496331538470178,-4.362373008298549,-6.934022721106673,-999999999.9999999,-14.380872389673769,4.0,0.257454217258828,0.1566927870539103,0.3448458466662992,0,2000,3,60,-8.0,3,Saddle,3-Saddle,-0.47412208904994785,-1.6268656535767483,-1.9180149740917305
-9757813.07993826,-15754223.658707742,1.1689692397961025,4.435934618417046,1.7016105635391725,-0.0,-2.6192709133118526,4.0,0.2414942022448049,0.2185521065201576,0.4913420189862669,0,2000,3,61,2.0,3,Sphere,3-Sphere,0.26124749667606695,0.06979222922030552,-1.9180149740917305
8.682221629455343,4.236584886956633,0.4367488264956832,-0.7910284362885925,-5.23717390366305,-999999999.9999999,-15.227327257869609,3.0,0.2283793503135986,0.1358544867930693,0.3801706383541301,0,2000,3,62,0.0,3,Plane,3-Plane,-0.2832790684399147,0.22005781763883903,0.022765043589042522
-24941680.346944522,-54168537.91296713,3.2520336285925144,-3.438837145898598,-6.051824228421207,-999999999.9999999,-19.422835857052352,4.0,0.2365590539197951,0.1351391036228038,0.3210495853640503,0,2000,3,63,-8.0,3,Saddle,3-Saddle,-0.4558576431170209,-1.6484211714669534,-1.9180149740917305
-5445190.8627021555,-12477089.952094315,4.829265659189085,4.516354766203726,-0.5597567418500452,-0.0,-5.096935273363051,4.0,0.2645218433138729,0.2129565620914498,0.444908730252886,0,2000,3,64,2.0,3,Sphere,3-Sphere,-0.4236288911460116,-0.24017935482782818,-1.9180149740917305
2.490824185336292,13.101047769049464,1.0676240264572903,-1.0296496182106931,-4.820620829692535,-999999999.9999999,-13.612076180395269,3.0,0.2304676471077812,0.1399467655630366,0.3596465171106196,0,2000,3,65,0.0,3,Plane,3-Plane,0.05690576004437131,-0.09832751176389513,-0.11022075123949754
-27936510.29056003,-47089972.53425909,4.758245902018819,-3.384287103265247,-6.187322722967087,-999999999.9999999,-17.41998436329578,4.0,0.2391090490052702,0.1279869444548717,0.3289561906812503,0,2000,3,66,-8.0,3,Saddle,3-Saddle,-0.44133516618011864,-1.6258893000789292,-1.9180149740917305
-7717726.344208109,-12979260.123238167,2.844091384044043,3.500647438576843,-0.5807559470263314,-0.0,-4.203757631027553,4.0,0.2500057008463316,0.211323500687226,0.4692189517205515,0,2000,3,67,2.0,3,Sphere,3-Sphere,-0.13740702375693264,-0.17998426225173977,-1.9180149740917305
9.086588370672112,11.258738817618335,-1.1408316357028567,-1.4381962322791988,-4.7204543311575415,-999999999.9999999,-11.819754682469144,3.0,0.2260863839560558,0.147979511444539,0.3856487541779069,0,2000,3,68,0.0,3,Plane,3-Plane,0.19409654840886925,-0.24611375804764377,0.022765043589042522
-28235457.62495126,-45210802.52431527,2.8933462882620993,-4.318954759430101,-6.843185579598763,-999999999.9999999,-13.831528261714558,4.0,0.253473124012074,0.1500336970079969,0.3354385668855827,0,2000,3,69,-8.0,3,Saddle,3-Saddle,-0.4651555522377518,-1.6016297082430428,-1.9180149740917305
-7680020.712240915,-14734398.51738819,2.955980015860682,3.641362254017129,0.2367384729808574,-0.0,-2.038039474911242,4.0,0.2670585649329419,0.23374387601593,0.4963441731514222,0,2000,3,70,2.0,3,Sphere,3-Sphere,0.030672020464069916,-0.15205244571586957,-1.9180149740917305
12.816157002524239,12.337694018821882,-0.15595425346214922,-1.690698379992846,-5.667106905983471,-999999999.9999999,-15.601795723819704,3.0,0.245868150053749,0.1456122161971379,0.3694415488908339,0,2000,3,71,0.0,3,Plane,3-Plane,0.18134812364027486,0.43505115664325145,0.022765043589042522
