config,kind,dim,ground,seed,score,ks
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,-0.02562419881779076,-162.54995942432336
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,-0.03604837240697391,-74.95970203819603
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,-0.03323283435836655,-27.1880401803554
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.015648109100855803,6.24938970303236
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.029916741843500606,9.357205730340135
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.01930032815104555,9.73978173531225
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.030572148103546477,10.343539587606124
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.0332717781527927,11.113889196786833
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.031966072027120096,12.499387785590539
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.010127704212249334,13.201132412371196
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.02277025007467992,14.33135331399123
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.023159919264136884,15.412582687607921
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.010787775701632633,16.94999942537549
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.028551608125387196,18.407492805442413
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.020923647903779416,19.742888200636123
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.03452516050087243,20.93109518575691
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.024312260967540522,22.262073710848544
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.04781430243344242,23.946187561847466
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.01988764683722479,25.32533056307868
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,-0.010054680098008674,26.66994041952738
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.019292595853582416,28.08929574552609
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.004000471886481503,29.45990972926113
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.04268960588998162,31.275425390450874
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.03148275952228666,32.66678464124537
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.019582135622281463,34.09772237779084
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.023452695080999904,35.112467794463434
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.03798459749188125,36.73115980052288
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.018187672912343564,38.10959482144626
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.009985524336340357,39.18817135356253
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,-0.009338748077982996,40.712697724084435
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.02804385703513465,41.681986434549394
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.05009973328514995,42.77001054169692
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.031528509577353744,43.79716356336398
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.019016456749754322,44.68615129783242
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.061683996711954125,45.233125417757044
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.04487949225794682,45.780305866886444
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.04558801451557432,46.19927172362648
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.025557530823591742,46.58109716146477
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.05601344712210326,46.78366100056525
cak_n4|t2|b2.0|raw,dumbbell,3,exact,0,0.05695448131443096,46.88050407989436
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-0.08214460611975519,-162.54995942432336
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-7.012026503270923e-05,-74.95970203819603
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-0.008616745414996112,-27.1880401803554
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-0.008656093646695418,6.24938970303236
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.03635626151284375,9.357205730340135
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.01615298486763988,9.73978173531225
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.026595642488869177,10.343539587606124
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.02995853866085091,11.113889196786833
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.047609128395096,12.499387785590539
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.040461822212332195,13.201132412371196
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.018230951553963155,14.33135331399123
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.03113158608396774,15.412582687607921
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.01805876358588894,16.94999942537549
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.042330017095084715,18.407492805442413
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.030183801040059757,19.742888200636123
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.017027172340993914,20.93109518575691
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.03575723293223122,22.262073710848544
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.06566734493500917,23.946187561847466
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.035675304765302014,25.32533056307868
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-0.0244840203275781,26.66994041952738
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.009881008707448116,28.08929574552609
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.011131701402639806,29.45990972926113
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.05310787037634125,31.275425390450874
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.030439079665307796,32.66678464124537
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.00523710151699552,34.09772237779084
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-6.431476786884771e-05,35.112467794463434
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.05701797078539015,36.73115980052288
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,-0.021741266553529107,38.10959482144626
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.06646963569379824,39.18817135356253
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.02148902034955842,40.712697724084435
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.034174462617575105,41.681986434549394
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.04223484872305245,42.77001054169692
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.029527877017649487,43.79716356336398
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.03954338254844133,44.68615129783242
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.046802810733448205,45.233125417757044
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.05486584283209044,45.780305866886444
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.026102578795237846,46.19927172362648
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.0029991604810461186,46.58109716146477
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.06007648118159123,46.78366100056525
cak_n4|t2|b2.0|raw,dumbbell,3,graph,0,0.06812983237550602,46.88050407989436
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,-0.018995990355073197,-163.05027066742417
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,-0.018283692187089223,-76.88003186380682
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,-0.005892375388846245,-24.09841975894752
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.00031030156118750686,2.5730277625487803
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,-0.0020216670992586044,9.319119850840071
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.028165985338772168,9.827566486525761
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.022399234627113483,10.438812379393847
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.016154093668228172,10.919434269402588
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.01865450289359575,11.652628213180689
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.020498134630680738,12.65772894428148
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.031737192851727304,13.627705823524463
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.012251240285604684,15.005789679021255
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.02617788678383194,16.609311436561743
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03486805567130154,17.86615680810007
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.019759132597223516,19.4965709239538
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.04397171586895697,20.91953974494317
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03001890647295556,22.506692039720782
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.02902709164741104,23.69355752798412
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.04022606979585976,25.14902112794465
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.027772153412613812,27.1739472461733
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03505696144325077,28.49430391385923
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.021941348179939466,29.870041876865518
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.028521579287462746,30.830767641091178
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03710054456151439,32.64198789118873
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.038468194261645994,34.034594406460805
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.025349459111618927,35.64456075997031
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03702699505363656,37.150282629317665
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.04578807572287521,38.24810646239497
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.028147629194903115,39.44370346794428
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.04328300914478674,40.72563108011806
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.03615613352556599,41.95839889743983
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.034176665449582574,43.286215515250674
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.020354719226365718,44.126163531638525
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.026808173271769094,44.963590884730856
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.0029449794491659895,45.60179015267164
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.032981437006512834,46.140655932591855
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.009554675738680577,46.585841203189986
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.041493604133215435,46.8878134227723
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.04399060338424672,47.00198547578471
cak_n4|t2|b2.0|raw,dumbbell,3,exact,1,0.0173276138706105,47.04362380862414
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.04421701936380536,-163.05027066742417
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.029991884497719088,-76.88003186380682
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.008867548123128746,-24.09841975894752
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.0029415033566733764,2.5730277625487803
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.026807004180984632,9.319119850840071
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.02610906704854404,9.827566486525761
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.005883100377308088,10.438812379393847
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.02595304483681618,10.919434269402588
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.040021844887621144,11.652628213180689
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.061152331379138856,12.65772894428148
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.02498085454698474,13.627705823524463
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.0015560591247273936,15.005789679021255
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.019970801742137594,16.609311436561743
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.04094919910323494,17.86615680810007
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.04447654235133148,19.4965709239538
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.04432875244533256,20.91953974494317
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.02969639307343891,22.506692039720782
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.012143297128612073,23.69355752798412
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03640531866126491,25.14902112794465
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.0030280665937171686,27.1739472461733
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.035929452661672204,28.49430391385923
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.042452280045200436,29.870041876865518
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03465928585760869,30.830767641091178
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.02941925802513099,32.64198789118873
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.025108171866244026,34.034594406460805
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.00011297616698788086,35.64456075997031
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.04564645516531367,37.150282629317665
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03666634772916772,38.24810646239497
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.022492322915435098,39.44370346794428
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.039867611877537484,40.72563108011806
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03911846741578544,41.95839889743983
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.025395359837028633,43.286215515250674
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,-0.013394541890511442,44.126163531638525
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.029398746486052743,44.963590884730856
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.009719965190114489,45.60179015267164
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03890366388612059,46.140655932591855
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.057542827455679305,46.585841203189986
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.04453970789786535,46.8878134227723
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.07327262243473479,47.00198547578471
cak_n4|t2|b2.0|raw,dumbbell,3,graph,1,0.03282097670395867,47.04362380862414
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,-0.03601843583624676,-177.3815059230889
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,-0.020231149514942037,-49.41949171276938
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.00984454873359021,0.9607611399797991
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.017302037219196167,18.99637088969146
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.016926252702448248,20.34050608260089
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.01829894706583493,22.0061720474397
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.021236793165089755,23.86804459044568
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.020928035932917723,26.744696150183415
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.05472388147136604,29.011383141566515
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.03354268473389882,31.0729842788763
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04290841126040868,32.60261432653966
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.0070600933435609105,35.42290357803252
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04251441201309191,37.95845568422312
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.029014379882599396,40.15423671793787
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04376652322390946,42.0810034644934
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.013420204967447991,43.978954961860566
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.05052617073419395,46.23302046373012
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.025932607093700176,48.5383975125755
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.048267809125038696,50.162817715792485
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.02825237235673307,52.37608396939409
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.047688488109070275,54.32488398758739
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.042719963804054566,56.699692918688484
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.030927558274395694,58.913959910173446
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.024430946570936203,60.54188221325416
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.0384964787794231,62.59043328421481
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.03323159660677047,63.87569882679924
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04635730230316548,65.82182058399404
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.048484601827514996,67.50635794635168
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.03340017008797156,68.90171813287554
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04662169654706392,70.56052507340678
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.0377378665692998,71.56342589528676
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.040671678911836234,73.03444307715871
