regime,kind,true_d,noise,rdhat,dhat_err,ks,iid,integ_sign_A_warped,integ_mag_A_warped,integ_sign_A_aug,integ_mag_A_aug,v4_m60_A,v4_m120_A,v3_defect_A,sent_A,ent_cak_A,frac_A,kappa_A,integ_sign_B_warped,integ_mag_B_warped,integ_sign_B_aug,integ_mag_B_aug,v4_m60_B,v4_m120_B,v3_defect_B,sent_B,ent_cak_B,frac_B,kappa_B,integ_sign_C_warped,integ_mag_C_warped,integ_sign_C_aug,integ_mag_C_aug,v4_m60_C,v4_m120_C,v3_defect_C,sent_C,ent_cak_C,frac_C,kappa_C,integ_sign_D_warped,integ_mag_D_warped,integ_sign_D_aug,integ_mag_D_aug,v4_m60_D,v4_m120_D,v3_defect_D,sent_D,ent_cak_D,frac_D,kappa_D
tier2,dumbbell,6,0.05,6,0,77.74678499101144,tier2-dumbbell-d6-nz0.05-s0-g19,0.4863264017596789,0.7586715468501872,0.48226416366939495,0.3870490704852672,7.423562681613114,10.34469430835736,0.25977190712405734,98.72577079608656,-3.4694290711168128,-0.0,1.3797747549660853,0.4863264017596789,0.7586715468501872,0.48226416366939495,0.3870490704852672,7.423562681613114,10.34469430835736,0.25977190712405734,98.72577079608656,-3.4694290711168128,-0.0,1.3797747549660853,0.4863264017596789,0.7586715468501872,0.48226416366939495,0.3870490704852672,7.423562681613114,10.34469430835736,0.25977190712405734,98.72577079608656,-3.4694290711168128,-0.0,1.3797747549660853,0.4863264017596789,0.7586715468501872,0.48226416366939495,0.3870490704852672,7.423562681613114,10.34469430835736,0.25977190712405734,98.72577079608656,-3.4694290711168128,-0.0,1.3797747549660853
tier2,dumbbell,6,0.05,6,0,84.407719033991,tier2-dumbbell-d6-nz0.05-s0-g19,0.4994812826837507,1.2333887183916539,0.4995847723050182,0.8828729049997188,6.911507410191765,10.254441300739494,1.138966223106128,134.6105257752389,-4.145084068399968,-0.0,-149.55272464011873,0.4994812826837507,1.2333887183916539,0.4995847723050182,0.8828729049997188,6.911507410191765,10.254441300739494,1.138966223106128,134.6105257752389,-4.145084068399968,-0.0,-149.55272464011873,0.4994812826837507,1.2333887183916539,0.4995847723050182,0.8828729049997188,6.911507410191765,10.254441300739494,1.138966223106128,134.6105257752389,-4.145084068399968,-0.0,-149.55272464011873,0.4994812826837507,1.2333887183916539,0.4995847723050182,0.8828729049997188,6.911507410191765,10.254441300739494,1.138966223106128,134.6105257752389,-4.145084068399968,-0.0,-149.55272464011873
tier2,dumbbell,6,0.05,6,0,91.57836678044738,tier2-dumbbell-d6-nz0.05-s0-g19,0.4993206568517231,1.0840055957333032,0.49968866938778267,0.8385422922159649,7.1401047453646145,10.27470844494789,1.1457731799061313,107.48195423189074,-3.860032502050938,-0.0,-93.93446321726833,0.4993206568517231,1.0840055957333032,0.49968866938778267,0.8385422922159649,7.1401047453646145,10.27470844494789,1.1457731799061313,107.48195423189074,-3.860032502050938,-0.0,-93.93446321726833,0.4993206568517231,1.0840055957333032,0.49968866938778267,0.8385422922159649,7.1401047453646145,10.27470844494789,1.1457731799061313,107.48195423189074,-3.860032502050938,-0.0,-93.93446321726833,0.4993206568517231,1.0840055957333032,0.49968866938778267,0.8385422922159649,7.1401047453646145,10.27470844494789,1.1457731799061313,107.48195423189074,-3.860032502050938,-0.0,-93.93446321726833
tier2,dumbbell,6,0.05,6,0,100.81209851250203,tier2-dumbbell-d6-nz0.05-s0-g19,0.4997330183877189,1.11760531192213,0.49973534170807554,0.8709437343492823,7.527358908135772,10.469500196481738,0.9408052386161111,93.04613068144002,-3.4209509392545114,-0.0,-200.52746643427525,0.4997330183877189,1.11760531192213,0.49973534170807554,0.8709437343492823,7.527358908135772,10.469500196481738,0.9408052386161111,93.04613068144002,-3.4209509392545114,-0.0,-200.52746643427525,0.4997330183877189,1.11760531192213,0.49973534170807554,0.8709437343492823,7.527358908135772,10.469500196481738,0.9408052386161111,93.04613068144002,-3.4209509392545114,-0.0,-200.52746643427525,0.4997330183877189,1.11760531192213,0.49973534170807554,0.8709437343492823,7.527358908135772,10.469500196481738,0.9408052386161111,93.04613068144002,-3.4209509392545114,-0.0,-200.52746643427525
tier2,dumbbell,6,0.05,6,0,106.23853967903165,tier2-dumbbell-d6-nz0.05-s0-g19,0.499748509552033,1.0334700889113653,0.49973187661700247,0.8494234255424127,7.499263294316285,10.414793329521519,-0.21797073075827608,90.43359903934655,-2.9626911262509568,-0.0,-133.59188813360691,0.499748509552033,1.0334700889113653,0.49973187661700247,0.8494234255424127,7.499263294316285,10.414793329521519,-0.21797073075827608,90.43359903934655,-2.9626911262509568,-0.0,-133.59188813360691,0.499748509552033,1.0334700889113653,0.49973187661700247,0.8494234255424127,7.499263294316285,10.414793329521519,-0.21797073075827608,90.43359903934655,-2.9626911262509568,-0.0,-133.59188813360691,0.499748509552033,1.0334700889113653,0.49973187661700247,0.8494234255424127,7.499263294316285,10.414793329521519,-0.21797073075827608,90.43359903934655,-2.9626911262509568,-0.0,-133.59188813360691
tier2,dumbbell,6,0.05,6,0,111.56842353254179,tier2-dumbbell-d6-nz0.05-s0-g19,0.4987895992704956,1.4130688597806116,0.499629258274053,1.0140539611687571,7.711831082155464,10.688380941142547,0.8349198045321056,111.28630372924312,-2.8002981613115447,-0.0,-108.4452651179039,0.4987895992704956,1.4130688597806116,0.499629258274053,1.0140539611687571,7.711831082155464,10.688380941142547,0.8349198045321056,111.28630372924312,-2.8002981613115447,-0.0,-108.4452651179039,0.4987895992704956,1.4130688597806116,0.499629258274053,1.0140539611687571,7.711831082155464,10.688380941142547,0.8349198045321056,111.28630372924312,-2.8002981613115447,-0.0,-108.4452651179039,0.4987895992704956,1.4130688597806116,0.499629258274053,1.0140539611687571,7.711831082155464,10.688380941142547,0.8349198045321056,111.28630372924312,-2.8002981613115447,-0.0,-108.4452651179039
tier2,dumbbell,6,0.05,6,0,117.79345544369873,tier2-dumbbell-d6-nz0.05-s0-g19,0.49970058600670575,1.15403994760835,0.4996984507602238,0.8636696162511355,7.34502959288622,10.486097720613419,-0.22698683332390765,88.36580400017428,-3.385004283679657,-0.0,-216.06112397785026,0.49970058600670575,1.15403994760835,0.4996984507602238,0.8636696162511355,7.34502959288622,10.486097720613419,-0.22698683332390765,88.36580400017428,-3.385004283679657,-0.0,-216.06112397785026,0.49970058600670575,1.15403994760835,0.4996984507602238,0.8636696162511355,7.34502959288622,10.486097720613419,-0.22698683332390765,88.36580400017428,-3.385004283679657,-0.0,-216.06112397785026,0.49970058600670575,1.15403994760835,0.4996984507602238,0.8636696162511355,7.34502959288622,10.486097720613419,-0.22698683332390765,88.36580400017428,-3.385004283679657,-0.0,-216.06112397785026
tier2,dumbbell,6,0.05,6,0,122.08017390452035,tier2-dumbbell-d6-nz0.05-s0-g19,0.4997388858420261,1.1511356642338109,0.49973879359170414,0.8250719030140742,7.604263559009932,10.462996814061487,-0.08792806165127019,78.69805183517124,-3.135550660288228,-0.0,-250.03481735979923,0.4997388858420261,1.1511356642338109,0.49973879359170414,0.8250719030140742,7.604263559009932,10.462996814061487,-0.08792806165127019,78.69805183517124,-3.135550660288228,-0.0,-250.03481735979923,0.4997388858420261,1.1511356642338109,0.49973879359170414,0.8250719030140742,7.604263559009932,10.462996814061487,-0.08792806165127019,78.69805183517124,-3.135550660288228,-0.0,-250.03481735979923,0.4997388858420261,1.1511356642338109,0.49973879359170414,0.8250719030140742,7.604263559009932,10.462996814061487,-0.08792806165127019,78.69805183517124,-3.135550660288228,-0.0,-250.03481735979923
tier2,dumbbell,6,0.05,6,0,127.74313329017204,tier2-dumbbell-d6-nz0.05-s0-g19,0.4998588544668551,1.2466971159648177,0.49988591282671757,1.0156899377920297,6.988689323558261,10.260759116734581,2.737540576625735,93.12541092649194,-3.6652555070580117,-0.0,-204.54784958622602,0.4998588544668551,1.2466971159648177,0.49988591282671757,1.0156899377920297,6.988689323558261,10.260759116734581,2.737540576625735,93.12541092649194,-3.6652555070580117,-0.0,-204.54784958622602,0.4998588544668551,1.2466971159648177,0.49988591282671757,1.0156899377920297,6.988689323558261,10.260759116734581,2.737540576625735,93.12541092649194,-3.6652555070580117,-0.0,-204.54784958622602,0.4998588544668551,1.2466971159648177,0.49988591282671757,1.0156899377920297,6.988689323558261,10.260759116734581,2.737540576625735,93.12541092649194,-3.6652555070580117,-0.0,-204.54784958622602
tier2,dumbbell,6,0.05,6,0,132.9245945020627,tier2-dumbbell-d6-nz0.05-s0-g19,0.4993628682841059,1.3901546467083599,0.499484978818562,1.0544064815918892,7.6249056935250605,10.306294543408475,1.3447208695524566,79.01695946896763,-3.604218058523395,-62499999.99999999,-141.07231288547976,0.4993628682841059,1.3901546467083599,0.499484978818562,1.0544064815918892,7.6249056935250605,10.306294543408475,1.3447208695524566,79.01695946896763,-3.604218058523395,-62499999.99999999,-141.07231288547976,0.4993628682841059,1.3901546467083599,0.499484978818562,1.0544064815918892,7.6249056935250605,10.306294543408475,1.3447208695524566,79.01695946896763,-3.604218058523395,-62499999.99999999,-141.07231288547976,0.4993628682841059,1.3901546467083599,0.499484978818562,1.0544064815918892,7.6249056935250605,10.306294543408475,1.3447208695524566,79.01695946896763,-3.604218058523395,-62499999.99999999,-141.07231288547976
tier2,dumbbell,6,0.05,6,0,136.98814805545726,tier2-dumbbell-d6-nz0.05-s0-g19,0.4999214278719497,1.2649984517323964,0.499569478062422,0.7469848482519271,6.877626000265355,9.95072592536152,5.171914787469855,116.40432930036377,-4.775393684924951,-0.0,-58.99908147527642,0.4999214278719497,1.2649984517323964,0.499569478062422,0.7469848482519271,6.877626000265355,9.95072592536152,5.171914787469855,116.40432930036377,-4.775393684924951,-0.0,-58.99908147527642,0.4999214278719497,1.2649984517323964,0.499569478062422,0.7469848482519271,6.877626000265355,9.95072592536152,5.171914787469855,116.40432930036377,-4.775393684924951,-0.0,-58.99908147527642,0.4999214278719497,1.2649984517323964,0.499569478062422,0.7469848482519271,6.877626000265355,9.95072592536152,5.171914787469855,116.40432930036377,-4.775393684924951,-0.0,-58.99908147527642
tier2,dumbbell,6,0.05,6,0,140.50075839873293,tier2-dumbbell-d6-nz0.05-s0-g19,0.4989477074861345,0.8898383544594871,0.4986872881843738,0.5831349685818812,5.744801969860159,8.81861191921684,2.5073177320566393,49.072094621425634,-3.927458139235608,-0.0,-127.09537361363896,0.4989477074861345,0.8898383544594871,0.4986872881843738,0.5831349685818812,5.744801969860159,8.81861191921684,2.5073177320566393,49.072094621425634,-3.927458139235608,-0.0,-127.09537361363896,0.4989477074861345,0.8898383544594871,0.4986872881843738,0.5831349685818812,5.744801969860159,8.81861191921684,2.5073177320566393,49.072094621425634,-3.927458139235608,-0.0,-127.09537361363896,0.4989477074861345,0.8898383544594871,0.4986872881843738,0.5831349685818812,5.744801969860159,8.81861191921684,2.5073177320566393,49.072094621425634,-3.927458139235608,-0.0,-127.09537361363896
tier2,dumbbell,6,0.05,6,0,144.3585194770186,tier2-dumbbell-d6-nz0.05-s0-g19,0.4998593307535243,1.2438721095590068,0.49977028338053053,1.0364678983801447,7.36506361839416,10.299130263947793,2.4380343821586408,91.47763060140453,-3.7159353886795943,-0.0,-144.42596524303104,0.4998593307535243,1.2438721095590068,0.49977028338053053,1.0364678983801447,7.36506361839416,10.299130263947793,2.4380343821586408,91.47763060140453,-3.7159353886795943,-0.0,-144.42596524303104,0.4998593307535243,1.2438721095590068,0.49977028338053053,1.0364678983801447,7.36506361839416,10.299130263947793,2.4380343821586408,91.47763060140453,-3.7159353886795943,-0.0,-144.42596524303104,0.4998593307535243,1.2438721095590068,0.49977028338053053,1.0364678983801447,7.36506361839416,10.299130263947793,2.4380343821586408,91.47763060140453,-3.7159353886795943,-0.0,-144.42596524303104
tier2,dumbbell,6,0.05,6,0,147.46370719406707,tier2-dumbbell-d6-nz0.05-s0-g19,0.4998982547808051,1.3374333050549279,0.49983177933338874,1.0060067343790622,7.540166554841835,10.424318044767547,3.6337713112112655,99.49327700021438,-3.9798990431678716,-0.0,-108.85039642710399,0.4998982547808051,1.3374333050549279,0.49983177933338874,1.0060067343790622,7.540166554841835,10.424318044767547,3.6337713112112655,99.49327700021438,-3.9798990431678716,-0.0,-108.85039642710399,0.4998982547808051,1.3374333050549279,0.49983177933338874,1.0060067343790622,7.540166554841835,10.424318044767547,3.6337713112112655,99.49327700021438,-3.9798990431678716,-0.0,-108.85039642710399,0.4998982547808051,1.3374333050549279,0.49983177933338874,1.0060067343790622,7.540166554841835,10.424318044767547,3.6337713112112655,99.49327700021438,-3.9798990431678716,-0.0,-108.85039642710399
tier2,dumbbell,6,0.05,6,0,150.161406799362,tier2-dumbbell-d6-nz0.05-s0-g19,0.49989542088648087,1.1618207951425394,0.4997419816970844,0.8819824652195073,6.654381681936108,9.463591290034703,4.593415187361694,64.67141778171852,-4.319908944860601,-0.0,-147.3398350998285,0.49989542088648087,1.1618207951425394,0.4997419816970844,0.8819824652195073,6.654381681936108,9.463591290034703,4.593415187361694,64.67141778171852,-4.319908944860601,-0.0,-147.3398350998285,0.49989542088648087,1.1618207951425394,0.4997419816970844,0.8819824652195073,6.654381681936108,9.463591290034703,4.593415187361694,64.67141778171852,-4.319908944860601,-0.0,-147.3398350998285,0.49989542088648087,1.1618207951425394,0.4997419816970844,0.8819824652195073,6.654381681936108,9.463591290034703,4.593415187361694,64.67141778171852,-4.319908944860601,-0.0,-147.3398350998285
tier2,dumbbell,6,0.05,6,0,152.84712615134939,tier2-dumbbell-d6-nz0.05-s0-g19,0.4998464294589672,1.441466262351094,0.4991640679176529,0.9246903885402749,6.398620332807214,9.223029781879058,3.910722867264492,66.30635966069995,-4.78184840737613,-0.0,-178.92996757503394,0.4998464294589672,1.441466262351094,0.4991640679176529,0.9246903885402749,6.398620332807214,9.223029781879058,3.910722867264492,66.30635966069995,-4.78184840737613,-0.0,-178.92996757503394,0.4998464294589672,1.441466262351094,0.4991640679176529,0.9246903885402749,6.398620332807214,9.223029781879058,3.910722867264492,66.30635966069995,-4.78184840737613,-0.0,-178.92996757503394,0.4998464294589672,1.441466262351094,0.4991640679176529,0.9246903885402749,6.398620332807214,9.223029781879058,3.910722867264492,66.30635966069995,-4.78184840737613,-0.0,-178.92996757503394
tier2,dumbbell,6,0.05,6,0,154.53953042551512,tier2-dumbbell-d6-nz0.05-s0-g19,0.49922008231224946,1.195197935669301,0.4995765537357192,0.8567462856554661,7.193067973045049,9.842695639938873,0.41413323100234234,39.229606540431604,-2.7196247477677207,-0.0,-135.77320060246396,0.49922008231224946,1.195197935669301,0.4995765537357192,0.8567462856554661,7.193067973045049,9.842695639938873,0.41413323100234234,39.229606540431604,-2.7196247477677207,-0.0,-135.77320060246396,0.49922008231224946,1.195197935669301,0.4995765537357192,0.8567462856554661,7.193067973045049,9.842695639938873,0.41413323100234234,39.229606540431604,-2.7196247477677207,-0.0,-135.77320060246396,0.49922008231224946,1.195197935669301,0.4995765537357192,0.8567462856554661,7.193067973045049,9.842695639938873,0.41413323100234234,39.229606540431604,-2.7196247477677207,-0.0,-135.77320060246396
tier2,dumbbell,6,0.05,6,0,155.69068243036435,tier2-dumbbell-d6-nz0.05-s0-g19,0.49968363884804223,1.2621265078127222,0.4995738947588009,0.9365142442532703,7.199700557520421,9.932432358620444,3.034251214609163,66.3585186723838,-4.376721261088187,-0.0,-254.33969653918126,0.49968363884804223,1.2621265078127222,0.4995738947588009,0.9365142442532703,7.199700557520421,9.932432358620444,3.034251214609163,66.3585186723838,-4.376721261088187,-0.0,-254.33969653918126,0.49968363884804223,1.2621265078127222,0.4995738947588009,0.9365142442532703,7.199700557520421,9.932432358620444,3.034251214609163,66.3585186723838,-4.376721261088187,-0.0,-254.33969653918126,0.49968363884804223,1.2621265078127222,0.4995738947588009,0.9365142442532703,7.199700557520421,9.932432358620444,3.034251214609163,66.3585186723838,-4.376721261088187,-0.0,-254.33969653918126
tier2,dumbbell,6,0.05,6,0,156.5244359954957,tier2-dumbbell-d6-nz0.05-s0-g19,0.499429607068012,1.2590807469373748,0.49927537472704575,1.0420937595191389,7.459926898631083,9.87904847892214,1.3830754369112677,62.94900740217691,-2.5815954226849738,-0.0,-146.24566266130716,0.499429607068012,1.2590807469373748,0.49927537472704575,1.0420937595191389,7.459926898631083,9.87904847892214,1.3830754369112677,62.94900740217691,-2.5815954226849738,-0.0,-146.24566266130716,0.499429607068012,1.2590807469373748,0.49927537472704575,1.0420937595191389,7.459926898631083,9.87904847892214,1.3830754369112677,62.94900740217691,-2.5815954226849738,-0.0,-146.24566266130716,0.499429607068012,1.2590807469373748,0.49927537472704575,1.0420937595191389,7.459926898631083,9.87904847892214,1.3830754369112677,62.94900740217691,-2.5815954226849738,-0.0,-146.24566266130716
tier2,dumbbell,6,0.05,6,0,156.8357379866982,tier2-dumbbell-d6-nz0.05-s0-g19,0.49366029127342625,0.7227689223772352,0.4921543829835837,0.3804928962160232,7.802821405544761,10.050001082898884,0.8286272972185383,46.55177115208853,-3.0034140593790566,-0.0,1.3467149210463436,0.49366029127342625,0.7227689223772352,0.4921543829835837,0.3804928962160232,7.802821405544761,10.050001082898884,0.8286272972185383,46.55177115208853,-3.0034140593790566,-0.0,1.3467149210463436,0.49366029127342625,0.7227689223772352,0.4921543829835837,0.3804928962160232,7.802821405544761,10.050001082898884,0.8286272972185383,46.55177115208853,-3.0034140593790566,-0.0,1.3467149210463436,0.49366029127342625,0.7227689223772352,0.4921543829835837,0.3804928962160232,7.802821405544761,10.050001082898884,0.8286272972185383,46.55177115208853,-3.0034140593790566,-0.0,1.3467149210463436
tier2,dumbbell,6,0.15,6,0,-291.8038133538187,tier2-dumbbell-d6-nz0.15-s0-g20,-0.32576938595998184,-0.6775549725377193,-0.19579590432769017,0.3226016595689808,-0.8048754688936238,-0.7410407931626588,-6.77534114919898,-1.617805487740097,-6.8698970911113495,-999999999.9999999,-161.86128926185575,-0.32576938595998184,-0.6775549725377193,-0.19579590432769017,0.3226016595689808,-0.8048754688936238,-0.7410407931626588,-6.77534114919898,-1.617805487740097,-6.8698970911113495,-999999999.9999999,-161.86128926185575,-0.32576938595998184,-0.6775549725377193,-0.19579590432769017,0.3226016595689808,-0.8048754688936238,-0.7410407931626588,-6.77534114919898,-1.617805487740097,-6.8698970911113495,-999999999.9999999,-161.86128926185575,-0.32576938595998184,-0.6775549725377193,-0.19579590432769017,0.3226016595689808,-0.8048754688936238,-0.7410407931626588,-6.77534114919898,-1.617805487740097,-6.8698970911113495,-999999999.9999999,-161.86128926185575
tier2,dumbbell,6,0.15,6,0,48.83040817678095,tier2-dumbbell-d6-nz0.15-s0-g20,0.4866086218516771,0.39516636184533227,0.48640545656579215,0.49729865388797734,6.321918183236628,9.358674537841988,-1.085660775575896,144.77940317048586,-5.3036055320722815,-0.0,-48.2292546998047,0.4866086218516771,0.39516636184533227,0.48640545656579215,0.49729865388797734,6.321918183236628,9.358674537841988,-1.085660775575896,144.77940317048586,-5.3036055320722815,-0.0,-48.2292546998047,0.4866086218516771,0.39516636184533227,0.48640545656579215,0.49729865388797734,6.321918183236628,9.358674537841988,-1.085660775575896,144.77940317048586,-5.3036055320722815,-0.0,-48.2292546998047,0.4866086218516771,0.39516636184533227,0.48640545656579215,0.49729865388797734,6.321918183236628,9.358674537841988,-1.085660775575896,144.77940317048586,-5.3036055320722815,-0.0,-48.2292546998047
tier2,dumbbell,6,0.15,6,0,57.67505809847896,tier2-dumbbell-d6-nz0.15-s0-g20,0.4926808152044775,0.5797273640397353,0.4953216262534541,0.4688578422306389,6.139844328516219,9.913220712765927,-0.0878526158640428,117.2565554269713,-5.3397650014365565,-0.0,-51.41259206537228,0.4926808152044775,0.5797273640397353,0.4953216262534541,0.4688578422306389,6.139844328516219,9.913220712765927,-0.0878526158640428,117.2565554269713,-5.3397650014365565,-0.0,-51.41259206537228,0.4926808152044775,0.5797273640397353,0.4953216262534541,0.4688578422306389,6.139844328516219,9.913220712765927,-0.0878526158640428,117.2565554269713,-5.3397650014365565,-0.0,-51.41259206537228,0.4926808152044775,0.5797273640397353,0.4953216262534541,0.4688578422306389,6.139844328516219,9.913220712765927,-0.0878526158640428,117.2565554269713,-5.3397650014365565,-0.0,-51.41259206537228
tier2,dumbbell,6,0.15,6,0,67.04581703290371,tier2-dumbbell-d6-nz0.15-s0-g20,0.4869413711291405,0.3171701139270339,0.494625813804884,0.37606321925887326,7.136530871359672,10.349714231749708,-0.1265754587420031,109.25841772498211,-5.420111408425906,-0.0,0.47706778712022363,0.4869413711291405,0.3171701139270339,0.494625813804884,0.37606321925887326,7.136530871359672,10.349714231749708,-0.1265754587420031,109.25841772498211,-5.420111408425906,-0.0,0.47706778712022363,0.4869413711291405,0.3171701139270339,0.494625813804884,0.37606321925887326,7.136530871359672,10.349714231749708,-0.1265754587420031,109.25841772498211,-5.420111408425906,-0.0,0.47706778712022363,0.4869413711291405,0.3171701139270339,0.494625813804884,0.37606321925887326,7.136530871359672,10.349714231749708,-0.1265754587420031,109.25841772498211,-5.420111408425906,-0.0,0.47706778712022363
tier2,dumbbell,6,0.15,6,0,77.74678499101144,tier2-dumbbell-d6-nz0.15-s0-g20,0.4817324154438444,0.26031984016142323,0.48711313903354947,0.1501832042749748,8.830389381052385,10.758182031841763,-5.318253591383002,95.92596259903117,-4.418836685330655,-0.0,0.750282802514302,0.4817324154438444,0.26031984016142323,0.48711313903354947,0.1501832042749748,8.830389381052385,10.758182031841763,-5.318253591383002,95.92596259903117,-4.418836685330655,-0.0,0.750282802514302,0.4817324154438444,0.26031984016142323,0.48711313903354947,0.1501832042749748,8.830389381052385,10.758182031841763,-5.318253591383002,95.92596259903117,-4.418836685330655,-0.0,0.750282802514302,0.4817324154438444,0.26031984016142323,0.48711313903354947,0.1501832042749748,8.830389381052385,10.758182031841763,-5.318253591383002,95.92596259903117,-4.418836685330655,-0.0,0.750282802514302
tier2,dumbbell,6,0.15,6,0,84.407719033991,tier2-dumbbell-d6-nz0.15-s0-g20,0.4760334352042991,-0.0743706765780906,0.4786516791185377,0.13404665354114828,8.980899546949692,10.78072460003997,-1.0301417241055655,126.6820054594075,-4.836030986910945,-0.0,1.1436468894627432,0.4760334352042991,-0.0743706765780906,0.4786516791185377,0.13404665354114828,8.980899546949692,10.78072460003997,-1.0301417241055655,126.6820054594075,-4.836030986910945,-0.0,1.1436468894627432,0.4760334352042991,-0.0743706765780906,0.4786516791185377,0.13404665354114828,8.980899546949692,10.78072460003997,-1.0301417241055655,126.6820054594075,-4.836030986910945,-0.0,1.1436468894627432,0.4760334352042991,-0.0743706765780906,0.4786516791185377,0.13404665354114828,8.980899546949692,10.78072460003997,-1.0301417241055655,126.6820054594075,-4.836030986910945,-0.0,1.1436468894627432
tier2,dumbbell,6,0.15,6,0,91.57836678044738,tier2-dumbbell-d6-nz0.15-s0-g20,0.49881363477072793,1.0992241396237517,0.4990557727541901,0.8288305428212641,7.885845149768803,10.548111311685124,-1.0033891930228012,96.13991284873346,-3.921935833742066,-0.0,-99.49526339291056,0.49881363477072793,1.0992241396237517,0.4990557727541901,0.8288305428212641,7.885845149768803,10.548111311685124,-1.0033891930228012,96.13991284873346,-3.921935833742066,-0.0,-99.49526339291056,0.49881363477072793,1.0992241396237517,0.4990557727541901,0.8288305428212641,7.885845149768803,10.548111311685124,-1.0033891930228012,96.13991284873346,-3.921935833742066,-0.0,-99.49526339291056,0.49881363477072793,1.0992241396237517,0.4990557727541901,0.8288305428212641,7.885845149768803,10.548111311685124,-1.0033891930228012,96.13991284873346,-3.921935833742066,-0.0,-99.49526339291056
tier2,dumbbell,6,0.15,6,0,100.81209851250203,tier2-dumbbell-d6-nz0.15-s0-g20,0.49922696285754087,1.1251541126669595,0.4990992336753325,0.7572503978924128,8.009595260305588,10.300583075801633,-1.9847404748497663,84.84333409711003,-3.7976596587844815,-0.0,-174.37468866691995,0.49922696285754087,1.1251541126669595,0.4990992336753325,0.7572503978924128,8.009595260305588,10.300583075801633,-1.9847404748497663,84.84333409711003,-3.7976596587844815,-0.0,-174.37468866691995,0.49922696285754087,1.1251541126669595,0.4990992336753325,0.7572503978924128,8.009595260305588,10.300583075801633,-1.9847404748497663,84.84333409711003,-3.7976596587844815,-0.0,-174.37468866691995,0.49922696285754087,1.1251541126669595,0.4990992336753325,0.7572503978924128,8.009595260305588,10.300583075801633,-1.9847404748497663,84.84333409711003,-3.7976596587844815,-0.0,-174.37468866691995
tier2,dumbbell,6,0.15,6,0,106.23853967903165,tier2-dumbbell-d6-nz0.15-s0-g20,0.4864456294254085,0.48798230546747234,0.48750654219376377,0.31879061219366367,8.635911946333895,10.775169082950292,-2.8508632852173466,81.7226993315898,-3.2315919662796015,-0.0,1.0426996893498013,0.4864456294254085,0.48798230546747234,0.48750654219376377,0.31879061219366367,8.635911946333895,10.775169082950292,-2.8508632852173466,81.7226993315898,-3.2315919662796015,-0.0,1.0426996893498013,0.4864456294254085,0.48798230546747234,0.48750654219376377,0.31879061219366367,8.635911946333895,10.775169082950292,-2.8508632852173466,81.7226993315898,-3.2315919662796015,-0.0,1.0426996893498013,0.4864456294254085,0.48798230546747234,0.48750654219376377,0.31879061219366367,8.635911946333895,10.775169082950292,-2.8508632852173466,81.7226993315898,-3.2315919662796015,-0.0,1.0426996893498013
tier2,dumbbell,6,0.15,6,0,111.56842353254179,tier2-dumbbell-d6-nz0.15-s0-g20,0.49730688669721956,1.1069236770984026,0.4983597851026087,0.73262262791189,8.86827722358434,11.254069025960364,-1.8313209039879101,99.05411763320708,-3.418295249660591,-0.0,-44.57397013561839,0.49730688669721956,1.1069236770984026,0.4983597851026087,0.73262262791189,8.86827722358434,11.254069025960364,-1.8313209039879101,99.05411763320708,-3.418295249660591,-0.0,-44.57397013561839,0.49730688669721956,1.1069236770984026,0.4983597851026087,0.73262262791189,8.86827722358434,11.254069025960364,-1.8313209039879101,99.05411763320708,-3.418295249660591,-0.0,-44.57397013561839,0.49730688669721956,1.1069236770984026,0.4983597851026087,0.73262262791189,8.86827722358434,11.254069025960364,-1.8313209039879101,99.05411763320708,-3.418295249660591,-0.0,-44.57397013561839
tier2,dumbbell,6,0.15,6,0,117.79345544369873,tier2-dumbbell-d6-nz0.15-s0-g20,0.49849879920679285,1.1196461977602876,0.4989672843700802,0.8196376289103016,7.567983724659453,10.373284816834756,-2.125424232926612,83.08034175038127,-4.046577236799455,-0.0,-227.2910384223143,0.49849879920679285,1.1196461977602876,0.4989672843700802,0.8196376289103016,7.567983724659453,10.373284816834756,-2.125424232926612,83.08034175038127,-4.046577236799455,-0.0,-227.2910384223143,0.49849879920679285,1.1196461977602876,0.4989672843700802,0.8196376289103016,7.567983724659453,10.373284816834756,-2.125424232926612,83.08034175038127,-4.046577236799455,-0.0,-227.2910384223143,0.49849879920679285,1.1196461977602876,0.4989672843700802,0.8196376289103016,7.567983724659453,10.373284816834756,-2.125424232926612,83.08034175038127,-4.046577236799455,-0.0,-227.2910384223143
tier2,dumbbell,6,0.15,6,0,122.08017390452035,tier2-dumbbell-d6-nz0.15-s0-g20,0.4994354254981832,1.0299044292344393,0.4994497588960197,0.7585308419348027,8.61836870973951,10.488365430474492,-2.4672440680438212,73.51428667030514,-3.4757960255750167,-0.0,-51.030497627264346,0.4994354254981832,1.0299044292344393,0.4994497588960197,0.7585308419348027,8.61836870973951,10.488365430474492,-2.4672440680438212,73.51428667030514,-3.4757960255750167,-0.0,-51.030497627264346,0.4994354254981832,1.0299044292344393,0.4994497588960197,0.7585308419348027,8.61836870973951,10.488365430474492,-2.4672440680438212,73.51428667030514,-3.4757960255750167,-0.0,-51.030497627264346,0.4994354254981832,1.0299044292344393,0.4994497588960197,0.7585308419348027,8.61836870973951,10.488365430474492,-2.4672440680438212,73.51428667030514,-3.4757960255750167,-0.0,-51.030497627264346
