kind,dim,seed,noise,p,score,ks
dumbbell,5,1,0.0,127,0.00040489702614167344,88.20310018425741
dumbbell,5,1,0.0,13,0.002283672707757249,90.31699827598891
dumbbell,5,1,0.0,630,-0.0028911622902898296,92.07686228003853
dumbbell,5,1,0.0,1090,0.0016654499623081631,94.69055578368926
dumbbell,5,1,0.0,621,0.0,97.07072449477151
dumbbell,5,1,0.0,219,0.0,99.12366400685976
dumbbell,5,1,0.0,426,0.0,101.59658265210356
dumbbell,5,1,0.0,205,-0.0003728557338935033,103.0535903900241
dumbbell,5,1,0.0,226,0.0,104.74076241851164
dumbbell,5,1,0.0,179,0.0,106.45630403762505
dumbbell,5,1,0.0,692,0.003418563495453466,108.12915972927945
dumbbell,5,1,0.0,869,0.0,109.88495630790645
dumbbell,5,1,0.0,129,-0.002580253403981679,111.04977343428409
dumbbell,5,1,0.0,1135,0.0008716924542067177,112.02717453615053
dumbbell,5,1,0.0,530,-0.008535781102891882,112.87728803293027
dumbbell,5,1,0.0,1146,0.0048678853685415885,113.61984856809624
dumbbell,5,1,0.0,1028,-0.014417227693109685,114.16183974267702
dumbbell,5,1,0.0,936,-0.002556115777703167,114.53661027598632
dumbbell,5,1,0.0,434,-0.011829120021452807,114.6862275197369
dumbbell,5,1,0.0,1219,-0.007175149611390739,114.73885904840007
dumbbell,5,1,0.15,358,0.0,-226.73989372103873
dumbbell,5,1,0.15,1123,0.0,-24.49407245850461
dumbbell,5,1,0.15,1101,0.0,31.06439192123521
dumbbell,5,1,0.15,1022,0.0,35.970929166558896
dumbbell,5,1,0.15,501,0.0,38.898577673382334
dumbbell,5,1,0.15,466,0.0,41.83279059403986
dumbbell,5,1,0.15,228,-0.014045292125419863,44.74344688716575
dumbbell,5,1,0.15,1208,0.0,47.66194299636955
dumbbell,5,1,0.15,1127,0.0,51.26785497965181
dumbbell,5,1,0.15,613,0.0,54.030899639630164
dumbbell,5,1,0.15,1316,-0.05262880307786377,58.101246575553255
dumbbell,5,1,0.15,1279,0.0,61.724460133395105
dumbbell,5,1,0.15,1126,0.0,64.67887533409298
dumbbell,5,1,0.15,1317,0.0,68.56763610673255
dumbbell,5,1,0.15,897,0.0,70.84344057713771
dumbbell,5,1,0.15,1166,0.0,73.41206105063878
dumbbell,5,1,0.15,28,-0.0046598163788479675,77.05858631004605
dumbbell,5,1,0.15,8,-0.002163409285170878,80.14137587596663
dumbbell,5,1,0.15,746,0.0,82.49952930152352
dumbbell,5,1,0.15,1082,0.0,86.02577296473804
dumbbell,5,1,0.15,127,0.0,88.20310018425741
dumbbell,5,1,0.15,13,-0.0010978187583794256,90.31699827598891
dumbbell,5,1,0.15,630,0.0,92.07686228003853
dumbbell,5,1,0.15,1090,0.0006473049520041435,94.69055578368926
dumbbell,5,1,0.15,621,0.0,97.07072449477151
dumbbell,5,1,0.15,219,-0.012017460306329733,99.12366400685976
dumbbell,5,1,0.15,426,0.0,101.59658265210356
dumbbell,5,1,0.15,205,0.0,103.0535903900241
dumbbell,5,1,0.15,226,0.0,104.74076241851164
dumbbell,5,1,0.15,179,0.0,106.45630403762505
dumbbell,5,1,0.15,692,0.007138545885805793,108.12915972927945
dumbbell,5,1,0.15,869,0.00142965618769475,109.88495630790645
dumbbell,5,1,0.15,129,0.0,111.04977343428409
dumbbell,5,1,0.15,1135,0.0,112.02717453615053
dumbbell,5,1,0.15,530,0.0,112.87728803293027
dumbbell,5,1,0.15,1146,0.0,113.61984856809624
dumbbell,5,1,0.15,1028,-0.05355027409297938,114.16183974267702
dumbbell,5,1,0.15,936,0.0,114.53661027598632
dumbbell,5,1,0.15,434,0.0,114.6862275197369
dumbbell,5,1,0.15,1219,-0.004214385932958649,114.73885904840007
dumbbell,6,0,0.0,518,0.0,-291.8038133538187
dumbbell,6,0,0.0,321,0.0,8.828667202911184
dumbbell,6,0,0.0,1327,0.0,50.6310310255584
dumbbell,6,0,0.0,447,0.0,55.7922411953774
dumbbell,6,0,0.0,1234,0.0,61.05523774890113
dumbbell,6,0,0.0,571,0.003729222885841179,66.36320510893357
dumbbell,6,0,0.0,1008,0.0,72.45901695377583
dumbbell,6,0,0.0,248,0.0,79.0117439653137
dumbbell,6,0,0.0,345,0.0,82.4083542296966
dumbbell,6,0,0.0,628,0.0,86.8316429442657
dumbbell,6,0,0.0,1017,0.0,90.61311897149214
dumbbell,6,0,0.0,98,0.0,96.34631532220617
dumbbell,6,0,0.0,231,0.0,100.91519261048394
dumbbell,6,0,0.0,540,0.0,104.08570347186927
dumbbell,6,0,0.0,800,0.0,107.5675996456337
dumbbell,6,0,0.0,142,0.0,111.02660552655148
dumbbell,6,0,0.0,700,0.0,114.7230688372688
dumbbell,6,0,0.0,1265,0.0,117.85499406499288
dumbbell,6,0,0.0,834,0.0,120.32834414982658
dumbbell,6,0,0.0,318,0.0,123.53098477903407
dumbbell,6,0,0.0,743,0.0,126.28144964162531
dumbbell,6,0,0.0,464,0.0,129.7106936730254
dumbbell,6,0,0.0,338,0.0,132.87911861234207
dumbbell,6,0,0.0,617,0.0,135.20749767871072
dumbbell,6,0,0.0,304,0.0,137.48034423259426
dumbbell,6,0,0.0,346,0.0,139.2710007995441
dumbbell,6,0,0.0,820,0.0,141.84632852785668
dumbbell,6,0,0.0,1009,0.0,144.10355731123872
dumbbell,6,0,0.0,577,0.0,145.83910480725092
dumbbell,6,0,0.0,715,0.0,147.81805404809361
dumbbell,6,0,0.0,1391,0.0,149.60950608913606
dumbbell,6,0,0.0,285,0.0,150.68423720641806
dumbbell,6,0,0.0,1107,0.0,152.5700195718071
dumbbell,6,0,0.0,6,0.0,153.6764165923791
dumbbell,6,0,0.0,1334,0.0,154.55847790463787
dumbbell,6,0,0.0,607,0.0,155.2781922570974
dumbbell,6,0,0.0,43,0.0,155.9144193421372
dumbbell,6,0,0.0,1325,0.0,156.3849772249638
dumbbell,6,0,0.0,1245,0.0,156.71860397751448
dumbbell,6,0,0.0,990,0.0,156.8357379866982
dumbbell,6,0,0.15,518,0.0,-291.8038133538187
dumbbell,6,0,0.15,321,0.0,8.828667202911184
dumbbell,6,0,0.15,1327,0.0,50.6310310255584
dumbbell,6,0,0.15,447,0.0,55.7922411953774
dumbbell,6,0,0.15,1234,0.0,61.05523774890113
dumbbell,6,0,0.15,571,-0.007734304927273214,66.36320510893357
dumbbell,6,0,0.15,1008,0.0,72.45901695377583
dumbbell,6,0,0.15,248,0.00014239031261900972,79.0117439653137
dumbbell,6,0,0.15,345,0.0,82.4083542296966
dumbbell,6,0,0.15,628,0.0,86.8316429442657
dumbbell,6,0,0.15,1017,0.0,90.61311897149214
dumbbell,6,0,0.15,98,0.0,96.34631532220617
dumbbell,6,0,0.15,231,0.0,100.91519261048394
dumbbell,6,0,0.15,540,0.0,104.08570347186927
dumbbell,6,0,0.15,800,0.0,107.5675996456337
dumbbell,6,0,0.15,142,0.0,111.02660552655148
dumbbell,6,0,0.15,700,0.0,114.7230688372688
dumbbell,6,0,0.15,1265,0.0,117.85499406499288
dumbbell,6,0,0.15,834,-0.0020482272128089403,120.32834414982658
dumbbell,6,0,0.15,318,0.0,123.53098477903407
dumbbell,6,0,0.15,743,-0.00562064999580314,126.28144964162531
dumbbell,6,0,0.15,464,0.0,129.7106936730254
dumbbell,6,0,0.15,338,0.0,132.87911861234207
dumbbell,6,0,0.15,617,0.0,135.20749767871072
dumbbell,6,0,0.15,304,0.0,137.48034423259426
dumbbell,6,0,0.15,346,0.0,139.2710007995441
dumbbell,6,0,0.15,820,0.0,141.84632852785668
dumbbell,6,0,0.15,1009,0.0,144.10355731123872
dumbbell,6,0,0.15,577,0.0,145.83910480725092
dumbbell,6,0,0.15,715,0.0,147.81805404809361
dumbbell,6,0,0.15,1391,-0.00495781064941778,149.60950608913606
dumbbell,6,0,0.15,285,0.0,150.68423720641806
dumbbell,6,0,0.15,1107,0.0,152.5700195718071
dumbbell,6,0,0.15,6,0.0,153.6764165923791
dumbbell,6,0,0.15,1334,0.0,154.55847790463787
dumbbell,6,0,0.15,607,0.0,155.2781922570974
dumbbell,6,0,0.15,43,0.0,155.9144193421372
dumbbell,6,0,0.15,1325,0.0,156.3849772249638
dumbbell,6,0,0.15,1245,0.0,156.71860397751448
dumbbell,6,0,0.15,990,0.0,156.8357379866982
dumbbell,6,1,0.0,303,0.0,-289.66944857916826
dumbbell,6,1,0.0,1123,0.0,4.0243535344616586
dumbbell,6,1,0.0,323,0.0,49.63784149020634
dumbbell,6,1,0.0,184,0.0,57.746698234737785
dumbbell,6,1,0.0,9,0.0,62.94646077127822
dumbbell,6,1,0.0,617,0.0,67.526235136716
dumbbell,6,1,0.0,1098,0.0,71.65608826652664
dumbbell,6,1,0.0,632,0.0,76.8540967840591
dumbbell,6,1,0.0,1347,0.0,81.5815279562181
dumbbell,6,1,0.0,55,0.0,85.78027780826446
dumbbell,6,1,0.0,242,-0.004705086354948214,90.43693142995784
dumbbell,6,1,0.0,1104,0.0,95.73331089870379
dumbbell,6,1,0.0,646,0.0,99.16385101458573
dumbbell,6,1,0.0,825,0.0,103.97268134018837
dumbbell,6,1,0.0,1214,0.0,106.64743793351177
dumbbell,6,1,0.0,1166,0.0,109.83299277475045
dumbbell,6,1,0.0,28,0.0,114.34224759558315
dumbbell,6,1,0.0,1323,-0.01459599893964718,118.07937324883831
dumbbell,6,1,0.0,1165,0.0,120.82750155278671
dumbbell,6,1,0.0,821,0.0,125.02247035282237
dumbbell,6,1,0.0,1075,0.0,127.15793084859237
dumbbell,6,1,0.0,1134,0.0,130.18103318101828
dumbbell,6,1,0.0,200,0.0,132.1369740730475
dumbbell,6,1,0.0,691,0.0,134.99622109720116
dumbbell,6,1,0.0,467,0.0,137.38907245436212
dumbbell,6,1,0.0,1024,0.0,140.19352124718014
dumbbell,6,1,0.0,991,0.0,142.7494488562072
dumbbell,6,1,0.0,117,0.0,144.40644380745172
dumbbell,6,1,0.0,1231,0.0,146.4854926798215
dumbbell,6,1,0.0,444,0.0,148.41736774470962
dumbbell,6,1,0.0,832,0.0,150.4287379691111
dumbbell,6,1,0.0,353,0.0,152.05887811960875
dumbbell,6,1,0.0,1315,0.0,153.49672023541842
dumbbell,6,1,0.0,711,-0.0016683650206299055,154.31667782505423
dumbbell,6,1,0.0,715,-0.025457109677785632,155.33652479847717
dumbbell,6,1,0.0,174,0.008017725029802124,156.13375652131077
dumbbell,6,1,0.0,1351,0.0,156.70099499642325
dumbbell,6,1,0.0,686,0.0,157.0892985697758
dumbbell,6,1,0.0,1047,0.0,157.30139847191577
dumbbell,6,1,0.0,579,-0.001110330533366205,157.35492582271633
dumbbell,6,1,0.15,303,0.0,-289.66944857916826
dumbbell,6,1,0.15,1123,0.0,4.0243535344616586
dumbbell,6,1,0.15,323,0.0,49.63784149020634
dumbbell,6,1,0.15,184,0.0,57.746698234737785
dumbbell,6,1,0.15,9,0.0,62.94646077127822
dumbbell,6,1,0.15,617,0.00045355327813265817,67.526235136716
dumbbell,6,1,0.15,1098,0.0,71.65608826652664
dumbbell,6,1,0.15,632,0.0,76.8540967840591
dumbbell,6,1,0.15,1347,0.0,81.5815279562181
dumbbell,6,1,0.15,55,0.0,85.78027780826446
dumbbell,6,1,0.15,242,0.0,90.43693142995784
dumbbell,6,1,0.15,1104,0.0,95.73331089870379
dumbbell,6,1,0.15,646,0.0,99.16385101458573
dumbbell,6,1,0.15,825,0.0,103.97268134018837
dumbbell,6,1,0.15,1214,0.0,106.64743793351177
dumbbell,6,1,0.15,1166,0.0,109.83299277475045
dumbbell,6,1,0.15,28,0.0,114.34224759558315
dumbbell,6,1,0.15,1323,-0.0007668665841464445,118.07937324883831
dumbbell,6,1,0.15,1165,0.0,120.82750155278671
dumbbell,6,1,0.15,821,0.0,125.02247035282237
dumbbell,6,1,0.15,1075,0.0,127.15793084859237
dumbbell,6,1,0.15,1134,0.0,130.18103318101828
dumbbell,6,1,0.15,200,0.0,132.1369740730475
dumbbell,6,1,0.15,691,0.0,134.99622109720116
dumbbell,6,1,0.15,467,0.0,137.38907245436212
dumbbell,6,1,0.15,1024,0.0,140.19352124718014
dumbbell,6,1,0.15,991,0.0,142.7494488562072
dumbbell,6,1,0.15,117,0.0,144.40644380745172
dumbbell,6,1,0.15,1231,0.0,146.4854926798215
dumbbell,6,1,0.15,444,0.0,148.41736774470962
dumbbell,6,1,0.15,832,0.0,150.4287379691111
dumbbell,6,1,0.15,353,0.0,152.05887811960875
dumbbell,6,1,0.15,1315,0.0,153.49672023541842
dumbbell,6,1,0.15,711,0.0027016720399525296,154.31667782505423
dumbbell,6,1,0.15,715,0.0075951273540430814,155.33652479847717
dumbbell,6,1,0.15,174,0.009130435058570911,156.13375652131077
dumbbell,6,1,0.15,1351,0.0,156.70099499642325
dumbbell,6,1,0.15,686,0.0,157.0892985697758
dumbbell,6,1,0.15,1047,0.0,157.30139847191577
dumbbell,6,1,0.15,579,0.0,157.35492582271633
necklace,3,0,0.0,281,0.0010326033423494162,-111.95055033031049
necklace,3,0,0.0,872,-0.0032017580777177097,-97.02479728432698
necklace,3,0,0.0,773,0.014601375624041908,-62.31050771980411
necklace,3,0,0.0,166,0.0038725142758712083,-42.05148985448409
necklace,3,0,0.0,768,-0.00022125454628547925,-30.214442868233963
necklace,3,0,0.0,411,0.005907986951015742,-14.720024314863004
necklace,3,0,0.0,860,0.009790655716218299,-5.994636352953594
necklace,3,0,0.0,57,0.009259089529098936,0.26290976199261484
necklace,3,0,0.0,1237,0.007800048571744038,6.4190136524330645
necklace,3,0,0.0,35,0.004636642344125794,11.073194195816336
necklace,3,0,0.0,988,0.008781833476295041,15.01980083100101
necklace,3,0,0.0,1098,-0.004376727763017386,18.014337036829474
necklace,3,0,0.0,408,-0.041452527752837906,20.146547321485713
necklace,3,0,0.0,1019,0.0009124061818060886,22.737743028832497
necklace,3,0,0.0,1254,0.013256994983242214,25.316587889901026
necklace,3,0,0.0,753,0.03983486221489248,27.353477233183774
necklace,3,0,0.0,384,0.015813285294888443,29.1985303087927
necklace,3,0,0.0,1068,0.007537919803592048,30.89884977362672
necklace,3,0,0.0,1026,-0.003523670841241392,32.50780950200589
necklace,3,0,0.0,858,-0.003436110726882758,33.98593274288719
necklace,3,0,0.0,644,-0.033654346836682364,35.086973483012365
necklace,3,0,0.0,25,-0.01423850343397954,36.349258594613154
necklace,3,0,0.0,598,-0.028668601951355115,37.40043837964944
necklace,3,0,0.0,186,-0.005581016175241593,38.268053049262335
necklace,3,0,0.0,402,-0.011634063413233704,39.61612975093022
necklace,3,0,0.0,875,0.02602825762496759,40.33039178618363
necklace,3,0,0.0,1285,-0.0053415681997800585,40.90462344067876
necklace,3,0,0.0,884,0.005939729821636128,41.5542010201138
necklace,3,0,0.0,71,-0.013539823815355019,41.96564452133223
necklace,3,0,0.0,915,0.0030133584704148016,42.43742042224211
necklace,3,0,0.0,818,0.006687010352291873,42.867728170754894
necklace,3,0,0.0,131,-0.0029364083827758333,43.39295080655173
necklace,3,0,0.0,932,0.005667468571875053,43.88782447035608
necklace,3,0,0.0,105,0.002334987465225119,44.199736248858784
necklace,3,0,0.0,1364,-0.02537720108800467,44.50857472247979
necklace,3,0,0.0,873,0.003072049444196912,44.71195219854457
necklace,3,0,0.0,1030,0.010088263288098753,44.848137944039586
necklace,3,0,0.0,1135,-0.047530444969250976,44.94237410532433
necklace,3,0,0.0,468,0.0023528701492450295,45.019102126251
necklace,3,0,0.0,855,-0.017961562567872777,45.03819445954905
necklace,3,0,0.15,281,0.00046274066205272135,-111.95055033031049
necklace,3,0,0.15,872,0.0035674079461017402,-97.02479728432698
necklace,3,0,0.15,773,-0.017557224147716384,-62.31050771980411
necklace,3,0,0.15,166,-0.02025081112038208,-42.05148985448409
necklace,3,0,0.15,768,0.006551861538262448,-30.214442868233963
necklace,3,0,0.15,411,-0.04803253205262717,-14.720024314863004
necklace,3,0,0.15,860,0.0029205634597455864,-5.994636352953594
necklace,3,0,0.15,57,0.003982571707646945,0.26290976199261484
necklace,3,0,0.15,1237,-0.014333440643210186,6.4190136524330645
necklace,3,0,0.15,35,-0.004696534919751798,11.073194195816336
necklace,3,0,0.15,988,-0.02325422926417546,15.01980083100101
necklace,3,0,0.15,1098,-0.04913956958300453,18.014337036829474
necklace,3,0,0.15,408,-0.044503715775332436,20.146547321485713
necklace,3,0,0.15,1019,-0.040160355999152623,22.737743028832497
necklace,3,0,0.15,1254,-0.026159244150596804,25.316587889901026
necklace,3,0,0.15,753,-0.01847960828004285,27.353477233183774
necklace,3,0,0.15,384,-0.017270712278478265,29.1985303087927
necklace,3,0,0.15,1068,-0.011183044939928399,30.89884977362672
necklace,3,0,0.15,1026,-0.008346376208942057,32.50780950200589
necklace,3,0,0.15,858,0.009924554491324608,33.98593274288719
necklace,3,0,0.15,644,-0.07517279508267663,35.086973483012365
necklace,3,0,0.15,25,0.000346937712175404,36.349258594613154
necklace,3,0,0.15,598,-0.0020265281316588016,37.40043837964944
necklace,3,0,0.15,186,-0.0109600109389007,38.268053049262335
necklace,3,0,0.15,402,-0.008738979110753213,39.61612975093022
necklace,3,0,0.15,875,-0.015087452317550543,40.33039178618363
necklace,3,0,0.15,1285,-0.035182097638762254,40.90462344067876
necklace,3,0,0.15,884,0.021882059276969675,41.5542010201138
necklace,3,0,0.15,71,0.004447406825301422,41.96564452133223
necklace,3,0,0.15,915,-0.01079404741826399,42.43742042224211
necklace,3,0,0.15,818,-0.04823398279141219,42.867728170754894
necklace,3,0,0.15,131,0.017567104901289078,43.39295080655173
necklace,3,0,0.15,932,-0.020661210833248192,43.88782447035608
necklace,3,0,0.15,105,0.009757995534489361,44.199736248858784
necklace,3,0,0.15,1364,-0.03178772444119607,44.50857472247979
necklace,3,0,0.15,873,-0.006651002895860687,44.71195219854457
necklace,3,0,0.15,1030,-0.07423329864670028,44.848137944039586
necklace,3,0,0.15,1135,0.008381526525935608,44.94237410532433
necklace,3,0,0.15,468,0.0,45.019102126251
necklace,3,0,0.15,855,0.001945648470372291,45.03819445954905
necklace,3,1,0.0,268,0.00696152666199867,-111.10515039999011
necklace,3,1,0.0,503,-0.0059529529695780785,-94.2869751427597
necklace,3,1,0.0,600,0.013454759336875094,-63.16648561534446
necklace,3,1,0.0,147,0.009916370191589322,-44.56433748085493
necklace,3,1,0.0,25,0.0010274446245499697,-28.86663972451845
necklace,3,1,0.0,225,-0.008390535936362215,-15.862054817917233
necklace,3,1,0.0,1330,-0.007794405657114409,-9.361643795852581
necklace,3,1,0.0,965,-0.0042676494347958505,-4.0745723548008
necklace,3,1,0.0,1182,0.00170358576724201,3.1969233195136844
necklace,3,1,0.0,935,0.008764400665952288,7.6104663015103435
necklace,3,1,0.0,505,0.048113041620793724,12.492955163486291
necklace,3,1,0.0,746,0.018474414460983767,16.151634400153412
necklace,3,1,0.0,795,0.00045652282259594015,19.29831781975672
necklace,3,1,0.0,733,-0.0008511595629683288,22.41273931626598
necklace,3,1,0.0,1284,0.0008380515343745266,24.434508591997336
necklace,3,1,0.0,827,0.005105131658263533,26.82596022270526
necklace,3,1,0.0,850,0.0018364592370812768,29.039164585506796
necklace,3,1,0.0,961,0.0015593387169341444,30.65333457236857
necklace,3,1,0.0,440,-0.02080395190394331,31.80582110481769
necklace,3,1,0.0,1095,0.010736309858019905,33.05339088065954
necklace,3,1,0.0,1267,-0.010269829789955685,34.125526451890266
necklace,3,1,0.0,240,0.0068795700026496424,35.773045340375674
necklace,3,1,0.0,912,0.003445295161100183,36.65778818768994
necklace,3,1,0.0,439,0.04671016445631712,37.69305383817247
necklace,3,1,0.0,1377,-0.0008259639596878664,38.779240426958346
necklace,3,1,0.0,414,-0.0008306869010682207,39.67998063181325
necklace,3,1,0.0,137,-0.00559074546573287,40.72220438010809
necklace,3,1,0.0,1378,-0.001315542489809994,41.296688577026586
necklace,3,1,0.0,219,-0.0019052789220839333,41.83642454153374
necklace,3,1,0.0,525,-0.0029279856956395955,42.373758845561596
necklace,3,1,0.0,181,0.0013792243832219803,42.84078697575213
necklace,3,1,0.0,1344,-0.0011420487065156373,43.2142960156074
necklace,3,1,0.0,479,0.00278812420504973,43.627691796381214
necklace,3,1,0.0,401,0.004534847621880878,43.876280527220544
necklace,3,1,0.0,216,0.011435077959787775,44.0562315932938
necklace,3,1,0.0,956,0.003240529210476486,44.27952058508712
necklace,3,1,0.0,1233,-0.0030715621429164217,44.46084398760794
necklace,3,1,0.0,519,0.002011815000370825,44.55702875873756
necklace,3,1,0.0,699,-0.004198624100965814,44.65871097902898
necklace,3,1,0.0,1329,0.017639016227065173,44.681566386344926
necklace,3,1,0.15,268,0.016353708817673437,-111.10515039999011
necklace,3,1,0.15,503,0.001717548438688262,-94.2869751427597
necklace,3,1,0.15,600,-0.00011457615146765257,-63.16648561534446
necklace,3,1,0.15,147,-0.019779856044689854,-44.56433748085493
necklace,3,1,0.15,25,0.00638424651045779,-28.86663972451845
necklace,3,1,0.15,225,-0.01243115554734003,-15.862054817917233
necklace,3,1,0.15,1330,-0.01611731365370453,-9.361643795852581
necklace,3,1,0.15,965,-0.009280247525757679,-4.0745723548008
necklace,3,1,0.15,1182,-0.016571309123594197,3.1969233195136844
necklace,3,1,0.15,935,0.02314927115476056,7.6104663015103435
necklace,3,1,0.15,505,0.013276177171430766,12.492955163486291
necklace,3,1,0.15,746,0.0023507654737043616,16.151634400153412
necklace,3,1,0.15,795,-0.009546766717585548,19.29831781975672
necklace,3,1,0.15,733,-0.015386805322296682,22.41273931626598
necklace,3,1,0.15,1284,-0.023879843074950297,24.434508591997336
necklace,3,1,0.15,827,-0.01874414967776536,26.82596022270526
necklace,3,1,0.15,850,-0.002086488929126412,29.039164585506796
necklace,3,1,0.15,961,-0.0031002774882487316,30.65333457236857
necklace,3,1,0.15,440,-0.025136301546924138,31.80582110481769
necklace,3,1,0.15,1095,0.0045712586136078745,33.05339088065954
necklace,3,1,0.15,1267,-0.021234759886702936,34.125526451890266
necklace,3,1,0.15,240,-0.0006333152924422221,35.773045340375674
necklace,3,1,0.15,912,0.029320987652131196,36.65778818768994
necklace,3,1,0.15,439,0.031746517732677504,37.69305383817247
necklace,3,1,0.15,1377,-0.004996726131825807,38.779240426958346
necklace,3,1,0.15,414,0.0005244111108013219,39.67998063181325
necklace,3,1,0.15,137,-0.01947189862565025,40.72220438010809
necklace,3,1,0.15,1378,-0.031212397218379144,41.296688577026586
necklace,3,1,0.15,219,-0.003133927762392085,41.83642454153374
necklace,3,1,0.15,525,0.006604787944391306,42.373758845561596
necklace,3,1,0.15,181,0.011611021454365066,42.84078697575213
necklace,3,1,0.15,1344,-0.021269969949182052,43.2142960156074
necklace,3,1,0.15,479,0.0,43.627691796381214
necklace,3,1,0.15,401,-0.006212983090093108,43.876280527220544
necklace,3,1,0.15,216,0.0034311158372673754,44.0562315932938
necklace,3,1,0.15,956,-0.0015005950969145046,44.27952058508712
necklace,3,1,0.15,1233,-0.014679155008077448,44.46084398760794
necklace,3,1,0.15,519,0.001934017475689477,44.55702875873756
necklace,3,1,0.15,699,0.008062767707058546,44.65871097902898
necklace,3,1,0.15,1329,0.009630371160850904,44.681566386344926
necklace,4,0,0.0,1180,0.0,-152.01196463681808
necklace,4,0,0.0,872,-0.008189536269801779,-102.23765900440955
necklace,4,0,0.0,584,0.0007977397952626634,-55.19440165688697
necklace,4,0,0.0,950,0.011014997142009025,-32.60315228394602
necklace,4,0,0.0,263,-0.013897556360484082,-18.471527955474738
necklace,4,0,0.0,572,-0.005697280729902457,0.13821191551499185
necklace,4,0,0.0,881,0.0017529014533460147,11.282048022808526
necklace,4,0,0.0,262,0.0,18.99986881595456
necklace,4,0,0.0,353,0.0008990810368047567,26.65447325275247
necklace,4,0,0.0,1307,0.0041081213528463105,32.54432642208356
necklace,4,0,0.0,1203,0.0,37.66227876375357
necklace,4,0,0.0,652,0.010428333143325617,41.60773591225187
necklace,4,0,0.0,1280,0.013148132629259374,44.610656092307494
necklace,4,0,0.0,1043,0.0,48.03118007728018
necklace,4,0,0.0,490,-0.00032110566343072564,51.57536259342022
necklace,4,0,0.0,690,-0.004713177092872889,54.479505905674266
necklace,4,0,0.0,1081,-0.0039871724195465336,56.852482616103096
necklace,4,0,0.0,1295,0.0,59.11592998877213
necklace,4,0,0.0,1026,0.011029027626630297,61.31083372969652
necklace,4,0,0.0,560,0.007098770267777728,63.42386528379457
necklace,4,0,0.0,1229,-0.007715131221653699,64.92731527937896
necklace,4,0,0.0,721,-0.03110945440724021,66.74603895166948
necklace,4,0,0.0,98,0.0,68.2057840163053
necklace,4,0,0.0,1067,-0.003126957898042605,69.53613442604573
necklace,4,0,0.0,402,-0.00736488953277966,71.35389880478569
necklace,4,0,0.0,193,-0.0038544182591633974,72.37295114778527
necklace,4,0,0.0,1285,-0.006404989010427409,73.20149770634481
necklace,4,0,0.0,884,0.004067530385802379,74.13762851602974
necklace,4,0,0.0,71,-0.0028165115560874823,74.73037751904246
necklace,4,0,0.0,915,0.005466619185011755,75.41428628265643
necklace,4,0,0.0,818,-0.004917212334520915,76.0353033426818
necklace,4,0,0.0,131,-0.005855394105003457,76.80046352916652
necklace,4,0,0.0,932,0.008092687713342636,77.52041590550533
necklace,4,0,0.0,105,-0.007587900278081962,77.97490355761973
necklace,4,0,0.0,1364,0.013541666418845043,78.42482137797334
necklace,4,0,0.0,873,-0.009557789987201092,78.72292447407204
necklace,4,0,0.0,1030,-0.001950977851177458,78.92139142240511
necklace,4,0,0.0,1135,0.007041096376397757,79.05937661094822
necklace,4,0,0.0,468,0.0057120717834043995,79.17121451000278
necklace,4,0,0.0,855,0.006808023720814599,79.19903739925911
necklace,4,0,0.15,1180,-0.014025408564089709,-152.01196463681808
necklace,4,0,0.15,872,-0.009903231698536328,-102.23765900440955
necklace,4,0,0.15,584,0.0,-55.19440165688697
necklace,4,0,0.15,950,-0.0020838825396451016,-32.60315228394602
necklace,4,0,0.15,263,-0.013011813577914408,-18.471527955474738
necklace,4,0,0.15,572,0.0,0.13821191551499185
necklace,4,0,0.15,881,-0.000245466729978272,11.282048022808526
necklace,4,0,0.15,262,0.0018940597992395981,18.99986881595456
necklace,4,0,0.15,353,-0.009153762847847566,26.65447325275247
necklace,4,0,0.15,1307,0.0007467473593437066,32.54432642208356
necklace,4,0,0.15,1203,-0.003537656542371398,37.66227876375357
necklace,4,0,0.15,652,0.0,41.60773591225187
necklace,4,0,0.15,1280,0.007969796721212952,44.610656092307494
necklace,4,0,0.15,1043,-0.00014974558192769327,48.03118007728018
necklace,4,0,0.15,490,-0.007232118093717349,51.57536259342022
necklace,4,0,0.15,690,0.0008464895831369335,54.479505905674266
necklace,4,0,0.15,1081,-0.033483023679346274,56.852482616103096
necklace,4,0,0.15,1295,-0.00013477349551572343,59.11592998877213
necklace,4,0,0.15,1026,0.0,61.31083372969652
necklace,4,0,0.15,560,-0.006429986357758998,63.42386528379457
necklace,4,0,0.15,1229,-0.007661158660235985,64.92731527937896
necklace,4,0,0.15,721,-0.01841717917863058,66.74603895166948
necklace,4,0,0.15,98,-0.018016554031721185,68.2057840163053
necklace,4,0,0.15,1067,0.0,69.53613442604573
necklace,4,0,0.15,402,-0.001981846262540825,71.35389880478569
necklace,4,0,0.15,193,0.0,72.37295114778527
necklace,4,0,0.15,1285,-0.007737156964908176,73.20149770634481
necklace,4,0,0.15,884,0.0,74.13762851602974
necklace,4,0,0.15,71,0.0030934868184284287,74.73037751904246
necklace,4,0,0.15,915,-0.0009411042139802414,75.41428628265643
necklace,4,0,0.15,818,0.0018831059944490747,76.0353033426818
necklace,4,0,0.15,131,-0.038219074391682206,76.80046352916652
necklace,4,0,0.15,932,0.003789242715901999,77.52041590550533
necklace,4,0,0.15,105,-0.005926352753656303,77.97490355761973
