v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name,integ_sign,integ_mag,iso
-5420175.994638147,-9958644.17933108,1.3065995178497272,4.354974661371612,0.3431611396548121,0.20412412923193277,0.7900194382176063,3.0,0.1956463263514019,0.1005623165237059,0.3370526149019304,0,2000,2,10,2.0,2,Sphere,2-Sphere,-0.4056294175044457,-0.231578494352958,-1.0111551417900366
9.614129704994381,3.582311470430877,-0.8987479528370481,-0.2094803925969358,-3.524446433284546,0.20412412923193277,-1.433105406377554,2.0,0.1773952241952557,0.0820431118682725,0.2839648104581629,0,2000,2,11,0.0,2,Plane,2-Plane,-0.3758056472754986,-0.7445440415342012,0.2433635019652748
-8759174.98590683,-21580885.715582423,1.540940284309841,-2.908835953858897,-6.495306268236968,0.20412412923193277,-5.218307797596336,3.0,0.1751558107388106,0.05535554447889,0.2189855029893509,0,2000,2,12,-8.0,2,Saddle,2-Saddle,-0.4800838408472828,-3.856088153510416,-1.0111551417900366
-5750703.638773185,-10520286.700591447,2.3862631099192595,4.710821271566477,-0.19682348799851795,0.20412412923193277,1.219649670343316,3.0,0.2054895238286225,0.1233360099556533,0.3613947316962043,0,2000,2,13,2.0,2,Sphere,2-Sphere,-0.38407134364461504,-0.06351125204833445,-1.0111551417900366
8.620220490833688,7.735840104152639,-0.32123719722570243,-0.3479061675548793,-3.8358117104625387,0.20412412923193277,-0.8545122876326793,2.0,0.1756219733352569,0.0785271067221398,0.2725083243193696,0,2000,2,14,0.0,2,Plane,2-Plane,-0.2139941955844888,-0.5500619666875273,0.2433635019652748
-9427773.455832336,-20766805.286688942,2.9837428917731654,-4.471505484951508,-7.823277207936816,-4.694854972334454,-5.142419127942828,3.0,0.1940031303563497,0.0643185318169795,0.227990875566385,0,2000,2,15,-8.0,2,Saddle,2-Saddle,-0.46967618002975103,-3.620302369347189,-1.0111551417900366
-5856997.684073136,-10673335.850160113,-0.9654260696167978,5.466726298640345,0.3902453707731162,0.20412412923193277,0.5134801558371573,3.0,0.1918664396850365,0.0886414804823586,0.3540997665977957,0,2000,2,16,2.0,2,Sphere,2-Sphere,-0.43559002461205487,-0.45681543655480517,-1.0111551417900366
7.343021532545276,4.019985451029562,0.27408036049547635,-0.6100646747349602,-4.513828011362043,0.20412412923193277,-0.43196838113131303,2.0,0.182527358996504,0.078065294347712,0.2690638749660387,0,2000,2,17,0.0,2,Plane,2-Plane,-0.3492207123084431,-1.5748936643339273,0.2433635019652748
-10650768.284473876,-25255443.33198117,2.667628476510283,-2.6530082648695195,-6.606642261733761,0.20412412923193277,-3.719540628059735,3.0,0.1758746695444888,0.0544118247752712,0.2202173089993567,0,2000,2,18,-8.0,2,Saddle,2-Saddle,-0.475401977863858,-3.591799000386961,-1.0111551417900366
-5537336.815577945,-12181001.145145867,0.6674233840075687,5.7326918888734255,0.9395782644662911,0.20412412923193277,-0.6974494336461117,3.0,0.1763421008020914,0.0877482495938786,0.3506213990716949,0,2000,2,19,2.0,2,Sphere,2-Sphere,-0.2472069393921858,-0.04090302784575619,-1.0111551417900366
13.646628522330001,8.508271771000816,0.2019657602587289,0.6155350964553274,-3.09350429789875,0.20412412923193277,-0.6151475979281108,2.0,0.1757136096087296,0.0815131867325655,0.2792751708299204,0,2000,2,20,0.0,2,Plane,2-Plane,-0.23085099145445015,0.06448198810928586,0.2433635019652748
-10169548.007769125,-22320577.49120644,1.850451865183335,-2.738534189193872,-7.027443524037247,0.20412412923193277,-2.826372260916543,3.0,0.1836887186878603,0.0609417376414021,0.2221665723815668,0,2000,2,21,-8.0,2,Saddle,2-Saddle,-0.47947298652593995,-3.863668088720009,-1.0111551417900366
-3875349.572188489,-9028650.014779758,1.7824721246556905,4.054799035151339,-0.874772332979515,0.20412412923193277,0.8910705030269402,3.0,0.2116717985459954,0.126934601289018,0.3385726441720376,0,2000,2,22,2.0,2,Sphere,2-Sphere,-0.4772037624337276,-0.2823508361991814,-1.0111551417900366
