d,seed,corruption,est,chan,field_r
-0.22246043757077014,-0.15235224611460774,0.0707474513341386,-7.035146120910769,-5.079469203948975,-0.0625,0.2055222007948735,3.0,0.2584610884001064,0.1950646482140145,0.5018711901227612,957,1400,3,-4.475007189638757,dumbbell,3,1,D,pca_denoise
-0.19362460155006248,-0.19004669833211982,0.039506549829237486,-7.025404245268823,-5.199077606201172,-0.0625,0.2389864526309612,3.0,0.25578856136375144,0.17846387288824891,0.46578586689447404,1152,1400,3,3.9266380383469093,dumbbell,3,1,D,pca_denoise
-0.18166225855914397,-0.10180039123576484,0.0826498034865458,-7.099414055007829,-5.230607986450195,-0.6875,0.18936424691628234,4.0,0.26299152724633934,0.2162632276702045,0.5320142808748258,23,1400,3,6.366942189056861,dumbbell,3,1,D,pca_denoise
-0.06359735976501031,-0.0450798945527911,0.03878686129664605,-7.020523293547937,-4.529182434082031,-0.0625,0.2749109529539404,3.0,0.23694563277427932,0.2391191843798183,0.5994068609711817,705,1400,3,6.844623507345642,dumbbell,3,1,D,pca_denoise
-0.2900821701463237,-0.19752727099680237,0.08981452377951037,-7.043642521995252,-4.915099143981934,-0.0,0.2674318293099419,3.0,0.23809428040746106,0.16451655687931574,0.4843050279983433,1234,1400,3,7.521507126122807,dumbbell,3,1,D,pca_denoise
-0.2526947217554051,-0.305974113584928,0.09965243179008208,-7.071971124006611,-5.518877983093262,-0.0,0.23554671721884507,2.0,0.26835848991647027,0.172734386162117,0.4580890004626533,1360,1400,3,8.426042437960886,dumbbell,3,1,D,pca_denoise
-0.08573078430086212,-0.05860704439213205,0.08609596674205774,-6.955820547112612,-4.485979080200195,-0.0,0.3219255974275213,3.0,0.2221781352512051,0.1869831939309379,0.5821239779029821,1389,1400,3,9.332303695601677,dumbbell,3,1,D,pca_denoise
-0.19285498491232814,-0.1666431730373229,0.06470336789559644,-7.064598337554182,-5.080881118774414,-0.125,0.2560615966636053,2.0,0.2467214754450508,0.1837984872711542,0.4881252474089546,771,1400,3,10.45608464159697,dumbbell,3,1,D,pca_denoise
-0.04752351290488126,-0.031517200372272985,-0.050153889384214535,-7.030807526559406,-3.914107084274292,-0.25,0.5385156292798924,2.0,0.21277740761848998,0.2672862392645456,0.6883092832958337,337,1400,3,11.680628763081609,dumbbell,3,1,D,pca_denoise
-0.19872775010347674,-0.21215784547692565,0.0775789840710749,-7.085692058829818,-5.456918716430664,-0.25,0.1661108649318469,2.0,0.26972868771234115,0.1728842403776583,0.455837435912552,868,1400,3,12.58921273445755,dumbbell,3,1,D,pca_denoise
-0.23352853022297618,-0.19274477030825415,0.04560377783329674,-7.07497759954579,-5.065336227416992,-0.1875,0.15199216145006456,3.0,0.24747123648759736,0.18322113174761812,0.49214440255938957,584,1400,3,13.716086562755594,dumbbell,3,1,D,pca_denoise
-0.2802066625480053,-0.17742077259291006,0.06332170546613305,-6.992312716400171,-4.887006759643555,-0.0,0.12459761830356204,3.0,0.22785887642449265,0.1656535824028952,0.48895199259904737,1131,1400,3,14.727809699382144,dumbbell,3,1,D,pca_denoise
-0.09821743142172547,-0.09478408252508252,0.04487031264803652,-7.033798514610326,-5.183709144592285,-0.0,0.46134298941593616,3.0,0.2628928038410169,0.19093287105027829,0.4902144684384976,1242,1400,3,15.448150608364811,dumbbell,3,1,D,pca_denoise
-0.28633985430344255,-0.19642473680371414,0.015988127182943387,-7.058226083653106,-5.095536231994629,-0.0,0.28908870731025704,2.0,0.2359217029806936,0.1568144439123988,0.4650703656423716,760,1400,3,16.44847809418128,dumbbell,3,1,D,pca_denoise
-0.15159940251125703,-0.15606032765891478,0.030245370460851302,-7.04358763687479,-4.968229293823242,-0.0,0.23813573944685423,3.0,0.22893317260198798,0.1678970141357682,0.4829053021722878,818,1400,3,17.183175550659318,dumbbell,3,1,D,pca_denoise
-0.21354284377236343,-0.21184820807750826,0.038461482411377666,-7.05030286712367,-5.033394813537598,-0.0,0.3004315993223644,3.0,0.2377392183964336,0.16926413796900075,0.4847336788661527,33,1400,3,17.845054462424237,dumbbell,3,1,D,pca_denoise
-0.13440440096857703,-0.09672878285716158,0.009437924987840412,-7.027388996366701,-4.5768022537231445,-0.1875,0.3056517174913836,2.0,0.21651187034192737,0.20008370256959995,0.5479643857705195,757,1400,3,18.477853740953684,dumbbell,3,1,D,pca_denoise
-0.11817279698175133,-0.08819227172956438,0.025231236307973415,-7.015996402640496,-4.7170186042785645,-0.0,0.3412726109188586,3.0,0.2177603106568859,0.17150375656147984,0.5322091609659255,1033,1400,3,18.953242809572938,dumbbell,3,1,D,pca_denoise
-0.13597392418142734,-0.11537827739602786,-0.03189727071759732,-7.062832114096383,-4.795849800109863,-0.375,0.18798980808684165,3.0,0.23862966129350233,0.20238982755962598,0.5458588567285358,935,1400,3,19.316911019284742,dumbbell,3,1,D,pca_denoise
-0.2984768463936925,-0.21458255114053054,0.011048195089190348,-7.0927729518311775,-5.319099426269531,-0.3125,0.1738959329167144,1.0,0.23083655145393572,0.16508380708547668,0.45797094995646065,417,1400,3,19.53154101653702,dumbbell,3,1,D,pca_denoise
-0.15009016328015254,-0.15903031326245193,0.07988956037741182,-7.071258121982719,-4.741930961608887,-0.125,0.36243069446030957,3.0,0.22882774683182225,0.27891215411975384,0.5863305668276689,1008,1400,3,19.598409833538604,dumbbell,3,1,D,pca_denoise
-0.01309257188283023,-0.0064025709291185475,0.014896263518031732,-6.804256760709765,-5.342649459838867,-0.0,0.2462684250354938,4.0,0.1978475226545718,0.1410282957837341,0.3559221933977607,139,1400,3,-22.5473601470225,dumbbell,3,1,D,diffdist_t4
-0.011086005878289264,-0.007379059278009556,0.005581611564411335,-6.812512443541527,-5.223483562469482,-0.0,0.10906191929394497,4.0,0.1901729991927978,0.13962158609787703,0.34965996716534514,345,1400,3,-19.54807815522921,dumbbell,3,1,D,diffdist_t4
-0.021185421272782078,-0.011896196585367492,0.029406990849739016,-6.929689133176674,-5.633742332458496,-0.0625,0.04442587917513077,4.0,0.1957064083758437,0.12146961790537814,0.2993232267837715,567,1400,3,-12.932922920056045,dumbbell,3,1,D,diffdist_t4
-0.009701400743235828,-0.005438328943357312,0.037609603656321405,-6.479758250485441,-5.0353217124938965,-0.0,0.4331758585505332,4.0,0.17113085629910274,0.12139236881108632,0.36081762809632933,957,1400,3,-4.475007189638757,dumbbell,3,1,D,diffdist_t4
-0.007853167912089504,-0.004131728681967523,0.041137736675887826,-6.447063577575984,-4.900218486785889,-0.0,0.48768660122429497,4.0,0.16869263913618543,0.11144337131775581,0.3989864259962357,1152,1400,3,3.9266380383469093,dumbbell,3,1,D,diffdist_t4
-0.012878829572396904,-0.006786110775344865,-0.016068449603786922,-7.003891483006683,-5.526484489440918,-0.6875,0.002984345293278498,4.0,0.20857701107566917,0.14397494784133616,0.37118660691986455,23,1400,3,6.366942189056861,dumbbell,3,1,D,diffdist_t4
-0.019307541385963932,-0.009327331569128702,0.015328986581772694,-6.891716997171532,-5.289342880249023,-0.0,0.042327314008854214,4.0,0.18610621130123195,0.12066287788951693,0.34649562063387784,705,1400,3,6.844623507345642,dumbbell,3,1,D,diffdist_t4
-0.0244846144784197,-0.0169038370213364,0.024023189402212822,-6.795835040375632,-5.3492279052734375,-0.0,0.09729740539245935,4.0,0.16749946021473322,0.09566844806301826,0.31101844259510597,1234,1400,3,7.521507126122807,dumbbell,3,1,D,diffdist_t4
-0.023439850818643426,-0.010469047782960001,0.023197830537749563,-6.726908731096689,-5.38554048538208,-0.0,0.20098737328508648,4.0,0.17587173244319054,0.09916123707468635,0.2909022519368445,1360,1400,3,8.426042437960886,dumbbell,3,1,D,diffdist_t4
-0.014902783946206144,-0.006241268045177925,0.01936694194575768,-6.51672731457762,-5.031002044677734,-0.0,0.3238884086813706,4.0,0.18999847131989292,0.13625337087576073,0.388369594237785,1389,1400,3,9.332303695601677,dumbbell,3,1,D,diffdist_t4
-0.009193430740670304,-0.007103668476424323,-0.0011306086045097504,-6.970696864839407,-5.436210632324219,-0.0625,-0.01490103260972847,4.0,0.17930719262763636,0.09246156017506184,0.33903290744514936,771,1400,3,10.45608464159697,dumbbell,3,1,D,diffdist_t4
-0.012303527615493089,-0.005830732008728918,0.006016033060708244,-6.6767446622495825,-5.298530578613281,-0.0,0.24205354386606004,4.0,0.195755089314967,0.1280134717598041,0.3418890494816497,337,1400,3,11.680628763081609,dumbbell,3,1,D,diffdist_t4
-0.012954804897624059,-0.009104709909320698,0.022771864569564343,-6.830671696665364,-5.322821140289307,-0.0,0.12298089595526025,4.0,0.17933297438231824,0.11753983506248439,0.32446301519640647,868,1400,3,12.58921273445755,dumbbell,3,1,D,diffdist_t4
-0.011970674346527281,-0.011826457817290357,0.019600140885825443,-6.954630674545113,-5.579893589019775,-0.0,0.08567417232489333,4.0,0.18297303968854728,0.10995196007595864,0.2900636763570552,584,1400,3,13.716086562755594,dumbbell,3,1,D,diffdist_t4
-0.010439079266673427,-0.006070558185115061,0.029351123457669243,-6.617097133401652,-4.8101606369018555,-0.0,0.301617460669081,4.0,0.1552949687343138,0.1057895358485248,0.39021873481314734,1131,1400,3,14.727809699382144,dumbbell,3,1,D,diffdist_t4
-0.006764436232092889,-0.00362187858655341,0.04783253306001635,-6.441864876299261,-4.759378910064697,-0.0,0.5265444139012478,4.0,0.16823788542515947,0.11784972885035222,0.44036582981572037,1242,1400,3,15.448150608364811,dumbbell,3,1,D,diffdist_t4
-0.018794953811347288,-0.011838278106832386,0.023998574003768702,-6.778303980077504,-5.413266658782959,-0.0,0.05083683216667273,4.0,0.1677462561010845,0.09148387054745082,0.29589570319692765,760,1400,3,16.44847809418128,dumbbell,3,1,D,diffdist_t4
-0.01204415298221024,-0.006778813054536037,0.0222831414291031,-6.63309084088484,-5.212882041931152,-0.0,0.1495182456996087,4.0,0.1772523448065137,0.11637524143876599,0.3483355983049915,818,1400,3,17.183175550659318,dumbbell,3,1,D,diffdist_t4
-0.015686627255682206,-0.008136111169426438,0.021374197224741945,-6.6226345893779754,-5.316895484924316,-0.0,0.1439984499369527,4.0,0.2015155417036581,0.1327832187063492,0.34430566040478555,33,1400,3,17.845054462424237,dumbbell,3,1,D,diffdist_t4
-0.015499211166497082,-0.007203436939960535,0.02679116934250826,-6.799814009163335,-5.265233993530273,-0.0,0.15404485757553932,4.0,0.19319039017931622,0.13032576411779373,0.33573055723432477,757,1400,3,18.477853740953684,dumbbell,3,1,D,diffdist_t4
-0.009287448677325942,-0.007217818764499344,0.027922844999343454,-6.588821129531976,-5.152401924133301,-0.0,0.331536125375093,4.0,0.20546118453501344,0.16726746549048307,0.3884211049162881,1033,1400,3,18.953242809572938,dumbbell,3,1,D,diffdist_t4
-0.015850402325204762,-0.009919298027622467,0.015397796212764,-7.034257111626448,-5.514070510864258,-0.4375,-0.0713927181002708,4.0,0.21087729640590597,0.15796135055746413,0.35443583810652296,935,1400,3,19.316911019284742,dumbbell,3,1,D,diffdist_t4
-0.013187939919336632,-0.008943632350291867,0.003242020324011245,-7.019140420850904,-5.6196088790893555,-0.4375,0.08509701269152305,4.0,0.21472052932400876,0.1500857792605273,0.34007636484914977,417,1400,3,19.53154101653702,dumbbell,3,1,D,diffdist_t4
-0.014235627897177144,-0.00980738293207629,0.004300165475813484,-6.869095033852387,-5.264741897583008,-0.0,0.026637379905941366,4.0,0.16866069520870736,0.10736527269435261,0.3270143220781238,1008,1400,3,19.598409833538604,dumbbell,3,1,D,diffdist_t4
-3.1580401865739314e-05,-1.5324106046788376e-05,0.00496486872407055,-6.567240522354318,-5.413183212280273,-0.0,0.18104377863138393,4.0,0.1777816163330957,0.10444046291130656,0.3258492829692918,139,1400,3,-22.5473601470225,dumbbell,3,1,D,diffdist_t8
-2.7078532560321384e-05,-1.5384295257870633e-05,0.0003775697423010656,-6.5399168159083,-5.248175144195557,-0.0,0.01795240918035619,4.0,0.16841251913055266,0.09406286654978316,0.335178458749139,345,1400,3,-19.54807815522921,dumbbell,3,1,D,diffdist_t8
-7.690792574284938e-05,-3.838618362660376e-05,0.01843499428574443,-6.66259425380491,-5.67903470993042,-0.0,-0.020992181769230414,4.0,0.1692069988939876,0.07589286207098042,0.2545491887430074,567,1400,3,-12.932922920056045,dumbbell,3,1,D,diffdist_t8
-2.167341674166482e-05,-1.051414947718877e-05,0.03579172513708045,-6.069623121280064,-5.058992862701416,-0.0,0.27000209921800944,4.0,0.15948567361698504,0.09474217849812752,0.3326180399448056,957,1400,3,-4.475007189638757,dumbbell,3,1,D,diffdist_t8
-1.6573305498863005e-05,-8.447646743026669e-06,0.034225837843408276,-6.026879060617377,-4.93624210357666,-0.0,0.40901601621860084,4.0,0.16185648541018066,0.10080115769560985,0.37900879950029315,1152,1400,3,3.9266380383469093,dumbbell,3,1,D,diffdist_t8
-3.120635820079393e-05,-1.5953185506465316e-05,-0.012920339334798962,-6.759319594985491,-5.6886515617370605,-0.375,0.013151327585494949,4.0,0.19569229308261188,0.11998120531484693,0.3348659789793798,23,1400,3,6.366942189056861,dumbbell,3,1,D,diffdist_t8
-4.571580917927876e-05,-2.0356554219444232e-05,-0.0014320077386132963,-6.623395628736647,-5.321244239807129,-0.0,0.14851120703380005,4.0,0.15596647407094985,0.06794577361239743,0.3245814838793668,705,1400,3,6.844623507345642,dumbbell,3,1,D,diffdist_t8
-5.064604355752441e-05,-3.726028923476784e-05,0.030220833079940584,-6.538476114573697,-5.429177761077881,-0.0,0.11748759595437555,4.0,0.16007473426293956,0.08402222009786244,0.27345045332323525,1234,1400,3,7.521507126122807,dumbbell,3,1,D,diffdist_t8
-5.1471744283725765e-05,-2.367644025778368e-05,0.010790129365326948,-6.465630135013415,-5.334383964538574,-0.0,0.12827420394279115,4.0,0.15450906347148208,0.07608179096517906,0.28642046564822965,1360,1400,3,8.426042437960886,dumbbell,3,1,D,diffdist_t8
-3.528573859978856e-05,-1.3478841098697512e-05,0.02125159693722645,-6.142139755187687,-5.02882194519043,-0.0,0.2839044160321449,4.0,0.16347538883037815,0.08714474452537639,0.38439809849556267,1389,1400,3,9.332303695601677,dumbbell,3,1,D,diffdist_t8
-3.829365332360526e-05,-2.3421069940643532e-05,-0.008552146991209965,-6.726359471031101,-5.6188578605651855,-0.0,-0.0723826387818361,4.0,0.170065038051438,0.08798449224209656,0.3178762419069166,771,1400,3,10.45608464159697,dumbbell,3,1,D,diffdist_t8
-3.0256176119573572e-05,-1.3092586777839299e-05,0.0027003021341638223,-6.368280125563183,-5.400618553161621,-0.0,0.051325446578079664,4.0,0.16384522200451035,0.07862160875011509,0.31401283466329827,337,1400,3,11.680628763081609,dumbbell,3,1,D,diffdist_t8
-2.7940758786985955e-05,-2.278200629373686e-05,0.02071251486667837,-6.567938501380194,-5.349929332733154,-0.0,0.24237585429909259,4.0,0.1645891096794251,0.08998379984781668,0.3099324177853497,868,1400,3,12.58921273445755,dumbbell,3,1,D,diffdist_t8
-5.747366474321668e-05,-2.8522437261395585e-05,0.018944427873421137,-6.680743047729129,-5.551729679107666,-0.0,0.025968148613271153,4.0,0.16539311708951354,0.08201237131396102,0.27044905766529925,584,1400,3,13.716086562755594,dumbbell,3,1,D,diffdist_t8
-2.6340582998508958e-05,-1.379978148798809e-05,0.015735481167943384,-6.378419820544686,-4.830587387084961,-0.0,0.17876031413546473,4.0,0.13928650515692176,0.07489794034196891,0.398546630701678,1131,1400,3,14.727809699382144,dumbbell,3,1,D,diffdist_t8
-1.3047960590265233e-05,-7.74693959262414e-06,0.03664850371406876,-6.017719585441737,-4.833857536315918,-0.0,0.48541835425752416,4.0,0.16502808935466498,0.09883198392970918,0.4255944418051994,1242,1400,3,15.448150608364811,dumbbell,3,1,D,diffdist_t8
-6.544771181361414e-05,-2.9080781104028486e-05,0.028988266023895704,-6.479703935801929,-5.423846244812012,-0.0,0.041445744720966696,4.0,0.1460056352649691,0.05023183636201857,0.2822715663344219,760,1400,3,16.44847809418128,dumbbell,3,1,D,diffdist_t8
-3.369395162289166e-05,-1.4700455948721387e-05,0.009460683240717166,-6.314527241959338,-5.2932963371276855,-0.0,0.14754551429776241,4.0,0.15716946718352448,0.07740688639029589,0.31657595052056636,818,1400,3,17.183175550659318,dumbbell,3,1,D,diffdist_t8
-4.091413443461884e-05,-1.771803663431764e-05,0.008694976245762702,-6.276392276148814,-5.277059555053711,-0.0,0.2631871537177219,4.0,0.16546378058627548,0.08433641056258778,0.3275332516062221,33,1400,3,17.845054462424237,dumbbell,3,1,D,diffdist_t8
-3.695999978983041e-05,-1.6945919974882032e-05,0.0075726258046166445,-6.537643319059445,-5.295767784118652,-0.0,0.0490411659297595,4.0,0.1647736580778224,0.08168921141809096,0.3163301901717663,757,1400,3,18.477853740953684,dumbbell,3,1,D,diffdist_t8
-3.5009916244076564e-05,-1.677957919776431e-05,0.01531755842080833,-6.19842857670972,-5.14532995223999,-0.125,0.03490537089236892,4.0,0.16978197136703177,0.1144547720569651,0.3603913373746356,1033,1400,3,18.953242809572938,dumbbell,3,1,D,diffdist_t8
-5.4594125907817287e-05,-2.1468479924771194e-05,-0.003199279030552063,-6.763121154141545,-5.5962066650390625,-0.0,0.004441471229222935,4.0,0.1748882851826831,0.09810833558722484,0.3086195311319949,935,1400,3,19.316911019284742,dumbbell,3,1,D,diffdist_t8
-3.431641235492538e-05,-1.990435135877008e-05,-0.00036577289120682914,-6.769130891473258,-5.68123722076416,-0.125,0.09578758224308383,4.0,0.1910217996948626,0.11899628557472866,0.31631512647040594,417,1400,3,19.53154101653702,dumbbell,3,1,D,diffdist_t8
-4.847218362109707e-05,-2.2715071873129845e-05,0.006772581687929775,-6.619726457389843,-5.292047500610352,-0.0,0.13424752253520295,4.0,0.15511281996438153,0.08951904455654486,0.30706513043670514,1008,1400,3,19.598409833538604,dumbbell,3,1,D,diffdist_t8
-15.297165135632216,-25.9929022431936,0.0,-7.158278157403437,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9840174028961884,0.9889743067850542,139,1400,3,-22.5473601470225,dumbbell,3,1,D,heatgeo_t
-15.158478739775884,-24.119280551474688,0.0,-7.158277996476784,-3.8655791456676525e-08,-0.0,1.0,3.0,0.0,0.9830160805965136,0.9895357590983105,345,1400,3,-19.54807815522921,dumbbell,3,1,D,heatgeo_t
-15.225925209588846,-24.869497463005953,0.0,-7.158277798800356,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9819932507367236,0.9881177195385256,567,1400,3,-12.932922920056045,dumbbell,3,1,D,heatgeo_t
-15.145299704324676,-26.08945316772658,0.0,-7.158277220783508,-3.8655791456676525e-08,-0.0,1.0,3.0,0.0,0.9789543735756093,0.9860467144627674,957,1400,3,-4.475007189638757,dumbbell,3,1,D,heatgeo_t
-15.151071623194984,-24.81254409354373,0.0,-7.15827709891944,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.978442582788706,0.9855950561704773,1152,1400,3,3.9266380383469093,dumbbell,3,1,D,heatgeo_t
-14.04974064696259,-22.613228380835256,0.0,-7.15827873366995,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9876116182148893,0.9923113378809393,23,1400,3,6.366942189056861,dumbbell,3,1,D,heatgeo_t
-13.191219077276731,-20.436688862748515,0.0,-7.158277943146418,-3.8655791456676525e-08,-0.0,0.9999999999999999,1.0,0.0,0.982210309143804,0.9887154283836344,705,1400,3,6.844623507345642,dumbbell,3,1,D,heatgeo_t
-15.185768284258598,-25.24502718868192,0.0,-7.158277733762512,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9817243933932166,0.9886909240450735,1234,1400,3,7.521507126122807,dumbbell,3,1,D,heatgeo_t
-15.655590548383696,-27.26343375861699,0.0,-7.158277808438387,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9827494114717525,0.988332996841168,1360,1400,3,8.426042437960886,dumbbell,3,1,D,heatgeo_t
-15.432187276245042,-24.573705645195403,0.0,-7.158276375382907,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9731498809768829,0.9847282109410296,1389,1400,3,9.332303695601677,dumbbell,3,1,D,heatgeo_t
-15.45145020144847,-25.630869908895132,0.0,-7.158278622075126,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9869552427647956,0.9912928340501519,771,1400,3,10.45608464159697,dumbbell,3,1,D,heatgeo_t
-14.165484647761426,-22.672383949204548,0.0,-7.158276772133295,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9754545618070077,0.9860528791044,337,1400,3,11.680628763081609,dumbbell,3,1,D,heatgeo_t
-15.530911721201745,-26.31236258296198,0.0,-7.1582778781758325,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9829728432864439,0.988953109752812,868,1400,3,12.58921273445755,dumbbell,3,1,D,heatgeo_t
-15.098287596810708,-25.37166203297549,0.0,-7.1582785296648765,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9865227914498079,0.9911377890029903,584,1400,3,13.716086562755594,dumbbell,3,1,D,heatgeo_t
-15.664233429254049,-26.86703426030787,0.0,-7.15827702396881,-3.8655791456676525e-08,-0.0,0.9999999999999999,1.0,0.0,0.9781088391736564,0.9852091331278592,1131,1400,3,14.727809699382144,dumbbell,3,1,D,heatgeo_t
-14.858761280511791,-25.023861374514638,0.0,-7.158276969100898,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9778293086716134,0.9842020629949265,1242,1400,3,15.448150608364811,dumbbell,3,1,D,heatgeo_t
-15.24596944634949,-26.238787756206552,0.0,-7.1582780526245156,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9838478984655159,0.9890665071361254,760,1400,3,16.44847809418128,dumbbell,3,1,D,heatgeo_t
-14.63208676562309,-24.463962958157712,0.0,-7.158277698861719,-3.8655791456676525e-08,-0.0625,1.0,2.0,0.0,0.9816956372532007,0.9872634154888165,818,1400,3,17.183175550659318,dumbbell,3,1,D,heatgeo_t
-14.526232067795519,-23.593185414145413,0.0,-7.158277451515008,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9803094059417317,0.9867588995599591,33,1400,3,17.845054462424237,dumbbell,3,1,D,heatgeo_t
-13.68753259017669,-21.54807159886846,0.0,-7.158277664856776,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9809706873949808,0.9877857835328987,757,1400,3,18.477853740953684,dumbbell,3,1,D,heatgeo_t
-14.300347646047063,-22.741262219114162,0.0,-7.158277292454289,-3.8655791456676525e-08,-0.0,1.0,3.0,0.0,0.979312326573129,0.986230002406621,1033,1400,3,18.953242809572938,dumbbell,3,1,D,heatgeo_t
-13.714352989449214,-21.119336446953703,0.0,-7.1582782070970605,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9843294380570369,0.9895559928286702,935,1400,3,19.316911019284742,dumbbell,3,1,D,heatgeo_t
-14.9510914495946,-23.83760512027267,0.0,-7.1582786774409985,-3.8655791456676525e-08,-0.0625,1.0,2.0,0.0,0.9874487321958327,0.9913604594547766,417,1400,3,19.53154101653702,dumbbell,3,1,D,heatgeo_t
-14.586073723856883,-23.351830222514657,0.0,-7.158278277841746,-3.8655791456676525e-08,-0.0,1.0,3.0,0.0,0.9847101910735174,0.990230234344698,1008,1400,3,19.598409833538604,dumbbell,3,1,D,heatgeo_t
-14.991627113363565,-25.070758316066062,0.0,-7.158277925401791,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9822922612285867,0.987788972022575,139,1400,3,-22.5473601470225,dumbbell,3,1,D,heatgeo_4t
-14.844533768348919,-23.145680034175204,0.0,-7.158277745624802,-3.8655791456676525e-08,-0.0,1.0,3.0,0.0,0.9811820633248242,0.9884115414607592,345,1400,3,-19.54807815522921,dumbbell,3,1,D,heatgeo_4t
-14.919793122490063,-23.919119738650252,0.0,-7.158277524711043,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9800481109876098,0.9868393751519351,567,1400,3,-12.932922920056045,dumbbell,3,1,D,heatgeo_4t
-14.829996868694948,-25.171596513611245,0.0,-7.158276876348555,-3.8655791456676525e-08,-0.0,0.9999999999999999,3.0,0.0,0.9766753063306239,0.9845422812289424,957,1400,3,-4.475007189638757,dumbbell,3,1,D,heatgeo_4t
-14.835547009922836,-23.85248229329103,0.0,-7.158276739384348,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9761067128700787,0.9840415752133255,1152,1400,3,3.9266380383469093,dumbbell,3,1,D,heatgeo_4t
-13.675107692813334,-21.62110274627151,0.0,-7.158278569410344,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9862791342678805,0.9914872715138622,23,1400,3,6.366942189056861,dumbbell,3,1,D,heatgeo_4t
-12.766533209814211,-19.404295032899764,0.0,-7.158277685945511,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9802879896453203,0.9875011550980425,705,1400,3,6.844623507345642,dumbbell,3,1,D,heatgeo_4t
-14.87681015322442,-24.307916346898423,0.0,-7.158277451727341,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9797497090431178,0.9874747363938242,1234,1400,3,7.521507126122807,dumbbell,3,1,D,heatgeo_4t
-15.38009086176003,-26.401854510725943,0.0,-7.158277535133218,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9808876947972508,0.9870786849894857,1360,1400,3,8.426042437960886,dumbbell,3,1,D,heatgeo_4t
-15.133259550201878,-23.60108615869212,0.0,-7.158275926955458,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9702296852218317,0.9830807024757405,1389,1400,3,9.332303695601677,dumbbell,3,1,D,heatgeo_4t
-15.162933551131939,-24.711317083529252,0.0,-7.158278444959525,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9855518511020961,0.9903594099166273,771,1400,3,10.45608464159697,dumbbell,3,1,D,heatgeo_4t
-13.788929994699723,-21.665741487636772,0.0,-7.158276373064163,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9727905419325736,0.9845503648579841,337,1400,3,11.680628763081609,dumbbell,3,1,D,heatgeo_4t
-15.247599091710978,-25.415313486874403,0.0,-7.158277613250874,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9811351387312321,0.9877659529499369,868,1400,3,12.58921273445755,dumbbell,3,1,D,heatgeo_4t
-14.785312621960797,-24.443058875740814,0.0,-7.158278341673833,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.985072236120001,0.99018691210781,584,1400,3,13.716086562755594,dumbbell,3,1,D,heatgeo_4t
-15.386210250848212,-25.979942687922293,0.0,-7.158276655528427,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.9757363193176407,0.9836143829391493,1131,1400,3,14.727809699382144,dumbbell,3,1,D,heatgeo_4t
-14.523342139991492,-24.068210482066057,0.0,-7.158276593712956,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9754265392184306,0.9824972735284063,1242,1400,3,15.448150608364811,dumbbell,3,1,D,heatgeo_4t
-14.941923243359097,-25.336770619308965,0.0,-7.158277808412777,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.982105354317117,0.9878914172929624,760,1400,3,16.44847809418128,dumbbell,3,1,D,heatgeo_4t
-14.285320607445858,-23.49797476864082,0.0,-7.158277412079078,-3.8655791456676525e-08,-0.0,1.0,2.0,0.0,0.9797167177982476,0.9858920380233359,818,1400,3,17.183175550659318,dumbbell,3,1,D,heatgeo_4t
-14.172765539899212,-22.605841130728635,0.0,-7.158277135166037,-3.8655791456676525e-08,-0.0,1.0,1.0,0.0,0.978178926169177,0.9853331185501593,33,1400,3,17.845054462424237,dumbbell,3,1,D,heatgeo_4t
