v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name,integ_sign,integ_mag,iso
-6371098.538081241,-12546521.738339933,-0.09522320588802059,-0.0663148395103738,-7.515604875999616,0.3700064174266688,-0.6799388860254802,3.0,0.1917817974285788,0.0777359864948813,0.2256284086454865,0,3000,2,300,-4.073403328580132,2.0,,d2-c1-n0.01-m0,-0.4757744663326851,-1.6845568112823488,-1.9180149740917305
-14119851.082677016,-22677479.782477923,5.429056086495278,10.250319493419871,-3.3038005039094394,0.3700064174266688,2.3922765354497266,3.0,0.1897319505024401,0.0676534445087704,0.2281935984340143,0,3000,2,301,24.29147882731491,2.0,,d2-c1-n0.01-m1,-0.4949933806133825,-0.511573511512562,-1.9180149740917305
-4121619.6437228266,-3647084.035679464,1.4184362862582305,1.5775171645840118,-6.371430378130057,0.3700064174266688,-0.04705112767539882,3.0,0.1830789609844722,0.0643711035134307,0.2027566889694894,0,3000,2,302,2.435305785100224,2.0,,d2-c1-n0.01-m2,-0.47800899572984407,-1.3883418695359353,-1.9180149740917305
-2107458.383034338,-2172238.597226924,-0.6890124420282696,1.793355431596969,-7.941396121337539,0.3700064174266688,-0.5553591627660686,3.0,0.1839252819250005,0.0670081902761758,0.2048044938133758,0,3000,2,303,-1.704752151195842,2.0,,d2-c1-n0.01-m3,-0.47541207236677585,-1.799052218880278,-1.9180149740917305
-5474233.538269288,-13927705.250934938,0.37612727344096614,2.9394492068426175,-7.639054724117857,0.3700064174266688,0.01866058210504173,3.0,0.1809052932289258,0.0598180652910443,0.2088804553561759,0,3000,2,304,-10.811957593661983,2.0,,d2-c1-n0.01-m4,-0.4808109524883649,-1.5870574022517752,-1.9180149740917305
-15953975.398618,-24689508.828455195,2.760901030930201,8.761939696814416,-4.9614683318066,0.3700064174266688,1.8084048530417096,3.0,0.1886301490189428,0.080110375802999,0.2274739576108846,0,3000,2,305,17.833593420006732,2.0,,d2-c1-n0.01-m5,-0.4849888036125804,-1.208665470231794,-1.9180149740917305
-5967026.447774056,-11615299.129996058,0.021171728786771035,-0.31911337662898553,-6.295234100990611,0.3700064174266688,-2.372750766486502,3.0,0.1791945677060444,0.0557885308530018,0.2129501532087942,0,3000,2,306,-8.964351133510938,2.0,,d2-c1-n0.01-m6,-0.481581931516099,-1.6706477681553071,-1.9180149740917305
-23896180.222184397,-44046220.328336455,1.4220810643497104,1.9088396767775293,-7.531675672091165,0.3700064174266688,-0.9478794100366298,3.0,0.1906108623198848,0.0617671856423796,0.219835525807896,0,3000,2,307,-4.119639039475162,2.0,,d2-c1-n0.01-m7,-0.4880006615466623,-1.3317350779781876,-1.9180149740917305
-11352204.644955255,-20458537.62956751,1.7801122716505013,1.7619828329614664,-7.730532682229256,0.3700064174266688,-0.9465120651365497,3.0,0.197529785307174,0.079400663444723,0.2124160427710671,0,3000,2,308,-4.802158035650685,2.0,,d2-c1-n0.01-m8,-0.4780399736492457,-1.5477238489160556,-1.9180149740917305
-16613486.952101603,-30848720.626767766,-0.49190401520030796,-4.261904868966335,-9.966503101266614,0.3700064174266688,-1.7430770825028907,3.0,0.2027622743401908,0.0721691374683272,0.2220344920171959,0,3000,2,309,-8.930072585381469,2.0,,d2-c1-n0.01-m9,-0.4908067539630027,-2.5533744982659616,-1.9180149740917305
-7960842.241788989,-7704527.95247414,1.0204552416023147,1.300376137441182,-10.535879357935686,0.3700064174266688,0.26411159898295333,3.0,0.1886048236664741,0.0505059182414458,0.1943519253538733,0,3000,2,310,-13.010242390174652,2.0,,d2-c1-n0.01-m10,-0.47800899572984407,-1.4571453202795372,-1.9180149740917305
-1425011.3235660333,-1807110.044900277,-0.6010088419286248,5.927569669169061,-7.297656371032598,0.3700064174266688,-0.5299707433822815,3.0,0.1820891241693797,0.0594043578570864,0.2185554830975153,0,3000,2,311,6.656586154585676,2.0,,d2-c1-n0.01-m11,-0.47994248432390846,-1.8173574517955566,-1.9180149740917305
-5257693.581182418,-3064500.131173964,-0.22048535637095726,1.7509239461853485,-6.383513173079565,0.3700064174266688,1.4708370484192625,3.0,0.164801031688173,0.0502487299306522,0.1957531470119396,0,3000,2,312,-0.8978601744396698,2.0,,d2-c1-n0.01-m12,-0.4774828442778035,-1.7506967987891495,-1.9180149740917305
-4312828.167569156,-3346669.8614316834,-0.238787824822014,-0.3066368971295962,-8.154991765483562,0.3700064174266688,-0.743347306007943,3.0,0.1933925050441138,0.0729175324588603,0.2175582460470776,0,3000,2,313,-2.944322979681292,2.0,,d2-c1-n0.01-m13,-0.4757744663326851,-1.8671574042268995,-1.9180149740917305
-7190436.205237126,-4558231.852121121,-0.40570392681013606,0.5141494887702152,-5.549452432102265,0.3700064174266688,-2.7488287288327733,3.0,0.1708236231583966,0.0483845913282045,0.2227461590029958,0,3000,2,314,-2.853722380261491,2.0,,d2-c1-n0.01-m14,-0.4765319106734519,-1.5728881772169976,-1.9180149740917305
-57461806.64749374,-53450285.31020729,0.9908021158386746,-10.546461777008636,-7.337773965499781,0.3700064174266688,1.8455342874060576,3.0,0.1973241211133948,0.0895750096033185,0.2227405425244569,0,3000,2,330,0.1641133119551789,2.0,,d2-c1-n0.05-m0,-0.49679295767583187,-3.1309984189877182,-1.9180149740917305
-135261296.3276803,-65430051.920062065,3.7047952989545454,-9.240763109146991,-7.614507304322265,0.3700064174266688,-0.11579041043625422,3.0,0.1924369191893231,0.0785684902276404,0.2293933990868471,0,3000,2,331,0.7737598105819261,2.0,,d2-c1-n0.05-m1,-0.4964735751490167,-2.977148756183543,-1.9180149740917305
-56748624.55060564,-33851996.52854055,-0.14347909763700145,-6.740573167177313,-7.1175175109356665,0.3700064174266688,-2.8172671841606,3.0,0.1860719422873828,0.0633241699381819,0.2255463389275916,0,3000,2,332,1.728836197424718,2.0,,d2-c1-n0.05-m2,-0.49445504585855854,-2.7694560382617333,-1.9180149740917305
-87997756.31915079,-52811583.24671686,0.22763544548031867,-12.60518856148073,-6.474125650092053,0.3700064174266688,-0.4738557753946763,3.0,0.193944174880394,0.0703614731932308,0.2246941667759611,0,3000,2,333,-0.0201398711714281,2.0,,d2-c1-n0.05-m3,-0.4967055111527579,-3.2183149630495587,-1.9180149740917305
-84678760.01260708,-69466956.00885749,4.6123884896157445,-3.5004006945014194,-6.57501359387691,-2.5900449219866815,2.276091163968745,3.0,0.2059316255008782,0.0909390008890387,0.2259720181762274,0,3000,2,334,5.496937541713086,2.0,,d2-c1-n0.05-m4,-0.49720977864406646,-2.266788912856556,-1.9180149740917305
-123557158.77724537,-73874715.39407758,1.2558685078091385,-10.402908188375275,-9.087394917601861,0.3700064174266688,-2.7523350236790214,3.0,0.1801114917899811,0.0554617108157854,0.1936186977725565,0,3000,2,335,-6.985728960248757,2.0,,d2-c1-n0.05-m5,-0.49644739648719144,-2.6840319294886426,-1.9180149740917305
-56385739.15318292,-28636765.832660276,1.455920199361125,-3.138527955262396,-8.998717045398704,0.3700064174266688,-1.6571542645943982,3.0,0.1882143853504186,0.0678235008408958,0.20888842144803,0,3000,2,336,-2.880567788146728,2.0,,d2-c1-n0.05-m6,-0.4985807475875041,-2.03153940163383,-1.9180149740917305
-119519320.68071538,-88533632.47471954,4.922847489836815,-12.646235073509864,-6.197273519746189,0.3700064174266688,0.6669421403181292,3.0,0.2065189604418877,0.0911291819878504,0.2321994396237775,0,3000,2,337,0.013149415250463,2.0,,d2-c1-n0.05-m7,-0.496243773939469,-2.994135397947387,-1.9180149740917305
-52890232.93967391,-29931924.56298853,3.360625413209914,1.3468404725244023,-5.871250183829826,0.3700064174266688,1.7939341143711995,3.0,0.2056034757410315,0.0964603821756067,0.2476372362002887,0,3000,2,338,13.350834999027844,2.0,,d2-c1-n0.05-m8,-0.49759113526338733,-1.4842667017423774,-1.9180149740917305
-80969589.51647663,-81651995.2167717,0.9163041219174071,-7.976648203842432,-11.2469229913442,0.3700064174266688,-4.474312969574218,3.0,0.1900437528866957,0.0601852685782637,0.2030516768613917,0,3000,2,339,-11.98291658411206,2.0,,d2-c1-n0.05-m9,-0.49631168386654456,-2.457367691785715,-1.9180149740917305
-138017584.36799586,-54462493.090128794,1.616845551339782,-5.14462095842409,-7.26598994494302,0.3700064174266688,-0.3500240245534191,3.0,0.18516996754786,0.0781472017726766,0.213246995074536,0,3000,2,340,-1.3523409226359646,2.0,,d2-c1-n0.05-m10,-0.49876509284330844,-2.9888035998001357,-1.9180149740917305
-96761753.21944667,-66106472.397628866,0.47876417869376625,-11.079348721191261,-6.27772932150969,0.3700064174266688,-0.0539017456413466,3.0,0.1853367407003086,0.0663318653301958,0.2172201644655735,0,3000,2,341,-1.8164727412950512,2.0,,d2-c1-n0.05-m11,-0.4963929685070806,-3.038769299647287,-1.9180149740917305
-72810948.73618646,-34822215.03476929,0.6532777299056716,-3.1382143759594676,-7.108039644391707,0.3700064174266688,-2.7041082393383142,3.0,0.1823675174131673,0.0704094382580806,0.2020467626555776,0,3000,2,342,-19.350068753652508,2.0,,d2-c1-n0.05-m12,-0.49858596282778933,-2.333589612386369,-1.9180149740917305
-74653728.37995982,-66674599.736829355,1.207959774899269,-7.7224430495494625,-7.430575600585986,0.3700064174266688,-2.3916599716368583,3.0,0.1977433291060703,0.0671017655184081,0.2199443946011181,0,3000,2,343,-4.378023159484492,2.0,,d2-c1-n0.05-m13,-0.49631168386654456,-2.67097070361758,-1.9180149740917305
-70227499.85417818,-45968595.77282561,2.066428506718449,-5.128221725787021,-4.587936871647056,0.3700064174266688,0.8120879237460383,3.0,0.1870776824009361,0.0735671448789337,0.2351203206247601,0,3000,2,344,3.330936894367293,2.0,,d2-c1-n0.05-m14,-0.49863456933769534,-2.880911560426912,-1.9180149740917305
-204196008.22048584,-216159004.61961976,3.462356859043527,-19.63999075136736,-4.904652043195717,0.3700064174266688,-0.11978781436597921,3.0,0.1807617971490502,0.0693216597700335,0.2245645163847981,0,3000,2,360,-0.2773082867850632,2.0,,d2-c1-n0.1-m0,-0.49661126875458617,-3.0988188309302345,-1.966709937222914
-153040439.22464705,-119144030.94270118,2.6477611052906216,-5.474713007510162,-6.651345632757362,0.3700064174266688,-1.1595300347394166,3.0,0.1916928127829407,0.0777367939336698,0.2164274151078282,0,3000,2,361,9.449520693307583,2.0,,d2-c1-n0.1-m1,-0.4972503147752024,-2.7611353338220495,-1.9180149740917305
-232148180.42783305,-162309717.67365205,0.6497481132512968,-17.06832747799011,-8.842183758019138,0.3700064174266688,1.1899726614946522,3.0,0.2170995527110672,0.1004000685428219,0.2322201629639046,0,3000,2,362,-12.086218290266444,2.0,,d2-c1-n0.1-m2,-0.49715281386261095,-3.801917466350535,-2.0157345875781503
-203641235.58810437,-148894267.3422363,1.633778022839386,-19.731330706819392,-6.886077682956208,-5.550096261400032,-2.8718810831058135,3.0,0.2193620398092461,0.1129944049240119,0.229374998146567,0,3000,2,363,-0.1957350610295782,2.0,,d2-c1-n0.1-m3,-0.4967997424300914,-2.9089902245707657,-1.9615857839948847
-221577047.10315105,-220300992.83952716,-0.30607013784032583,-20.86519854065259,-6.2952934967523015,0.3700064174266688,-3.784889152305991,3.0,0.2058092911466421,0.1017935077865895,0.2341636003206561,0,3000,2,364,-1.095170415248552,2.0,,d2-c1-n0.1-m4,-0.494846907747527,-3.513091566815489,-2.0157345875781503
-135564413.08184007,-131986532.86875865,3.9626710058001926,-5.619600653317661,-4.853427441292506,0.3700064174266688,1.7399437125620774,3.0,0.1966760425413651,0.0926639695264767,0.2299472095318666,0,3000,2,365,11.08152312025702,2.0,,d2-c1-n0.1-m5,-0.498441098986208,-2.9714527542532054,-1.9180149740917305
-266835309.12529632,-167794129.9463991,5.828401089816367,-19.45864430229881,-5.762471088849013,0.3700064174266688,-1.8744654452469802,3.0,0.2089538727780103,0.1072163767959192,0.2559990985272531,0,3000,2,366,-3.606518083255943,2.0,,d2-c1-n0.1-m6,-0.4959910554219347,-2.9479063646500108,-2.171205322831839
-202913865.29494318,-168625296.0357351,0.3369213591174738,-17.71612365887636,-5.696227844347047,0.3700064174266688,-0.2512441800575604,3.0,0.1875071225699249,0.0790228463638525,0.2223822647424188,0,3000,2,367,-1.4167534716119394,2.0,,d2-c1-n0.1-m7,-0.4963929685070806,-3.601589467555419,-1.9548674337769316
-187596111.23422658,-117804341.27405858,1.5146401847392195,-8.605830396656513,-7.823190070465643,-8.510147600813383,-1.158294972213196,3.0,0.1971386872509137,0.0782354941812319,0.220418502418935,0,3000,2,368,-4.380389712820355,2.0,,d2-c1-n0.1-m8,-0.49653490235741493,-2.9067486974706256,-1.9180149740917305
-136442346.03622702,-143195725.26962924,3.727294227424336,-21.654558769920634,-6.926381949817274,-5.550096261400032,-0.7712597831781767,3.0,0.2463758797339745,0.1408124973141947,0.2720246274600727,0,3000,2,369,1.4450793517878724,2.0,,d2-c1-n0.1-m9,-0.49379769493997827,-2.6235020344102273,-1.9180149740917305
-114990846.80797265,-108454653.92787212,3.0701605525280145,-16.005626283061847,-7.64426458092895,-2.5900449219866815,2.446795562124008,3.0,0.2201999830992666,0.1149361129048334,0.2614089596403826,0,3000,2,370,-7.72404280863429,2.0,,d2-c1-n0.1-m10,-0.4920342816900716,-3.306398334528483,-1.9180149740917305
-158849282.9233868,-148179916.82893822,1.3595796188186162,-18.24044577499098,-10.304456500173853,0.3700064174266688,-4.972122041985485,3.0,0.2291958239369385,0.0893478076587484,0.2690319578191756,0,3000,2,371,-16.934696980264345,2.0,,d2-c1-n0.1-m11,-0.4967133105795308,-3.11398162361407,-1.9180149740917305
-216533663.28125155,-124580713.10637109,0.4042823718705761,-14.622509034981677,-5.364197051391181,0.3700064174266688,-2.987724368564772,3.0,0.1809276234896107,0.0662324889834138,0.2235537379359061,0,3000,2,372,-0.6620962286516345,2.0,,d2-c1-n0.1-m12,-0.4963252064129628,-3.268567682196986,-2.0157345875781503
-120372253.59899619,-112120643.71717243,8.217512054352495,-17.26622529576171,-7.226313576134106,-8.510147600813383,0.020061376620653527,3.0,0.2520857091904143,0.1499451812326379,0.2853758672661879,0,3000,2,373,1.219879741117918,2.0,,d2-c1-n0.1-m13,-0.49407877920652865,-2.620323649863509,-1.9180149740917305
-195034484.67344975,-131572429.30618344,0.7253706951130631,-17.45096270987623,-7.727478043056628,-2.5900449219866815,-3.4585937398382267,3.0,0.2077293989753713,0.0953402282303862,0.2235785569518263,0,3000,2,374,-7.89412429083137,2.0,,d2-c1-n0.1-m14,-0.49680689698730063,-3.180317832133139,-1.9180149740917305
-274117879.42240953,-230730480.73142278,4.205531160614079,-9.337933757703457,-7.8147049616527875,-11.470198940226732,-1.219058415218339,3.0,0.1867655172277151,0.0940746064932692,0.1891541081130158,0,3000,2,390,6.571277573877722,2.0,,d2-c1-n0.2-m0,-0.4969298082256853,-2.425452567514962,-2.488367512626884
-283515300.2272405,-278026341.1466545,5.154902558994277,-23.333920409469638,-7.353182923103928,-5.550096261400032,-2.0837466571092604,3.0,0.2256408360941127,0.1139995493119043,0.2553429970721749,0,3000,2,391,-11.10729981739082,2.0,,d2-c1-n0.2-m1,-0.4957199554892048,-2.79295735055546,-2.488367512626884
-359659257.3446873,-303508526.5915292,2.9913032775527797,-24.33761022311734,-6.323192534528972,-5.550096261400032,-5.028151017158013,3.0,0.2145413634880927,0.1088994348702169,0.2421845951481011,0,3000,2,392,0.5863070446801962,2.0,,d2-c1-n0.2-m2,-0.4954070797377022,-2.6747026371164826,-2.853457955689425
-405449489.03409725,-330392339.216884,5.484097721941281,-23.431120944626834,-9.01555150128341,-2.5900449219866815,0.022266395243502324,3.0,0.2217657520477694,0.1238458702486494,0.2494287066253667,0,3000,2,393,-10.420195506771478,2.0,,d2-c1-n0.2-m3,-0.49414190961747295,-3.1387456118435204,-4.124157690603472
-342587832.739649,-299976403.9626903,5.644280829985558,-22.832223661070117,-11.017375342630007,-5.550096261400032,-2.792021059575612,3.0,0.2238581741639349,0.089600118977787,0.254190477389213,0,3000,2,394,-2.1599274912864,2.0,,d2-c1-n0.2-m4,-0.4957199554892048,-2.807103209471124,-2.488367512626884
-296870810.942091,-269672078.9172901,6.110023529614809,-23.667062814950764,-9.109023459965831,-5.550096261400032,-1.84795613533812,3.0,0.2320448499313764,0.1248962783047602,0.2947663245190845,0,3000,2,395,-9.597076646976651,2.0,,d2-c1-n0.2-m5,-0.4957199554892048,-2.79295735055546,-2.488367512626884
-324472470.9856332,-333039235.6694859,4.947042461821756,-23.454816996102196,-12.49672012371619,-11.470198940226732,-0.8549314390410103,3.0,0.2181297341558763,0.0970960029540581,0.2151701206373783,0,3000,2,396,-19.90966868373765,2.0,,d2-c1-n0.2-m6,-0.49375696226685456,-2.9086061808492683,-2.488367512626884
-358653008.3023257,-398885075.0889856,2.9349619874041273,-22.738802276534802,-11.751048761242409,-17.390301619053435,-9.06368239298734,3.0,0.2226531875590511,0.104682078184506,0.2277663852896833,0,3000,2,397,-7.068274592865281,2.0,,d2-c1-n0.2-m7,-0.49586638247215936,-2.505890615617418,-2.825534087558353
-239587441.9181008,-252109943.57728207,6.705818348446532,-18.196195672348956,-6.299688783117361,0.3700064174266688,-1.0472937879384219,3.0,0.21285667931434,0.0978780448906639,0.2664065458990876,0,3000,2,398,-3.912962490843667,2.0,,d2-c1-n0.2-m8,-0.495893253467054,-3.244859773611322,-2.0157345875781503
-178642223.46973935,-275274765.853603,2.025984785716294,-22.841222906448362,-7.245880237056552,0.3700064174266688,-6.679785001658264,3.0,0.2132680422962052,0.1062494039371876,0.2492220604752477,0,3000,2,399,0.678826668015989,2.0,,d2-c1-n0.2-m9,-0.49690625221383217,-2.9800951346010236,-1.9180149740917305
-309212596.8406793,-293944189.9462462,7.776823279732773,-20.59103471793493,-4.909607346742424,0.3700064174266688,1.9515869564629718,3.0,0.2185935796934452,0.1159469196453346,0.2735673598526433,0,3000,2,400,4.735398380876656,2.0,,d2-c1-n0.2-m10,-0.4963618419399634,-3.298798768580353,-2.488367512626884
-329284000.5587284,-254893990.26578033,3.0294987734253263,-23.04154326745619,-8.920518282579424,0.3700064174266688,-6.474519701212621,3.0,0.2122906154214999,0.0965337068557158,0.241173863481135,0,3000,2,401,-23.39944863774402,2.0,,d2-c1-n0.2-m11,-0.4947760470796935,-2.840457853780459,-2.488367512626884
-332355012.10098034,-320475079.26201713,3.884934908269679,-22.108736665748406,-7.229402155741985,0.3700064174266688,-5.734477466170486,3.0,0.2138500959012862,0.0976700495912279,0.2448257442837264,0,3000,2,402,5.287646988969231,2.0,,d2-c1-n0.2-m12,-0.49636471237228463,-2.828799236997433,-2.488367512626884
-256404223.7066437,-226289206.3675956,4.750756034071915,-23.736196076367502,-6.042012998688567,-14.430250279640083,-6.245586589958491,3.0,0.2345153081649648,0.1241458315189893,0.2856890991928903,0,3000,2,403,-0.7938535783685272,2.0,,d2-c1-n0.2-m13,-0.4962885990134633,-2.4642644647091942,-2.0302892599950244
-213424016.31681427,-294472015.9082629,2.6987759921995877,-18.078682376512635,-5.56631234331341,0.3700064174266688,1.4240232040036733,3.0,0.1933405186932072,0.0858114650179317,0.2394850063490812,0,3000,2,404,2.4139725477943967,2.0,,d2-c1-n0.2-m14,-0.49574660144960864,-3.2946851851448824,-2.0157345875781503
-32415636.699697845,-32441849.93032748,5.107329196008629,15.549599686959635,-7.759874618555821,-0.0,-14.119681989933877,4.0,0.2469885376882136,0.1229534218918972,0.2996570180339574,0,3000,3,420,1.2257813837761642,3.0,,d3-c1-n0.01-m0,-0.4973933945992911,-1.41941026260879,-1.9180149740917305
-17869169.781436615,-27543233.71073811,1.2985038796439294,2.1278159001287595,-9.121343109877907,-687500000.0,-8.669292528421309,4.0,0.2436875226736425,0.1326585294051613,0.315838078495809,0,3000,3,421,-7.415704083686769,3.0,,d3-c1-n0.01-m1,-0.4840000871304166,-1.4564549475682733,-1.9180149740917305
-4795524.994302091,-9057409.094251754,2.8726953407629097,8.877393727861413,-9.565043464861418,-62499999.99999999,-5.16652489084033,4.0,0.2289939012553519,0.1085270832840968,0.2875429380292547,0,3000,3,422,-10.734204673555151,3.0,,d3-c1-n0.01-m2,-0.4645040358231807,-1.4455625263590892,-1.9180149740917305
-1815814.0814802381,-3541788.184735169,2.1973591577026235,12.229459529197447,-8.324188806519043,-124999999.99999999,-11.710917890984366,4.0,0.2263583285255482,0.1181955942195588,0.2728788815743125,0,3000,3,423,-4.375614595954051,3.0,,d3-c1-n0.01-m3,-0.41748203816654067,-1.6758885064569222,-1.9180149740917305
-6258056.877292146,-14630883.935660921,0.5152272082991461,4.005701114060246,-8.302647565370858,-562500000.0,-6.440797516658216,4.0,0.2485213750312622,0.1320524926808832,0.3109828481386775,0,3000,3,424,-4.175905001060452,3.0,,d3-c1-n0.01-m4,-0.4837477347383373,-1.6649529456778542,-1.9180149740917305
-8246359.046528836,-9455490.548880331,1.1619074466400177,2.647817879735687,-9.934288260981853,-687500000.0,-8.592579095262053,4.0,0.2536998192690695,0.1252690878892775,0.2943343878614539,0,3000,3,425,-6.077102370699984,3.0,,d3-c1-n0.01-m5,-0.4814127111010314,-1.3186163645328233,-1.9180149740917305
-9803817.871901833,-14625178.593704632,1.555201688903067,2.914392150673575,-8.14760626081684,-562500000.0,-12.045902684304123,4.0,0.2424073957946195,0.120893936422128,0.3145559000426343,0,3000,3,426,-3.8235642778157457,3.0,,d3-c1-n0.01-m6,-0.4876302549784694,-1.5080652942664503,-1.9180149740917305
-68401217.51966031,-92384899.47635041,4.879161082959036,15.470714574628701,-8.973817435771668,-312500000.0,-3.3907704580713416,4.0,0.2593347707085251,0.1432998120258332,0.3090952739970247,0,3000,3,427,-41.3525179488977,3.0,,d3-c1-n0.01-m7,-0.49263279022304474,-1.3988846163504145,-1.9180149740917305
-6321198.860507767,-11762740.083098726,1.6298734728457014,-0.7422739251769965,-10.290630779066674,-875000000.0,-10.290487102933993,4.0,0.269130762828476,0.1561361156870054,0.3126456422102425,0,3000,3,428,-4.470633486317453,3.0,,d3-c1-n0.01-m8,-0.4832351008085,-1.5634815544388723,-1.9180149740917305
-17611170.899554167,-53473116.93605459,5.284139831048291,14.395386091347945,-9.027469943523421,-249999999.99999997,-8.921504211590477,4.0,0.2428584457567146,0.1192698400955399,0.2768635073890846,0,3000,3,429,-16.296502183721266,3.0,,d3-c1-n0.01-m9,-0.49039970731303745,-1.383719930189147,-1.9180149740917305
-9818722.781684268,-13494240.28141325,1.8978373981202752,6.782441720837168,-9.634251455418964,-249999999.99999997,-11.457367716994579,4.0,0.243715414406816,0.1302255398065774,0.2929700223675059,0,3000,3,430,-16.842236690951605,3.0,,d3-c1-n0.01-m10,-0.4782356038890097,-1.467847051714261,-1.9180149740917305
-7171593.218498839,-12045894.061086193,2.4483537088730474,21.978970351604538,-8.071069861922316,-0.0,-7.046752023445861,4.0,0.2191997926959883,0.1101596708321797,0.2790022492198468,0,3000,3,431,14.164580864957042,3.0,,d3-c1-n0.01-m11,-0.44093029156023766,-1.5513156360625595,-1.9180149740917305
-19541932.15893891,-41218496.305258684,2.9604479304104263,5.810752049905743,-12.0929431508818,-875000000.0,-6.771343202904978,4.0,0.2621118857835596,0.1316994195188198,0.2952821874430686,0,3000,3,432,-15.026763600360248,3.0,,d3-c1-n0.01-m12,-0.45728693821158906,-1.3098856547272966,-1.9180149740917305
-13211630.337022744,-15854966.088288357,2.0932832849026592,6.221945512975296,-9.699543829259232,-812500000.0,-10.004920630694105,4.0,0.2677167255396797,0.1532780756079251,0.3243569425599518,0,3000,3,433,0.380085965305853,3.0,,d3-c1-n0.01-m13,-0.4869340384671642,-1.270207971011199,-1.9180149740917305
-9232735.964860646,-18061006.758896567,1.2708337990220504,7.640663476574341,-7.279944110531171,-0.0,-7.730092327262301,4.0,0.2321056258110074,0.1267017376362411,0.3175587281139113,0,3000,3,434,1.6301777294930675,3.0,,d3-c1-n0.01-m14,-0.4860200753703205,-1.6193362256383312,-1.9180149740917305
-68048332.98461942,-79689474.24540775,4.2569467858629375,17.38169599704166,-8.914649899556101,-187500000.0,-6.497083635507645,4.0,0.2489505481734181,0.1400231992851891,0.298732311642914,0,3000,3,450,-24.89523765054504,3.0,,d3-c1-n0.05-m0,-0.4874739288664503,-1.331167026000333,-1.9180149740917305
-41957631.528381474,-55973312.31227724,3.2226125626567836,0.12029782975390002,-11.339197631212414,-875000000.0,-14.362660260504049,4.0,0.2726192237466115,0.1469865064794513,0.3141264723342039,0,3000,3,451,-12.659383196182684,3.0,,d3-c1-n0.05-m1,-0.49737085456925306,-1.3171767127944958,-1.9180149740917305
-27280185.832410682,-31413087.39194224,2.8805816088807803,3.10783029271568,-9.114560320263827,-499999999.99999994,-12.904109058889082,4.0,0.2465893566322094,0.1322539813224834,0.2874564488612968,0,3000,3,452,-8.503913817275507,3.0,,d3-c1-n0.05-m2,-0.48466179419983313,-1.2103077838385237,-1.9180149740917305
-52159905.60856541,-58506534.93882803,5.886035911363065,11.764751481035397,-6.439049372886557,-62499999.99999999,-2.685252771313677,4.0,0.2718415452431419,0.166680819523599,0.3318702896340112,0,3000,3,453,16.800746756883633,3.0,,d3-c1-n0.05-m3,-0.4958198141461295,-1.3798774610165156,-1.9180149740917305
-29870180.81336358,-38048339.297502846,2.471616794966172,1.1640673817708274,-9.304168175674457,-625000000.0,-9.681913488447748,4.0,0.2452758372789873,0.1268644850525922,0.3051957259547506,0,3000,3,454,-4.99685320061184,3.0,,d3-c1-n0.05-m4,-0.4628448514700296,-1.2089465826243995,-1.9180149740917305
-36299975.31385712,-37198921.20586049,2.966058779069458,3.1586575050873296,-7.868329712739946,-562500000.0,-12.643822811144043,4.0,0.2559047357176812,0.1529477391731155,0.3264671875604039,0,3000,3,455,0.1038120113334293,3.0,,d3-c1-n0.05-m5,-0.4818145483962717,-1.2832003001062318,-1.9180149740917305
-34620172.71251275,-30761881.454139236,4.00004402782916,4.589362738322436,-8.524425528619876,-0.0,-7.336948118636743,4.0,0.2298923958682583,0.1044915322249738,0.2904353304079593,0,3000,3,456,-10.086395056679647,3.0,,d3-c1-n0.05-m6,-0.4939247019906085,-1.5285222902668192,-1.9180149740917305
-48172700.3682903,-42698872.37453293,3.5165173687699705,2.680768878512951,-10.794819923447674,-562500000.0,-17.73792122854915,4.0,0.2608008128727136,0.1307807375378485,0.282206192184548,0,3000,3,457,-16.176625387033255,3.0,,d3-c1-n0.05-m7,-0.4932569472383606,-1.1402772971700894,-1.9180149740917305
-25906200.714474313,-34270483.673955284,2.24474732077879,10.76931392484964,-8.589594870787334,-187500000.0,-10.266644052874542,4.0,0.2550315270457375,0.1334882870856499,0.3105441923456825,0,3000,3,458,0.4466454396956449,3.0,,d3-c1-n0.05-m8,-0.4796561338157398,-1.1917013560742098,-1.9180149740917305
