kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
hyperbolic,3,-15.877631842372704,-0.4946141583710611,-0.3544045163636027,-1.9180149740917305,-28611997.519506454,-49.032749937460224,6.84342199004225,126.95263518493785,4.818762932643627,0.2951630096178518,1.5448679186026641
hyperbolic,3,-15.877631842372704,-0.19700793685849965,-0.9770289512692121,-1.9180149740917305,-36929312.69301164,-57.87118797840583,2.959389270410462,127.63441624896407,6.417861066537003,0.2951630096178518,5.5941076834255234
hyperbolic,3,-15.877631842372704,-0.15619543724242047,-0.11975912115048194,-1.9180149740917305,-32572908.40616736,-49.658229717443355,1.722762071415307,121.77326681309101,0.5550271663050381,-13.872661452039035,-4.511542602494364
hyperbolic,3,-37.98917641224189,-0.4177506848157253,-0.15876884040959802,-1.9180149740917305,-75357966.20790812,-113.1630630896449,2.568555004734218,104.95288262044966,2.6340462027972293,0.2951630096178518,-1.2908100994285534
hyperbolic,3,-37.98917641224189,-0.35848550497966986,-0.15582403048873264,-1.9180149740917305,-67004755.96395955,-102.77220868633566,0.8126825034790042,104.11410296078816,3.611624905032247,0.2951630096178518,0.8220331700692998
hyperbolic,3,-37.98917641224189,-0.4954091410974945,-0.5021332985357867,-1.9180149740917305,-66889188.64203704,-120.983414643204,4.076639417601065,106.34390607985091,2.460497788080007,0.2951630096178518,1.288698123105724
hyperbolic,3,-37.98917641224189,-0.4955642134471745,-0.7787441687921915,-1.9180149740917305,-82177945.78377469,-117.3271915010956,4.370997861335247,103.15239804838637,3.820757949056603,0.2951630096178518,0.6934700450535686
hyperbolic,3,-37.98917641224189,-0.4721898218623692,-0.34214718527306015,-1.9180149740917305,-67599011.91595447,-104.80930423301541,2.538255423166358,103.33554270246756,0.00030552130227494846,0.2951630096178518,-7.273797161868761
hyperbolic,3,-37.98917641224189,-0.44418465572418203,-0.6708150503922737,-1.9180149740917305,-76479257.63774182,-118.05374992246517,0.5079358743156477,106.13741560033098,5.099354276182327,0.2951630096178518,2.6156807720103568
hyperbolic,3,-37.98917641224189,-0.2938643470139447,-0.19941282762536686,-1.9180149740917305,-71696917.79778849,-116.55009094910184,2.938753926551135,102.37267381392692,0.524160640712683,-6.788749221210592,-3.8141258440677692
hyperbolic,3,-37.98917641224189,-0.1665839972943059,0.006947061946063709,-1.9180149740917305,-78080103.87529124,-112.72347728930681,-0.09005459741629242,104.17339908093845,3.626490952227523,0.2951630096178518,-1.4526814306399436
torus,4,0.0,0.2673667345329963,-0.2517859515011498,-0.4093685519537737,0.7916593724897549,1.600723552565783,1.33657047508811,-42.637638361276174,-2.831103899397284,-0.0,-1.3778416643141151
torus,4,0.0,0.4227578841327658,-0.11433509458616214,-0.4093685519537737,0.3645910533648713,0.8160615791431203,0.8997089065030759,-43.130740516072755,-0.761224902407986,-0.0,-0.03280321792401311
torus,4,0.0,0.46661210484923366,-0.03320326504416121,-0.4093685519537737,0.3055535453677314,0.6307997855290262,1.180489349087348,-42.66686420982196,0.20969994205846468,-0.0,-0.9538651189541637
torus,4,0.0,0.4177552075602947,-0.03542881113862392,-0.4093685519537737,0.7916593724897578,1.7173932590457868,2.0299579026347168,-42.56680855056134,-1.805901812067653,-0.0,-1.8743208654185723
torus,4,0.0,0.3833071814677237,-0.3299621521000475,-0.4093685519537737,0.7135665303181263,1.3475883986765183,-0.8980291380547866,-44.08938267657389,-0.7613698575862763,-0.0,-0.3904821251907473
torus,4,0.0,0.4341784093397303,-0.07900110948631775,-0.4093685519537737,0.10973208600000792,1.5763852336796897,0.2682864477110268,-42.288919832109606,-0.07583916875595906,-0.0,-1.1589969266326035
torus,4,0.0,0.47109941539091327,0.13433804994464152,-0.4093685519537737,0.7916593724897585,2.030507797588112,2.1740434448565926,-41.149823382361674,-0.5578791427537078,-0.0,-1.939842641225634
torus,4,0.0,0.36084161091836275,-0.20697694578686507,-0.4093685519537737,0.791659372489748,0.8556819919978533,-1.2362469672989407,-42.66583999640064,-1.1271915467561102,-0.0,-1.7235912863733303
sphere,4,29.674415949300347,0.49285383163338403,0.8273574928259928,0.022765043589042522,10.678039597376168,9.88053232031122,1.051148209658924,443.56061999735255,2.149948535158433,-0.0,1.580291620840436
sphere,4,29.674415949300347,0.49301895830642284,1.1213073582677715,0.022765043589042522,10.678963442134705,10.09302100638402,0.659628827216723,442.54705994160025,4.897939151398282,-0.0,0.8011114404230537
sphere,4,29.674415949300347,0.48878586024169557,0.762967766424112,0.022765043589042522,10.25898462748441,10.004159887592305,0.8899404291196746,443.40563864303755,1.8414895633611004,-0.0,1.2076512622249913
sphere,4,29.674415949300347,0.4971148392742816,0.8101366639655684,0.022765043589042522,8.72253631187545,9.803066879055665,2.7022006032543557,446.48761258482295,1.184828486695333,-0.0,2.076619107806236
sphere,4,29.674415949300347,0.49486325040134915,0.89158854172849,0.022765043589042522,9.568736840568429,9.74630138840445,1.8327947207852406,444.7726852556295,0.8978228812849597,-0.0,1.633257940273064
sphere,4,29.674415949300347,0.49301895830642284,1.1393006097852838,0.022765043589042522,10.644859688322088,10.391111606538116,0.6209828818990614,442.7500933059558,4.701751730256325,-0.0,0.9347634734742993
sphere,4,29.674415949300347,0.4877388245091905,0.8660500976528532,0.022765043589042522,8.877495530716512,9.78196672428197,1.364696379366308,445.03146096388156,1.4347575695547097,-0.0,1.0436593814474586
sphere,4,29.674415949300347,0.4942603823051386,1.0183787754156792,0.022765043589042522,10.109669385747065,9.58213778665901,0.9976360479744889,443.880624986094,2.6684880347961917,-0.0,1.2290113732378825
hyperbolic,4,-40.11041088662597,-0.3482370064050605,-0.98492727138883,-1.3833031703567538,-12.787903967901041,-4.45564904080173,0.7226353200274376,584.0160966019612,8.594922611249048,-0.0,3.1771971568695396
hyperbolic,4,-40.11041088662597,-0.013675575248436045,-0.6424970930713586,-1.3833031703567538,-11.603514107178182,-4.416381227074343,2.57375459649646,586.1305360691232,4.371249217417566,-0.0,3.288355642847122
