v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,branch,estimator,rep,n_bucket
-0.011659870492784262,-0.011932860065043868,0.003937912020527788,-7.087985470991185,-5.159456729888916,-0.1875,0.18256899067214144,4.0,0.25903969509512714,0.19385438275723532,0.5321685410061486,993,1400,4,B,pca_denoise,1,1400
-0.05962691878795053,-0.05545334684023832,-0.007780556456282029,-7.137190572329915,-5.6484246253967285,-0.875,0.13578208927315782,5.0,0.25171514157388003,0.2034682484233839,0.4958596596477147,540,1400,4,B,pca_denoise,2,1400
0.01592536722423083,0.021255887450560052,0.0038007439925719314,-7.030889224305216,-4.047249794006348,-0.0,0.31908225403437995,4.0,0.19921330900192066,0.2401491454077211,0.6703677142634149,913,1400,4,B,pca_denoise,2,1400
0.05259452036294566,-0.004541695380817184,0.07885326058255754,-7.036637591430303,-4.481278896331787,-0.0,0.3752880173119168,4.0,0.22704061548684124,0.23271282582589528,0.6282793695818943,1386,1400,4,B,pca_denoise,2,1400
-0.0455018277102696,-0.0793569604261567,-0.014732198581359443,-7.143866325506507,-5.758456230163574,-1.0,0.06523144092379704,4.0,0.2535492733100823,0.1781982413112065,0.4406250597018512,105,1400,4,B,pca_denoise,3,1400
-0.09253883082145807,-0.07473617237685724,-0.03178984109441671,-7.119786425218403,-5.27408504486084,-0.3125,0.1859341260238091,4.0,0.2187573594867424,0.17480081120042137,0.4819713626249631,566,1400,4,B,pca_denoise,3,1400
0.01877271097843854,0.012093890762264217,0.025545418638331853,-7.07382858503332,-5.10409688949585,-0.125,0.33596488156745596,3.0,0.260347253147997,0.21878439048360293,0.5452258106680413,302,1400,4,B,pca_denoise,3,1400
-0.04929692775188281,-0.06678273885680547,-0.008598909239016286,-7.150435281603314,-5.655518531799316,-1.0,-0.07668384481480355,4.0,0.2994644665932019,0.3033201444787131,0.4953345176922183,276,1400,4,B,diffdist_t4,0,1400
-0.020392496244058683,-0.03710565996660105,0.058100956736679824,-7.046163842183945,-4.822982311248779,-0.0,0.17587261590996517,4.0,0.2659265661261727,0.23877170962591673,0.5619910633067464,74,1400,4,B,diffdist_t4,0,1400
-0.019502698229959547,-0.037707784181399494,0.03117755351573824,-7.090992969670091,-4.981522560119629,-0.0,0.1396061932453984,4.0,0.25001120605292226,0.21849888045524593,0.4852027030609535,171,1400,4,B,diffdist_t4,0,1400
-0.04182398765157582,-0.059764597943920965,0.017182579790822817,-7.154305003735708,-5.684772491455078,-1.0,-0.00959893330289184,4.0,0.27496031862504455,0.3019721120192983,0.49630462135292863,1279,1400,4,B,diffdist_t4,1,1400
-0.01469335467005916,-0.02839407613058434,0.09265888498915553,-6.9874759878435295,-4.297565937042236,-0.0,0.3103471793760825,4.0,0.2243406382331754,0.21322989647866844,0.6700358639605785,891,1400,4,B,diffdist_t4,1,1400
-0.028443333209774237,-0.04428924988404723,0.03465374942887101,-7.119492207208883,-5.231951713562012,-0.3125,0.16908670180815127,4.0,0.2871914427618477,0.2964837892800114,0.5145850736133911,993,1400,4,B,diffdist_t4,1,1400
-0.045840970608657335,-0.06709912760933665,-0.013157707194337433,-7.149883899566114,-5.428352355957031,-1.0,-0.026061758136124755,4.0,0.25893973611660914,0.3109826405520036,0.5048816499042847,540,1400,4,B,diffdist_t4,2,1400
-0.021296209450344706,-0.036739264410955666,0.047640887549128104,-7.07460892138295,-4.471388816833496,-0.0,0.22214719377624664,4.0,0.20925904336921425,0.21515889895503812,0.5926691766401719,913,1400,4,B,diffdist_t4,2,1400
-0.012456369342357382,-0.02422796649257631,0.08591524687716129,-7.041392687869344,-4.423122882843018,-0.125,0.30714644417682707,4.0,0.21668139078662002,0.2808803597804658,0.6285902117369752,1386,1400,4,B,diffdist_t4,2,1400
-0.0456214505927308,-0.06384449087452174,0.03914159764446694,-7.152456252644136,-5.683606147766113,-1.0,-0.0291132559059694,4.0,0.26923902611307077,0.2527773546046723,0.46748646558638796,105,1400,4,B,diffdist_t4,3,1400
-0.04659490950898719,-0.06360202841099832,0.011330394019881595,-7.134739436625469,-5.262585163116455,-0.8125,0.1294824593022006,4.0,0.25371130931529584,0.2190078629149171,0.47932303503436047,566,1400,4,B,diffdist_t4,3,1400
-0.023473486397139948,-0.03705127926854287,0.03335158802817582,-7.083896287555914,-4.985452175140381,-0.0,0.16234266063247055,4.0,0.26757474317352586,0.24003160445760893,0.5036827847900777,302,1400,4,B,diffdist_t4,3,1400
-0.007873777778363554,-0.010708895440043947,-0.014311711727674353,-7.1510234042237295,-5.237982749938965,-1.0,0.1996031337963245,4.0,0.2599248173444454,0.3223160616103404,0.5120200283006203,276,1400,4,B,diffdist_t8,0,1400
-0.0033470927012328017,-0.006197495290902546,0.04461859014684509,-7.025088535233866,-4.870424270629883,-0.0,0.2251848932125264,4.0,0.25475341861549855,0.23136027472963785,0.5329023042325375,74,1400,4,B,diffdist_t8,0,1400
-0.003468338744136305,-0.006887446230730065,0.023044280407186063,-7.086942428225677,-5.064876556396484,-0.0,0.2328917880380211,4.0,0.246200132121484,0.2041661610896262,0.4638887323812786,171,1400,4,B,diffdist_t8,0,1400
-0.006175761714917287,-0.008629519511687625,-0.01627988008432582,-7.155089026869809,-5.1418776512146,-1.0,0.05143540148278544,4.0,0.23704638307037063,0.32280294367877643,0.5237140530256916,1279,1400,4,B,diffdist_t8,1,1400
-0.0023384670760273596,-0.004784158638335668,0.08527981963256308,-7.014299248990694,-4.497376918792725,-0.0,0.33836425704001216,4.0,0.2180715385851768,0.18196339607320944,0.6005226372662567,891,1400,4,B,diffdist_t8,1,1400
-0.003915541660691552,-0.00681934876709651,0.010171643083664413,-7.118066392602935,-5.229434967041016,-0.25,0.22286320394182876,4.0,0.28270326276952373,0.2901561332747914,0.5072143523958879,993,1400,4,B,diffdist_t8,1,1400
-0.00786302376522821,-0.009909495291958226,-0.05261225961434061,-7.150075632862903,-4.8781352043151855,-1.0,0.005623611332280232,4.0,0.22381631561940538,0.3307687972604356,0.5379496258197206,540,1400,4,B,diffdist_t8,2,1400
-0.00428092686468316,-0.006314590262260617,0.039590617504988615,-7.079844620249616,-4.632558345794678,-0.0,0.19214191664674102,4.0,0.20975392533295178,0.19340423991507455,0.5620596928847341,913,1400,4,B,diffdist_t8,2,1400
-0.0024956611127039336,-0.004510429484334451,0.0626163388758156,-7.033840724358011,-4.7137956619262695,-0.0,0.3528792487791919,4.0,0.23294357157627005,0.23182918817841255,0.5674608310849271,1386,1400,4,B,diffdist_t8,2,1400
-0.008066046242435471,-0.010992078592810902,-0.030289879769835677,-7.15347390408076,-5.310908317565918,-1.0,-0.00924391240892454,4.0,0.23943273377861313,0.27454081949671755,0.4932779619608796,105,1400,4,B,diffdist_t8,3,1400
-0.007802037902318346,-0.010734221585417803,-0.009386914619976951,-7.131064822246169,-5.054435729980469,-0.6875,0.0367065305885117,4.0,0.244233997148284,0.2400130442759566,0.4825831836256567,566,1400,4,B,diffdist_t8,3,1400
-0.003999110379586699,-0.006922674993933365,0.028754646819857402,-7.090652413277077,-5.0690460205078125,-0.0,0.2541593269162792,4.0,0.26179491628392004,0.22530887914221667,0.47034801917024366,302,1400,4,B,diffdist_t8,3,1400
-4.273200464640744,-4.045674592653492,3.4901688629462857e-07,-7.158281321820343,-5.017327566747554e-06,-0.0,0.9999999941486097,4.0,1.1632041918710194e-07,0.8368791424507679,0.8687188849118042,276,1400,4,B,heatgeo_t,0,1400
-4.479473472797157,-4.274857167690381,3.1730949951735976e-06,-7.158191089832138,-8.536763925803825e-05,-0.0,0.9999999925681766,2.0,2.033427241760712e-06,0.8008516144863436,0.8675692938099688,74,1400,4,B,heatgeo_t,0,1400
-4.386073338717818,-4.260133569761388,2.2490428445293142e-06,-7.158220933798752,-5.218153091846034e-05,-0.0,0.9999999935256163,4.0,1.2285674083167288e-06,0.8105288118216963,0.8595024929231055,171,1400,4,B,heatgeo_t,0,1400
-4.4946733973347754,-4.108636669832002,2.3722730235070655e-07,-7.158281485400858,-3.768227543332614e-06,-0.0,0.9999999946966283,4.0,8.614289113683278e-08,0.839399782721524,0.8753294605487361,1279,1400,4,B,heatgeo_t,1,1400
-4.321408542473968,-4.211371303990755,3.863139664168902e-06,-7.158157403262628,-0.00010840782488230616,-0.0,0.9999999888256497,1.0,2.623852130987161e-06,0.791152754269396,0.8797900470202241,891,1400,4,B,heatgeo_t,1,1400
-4.306182413955564,-4.034551821491629,1.508587777365733e-06,-7.158236227217759,-3.773694334086031e-05,-0.0,0.9999999924604679,4.0,8.883735053050105e-07,0.8190862613044223,0.8684936249409121,993,1400,4,B,heatgeo_t,1,1400
-4.375002613616167,-4.0540116479750266,4.18711230763813e-07,-7.158279637545283,-6.511718311230652e-06,-0.0,0.9999999940066504,4.0,1.4803558252650833e-07,0.8344827696717266,0.8733962555271096,540,1400,4,B,heatgeo_t,2,1400
-4.233739533349192,-3.8887060579787547,3.7468687037744974e-06,-7.15819258219729,-0.00010680715058697388,-0.0,0.9999999937200899,3.0,2.592581847596796e-06,0.7928433564602123,0.876542819154877,913,1400,4,B,heatgeo_t,2,1400
-3.8435057599723352,-3.871879705508197,3.914519043912712e-06,-7.158178456924299,-0.00010227850725641474,-0.0,0.9999999914995708,1.0,2.4500542240455463e-06,0.7991979373283828,0.8708852764962253,1386,1400,4,B,heatgeo_t,2,1400
-4.351709214367464,-4.178646197562627,5.991302264862775e-07,-7.1582791693161045,-1.2895439795101993e-05,-0.0,0.9999999956430352,4.0,3.0130263961328735e-07,0.8300088530753866,0.871259699913964,105,1400,4,B,heatgeo_t,3,1400
-4.4858867711649975,-4.16940173064787,1.0461582589244012e-06,-7.158271107680724,-2.5934557925211266e-05,-0.0,0.9999999954244252,4.0,6.107590177888609e-07,0.8219802060697471,0.869639753513065,566,1400,4,B,heatgeo_t,3,1400
-4.069482017548793,-3.9084722698382808,2.572271345147037e-06,-7.158223209133387,-5.7475597714073956e-05,-0.0,0.9999999952379559,3.0,1.3549802872191246e-06,0.812782338760762,0.863541260642091,302,1400,4,B,heatgeo_t,3,1400
-3.9058690014148616,-3.6190609812241856,1.0208196180375162e-06,-7.158280459032248,-1.8841936253011227e-05,-0.0,0.9999999923700512,4.0,4.3809410896500833e-07,0.821561773889066,0.8567204793073836,276,1400,4,B,heatgeo_4t,0,1400
-4.077884889694365,-3.8096626737338912,5.8881353846296225e-06,-7.158184403220744,-0.00016371923265978694,-0.0,0.9999999905918412,2.0,3.926724718739879e-06,0.7815430122490626,0.8554367944599647,74,1400,4,B,heatgeo_4t,0,1400
-3.993977942162628,-3.7993611106254,4.3444584543472775e-06,-7.158216421254998,-0.00010534500324865803,-0.0,0.9999999926681629,4.0,2.4973136864256735e-06,0.792316384510387,0.8465422909319399,171,1400,4,B,heatgeo_4t,0,1400
-4.117189892161078,-3.6781709768862503,7.921064593061078e-07,-7.158280714438501,-1.5481589798582718e-05,-0.0,0.9999999929722594,4.0,3.5692227184706347e-07,0.8241437161523354,0.8638374885890217,1279,1400,4,B,heatgeo_4t,1,1400
-3.924010041313083,-3.749973819942477,7.228314682937442e-06,-7.158148577048122,-0.00020995207887608558,-0.0,0.9999999863421603,1.0,5.14216760027006e-06,0.7704547408290189,0.8686992974452326,891,1400,4,B,heatgeo_4t,1,1400
-3.9220193676840207,-3.595006744454798,3.002589857956095e-06,-7.158231984296769,-7.668582838959992e-05,-0.0,0.9999999899501343,4.0,1.8134631604210256e-06,0.8015899902218157,0.8562837418294316,993,1400,4,B,heatgeo_4t,1,1400
-4.00081410514418,-3.627093616656596,1.2080171400349893e-06,-7.158278520083463,-2.4268914785352536e-05,-0.0,0.9999999922398102,4.0,5.631488807580555e-07,0.8187903386069741,0.8617794113088948,540,1400,4,B,heatgeo_4t,2,1400
-3.843504452044446,-3.458292954595124,7.0141397501000124e-06,-7.15818519165808,-0.00020626522018574178,-0.0,0.9999999921463705,3.0,5.057238196542147e-06,0.7724713721450062,0.8652151630966288,913,1400,4,B,heatgeo_4t,2,1400
-3.4707551153966696,-3.440188015538245,7.239055246674453e-06,-7.158170745086431,-0.00019264499132987112,-0.0,0.9999999888582622,1.0,4.662983567850203e-06,0.7795598210414898,0.8589803680690953,1386,1400,4,B,heatgeo_4t,2,1400
-3.977451819325234,-3.7401716367561404,1.4704294685821684e-06,-7.158278113303167,-3.5369179386179894e-05,-0.0,0.9999999943254441,4.0,8.242331829533044e-07,0.8138513140570134,0.8594432446470746,105,1400,4,B,heatgeo_4t,3,1400
-4.1051059165097685,-3.730156363670836,2.0304008645638527e-06,-7.158268792203254,-4.7806774091441184e-05,-0.0,0.9999999940174991,4.0,1.1302714951985382e-06,0.8049371971219598,0.8576513331754441,566,1400,4,B,heatgeo_4t,3,1400
-3.6878724231397575,-3.474075708551206,4.944898789112362e-06,-7.158218008214414,-0.0001168506860267371,-0.0,0.999999994054084,3.0,2.7696502935440954e-06,0.7947091071985065,0.8509142778545751,302,1400,4,B,heatgeo_4t,3,1400
-0.0978610260908663,-0.14419423716933233,-0.036867180169190834,-7.150862038876088,-5.795881748199463,-1.0,0.3381715397374875,4.0,0.26682621819096475,0.20417751982667523,0.47899350521427403,1206,1400,5,B,pca_denoise,0,1400
0.01667932481038574,0.0051745162400118295,0.004400241654677187,-7.094122375961415,-4.511044979095459,-0.0,0.42110544609120015,2.0,0.256924152316647,0.2539395231334607,0.6522045035502552,663,1400,5,B,pca_denoise,0,1400
-0.006449559946462875,-0.032950918884195206,0.057174392064667234,-7.098162498887248,-4.725898742675781,-0.0,0.4157752211581467,1.0,0.2613778673287799,0.2344233489081354,0.6175841826617107,938,1400,5,B,pca_denoise,0,1400
-0.06521022593405415,-0.07624645115037001,-0.026516708424263936,-7.149698710178246,-5.806262016296387,-1.0,0.23922196219895886,3.0,0.2866646686646227,0.2141671522859525,0.5122560049616013,397,1400,5,B,pca_denoise,1,1400
0.05170789702734752,0.04187817629102794,0.044039803424119936,-7.114806089981288,-4.864588737487793,-0.0,0.38919437095494247,3.0,0.2555513774314867,0.25415127899038625,0.6028828657802182,859,1400,5,B,pca_denoise,1,1400
0.028731096225802506,0.00960157481853309,0.04267476324888503,-7.093686227074765,-4.5724029541015625,-0.0,0.409225744486103,4.0,0.23975947337015177,0.2244378623874859,0.6187503418218739,1361,1400,5,B,pca_denoise,1,1400
-0.029559469974234986,-0.0618881224461832,0.032160989740847926,-7.145010482916774,-5.628110885620117,-1.0,0.2661177868383855,1.0,0.27834658382622535,0.20671584286688124,0.5098045574328276,799,1400,5,B,pca_denoise,2,1400
0.023320413956123522,2.504430295563007e-06,0.03628811998566939,-7.124199631861069,-5.003674507141113,-0.0,0.39074100108717147,5.0,0.25467223497001756,0.24322486938408874,0.577776686055095,446,1400,5,B,pca_denoise,2,1400
0.01698477830536562,0.019668445066923956,0.01024488421399286,-7.106361395587927,-4.758002758026123,-0.0,0.3873325136530934,1.0,0.273380596278294,0.2690361577836879,0.6456289232173578,913,1400,5,B,pca_denoise,2,1400
-0.007124555310894258,-0.06605709246350526,0.0018999864948863326,-7.1451742185800455,-5.81126594543457,-0.875,0.40265748694124387,3.0,0.2982726099082601,0.2133264812057922,0.51018566968465,225,1400,5,B,pca_denoise,3,1400
-0.017306725502979865,-0.056516717537799285,-0.004273389905322026,-7.12076605289332,-5.176450729370117,-0.1875,0.309582632316702,3.0,0.27250202157722225,0.24088124564676683,0.5473658918485421,1050,1400,5,B,pca_denoise,3,1400
0.07134540377519538,0.05419461170859631,-0.009622583331314846,-7.076023577822433,-4.253687858581543,-0.0,0.4147488664180005,5.0,0.21094803640977833,0.214951224130188,0.656004303757494,1038,1400,5,B,pca_denoise,3,1400
-0.010989853732604533,-0.0147310075457154,0.027311444137737395,-7.153839268892696,-5.100843906402588,-1.0,0.3711490732146529,5.0,0.26325429171702097,0.30598339109025596,0.5314514819304438,1206,1400,5,B,diffdist_t4,0,1400
-0.005758742943565376,-0.010564439672246458,0.04023966314268557,-7.097531755486266,-3.839993476867676,-0.0625,0.4135205990724664,5.0,0.2176403664206628,0.330695906447764,0.659008655503409,663,1400,5,B,diffdist_t4,0,1400
-0.006076034619754348,-0.009953646513563312,0.059645511836784945,-7.104770430367741,-3.999331474304199,-0.0,0.3758236862598562,5.0,0.22451764547982003,0.3174417789594309,0.6592421935910621,938,1400,5,B,diffdist_t4,0,1400
-0.009297072982026904,-0.0128945745804985,0.00878797838826993,-7.1519867793216445,-4.872413635253906,-1.0,0.3114701149414305,5.0,0.2377413241636186,0.34331856740255756,0.515347620012569,397,1400,5,B,diffdist_t4,1,1400
-0.006574256864641886,-0.009317973202564436,0.035114814558681845,-7.137970122086681,-4.393711566925049,-1.0,0.34184705992174547,5.0,0.2381514506869235,0.29582084971049744,0.5741949591700665,859,1400,5,B,diffdist_t4,1,1400
-0.0060305284981292005,-0.009118526928554804,0.08884021431334184,-7.094766166134522,-3.894183874130249,-0.0,0.41486743547544025,5.0,0.2260845469949102,0.2546944181538139,0.6964456126714954,1361,1400,5,B,diffdist_t4,1,1400
-0.007904205675427513,-0.010650788324344514,0.032576656148300256,-7.154472997075185,-4.89414119720459,-1.0,0.37464315050254626,5.0,0.2486348813567848,0.339189899679806,0.5134854781729518,799,1400,5,B,diffdist_t4,2,1400
-0.005887875580455302,-0.008764563048665934,0.02499766347294079,-7.139260438975855,-4.258970260620117,-0.0,0.3605131672083576,5.0,0.22650561690527055,0.2795148119211699,0.5799229882626293,446,1400,5,B,diffdist_t4,2,1400
-0.0060697264131986195,-0.008663557740758599,0.06677148384333417,-7.125888327290647,-3.8876118659973145,-0.0,0.48432575993555893,5.0,0.20646004340091278,0.37293509962201393,0.6173075082573388,913,1400,5,B,diffdist_t4,2,1400
-0.008998218539519216,-0.011485850440908487,0.016232388191788558,-7.152918330725569,-4.745617389678955,-1.0,0.2451058168935824,5.0,0.22306147992169933,0.3569251667470861,0.5152404361959517,225,1400,5,B,diffdist_t4,3,1400
-0.007032412599088196,-0.00983208244570057,0.03623718594767497,-7.126494245476177,-3.9290354251861572,-0.0,0.3693396341501768,5.0,0.20314827837616722,0.3576287745532642,0.5952478958866927,1050,1400,5,B,diffdist_t4,3,1400
-0.006082997952264757,-0.01002500635551636,0.046308339263089665,-7.078714757659355,-3.0160865783691406,-0.0,0.44908389732358633,5.0,0.15759331204413066,0.31869324365406754,0.8072364538492726,1038,1400,5,B,diffdist_t4,3,1400
-0.00032500644825924214,-0.0004487237708839134,0.009407807751948822,-7.155305025427179,-5.016541957855225,-1.0,0.38540590388973117,5.0,0.25771465062305743,0.3096520415584834,0.5298375262383507,1206,1400,5,B,diffdist_t8,0,1400
-0.00018280648845021627,-0.00030176698466222705,0.046508887687704156,-7.098417088098062,-3.8405938148498535,-0.0625,0.266399054900909,5.0,0.21217798741604035,0.3332467416936208,0.6328801745490005,663,1400,5,B,diffdist_t8,0,1400
-0.00014902603539692082,-0.0002704895105133964,0.0508743222042546,-7.115749759730264,-4.064105033874512,-0.0,0.41555711105620113,5.0,0.2162768103012458,0.31586241816685734,0.6350336144388069,938,1400,5,B,diffdist_t8,0,1400
-0.0002992458873670677,-0.0003317529184859279,0.0017232360055617346,-7.152590437021166,-4.99420166015625,-1.0,0.3320847771394448,5.0,0.23946998456323143,0.33486658957685134,0.4950957669990254,397,1400,5,B,diffdist_t8,1,1400
-0.0001728959766664578,-0.0002483648784648636,0.03145695660341005,-7.130025871315535,-4.407400131225586,-0.375,0.42690098880431404,5.0,0.2328162194799595,0.2703394112003295,0.5654231630269059,859,1400,5,B,diffdist_t8,1,1400
-0.0001659084417756955,-0.0002606844718504033,0.06271801648914249,-7.089245727094383,-3.9347572326660156,-0.0,0.4703245102270532,5.0,0.21469629184487712,0.2269150061607521,0.661004736825145,1361,1400,5,B,diffdist_t8,1,1400
-0.00015154648390656978,-0.0002202307316465502,0.03697114815588557,-7.153603055189651,-4.824224472045898,-1.0,0.26916618530943687,5.0,0.23963699803532476,0.33999247506812136,0.5125537511263194,799,1400,5,B,diffdist_t8,2,1400
-0.00012786730576636482,-0.00019569293298704737,0.02362450679180031,-7.129334953256471,-4.266327381134033,-0.0,0.4078315688266442,5.0,0.22214812337582718,0.26226400891419577,0.563283193241059,446,1400,5,B,diffdist_t8,2,1400
-0.00013961098808913235,-0.00018532231547739876,0.08456408838862332,-7.108435632752046,-3.9543979167938232,-0.0,0.3903972694231685,5.0,0.210535551682611,0.3740167663480973,0.6218753362828263,913,1400,5,B,diffdist_t8,2,1400
-0.000275478267182018,-0.0003546113741519166,5.003480557307788e-05,-7.150219599489355,-4.830296039581299,-0.125,0.3793604107513966,5.0,0.22838996022999927,0.34687417282141886,0.4924155538612042,225,1400,5,B,diffdist_t8,3,1400
-0.0002010584460083965,-0.0002768607418865945,0.02814317105433277,-7.123308022337481,-3.9819071292877197,-0.1875,0.3084709380296458,5.0,0.20014376988176857,0.35010190569712263,0.5822424357952802,1050,1400,5,B,diffdist_t8,3,1400
-0.00023253946483052328,-0.00036921082457009604,0.05234022301339758,-7.082259071278765,-3.2679247856140137,-0.0,0.23782335667271226,5.0,0.16842692107358542,0.28143315795230683,0.7498136726164173,1038,1400,5,B,diffdist_t8,3,1400
-4.63001927596539,-4.979142657804677,0.0,-7.158277962083622,-3.8655791456676525e-08,-0.0,0.9999999999909841,5.0,0.0,0.9023878544003292,0.9304298578478687,1206,1400,5,B,heatgeo_t,0,1400
-3.7706494086645925,-4.193734459916562,3.795733248407318e-07,-7.158249533356024,-4.343335604062304e-06,-0.0,0.9999999999931221,2.0,1.0275051729733061e-07,0.8636919121138644,0.9125855827767421,663,1400,5,B,heatgeo_t,0,1400
-4.144857577723565,-4.479899033522531,3.420622804728435e-07,-7.158243767761702,-4.677137894759653e-06,-0.0,0.9999999999917599,1.0,1.1147695527131488e-07,0.8608502834086587,0.9138670678190455,938,1400,5,B,heatgeo_t,0,1400
-4.451074442755896,-4.834823799044254,0.0,-7.158278011015479,-3.8655791456676525e-08,-0.0,0.9999999999931857,5.0,0.0,0.9047564126061849,0.9267533095554309,397,1400,5,B,heatgeo_t,1,1400
-4.196571751165806,-4.466179844573659,1.1909450128855248e-07,-7.158251811010794,-8.471585601910192e-07,-0.0,0.9999999999902454,2.0,2.041014065901983e-08,0.8677544174147213,0.9112506363040143,859,1400,5,B,heatgeo_t,1,1400
-4.432567251064704,-4.861079387527244,6.332591462529513e-07,-7.158230490177369,-1.69925933732884e-05,-0.0,0.999999999989259,4.0,4.074784324990191e-07,0.850730081408532,0.9143891890718437,1361,1400,5,B,heatgeo_t,1,1400
-4.57441236944676,-4.889553227551064,0.0,-7.158276431161424,-3.8655791456676525e-08,-0.0,0.9999999999948841,5.0,0.0,0.9015772768637281,0.9270992315986617,799,1400,5,B,heatgeo_t,2,1400
-4.318190270091072,-4.6019643053074795,6.998748250386377e-08,-7.158257631392525,-3.8655791456676525e-08,-0.0,0.9999999999951387,5.0,0.0,0.876849538394369,0.9143921594423802,446,1400,5,B,heatgeo_t,2,1400
-4.050654255416836,-4.289241779675619,3.240386044767174e-07,-7.158251949985414,-1.46102536291437e-06,-0.0,0.9999999999932163,2.0,3.578934781646878e-08,0.8675914030196585,0.9138380354425428,913,1400,5,B,heatgeo_t,2,1400
-4.34722459047593,-4.746252579419525,0.0,-7.158277608601936,-3.8655791456676525e-08,-0.0,0.9999999999937161,5.0,0.0,0.9046229162429018,0.9272976562548987,225,1400,5,B,heatgeo_t,3,1400
-4.169143133358579,-4.353821245164127,9.175629406971142e-08,-7.158258140680852,-3.8655791456676525e-08,-0.0,0.9999999999922442,3.0,0.0,0.8748530315001097,0.9120654837272836,1050,1400,5,B,heatgeo_t,3,1400
-4.422147769465052,-4.714481627120345,1.0228041772697427e-06,-7.158216415238133,-3.088239463977516e-05,-0.0,0.9999999999873207,5.0,7.523965091467505e-07,0.836808305924102,0.9198784814767392,1038,1400,5,B,heatgeo_t,3,1400
-4.313850662432553,-4.523567757848742,0.0,-7.158277576330322,-3.8655791456676525e-08,-0.0,0.9999999999809788,5.0,0.0,0.8924288639139902,0.923487523248838,1206,1400,5,B,heatgeo_4t,0,1400
-3.448762800784997,-3.763030127243381,9.289784517127475e-07,-7.158244957710195,-1.2329644050623756e-05,-0.0,0.9999999999834785,2.0,2.941081611649001e-07,0.8493581834898241,0.9037201085241343,663,1400,5,B,heatgeo_4t,0,1400
-3.8093895715627,-4.028267677016724,9.011797699742807e-07,-7.15823872860576,-1.624589458515402e-05,-0.0,0.9999999999825147,1.0,3.8802285757263646e-07,0.8461790728900609,0.9051376094643834,938,1400,5,B,heatgeo_4t,0,1400
-4.135166351912059,-4.382826062004569,1.911047181613057e-09,-7.158277606463869,-3.8655791456676525e-08,-0.0,0.9999999999812619,5.0,0.0,0.8950720224922978,0.9194316452746318,397,1400,5,B,heatgeo_4t,1,1400
-3.8649422049208892,-4.017915717014552,4.4410416927265217e-07,-7.158247769212739,-6.8593340074585285e-06,-0.0,0.9999999999758751,2.0,1.6017861846261182e-07,0.8539076179747542,0.9022394457873878,859,1400,5,B,heatgeo_4t,1,1400
-4.090566077393138,-4.383852060073351,1.3740234613493496e-06,-7.158224764254054,-3.691660822369158e-05,-0.0,0.9999999999769926,4.0,8.912163106484441e-07,0.8348968271906905,0.9057251876147655,1361,1400,5,B,heatgeo_4t,1,1400
-4.253986449183294,-4.432528417215525,9.012068521996319e-10,-7.1582758427742235,-3.8655791456676525e-08,-0.0,0.9999999999885019,5.0,0.0,0.8914907035357456,0.9197586954678271,799,1400,5,B,heatgeo_4t,2,1400
-3.984727247759097,-4.145373617405788,2.4554833646245333e-07,-7.1582541332324015,-1.5115762153072865e-06,-0.0,0.9999999999885141,5.0,3.6938995394626436e-08,0.8639825282316486,0.9056837746507977,446,1400,5,B,heatgeo_4t,2,1400
-3.7203910935657785,-3.852090679018401,8.083672330405633e-07,-7.158247630147111,-7.984600415511522e-06,-0.0,0.999999999985407,2.0,1.882096359537418e-07,0.8536610070457157,0.9050780023519817,913,1400,5,B,heatgeo_4t,2,1400
-4.033190784024612,-4.298239184917709,0.0,-7.158277156512748,-3.8655791456676525e-08,-0.0,0.9999999999860608,5.0,0.0,0.8949138042481734,0.9200139973674913,225,1400,5,B,heatgeo_4t,3,1400
-3.8378525493877684,-3.9126172921852755,2.750141218921254e-07,-7.15825456466683,-3.8655791456676525e-08,-0.0,0.9999999999831367,3.0,0.0,0.8618079519528022,0.9031483237554223,1050,1400,5,B,heatgeo_4t,3,1400
-4.081041390282862,-4.246458534135946,2.018283757426742e-06,-7.1582094218176096,-5.896717993891798e-05,-0.0,0.9999999999716922,5.0,1.4591443904931464e-06,0.8192932315562778,0.9117822321573053,1038,1400,5,B,heatgeo_4t,3,1400
-0.04523773747769246,-0.04822547007561031,-0.028073062566761692,-7.090123938565551,-5.446260929107666,-0.75,-0.009949888332143941,3.0,0.22197339626966076,0.16010368364104507,0.4196249382600523,1109,1400,3,C05,pca_denoise,0,1400
-0.013376036990555468,-0.031240124418660267,0.03391817307116788,-6.903301881077258,-4.667341232299805,-0.0,0.28502830095575227,3.0,0.19946247832532948,0.1515689900301246,0.5278511174478473,358,1400,3,C05,pca_denoise,0,1400
-0.026851727082764395,-0.02953307233195602,0.01669101937551635,-7.007066555806297,-5.341378211975098,-0.125,0.2158629266889976,3.0,0.2314096626287568,0.14313203460945548,0.4183146910486276,25,1400,3,C05,pca_denoise,0,1400
-0.017653627885033663,-0.04838160682862964,-0.021906187638821878,-7.095057746928464,-5.522892951965332,-1.0,0.1870425511033643,3.0,0.2297312355841382,0.15795657714395395,0.44387607350474395,1026,1400,3,C05,pca_denoise,1,1400
